code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
601916.XSHG,bank_indicator,2019-12-31,,2019,total_loan,bank_indicator.csv,total_loan,1030171000000.0,1030171000000.0,1030171000000.0,,identity_q1_or_ytd_diff,True,
601916.XSHG,bank_indicator,2019-12-31,,2019,total_deposit,bank_indicator.csv,total_deposit,1143740603000.0,1143740603000.0,1143740603000.0,,identity_q1_or_ytd_diff,True,
601916.XSHG,bank_indicator,2019-12-31,,2019,interest_earning_assets,bank_indicator.csv,interest_earning_assets,1625802817000.0,1625802817000.0,1625802817000.0,,identity_q1_or_ytd_diff,True,
601916.XSHG,bank_indicator,2019-12-31,,2019,non_interest_earning_assets,bank_indicator.csv,non_interest_earning_assets,174983050000.0,174983050000.0,174983050000.0,,identity_q1_or_ytd_diff,True,
601916.XSHG,bank_indicator,2019-12-31,,2019,interest_earning_assets_yield,bank_indicator.csv,interest_earning_assets_yield,4.89,4.89,4.89,,identity_q1_or_ytd_diff,True,
601916.XSHG,bank_indicator,2019-12-31,,2019,interest_bearing_liabilities,bank_indicator.csv,interest_bearing_liabilities,1623247789000.0,1623247789000.0,1623247789000.0,,identity_q1_or_ytd_diff,True,
601916.XSHG,bank_indicator,2019-12-31,,2019,non_interest_bearing_liabilities,bank_indicator.csv,non_interest_bearing_liabilities,49510409000.0,49510409000.0,49510409000.0,,identity_q1_or_ytd_diff,True,
601916.XSHG,bank_indicator,2019-12-31,,2019,interest_bearing_liabilities_interest_rate,bank_indicator.csv,interest_bearing_liabilities_interest_rate,2.81,2.81,2.81,,identity_q1_or_ytd_diff,True,
601916.XSHG,bank_indicator,2019-12-31,,2019,non_interest_income,bank_indicator.csv,non_interest_income,12489843000.0,12489843000.0,12489843000.0,,identity_q1_or_ytd_diff,True,
601916.XSHG,bank_indicator,2019-12-31,,2019,non_interest_income_ratio,bank_indicator.csv,non_interest_income_ratio,26.94,26.94,26.94,,identity_q1_or_ytd_diff,True,
601916.XSHG,bank_indicator,2019-12-31,,2019,net_interest_margin,bank_indicator.csv,net_interest_margin,2.39,2.39,2.39,,identity_q1_or_ytd_diff,True,
