code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
601166.XSHG,income,2014-03-31,2014q1,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,28602000000.0,28602000000.0,28602000000.0,,identity_q1_or_ytd_diff,True,
601166.XSHG,income,2014-03-31,2014q1,,interest_income,finance_income_statement_current_only.csv,interest_income,53620000000.0,21235000000.0,53620000000.0,,identity_q1_or_ytd_diff,True,
601166.XSHG,income,2014-03-31,2014q1,,interest_expense,finance_income_statement_current_only.csv,interest_expense,32385000000.0,,32385000000.0,,identity_q1_or_ytd_diff,True,
601166.XSHG,income,2014-03-31,2014q1,,commission_income,finance_income_statement_current_only.csv,commission_income,6603000000.0,6312000000.0,6603000000.0,,identity_q1_or_ytd_diff,True,
601166.XSHG,income,2014-03-31,2014q1,,commission_expense,finance_income_statement_current_only.csv,commission_expense,291000000.0,,291000000.0,,identity_q1_or_ytd_diff,True,
601166.XSHG,income,2014-03-31,2014q1,,asset_impairment_loss,finance_income_statement_current_only.csv,asset_impairment_loss,2810000000.0,2810000000.0,2810000000.0,,identity_q1_or_ytd_diff,True,
601166.XSHG,income,2014-03-31,2014q1,,credit_impairment_loss,finance_income_statement_current_only.csv,credit_impairment_loss,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601166.XSHG,income,2014-03-31,2014q1,,investment_income,finance_income_statement_current_only.csv,investment_income,-70000000.0,-70000000.0,-70000000.0,,identity_q1_or_ytd_diff,True,
601166.XSHG,income,2014-03-31,2014q1,,operating_profit,finance_income_statement_current_only.csv,operating_profit,17521000000.0,17521000000.0,17521000000.0,,identity_q1_or_ytd_diff,True,
601166.XSHG,income,2014-03-31,2014q1,,total_profit,finance_income_statement_current_only.csv,total_profit,17518000000.0,17518000000.0,17518000000.0,,identity_q1_or_ytd_diff,True,
601166.XSHG,income,2014-03-31,2014q1,,income_tax_expense,finance_income_statement_current_only.csv,income_tax_expense,4072000000.0,4072000000.0,4072000000.0,,identity_q1_or_ytd_diff,True,
601166.XSHG,income,2014-03-31,2014q1,,net_profit,finance_income_statement_current_only.csv,net_profit,13446000000.0,13446000000.0,13446000000.0,,identity_q1_or_ytd_diff,True,
601166.XSHG,income,2014-03-31,2014q1,,np_parent_company_owners,finance_income_statement_current_only.csv,np_parent_company_owners,13363000000.0,13363000000.0,13363000000.0,,identity_q1_or_ytd_diff,True,
601166.XSHG,income,2014-03-31,2014q1,,minority_profit,finance_income_statement_current_only.csv,minority_profit,83000000.0,83000000.0,83000000.0,,identity_q1_or_ytd_diff,True,
601166.XSHG,income,2014-06-30,2014q2,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,59408000000.0,30806000000.0,59408000000.0,28602000000.0,identity_q1_or_ytd_diff,True,
601166.XSHG,income,2014-06-30,2014q2,,interest_income,finance_income_statement_current_only.csv,interest_income,108623000000.0,23801000000.0,108623000000.0,53620000000.0,identity_q1_or_ytd_diff,True,
