code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,eps,0.7014,indicator.csv,eps,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,adjusted_profit,13355000000.0,indicator.csv,adjusted_profit,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,operating_profit,17521000000.0,indicator.csv,operating_profit,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,value_change_profit,1041000000.0,indicator.csv,value_change_profit,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,roe,6.45,indicator.csv,roe,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,inc_return,6.45,indicator.csv,inc_return,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,roa,0.36,indicator.csv,roa,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,net_profit_margin,47.01,indicator.csv,net_profit_margin,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,gross_profit_margin,,indicator.csv,gross_profit_margin,,identity_q1_or_ytd_diff,missing_raw_value
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,expense_to_total_revenue,38.74,indicator.csv,expense_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,operation_profit_to_total_revenue,61.26,indicator.csv,operation_profit_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,net_profit_to_total_revenue,47.01,indicator.csv,net_profit_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,operating_expense_to_total_revenue,,indicator.csv,operating_expense_to_total_revenue,,identity_q1_or_ytd_diff,missing_raw_value
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,ga_expense_to_total_revenue,21.21,indicator.csv,ga_expense_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,financing_expense_to_total_revenue,,indicator.csv,financing_expense_to_total_revenue,,identity_q1_or_ytd_diff,missing_raw_value
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,operating_profit_to_profit,94.07,indicator.csv,operating_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,invesment_profit_to_profit,5.94,indicator.csv,invesment_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,adjusted_profit_to_profit,99.94,indicator.csv,adjusted_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,goods_sale_and_service_to_revenue,,indicator.csv,goods_sale_and_service_to_revenue,,identity_q1_or_ytd_diff,missing_raw_value
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,ocf_to_revenue,527.12,indicator.csv,ocf_to_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,ocf_to_operating_profit,860.5,indicator.csv,ocf_to_operating_profit,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,inc_total_revenue_year_on_year,13.97,indicator.csv,inc_total_revenue_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,inc_total_revenue_annual,-1.31,indicator.csv,inc_total_revenue_annual,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,inc_revenue_year_on_year,13.97,indicator.csv,inc_revenue_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
601166.XSHG,indicator,2014-03-31,2014q1,,2014-04-29,inc_revenue_annual,-1.31,indicator.csv,inc_revenue_annual,quarterly_direct,identity_q1_or_ytd_diff,
