code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
601166.XSHG,income,2014-03-31,2014q1,,2014-04-29,operating_revenue,28602000000.0,finance_income_statement_current_only.csv,operating_revenue,single_quarter,identity_q1_or_ytd_diff,
601166.XSHG,income,2014-03-31,2014q1,,2014-04-29,interest_income,53620000000.0,finance_income_statement_current_only.csv,interest_income,single_quarter,identity_q1_or_ytd_diff,
601166.XSHG,income,2014-03-31,2014q1,,2014-04-29,interest_expense,32385000000.0,finance_income_statement_current_only.csv,interest_expense,single_quarter,identity_q1_or_ytd_diff,
601166.XSHG,income,2014-03-31,2014q1,,2014-04-29,commission_income,6603000000.0,finance_income_statement_current_only.csv,commission_income,single_quarter,identity_q1_or_ytd_diff,
601166.XSHG,income,2014-03-31,2014q1,,2014-04-29,commission_expense,291000000.0,finance_income_statement_current_only.csv,commission_expense,single_quarter,identity_q1_or_ytd_diff,
601166.XSHG,income,2014-03-31,2014q1,,2014-04-29,asset_impairment_loss,2810000000.0,finance_income_statement_current_only.csv,asset_impairment_loss,single_quarter,identity_q1_or_ytd_diff,
601166.XSHG,income,2014-03-31,2014q1,,2014-04-29,credit_impairment_loss,,finance_income_statement_current_only.csv,credit_impairment_loss,,identity_q1_or_ytd_diff,missing_raw_value
601166.XSHG,income,2014-03-31,2014q1,,2014-04-29,investment_income,-70000000.0,finance_income_statement_current_only.csv,investment_income,single_quarter,identity_q1_or_ytd_diff,
601166.XSHG,income,2014-03-31,2014q1,,2014-04-29,operating_profit,17521000000.0,finance_income_statement_current_only.csv,operating_profit,single_quarter,identity_q1_or_ytd_diff,
601166.XSHG,income,2014-03-31,2014q1,,2014-04-29,total_profit,17518000000.0,finance_income_statement_current_only.csv,total_profit,single_quarter,identity_q1_or_ytd_diff,
601166.XSHG,income,2014-03-31,2014q1,,2014-04-29,income_tax_expense,4072000000.0,finance_income_statement_current_only.csv,income_tax_expense,single_quarter,identity_q1_or_ytd_diff,
