id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,rd_expenses,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss,net_open_hedge_income,interest_cost_fin,interest_income_fin,other_earnings,other_composite_income_mino_at,requested_period
442224,601665.XSHG,2021-03-31,2021-05-07,2021-03-31,2232201000.0,2232201000.0,1710237000.0,,279022000.0,1371133000.0,,,,,0.0,0.0,,0.0,22422000.0,,627082000.0,,720592000.0,45124000.0,179469000.0,15946000.0,11498000.0,861068000.0,6081000.0,290000.0,,866859000.0,108275000.0,758584000.0,752937000.0,5647000.0,0.18,0.18,35770000.0,794354000.0,788707000.0,5647000.0,,-3024000.0,758584000.0,,,,,,8881000.0,,2021q1
210316,601665.XSHG,2021-06-30,2021-08-28,2021-06-30,2369792000.0,2369792000.0,1765344000.0,,232882000.0,1596573000.0,,,,,0.0,0.0,,0.0,26656000.0,,614876000.0,,,74289000.0,267205000.0,23461000.0,16505000.0,773219000.0,6374000.0,86000.0,,779507000.0,47812000.0,731695000.0,719516000.0,12179000.0,0.1759,0.18,122095000.0,853790000.0,841611000.0,12179000.0,,-4000.0,731695000.0,,1674147000.0,,,,11565000.0,,2021q2
216007,601665.XSHG,2021-09-30,2021-10-30,2021-09-30,2568969000.0,2568969000.0,2064672000.0,,171889000.0,1930940000.0,,,,,0.0,0.0,,0.0,27436000.0,,692532000.0,,290000.0,45474000.0,254106000.0,28635000.0,23293000.0,638029000.0,3181000.0,1409000.0,,639801000.0,-4720000.0,644521000.0,634819000.0,9702000.0,0.1326,0.08,114559000.0,759080000.0,749378000.0,9702000.0,,-7638000.0,644521000.0,,2883773000.0,,,,15794000.0,,2021q3
223047,601665.XSHG,2021-12-31,2022-04-29,2021-12-31,2996021000.0,2996021000.0,1944893000.0,,263509000.0,1948018000.0,,,,,0.0,0.0,,0.0,28152000.0,,725597000.0,,20572000.0,5841000.0,322957000.0,35202000.0,25970000.0,1048003000.0,8316000.0,2565000.0,,1053754000.0,116301000.0,937453000.0,928372000.0,9081000.0,0.1957,0.2,111593000.0,1049046000.0,1039965000.0,9081000.0,,416375000.0,937453000.0,,4050644000.0,,,,16287000.0,,2021q4
224453,601665.XSHG,2022-03-31,2022-04-29,2022-03-31,2634076000.0,2634076000.0,1955542000.0,,382150000.0,1612519000.0,,,,,0.0,0.0,,0.0,26799000.0,,725939000.0,,,-2236000.0,256920000.0,19847000.0,24612000.0,1021557000.0,735000.0,558000.0,,1021734000.0,111550000.0,910184000.0,903921000.0,6263000.0,0.17,0.17,-136319000.0,773865000.0,767602000.0,6263000.0,,56000.0,910184000.0,,858816000.0,,,,14805000.0,,2022q1
235118,601665.XSHG,2022-06-30,2022-08-31,2022-06-30,2845854000.0,2845854000.0,2076898000.0,,497309000.0,2023498000.0,,,,,0.0,0.0,,0.0,30281000.0,,633778000.0,,,-22545000.0,249214000.0,38123000.0,33391000.0,822356000.0,5038000.0,1327000.0,,826067000.0,-22439000.0,848506000.0,833689000.0,14817000.0,0.1679,0.18,-52935000.0,795571000.0,780754000.0,14817000.0,,-4452000.0,848506000.0,,2216690000.0,,,,15602000.0,,2022q2
236158,601665.XSHG,2022-09-30,2022-10-25,2022-09-30,2924919000.0,2924919000.0,2213991000.0,,264999000.0,2081860000.0,,,,,0.0,0.0,,0.0,29014000.0,,779863000.0,,,201784000.0,199811000.0,28234000.0,19529000.0,843059000.0,12674000.0,410000.0,,855323000.0,55412000.0,799911000.0,789735000.0,10176000.0,0.1562,0.15,112646000.0,912557000.0,902381000.0,10176000.0,,80000.0,799911000.0,,3487928000.0,,,,24484000.0,,2022q3
254454,601665.XSHG,2022-12-31,2023-04-28,2022-12-31,2658853000.0,2658853000.0,2328483000.0,,90290000.0,1493932000.0,,,,,0.0,0.0,,0.0,27253000.0,,777266000.0,,20000000.0,-111390000.0,286167000.0,36403000.0,20822000.0,1164921000.0,4761000.0,3998000.0,,1165684000.0,93378000.0,1072306000.0,1060025000.0,12281000.0,0.2157,0.21,-216766000.0,855540000.0,843259000.0,12281000.0,,674000.0,1072306000.0,,4151198000.0,,,,42034000.0,,2022q4
254068,601665.XSHG,2023-03-31,2023-04-28,2023-03-31,2863803000.0,2863803000.0,2204429000.0,,341897000.0,1774792000.0,,,,,0.0,0.0,,0.0,29940000.0,,758504000.0,,30000000.0,51184000.0,205743000.0,22319000.0,12838000.0,1089011000.0,6591000.0,883000.0,,1094719000.0,73102000.0,1021617000.0,1015366000.0,6251000.0,0.2,0.19,98653000.0,1120270000.0,1114019000.0,6251000.0,,-1220000.0,1021617000.0,,955655000.0,,,,47427000.0,,2023q1
265003,601665.XSHG,2023-06-30,2023-08-26,2023-06-30,3212306000.0,3212306000.0,2294493000.0,,301697000.0,2238526000.0,,,,,0.0,0.0,,0.0,35535000.0,,722225000.0,,30000000.0,199754000.0,359798000.0,63405000.0,-4257000.0,973780000.0,4060000.0,877000.0,,976963000.0,-28199000.0,1005162000.0,991362000.0,13800000.0,0.2025,0.18,453155000.0,1458317000.0,1444517000.0,13800000.0,,-539000.0,1005162000.0,,2434234000.0,,,,59546000.0,,2023q2
275026,601665.XSHG,2023-09-30,2023-10-28,2023-09-30,3021330000.0,3021330000.0,2262192000.0,,250272000.0,1992742000.0,,,,,0.0,0.0,,0.0,28175000.0,,768380000.0,,105192000.0,-104127000.0,507657000.0,43400000.0,43224000.0,1028588000.0,469000.0,4053000.0,,1025004000.0,83630000.0,941374000.0,930526000.0,10848000.0,0.1869,0.1,-224100000.0,717274000.0,706426000.0,10848000.0,,-10296000.0,941374000.0,,3554932000.0,,,,69515000.0,,2023q3
307166,601665.XSHG,2023-12-31,2024-04-27,2023-12-31,2854423000.0,2854423000.0,2116233000.0,,225117000.0,1523625000.0,,,,,0.0,0.0,,0.0,31444000.0,,896491000.0,,102596000.0,-44886000.0,476246000.0,23008000.0,17059000.0,1330798000.0,2590000.0,17047000.0,,1316341000.0,15411000.0,1300930000.0,1296497000.0,4433000.0,0.2664,0.23,151753000.0,1452683000.0,1448250000.0,4433000.0,,4110000.0,1300930000.0,,4144561000.0,,,,58961000.0,,2023q4
307777,601665.XSHG,2024-03-31,2024-04-27,2024-03-31,3022280000.0,3022280000.0,2215817000.0,,356631000.0,1805824000.0,,,,,0.0,0.0,,0.0,32526000.0,,813726000.0,,20000000.0,94257000.0,307841000.0,23660000.0,10916000.0,1216456000.0,431000.0,1210000.0,,1215677000.0,36442000.0,1179235000.0,1177668000.0,1567000.0,0.22,0.18,293091000.0,1472326000.0,1470759000.0,1567000.0,,,1179235000.0,,938192000.0,,,,34648000.0,,2024q1
533789,601665.XSHG,2024-06-30,2024-08-24,2024-06-30,3389942000.0,3389942000.0,2185312000.0,,362000000.0,2198856000.0,,,,,0.0,0.0,,0.0,42067000.0,,772653000.0,,140000000.0,226840000.0,550015000.0,58127000.0,18052000.0,1191086000.0,2630000.0,4385000.0,,1189331000.0,22943000.0,1166388000.0,1169729000.0,-3341000.0,0.2292,0.2,318022000.0,1484410000.0,1487751000.0,-3341000.0,,,,,2195877000.0,,,,45824000.0,,2024q2
544093,601665.XSHG,2024-09-30,2024-10-31,2024-09-30,3072603000.0,3072603000.0,2217530000.0,,332178000.0,1985865000.0,,,,,0.0,0.0,,0.0,35649000.0,,812280000.0,,140000000.0,160314000.0,319887000.0,27383000.0,13569000.0,1086738000.0,1161000.0,1614000.0,,1086285000.0,9144000.0,1077141000.0,1094911000.0,-17770000.0,0.2099,0.17,208528000.0,1285669000.0,1303439000.0,-17770000.0,,-124000.0,,,3338317000.0,,,,28740000.0,,2024q3
553489,601665.XSHG,2024-12-31,2025-04-26,2024-12-31,3010985000.0,3010985000.0,2412062000.0,,213275000.0,1345928000.0,,,,,0.0,0.0,,0.0,34270000.0,,1014204000.0,,140000000.0,-220755000.0,567987000.0,42032000.0,12746000.0,1665057000.0,2819000.0,2613000.0,,1665263000.0,143264000.0,1521999000.0,1543981000.0,-21982000.0,0.3004,0.25,2102952000.0,3624951000.0,3646933000.0,-21982000.0,,-273000.0,,,3627436000.0,,,,23744000.0,,2024q4
553967,601665.XSHG,2025-03-31,2025-04-26,2025-03-31,3165053000.0,3165053000.0,2390629000.0,,387375000.0,1758181000.0,,,,,0.0,0.0,,0.0,34362000.0,,862405000.0,,,-260691000.0,583024000.0,26710000.0,14250000.0,1406872000.0,1409000.0,734000.0,,1407547000.0,43261000.0,1364286000.0,1371611000.0,-7325000.0,0.26,0.21,-1281812000.0,82474000.0,89799000.0,-7325000.0,,24988000.0,1364286000.0,,861148000.0,,,,24597000.0,,2025q1
564249,601665.XSHG,2025-06-30,2025-08-29,2025-06-30,3616625000.0,3616625000.0,2595345000.0,,429283000.0,2270394000.0,,,,,0.0,0.0,,0.0,34712000.0,,825162000.0,,,25630000.0,526631000.0,62453000.0,19437000.0,1346231000.0,2461000.0,1551000.0,,1347141000.0,-15976000.0,1363117000.0,1362754000.0,363000.0,0.2691,0.23,318752000.0,1681869000.0,1681506000.0,363000.0,,-2438000.0,,,2270706000.0,,,,21357000.0,,2025q2
570493,601665.XSHG,2025-09-30,2025-10-31,2025-09-30,3142231000.0,3142231000.0,2778703000.0,,219378000.0,1903846000.0,,,,,0.0,0.0,,0.0,34903000.0,,874030000.0,,3240000.0,-256579000.0,361341000.0,28380000.0,14939000.0,1238385000.0,5803000.0,6824000.0,,1237364000.0,-10498000.0,1247862000.0,1229095000.0,18767000.0,0.2233,0.17,-970223000.0,277639000.0,258872000.0,18767000.0,,12865000.0,,,3254033000.0,,,,11125000.0,,2025q3
