day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2021-06-18,601665.XSHG,3.07,353.6403,35.364,13.7285,1.5461,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-06-21,601665.XSHG,12.3603,388.9128,38.8913,15.0978,1.7003,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-06-22,601665.XSHG,27.3133,427.8498,42.785,16.6094,1.8705,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-06-23,601665.XSHG,13.1103,470.4516,47.0452,18.2632,2.0568,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-06-24,601665.XSHG,65.9002,517.6342,51.7634,20.0949,2.263,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-06-25,601665.XSHG,36.2069,569.3976,56.9398,22.1043,2.4893,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-06-28,601665.XSHG,14.2811,512.5953,51.2595,19.8992,2.241,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-06-29,601665.XSHG,58.6256,461.2899,46.129,17.9075,2.0167,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-06-30,601665.XSHG,44.1297,426.0175,42.6018,16.5382,1.8625,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-01,601665.XSHG,38.9122,415.0235,41.5024,16.1115,1.8144,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-02,601665.XSHG,28.2184,396.2421,39.6242,15.3823,1.7323,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-05,601665.XSHG,19.1711,384.3319,38.4332,14.92,1.6802,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-06,601665.XSHG,26.253,393.0355,39.3036,15.2579,1.7183,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-07,601665.XSHG,21.4883,377.0026,37.7003,14.6355,1.6482,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-08,601665.XSHG,22.4214,371.5056,37.1506,14.4221,1.6242,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-09,601665.XSHG,17.2083,372.8798,37.288,14.4754,1.6302,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-12,601665.XSHG,17.3756,371.0475,37.1048,14.4043,1.6222,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-13,601665.XSHG,15.7484,372.8798,37.288,14.4754,1.6302,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-14,601665.XSHG,13.4971,361.8858,36.1886,14.0486,1.5821,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-15,601665.XSHG,30.243,375.1703,37.517,14.5643,1.6402,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-16,601665.XSHG,19.7631,359.5954,35.9595,13.9597,1.5721,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-19,601665.XSHG,14.5366,344.0206,34.4021,13.3551,1.504,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-20,601665.XSHG,9.6708,340.814,34.0814,13.2306,1.49,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-21,601665.XSHG,8.5274,340.814,34.0814,13.2306,1.49,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-22,601665.XSHG,8.0725,339.8978,33.9898,13.195,1.486,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-23,601665.XSHG,14.2263,329.82,32.982,12.8038,1.4419,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-26,601665.XSHG,11.878,314.7033,31.4703,12.217,1.3758,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-27,601665.XSHG,9.3463,309.6643,30.9664,12.0214,1.3538,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-28,601665.XSHG,10.7796,308.2901,30.829,11.968,1.3478,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2021-07-29,601665.XSHG,10.8401,311.0386,31.1039,12.0747,1.3598,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
