id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
237380,000001.XSHE,2018-12-31,2019-03-07,2018-12-31,0.254,4353000000.0,17722000000.0,2181000000.0,1.84,1.83,0.13,14.51,,33.65,18.94,14.51,,32.64,,312.83,38.5,99.79,,-153.11,-259.64,15.79,2.14,15.79,2.14,8.94,-38.22,8.08,-38.42,8.08,-38.42,2018q4
242370,000001.XSHE,2019-03-31,2019-04-24,2019-03-31,0.4337,7422000000.0,7542000000.0,2098000000.0,3.03,3.02,0.21,22.93,,70.23,29.77,22.93,,29.62,,77.99,21.69,99.68,,163.76,705.17,15.88,8.07,15.88,8.07,12.62,69.86,12.9,70.7,12.9,70.7,2019q1
252530,000001.XSHE,2019-06-30,2019-08-08,2019-06-30,0.4634,7894000000.0,6735000000.0,3514000000.0,3.14,3.11,0.22,22.51,,70.67,29.33,22.51,,29.31,,65.19,34.01,99.21,,-75.67,-397.21,21.01,8.86,21.01,8.86,17.6,7.27,17.41,6.86,17.41,6.86,2019q2
260088,000001.XSHE,2019-09-30,2019-10-22,2019-09-30,0.4235,8211000000.0,7644000000.0,3020000000.0,3.02,3.02,0.23,23.39,,69.61,30.39,23.39,,29.37,,71.62,28.3,99.91,,165.24,759.39,19.39,-0.63,19.39,-0.63,15.89,2.95,16.01,3.28,16.01,3.28,2019q3
280502,000001.XSHE,2019-12-31,2020-02-14,2019-12-31,0.2357,4559000000.0,3224000000.0,2323000000.0,1.52,1.52,0.12,13.07,,84.07,15.93,13.07,,30.16,,57.94,41.75,99.67,,-355.73,-3861.82,16.46,-0.37,16.46,-0.37,-2.02,-47.77,4.86,-44.34,4.86,-44.34,2019q4
288419,000001.XSHE,2020-03-31,2020-04-21,2020-03-31,0.4405,8506000000.0,7555000000.0,3363000000.0,2.57,2.56,0.21,22.54,,71.0,29.0,22.54,,27.94,,68.95,30.69,99.51,,47.43,238.11,16.78,8.36,16.78,8.36,13.77,97.24,14.8,86.88,14.8,86.88,2020q1
328354,000001.XSHE,2020-06-30,2020-08-28,2020-06-30,0.2644,5080000000.0,1847000000.0,4717000000.0,1.46,1.44,0.12,12.7,,83.51,16.49,12.7,,26.69,,27.86,71.16,99.03,,-108.05,-2363.56,14.28,6.53,14.28,6.53,-35.77,-39.43,-35.53,-39.99,-35.53,-39.99,2020q2
335024,000001.XSHE,2020-09-30,2020-10-22,2020-09-30,0.4493,8730000000.0,10412000000.0,857000000.0,2.46,2.46,0.2,22.81,,70.54,29.46,22.81,,28.02,,92.64,7.63,100.11,,147.41,541.34,8.84,-5.36,8.84,-5.36,5.51,69.1,6.11,69.98,6.11,69.98,2020q3
357660,000001.XSHE,2020-12-31,2021-02-02,2020-12-31,0.3365,6524000000.0,6795000000.0,1132000000.0,1.81,1.8,0.15,17.66,,78.4,21.6,17.66,,34.06,,85.71,14.28,99.91,,-126.72,-689.61,5.65,-3.29,5.65,-3.29,43.22,-29.1,42.76,-25.11,42.76,-25.11,2020q4
372441,000001.XSHE,2021-03-31,2021-04-21,2021-03-31,0.5221,10111000000.0,9412000000.0,3436000000.0,2.75,2.74,0.22,24.25,,69.06,30.94,24.25,,28.12,,73.11,26.69,99.79,,-27.65,-122.75,10.18,13.01,10.18,13.01,17.56,61.9,18.53,55.16,18.53,55.16,2021q1
400194,000001.XSHE,2021-06-30,2021-08-20,2021-06-30,0.384,7400000000.0,5158000000.0,4247000000.0,1.99,1.97,0.16,17.37,,77.88,22.12,17.37,,26.6,,54.48,44.86,99.32,,-243.45,-2024.41,6.16,2.64,6.16,2.64,42.41,-26.63,45.24,-26.46,45.24,-26.46,2021q2
411591,000001.XSHE,2021-09-30,2021-10-21,2021-09-30,0.5953,11481000000.0,10177000000.0,4179000000.0,3.02,3.0,0.24,27.17,,66.09,33.91,27.17,,28.72,,70.45,28.93,99.39,,-23.14,-96.65,11.18,-0.89,11.18,-0.89,27.97,51.95,32.48,55.04,32.48,55.04,2021q3
419606,000001.XSHE,2021-12-31,2022-03-10,2021-12-31,0.3711,7238000000.0,9156000000.0,3781000000.0,1.84,1.85,0.15,17.07,,78.3,21.7,17.07,,29.78,,59.12,41.59,100.51,,-158.62,-730.94,14.1,-0.75,14.1,-0.75,14.65,-36.48,10.28,-37.66,10.28,-37.66,2021q4
424389,000001.XSHE,2022-03-31,2022-04-27,2022-03-31,0.6622,12873000000.0,16340000000.0,5229000000.0,3.21,3.21,0.26,27.81,,64.64,35.36,27.81,,26.2,,68.65,32.31,100.18,,318.41,900.41,10.57,9.51,10.57,9.51,26.38,78.46,26.83,78.45,26.83,78.45,2022q1
1180395,000001.XSHE,2022-06-30,2022-08-18,2022-06-30,0.47600000000000003,9169000000.0,11621000000.0,6370000000.0,2.26,2.24,0.18,20.16,,74.63,25.37,20.16,,26.72,,45.27,54.92,99.25,,7.33,28.88,6.81,-0.85,6.81,-0.85,22.51,-28.88,23.98,-28.11,23.98,-28.11,2022q2
1331732,000001.XSHE,2022-09-30,2022-10-25,2022-09-30,0.7509,14555398409.83,18334000000.0,6555000000.0,3.48,3.48,0.28,31.51,,60.35,39.65,31.51,,26.32,,64.26,35.76,99.89,,-125.35,-316.16,8.78,0.93,8.78,0.93,27.2,57.77,26.13,57.73,26.13,57.73,2022q3
1768107,000001.XSHE,2022-12-31,2023-03-09,2022-12-31,0.4564,8809601590.17,11180000000.0,877000000.0,2.06,2.05,0.17,21.28,,73.14,26.86,21.28,,30.91,,92.48,7.87,99.46,,101.02,376.15,-1.33,-9.98,-1.33,-9.98,22.11,-39.02,23.0,-39.21,23.0,-39.21,2022q4
1960715,000001.XSHE,2023-03-31,2023-04-25,2023-03-31,0.7525,14469000000.0,18369000000.0,3672000000.0,3.31,3.28,0.27,32.38,,59.27,40.73,32.38,,26.18,,80.02,19.99,99.09,0.0,242.04,594.24,-2.4,8.33,-2.4,8.33,12.42,64.3,13.63,64.86,13.63,64.86,2023q1
2618304,000001.XSHE,2023-06-30,2023-08-24,2023-06-30,0.5558,10747000000.0,13568000000.0,5330000000.0,2.4,2.39,0.2,24.79,,68.82,31.18,24.79,,26.73,,60.73,39.29,99.65,,-149.19,-478.44,-5.03,-3.52,-5.03,-3.52,16.75,-26.14,16.75,-26.14,16.75,-26.14,2023q2
2997649,000001.XSHE,2023-09-30,2023-10-25,2023-09-30,0.7342,14352000000.0,17110000000.0,3611000000.0,3.1,3.13,0.26,36.51,,56.16,43.84,36.51,,26.78,,79.13,21.17,100.73,,183.7,418.99,-15.61,-10.31,-15.61,-10.31,-6.68,26.11,-2.22,32.11,-2.22,32.11,2023q3
3009204,000001.XSHE,2023-12-31,2024-03-15,2023-12-31,0.3514,6863000000.0,8881000000.0,3749000000.0,1.45,1.46,0.12,18.4,,76.04,23.96,18.4,,32.57,,58.82,42.97,100.63,,-63.32,-264.26,-10.97,-5.02,-10.97,-5.02,-20.56,-48.09,-23.0,-52.13,-23.0,-52.13,2023q4
3014050,000001.XSHE,2024-03-31,2024-04-20,2024-03-31,0.7695,14906000000.0,18554000000.0,6281000000.0,3.12,3.11,0.26,38.51,,52.14,47.86,38.51,,26.9,,66.25,33.91,99.83,0.0,-55.15,-115.24,-14.03,4.6,-14.03,4.6,1.01,108.92,2.26,118.94,2.26,118.94,2024q1
3127784,000001.XSHE,2024-06-30,2024-08-16,2024-06-30,0.5641,10974000000.0,13533000000.0,8438000000.0,2.26,2.27,0.19,28.54,,64.72,35.28,28.54,,27.84,,37.88,62.73,100.25,,352.18,998.33,-11.84,-1.05,-11.84,-1.05,-0.26,-27.06,1.5,-26.69,1.5,-26.69,2024q2
3139178,000001.XSHE,2024-09-30,2024-10-19,2024-09-30,0.7137,13868000000.0,15782000000.0,5195000000.0,2.85,2.85,0.24,40.2,,54.19,45.81,40.2,,27.48,,67.15,32.95,100.13,,68.03,148.5,-11.72,-10.2,-11.72,-10.2,-7.76,16.62,-2.79,26.52,-2.79,26.52,2024q3
3167092,000001.XSHE,2024-12-31,2025-03-15,2024-12-31,0.2463,5090000000.0,7337000000.0,8674000000.0,0.97,1.03,0.08,13.61,,79.1,20.9,13.61,,28.5,,-19.12,124.02,106.51,,-210.24,-1006.16,-5.27,1.92,-5.27,1.92,-17.39,-53.51,-29.93,-65.49,-29.93,-65.49,2024q4
3170910,000001.XSHE,2025-03-31,2025-04-19,2025-03-31,0.7264,14043000000.0,16910000000.0,4094000000.0,2.82,2.81,0.24,41.82,,49.84,50.16,41.82,,26.86,,75.91,24.25,99.62,,483.39,963.61,-13.05,-4.0,-13.05,-4.0,-8.86,130.48,-5.6,194.96,-5.6,194.96,2025q1
3193625,000001.XSHE,2025-06-30,2025-08-23,2025-06-30,0.5552,10887000000.0,13192000000.0,7738000000.0,2.12,2.14,0.18,30.2,,63.02,36.98,30.2,,28.45,,41.8,59.3,101.05,,32.9,88.96,-7.0,5.84,-7.0,5.84,-2.52,-21.99,-1.58,-23.57,-1.58,-23.57,2025q2
3205090,000001.XSHE,2025-09-30,2025-10-25,2025-09-30,0.6941,13339000000.0,15995000000.0,3056000000.0,2.62,2.6,0.23,43.05,,48.87,51.13,43.05,,26.99,,80.93,19.11,99.03,,-328.92,-643.32,-9.19,-12.31,-9.19,-12.31,1.35,21.25,-2.75,25.01,-2.75,25.01,2025q3
3236146,000001.XSHE,2025-12-31,2026-03-21,2025-12-31,0.2213,4355000000.0,5311000000.0,4028000000.0,0.8,0.81,0.07,13.95,,82.74,17.26,13.95,,34.27,,24.49,76.88,101.42,,793.15,4595.65,-12.36,-1.63,-12.36,-1.63,-27.61,-66.8,-10.15,-68.12,-10.15,-68.12,2025q4
3248813,000001.XSHE,2026-03-31,2026-04-25,2026-03-31,0.7484,14488000000.0,17389000000.0,5736000000.0,2.65,2.65,0.24,41.17,,50.71,49.29,41.17,,26.96,,66.98,32.97,99.76,,107.16,217.39,4.65,14.64,4.65,14.64,2.83,227.41,3.03,238.22,3.03,238.22,2026q1
