id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities,other_comprehensive_income,deferred_earning,loan_and_advance_current_assets,derivative_financial_asset,hold_sale_asset,loan_and_advance_noncurrent_assets,derivative_financial_liability,hold_sale_liability,estimate_liability_current,deferred_earning_current,preferred_shares_noncurrent,pepertual_liability_noncurrent,longterm_salaries_payable,other_equity_tools,preferred_shares_equity,pepertual_liability_equity,receivable_fin,usufruct_assets,contract_assets,bond_invest,other_bond_invest,other_equity_tools_invest,other_non_current_financial_assets,contract_liability,lease_liability,requested_period
99563,000001.XSHE,2016-12-31,2017-03-17,2016-12-31,478140000000.0,,97450000000.0,57179000000.0,,,,,,0.0,15770000000.0,,,8876000000.0,,,,,,1179000000.0,286802000000.0,,,221000000.0,8316000000.0,,,,,,4771000000.0,,7568000000.0,,17831000000.0,,,2953434000000.0,0.0,19137000000.0,2314186000000.0,52586000000.0,21913000000.0,,,,18941000000.0,,9289000000.0,12754000000.0,21532000000.0,,,,0.0,,,,,,,263464000000.0,,,90000000.0,,,,2751263000000.0,17170000000.0,56465000000.0,,,10781000000.0,34468000000.0,64143000000.0,,202171000000.0,,202171000000.0,2953434000000.0,-809000000.0,,,8730000000.0,,,8349000000.0,,,,,,,19953000000.0,19953000000.0,,,,,,,,,,,2016q4
101698,000001.XSHE,2017-03-31,2017-04-22,2017-03-31,442607000000.0,,69009000000.0,44044000000.0,,,,,,0.0,17071000000.0,,,810000000.0,,,,,,1238000000.0,291433000000.0,,,221000000.0,8119000000.0,,,,,,4734000000.0,,7568000000.0,,18935000000.0,,,3006195000000.0,0.0,25074000000.0,2312658000000.0,59513000000.0,9663000000.0,,,,12332000000.0,,6907000000.0,15199000000.0,21327000000.0,,,,0.0,,,,,,,317079000000.0,,,60000000.0,,,,2798456000000.0,17170000000.0,56465000000.0,,,10781000000.0,34468000000.0,69483000000.0,,207739000000.0,,207739000000.0,3006195000000.0,-581000000.0,,,4188000000.0,,,6964000000.0,,,,,,,19953000000.0,19953000000.0,,,,,,,,,,,2017q1
105852,000001.XSHE,2017-06-30,2017-08-11,2017-06-30,462300000000.0,,64518000000.0,49083000000.0,,,,,,0.0,18449000000.0,,,1498000000.0,,,,,,10293000000.0,302822000000.0,,,213000000.0,7961000000.0,,,,,,4636000000.0,,7568000000.0,,20560000000.0,,,3092142000000.0,0.0,84684000000.0,2298811000000.0,26455000000.0,14111000000.0,,,,49062000000.0,,7196000000.0,7771000000.0,21673000000.0,,,,0.0,,,,,,,350650000000.0,,,60000000.0,,,,2880688000000.0,17170000000.0,56465000000.0,,,10781000000.0,34468000000.0,73110000000.0,,211454000000.0,,211454000000.0,3092142000000.0,-493000000.0,,,5882000000.0,,,5710000000.0,,,,,,,19953000000.0,19953000000.0,,,,,,,,,,,2017q2
109007,000001.XSHE,2017-09-30,2017-10-21,2017-09-30,446796000000.0,,79892000000.0,41327000000.0,,,,,,0.0,18724000000.0,,,19136000000.0,,,,,,35113000000.0,329181000000.0,,,212000000.0,7883000000.0,,,,,,4580000000.0,,7568000000.0,,22320000000.0,,,3137481000000.0,0.0,115607000000.0,2318829000000.0,44756000000.0,10591000000.0,,,,19646000000.0,,8574000000.0,9685000000.0,22466000000.0,,,,0.0,,,,,,,338306000000.0,,,60000000.0,,,,2919370000000.0,17170000000.0,56465000000.0,,,10781000000.0,34468000000.0,79709000000.0,,218111000000.0,,218111000000.0,3137481000000.0,-435000000.0,,,6275000000.0,,,6732000000.0,,,,,,,19953000000.0,19953000000.0,,,,,,,,,,,2017q3
115800,000001.XSHE,2017-12-31,2018-03-15,2017-12-31,440420000000.0,,59015000000.0,39575000000.0,,,,,,0.0,20354000000.0,,,41934000000.0,,,,,,36744000000.0,358360000000.0,,,209000000.0,8036000000.0,,,,,,4701000000.0,,7568000000.0,,24989000000.0,,,3248474000000.0,0.0,130652000000.0,2431324000000.0,28024000000.0,9047000000.0,,,,6359000000.0,,10713000000.0,11891000000.0,26063000000.0,,,,0.0,,,,,,,342492000000.0,,,25000000.0,,,,3026420000000.0,17170000000.0,56465000000.0,,,10781000000.0,38552000000.0,79661000000.0,,222054000000.0,,222054000000.0,3248474000000.0,-528000000.0,,,16080000000.0,,,17712000000.0,,,,,,,19953000000.0,19953000000.0,,,,,,,,,,,2017q4
118407,000001.XSHE,2018-03-31,2018-04-20,2018-03-31,388049000000.0,,77644000000.0,76845000000.0,,,,,,0.0,19663000000.0,,,92297000000.0,,,,,,30987000000.0,698626000000.0,,,203000000.0,7873000000.0,,,,,,4590000000.0,,7568000000.0,,26820000000.0,,,3338572000000.0,0.0,144915000000.0,2490846000000.0,17479000000.0,11413000000.0,,,,4699000000.0,,8461000000.0,13764000000.0,29389000000.0,,,,0.0,,,,,,,357968000000.0,,,25000000.0,,,,3115181000000.0,17170000000.0,56465000000.0,,,10781000000.0,38552000000.0,80445000000.0,,223391000000.0,,223391000000.0,3338572000000.0,25000000.0,,,19395000000.0,,,22424000000.0,,,,,,,19953000000.0,19953000000.0,,,,,,,,,,,2018q1
124374,000001.XSHE,2018-06-30,2018-08-16,2018-06-30,407152000000.0,,81997000000.0,104893000000.0,,,,,,0.0,18421000000.0,,,73704000000.0,,,,,,49023000000.0,625643000000.0,,,200000000.0,8530000000.0,,,,,,4494000000.0,,7568000000.0,,27009000000.0,,,3367399000000.0,0.0,142891000000.0,2513836000000.0,20835000000.0,8614000000.0,,,,12148000000.0,,9571000000.0,5019000000.0,29001000000.0,,,,0.0,,,,,,,361539000000.0,,,24000000.0,,,,3139258000000.0,17170000000.0,56465000000.0,,,10781000000.0,38552000000.0,84889000000.0,,228141000000.0,,228141000000.0,3367399000000.0,331000000.0,,,21574000000.0,,,19161000000.0,,,,,,,19953000000.0,19953000000.0,,,,,,,,,,,2018q2
127790,000001.XSHE,2018-09-30,2018-10-24,2018-09-30,382962000000.0,,88096000000.0,103460000000.0,,,,,,0.0,18312000000.0,,,32764000000.0,,,,,,,,,,194000000.0,9374000000.0,,,,,,4722000000.0,,7568000000.0,,28879000000.0,,,3352056000000.0,0.0,149874000000.0,2536936000000.0,17832000000.0,9599000000.0,,,,2000000000.0,,10547000000.0,7595000000.0,27666000000.0,,,,0.0,,,,,,,321452000000.0,,,24000000.0,,,,3116825000000.0,17170000000.0,56465000000.0,,,10781000000.0,38552000000.0,91973000000.0,,235231000000.0,,235231000000.0,3352056000000.0,337000000.0,,,25650000000.0,,,20729000000.0,,,,,,,19953000000.0,19953000000.0,,,,,,,,,,,2018q3
131072,000001.XSHE,2018-12-31,2019-03-07,2018-12-31,363626000000.0,,72934000000.0,148768000000.0,,,,,,0.0,,,,36985000000.0,,,,,,,,,,194000000.0,10899000000.0,,,,,,4771000000.0,,7568000000.0,,29468000000.0,,,3418592000000.0,0.0,149756000000.0,2541880000000.0,24606000000.0,8575000000.0,,,,7988000000.0,,12238000000.0,9366000000.0,,,,,0.0,,,,,,,381884000000.0,,,860000000.0,,,,3178550000000.0,17170000000.0,56465000000.0,,,10781000000.0,39850000000.0,95037000000.0,,240042000000.0,,240042000000.0,3418592000000.0,786000000.0,,,21460000000.0,,,21605000000.0,,,,,,,19953000000.0,19953000000.0,,,,,,,,,,,2018q4
133952,000001.XSHE,2019-03-31,2019-04-24,2019-03-31,316767000000.0,,100231000000.0,163945000000.0,,,,,,0.0,,,,44335000000.0,,,,,,,,,,198000000.0,10623000000.0,,,,,,4575000000.0,,7568000000.0,,30860000000.0,,,3530180000000.0,0.0,142394000000.0,2613283000000.0,21669000000.0,15721000000.0,,,,21502000000.0,,9848000000.0,11053000000.0,,,,,0.0,,,,,,,401758000000.0,,,1271000000.0,,,,3279242000000.0,17170000000.0,56465000000.0,,,10781000000.0,39850000000.0,101609000000.0,,250938000000.0,,250938000000.0,3530180000000.0,1385000000.0,,,19850000000.0,,,18408000000.0,,,,,,,23678000000.0,19953000000.0,,,,,,,,,,,2019q1
143331,000001.XSHE,2019-06-30,2019-08-08,2019-06-30,367374000000.0,,82884000000.0,154602000000.0,,,,,,0.0,,,,15642000000.0,,,,,,,,,,197000000.0,10578000000.0,,,,,,4769000000.0,,7568000000.0,,31732000000.0,,,3590766000000.0,0.0,137101000000.0,2644721000000.0,16535000000.0,16005000000.0,,,,30997000000.0,,11765000000.0,8745000000.0,,,,,0.0,,,,,,,417412000000.0,,,1456000000.0,,,,3334163000000.0,17170000000.0,56465000000.0,,,10781000000.0,39850000000.0,107076000000.0,,256603000000.0,,256603000000.0,3590766000000.0,1583000000.0,,,17916000000.0,,,23039000000.0,,,,,,,23678000000.0,19953000000.0,,,,,647607000000.0,126671000000.0,1816000000.0,,,,2019q2
152954,000001.XSHE,2019-09-30,2019-10-22,2019-09-30,346999000000.0,,85584000000.0,179084000000.0,,,,,,0.0,,,,28198000000.0,,,,,,,,,,211000000.0,10587000000.0,,,,,,4573000000.0,,7568000000.0,,32981000000.0,,,3707683000000.0,,115960000000.0,2746320000000.0,25650000000.0,40117000000.0,,,,53147000000.0,,14127000000.0,11265000000.0,,,,,0.0,,,,,,,360449000000.0,,,1699000000.0,,,,3419610000000.0,19406000000.0,80816000000.0,,,10781000000.0,39850000000.0,115293000000.0,,288073000000.0,,288073000000.0,3707683000000.0,1974000000.0,,,23713000000.0,,,28070000000.0,,,,,,,19953000000.0,19953000000.0,,,7601000000.0,,662716000000.0,156374000000.0,1817000000.0,,,7399000000.0,2019q3
178061,000001.XSHE,2019-12-31,2020-02-14,2019-12-31,337914000000.0,,79369000000.0,206682000000.0,,,,,,0.0,,,,62216000000.0,,,,,,,,,,247000000.0,11092000000.0,,,,,,4361000000.0,,7568000000.0,,34725000000.0,,,3939070000000.0,,113331000000.0,2828459000000.0,26071000000.0,29691000000.0,,,,40099000000.0,,14218000000.0,12031000000.0,,,,,0.0,,,,,,,513762000000.0,,,1734000000.0,,,,3626087000000.0,19406000000.0,80816000000.0,,,10781000000.0,46348000000.0,113370000000.0,,312983000000.0,,312983000000.0,3939070000000.0,2314000000.0,,,18500000000.0,,,21404000000.0,,,,,,,39948000000.0,19953000000.0,19995000000.0,,7517000000.0,,656290000000.0,182264000000.0,1844000000.0,,,7600000000.0,2019q4
179793,000001.XSHE,2020-03-31,2020-04-21,2020-03-31,363009000000.0,,48701000000.0,263007000000.0,,,,,,0.0,,,,54472000000.0,,,,,,,,,,417000000.0,10608000000.0,,,,,,4132000000.0,,7568000000.0,,34879000000.0,,,4132298000000.0,,122650000000.0,2968128000000.0,23046000000.0,69794000000.0,,,,25160000000.0,,12512000000.0,15739000000.0,,,,,0.0,,,,,,,,,,1715000000.0,,,,3779943000000.0,19406000000.0,80816000000.0,,,10781000000.0,46348000000.0,121044000000.0,,352355000000.0,,352355000000.0,4132298000000.0,4016000000.0,,,40439000000.0,,,44585000000.0,,,,,,,69944000000.0,19953000000.0,49991000000.0,,7235000000.0,,626944000000.0,228499000000.0,2181000000.0,,,7510000000.0,2020q1
205080,000001.XSHE,2020-06-30,2020-08-28,2020-06-30,327242000000.0,,83308000000.0,265372000000.0,,,,,,0.0,,,,55773000000.0,,,,,,,,,,484000000.0,10425000000.0,,,,,,3904000000.0,,7568000000.0,,37226000000.0,,,4178622000000.0,,119852000000.0,2902057000000.0,34587000000.0,73322000000.0,,,,61124000000.0,,13904000000.0,9309000000.0,,,,,0.0,,,,,,,,,,1775000000.0,,,,3827225000000.0,19406000000.0,80816000000.0,,,10781000000.0,46348000000.0,121944000000.0,,351397000000.0,,351397000000.0,4178622000000.0,2158000000.0,,,34763000000.0,,,39072000000.0,,,,,,,69944000000.0,19953000000.0,49991000000.0,,7533000000.0,,614004000000.0,238445000000.0,2184000000.0,,,7685000000.0,2020q2
206356,000001.XSHE,2020-09-30,2020-10-22,2020-09-30,384571000000.0,,98137000000.0,282951000000.0,,,,,,0.0,,,,63338000000.0,,,,,,,,,,580000000.0,10280000000.0,,,,,,3903000000.0,,7568000000.0,,37815000000.0,,,4346921000000.0,,122074000000.0,2997064000000.0,55400000000.0,53440000000.0,,,,94676000000.0,,15897000000.0,10262000000.0,,,,,0.0,,,,,,,571203000000.0,,,1011000000.0,,,,3988150000000.0,19406000000.0,80816000000.0,,,10781000000.0,46348000000.0,130664000000.0,,358771000000.0,,358771000000.0,4346921000000.0,812000000.0,,,30820000000.0,,,35286000000.0,,,,,,,69944000000.0,19953000000.0,49991000000.0,,7479000000.0,,608155000000.0,230970000000.0,2058000000.0,,,7779000000.0,2020q3
210680,000001.XSHE,2020-12-31,2021-02-02,2020-12-31,390156000000.0,,70996000000.0,311270000000.0,,,,,,0.0,,,,95314000000.0,,,,,,,,,,573000000.0,10893000000.0,,,,,,3852000000.0,,7568000000.0,,39034000000.0,,,4468514000000.0,,124587000000.0,3165486000000.0,41034000000.0,31505000000.0,,,,35286000000.0,,16959000000.0,11444000000.0,,,,,0.0,,,,,,,611865000000.0,,,958000000.0,2000000.0,,,4104383000000.0,19406000000.0,80816000000.0,,,10781000000.0,51536000000.0,131186000000.0,,364131000000.0,,364131000000.0,4468514000000.0,462000000.0,,,36607000000.0,,,41485000000.0,,,,,,,69944000000.0,19953000000.0,49991000000.0,,7149000000.0,,633619000000.0,197073000000.0,1649000000.0,,,7346000000.0,2020q4
216410,000001.XSHE,2021-03-31,2021-04-21,2021-03-31,406705000000.0,,78386000000.0,290115000000.0,,,,,,0.0,,,,80024000000.0,,,,,,,,,,522000000.0,11828000000.0,,,,,,6328000000.0,,7568000000.0,,37207000000.0,,,4572974000000.0,,124245000000.0,3243102000000.0,24239000000.0,50990000000.0,,,,17484000000.0,,14231000000.0,12750000000.0,,,,,0.0,,,,,,,648738000000.0,,,1309000000.0,1000000.0,,,4200357000000.0,19406000000.0,80816000000.0,,,10781000000.0,51538000000.0,139287000000.0,,372617000000.0,,372617000000.0,4572974000000.0,845000000.0,,,32910000000.0,,,35514000000.0,,,,,,,69944000000.0,19953000000.0,49991000000.0,,6734000000.0,,657588000000.0,188314000000.0,2234000000.0,,,6978000000.0,2021q1
223854,000001.XSHE,2021-06-30,2021-08-20,2021-06-30,405165000000.0,,106005000000.0,321164000000.0,,,,,,0.0,,,,76559000000.0,,,,,,,,,,611000000.0,11473000000.0,,,,,,6091000000.0,,7568000000.0,,39161000000.0,,,4723520000000.0,0.0,122961000000.0,3273007000000.0,33274000000.0,47162000000.0,,,,,,16167000000.0,9449000000.0,,,,,0.0,,,,,,,777467000000.0,,,2961000000.0,,,,4346327000000.0,19406000000.0,80816000000.0,,,10781000000.0,51544000000.0,143239000000.0,,377193000000.0,,377193000000.0,4723520000000.0,1463000000.0,,,29627000000.0,,,32715000000.0,,,,,,,69944000000.0,19953000000.0,49991000000.0,,6502000000.0,,699294000000.0,146102000000.0,2540000000.0,,,6772000000.0,2021q2
227853,000001.XSHE,2021-09-30,2021-10-21,2021-09-30,410721000000.0,,117850000000.0,372580000000.0,,,,,,0.0,,,,15077000000.0,,,,,,,,,,567000000.0,11359000000.0,,,,,,5878000000.0,,7568000000.0,,39572000000.0,,,4853074000000.0,0.0,173540000000.0,3298611000000.0,40872000000.0,43156000000.0,,,,25090000000.0,,18309000000.0,11709000000.0,,,,,0.0,,,,,,,787845000000.0,,,3061000000.0,,,,4464216000000.0,19406000000.0,80816000000.0,,,10781000000.0,52334000000.0,154001000000.0,,388858000000.0,,388858000000.0,4853074000000.0,1576000000.0,,,28825000000.0,,,31141000000.0,,,,,,,69944000000.0,19953000000.0,49991000000.0,,6993000000.0,,730418000000.0,136733000000.0,2598000000.0,,,7294000000.0,2021q3
232596,000001.XSHE,2021-12-31,2022-03-10,2021-12-31,390248000000.0,,94473000000.0,389703000000.0,,,,,,0.0,,,,6388000000.0,,,,,,,,,,558000000.0,11974000000.0,,,,,,5801000000.0,,7568000000.0,,39735000000.0,,,4921380000000.0,0.0,148162000000.0,3335649000000.0,32394000000.0,43421000000.0,,,,47703000000.0,,18095000000.0,11685000000.0,,,,,0.0,,,,,,,823934000000.0,,,3944000000.0,,,,4525932000000.0,19406000000.0,80816000000.0,,,10781000000.0,58339000000.0,154377000000.0,,395448000000.0,,395448000000.0,4921380000000.0,1785000000.0,,,30238000000.0,,,31092000000.0,,,,,,,69944000000.0,19953000000.0,49991000000.0,,6771000000.0,,738166000000.0,152428000000.0,2592000000.0,,,6968000000.0,2021q4
