id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities,other_comprehensive_income,deferred_earning,loan_and_advance_current_assets,derivative_financial_asset,hold_sale_asset,loan_and_advance_noncurrent_assets,derivative_financial_liability,hold_sale_liability,estimate_liability_current,deferred_earning_current,preferred_shares_noncurrent,pepertual_liability_noncurrent,longterm_salaries_payable,other_equity_tools,preferred_shares_equity,pepertual_liability_equity,receivable_fin,usufruct_assets,contract_assets,bond_invest,other_bond_invest,other_equity_tools_invest,other_non_current_financial_assets,contract_liability,lease_liability,requested_period
232426,002958.XSHE,2021-09-30,2021-10-30,2021-09-30,29835225000.0,0.0,13702073000.0,50399903000.0,,,,,,0.0,,,,1387311000.0,,,,,,,,,0.0,71000.0,3142283000.0,607391000.0,,,,,81341000.0,,0.0,,3250123000.0,,,429143077000.0,0.0,8964016000.0,278030623000.0,11576971000.0,,,,,14242302000.0,,1450931000.0,870327000.0,,,,,0.0,,,,,,0.0,77389234000.0,,,355572000.0,0.0,,,394324943000.0,5555598000.0,3818140000.0,0.0,,3552791000.0,5563139000.0,9295830000.0,,33931544000.0,886590000.0,34818134000.0,429143077000.0,674596000.0,,,147350000.0,0.0,,164656000.0,0.0,,,,,,5471450000.0,,,,502406000.0,0.0,80462789000.0,23119640000.0,6372000.0,,0.0,238747000.0,2021q3
240101,002958.XSHE,2021-12-31,2022-04-29,2021-12-31,29124872000.0,,13893386000.0,47880389000.0,,,,,,0.0,,,,453706000.0,,,,,,,,,,71000.0,3098771000.0,660883000.0,,,,,80514000.0,,,,3269950000.0,,,430438090000.0,0.0,10153924000.0,275779177000.0,10268186000.0,,,,,11050124000.0,,1708719000.0,822305000.0,,,,,0.0,,,,,,,83769939000.0,,,295773000.0,,,,395388008000.0,5555601000.0,3818151000.0,,,3857841000.0,5564733000.0,9226231000.0,,34164413000.0,885669000.0,35050082000.0,430438090000.0,670407000.0,,,177503000.0,,,195607000.0,,,,,,,5471449000.0,,4992849000.0,,496610000.0,,80730885000.0,26510126000.0,15330000.0,,,237047000.0,2021q4
240523,002958.XSHE,2022-03-31,2022-04-29,2022-03-31,29895885000.0,0.0,12392441000.0,46709012000.0,,,,,,0.0,,,,11178882000.0,,,,,,,,,0.0,71000.0,3085740000.0,672043000.0,,,,,81378000.0,,0.0,,3482805000.0,,,442633894000.0,0.0,8939166000.0,289953021000.0,13235632000.0,,,,,4840675000.0,,1434615000.0,623579000.0,,,,,0.0,,,,,,0.0,85952479000.0,,,307155000.0,0.0,,,406792723000.0,5555604000.0,3818162000.0,0.0,,3857841000.0,5564733000.0,10071395000.0,,34963080000.0,878091000.0,35841171000.0,442633894000.0,623897000.0,,,170102000.0,0.0,,191249000.0,0.0,,,,,,5471448000.0,,,,474698000.0,0.0,79591610000.0,25151573000.0,13562000.0,,0.0,228723000.0,2022q1
244928,002958.XSHE,2022-06-30,2022-08-27,2022-06-30,30079811000.0,,11804177000.0,46689763000.0,,,,,,0.0,,,,9070779000.0,,,,,,,,,,71000.0,3033019000.0,703960000.0,,,,,80797000.0,,,,3748094000.0,,,444211531000.0,0.0,7326104000.0,294840509000.0,11926103000.0,,,,,19055619000.0,,1484963000.0,559066000.0,,,,,0.0,,,,,,,70509044000.0,,,298278000.0,,,,408129666000.0,5555606000.0,3818168000.0,,,4162891000.0,6150263000.0,9383919000.0,,35206680000.0,875185000.0,36081865000.0,444211531000.0,664386000.0,,,157110000.0,,,161545000.0,,,,,,,5471447000.0,,4992849000.0,,458585000.0,,81978899000.0,21655660000.0,13082000.0,,,216927000.0,2022q2
250759,002958.XSHE,2022-09-30,2022-10-29,2022-09-30,27473272000.0,0.0,11898014000.0,46074511000.0,,,,,,0.0,,,,8931826000.0,,,,,,,,,0.0,71000.0,3050399000.0,637167000.0,,,,,80216000.0,,0.0,,3904225000.0,,,436112214000.0,0.0,6942397000.0,288512870000.0,10289609000.0,150716000.0,,,,12036091000.0,,1547765000.0,731072000.0,,,,,0.0,,,,,,0.0,76932702000.0,,,316881000.0,0.0,,,398978981000.0,5555608000.0,3818173000.0,0.0,,4162892000.0,6150310000.0,10433696000.0,,36249523000.0,883710000.0,37133233000.0,436112214000.0,657398000.0,,,187696000.0,0.0,,205920000.0,0.0,,,,,,5471446000.0,,,,436325000.0,0.0,81277914000.0,22583363000.0,12063000.0,,0.0,207953000.0,2022q3
260971,002958.XSHE,2022-12-31,2023-04-29,2022-12-31,27935249000.0,,11609087000.0,45948297000.0,,,,,,0.0,,,,4312918000.0,,,,,,,,,,71000.0,3066506000.0,577807000.0,,,,,79534000.0,,,,4214858000.0,,,434791316000.0,0.0,4781176000.0,292646207000.0,9490259000.0,,,,,11354137000.0,,1812833000.0,478427000.0,,,,,0.0,,,,,,,75744470000.0,,,237945000.0,,,,398308675000.0,5555610000.0,3818183000.0,,,4393164000.0,6158031000.0,9618190000.0,,35574067000.0,908574000.0,36482641000.0,434791316000.0,559444000.0,,,154871000.0,,,136433000.0,,,,,,,5471445000.0,,4992849000.0,,479899000.0,,81568377000.0,24484425000.0,12183000.0,,,255288000.0,2022q4
261335,002958.XSHE,2023-03-31,2023-04-29,2023-03-31,31395296000.0,0.0,13174857000.0,49081579000.0,,,,,,0.0,,,,4173589000.0,,,,,,,,,0.0,71000.0,3310840000.0,296961000.0,,,,,78954000.0,,0.0,,4365147000.0,,,463246165000.0,0.0,5397970000.0,311127102000.0,12714560000.0,,,,,7320428000.0,,1667293000.0,444080000.0,,,,,0.0,,,,,,0.0,85260634000.0,,,279989000.0,0.0,,,425873479000.0,5555612000.0,3818189000.0,0.0,,4393164000.0,6158031000.0,10515862000.0,,36465017000.0,907669000.0,37372686000.0,463246165000.0,552714000.0,,,147663000.0,0.0,,120169000.0,0.0,,,,,,5471445000.0,,,,469541000.0,0.0,86904153000.0,35282057000.0,11823000.0,,0.0,248188000.0,2023q1
264709,002958.XSHE,2023-06-30,2023-08-29,2023-06-30,29195521000.0,,13565090000.0,52969522000.0,,,,,,0.0,,,,2240171000.0,,,,,,,,,,71000.0,3310641000.0,247137000.0,,,,,78373000.0,,,,4644971000.0,,,464989336000.0,0.0,6899918000.0,311986145000.0,14886965000.0,,,,,11309577000.0,,1556507000.0,506670000.0,,,,,0.0,,,,,,,77653730000.0,,,216128000.0,,,,426653667000.0,5555615000.0,3818199000.0,,,4623436000.0,6286333000.0,11006383000.0,,37416431000.0,919238000.0,38335669000.0,464989336000.0,655021000.0,,,222542000.0,,,201493000.0,,,,,,,5471444000.0,,4992849000.0,,442721000.0,,85033328000.0,31593574000.0,10744000.0,,,227574000.0,2023q2
270094,002958.XSHE,2023-09-30,2023-10-28,2023-09-30,28097219000.0,0.0,11411248000.0,53159204000.0,,,,,,0.0,,,,359766000.0,,,,,,,,,0.0,71000.0,3254291000.0,251318000.0,,,,,77711000.0,,0.0,,4820827000.0,,,467644775000.0,0.0,8358819000.0,311104882000.0,13952359000.0,,,,,12376451000.0,,1623636000.0,640584000.0,,,,,0.0,,,,,,0.0,78369484000.0,,,160954000.0,0.0,,,428214786000.0,5555616000.0,3818201000.0,0.0,,4623436000.0,6286333000.0,12160667000.0,,38498676000.0,931313000.0,39429989000.0,467644775000.0,582980000.0,,,213970000.0,0.0,,216558000.0,0.0,,,,,,5471443000.0,,,,423736000.0,0.0,84781956000.0,37475150000.0,10924000.0,,0.0,223168000.0,2023q3
281627,002958.XSHE,2023-12-31,2024-04-27,2023-12-31,28301126000.0,,10627219000.0,47976881000.0,,,,,,0.0,,,,4272037000.0,,,,,,,,,,19000.0,3203292000.0,251255000.0,,,,,77247000.0,,,,4968708000.0,,,467936769000.0,0.0,10729496000.0,309476389000.0,10622039000.0,,,,,14814579000.0,,1994126000.0,291067000.0,,,,,0.0,,,,,,,78924284000.0,,,433651000.0,,,,428887839000.0,5555616000.0,3818201000.0,,,4878480000.0,6298121000.0,11319623000.0,,38110214000.0,938716000.0,39048930000.0,467936769000.0,768731000.0,,,186687000.0,,,202940000.0,,,,,,,5471442000.0,,,,411202000.0,,84925306000.0,36996943000.0,5200000.0,,,211993000.0,2023q4
281542,002958.XSHE,2024-03-31,2024-04-27,2024-03-31,29995817000.0,0.0,9877105000.0,53255312000.0,,,,,,0.0,,,,4893992000.0,,,,,,,,,0.0,19000.0,3148063000.0,254245000.0,,,,,76737000.0,,0.0,,5103616000.0,,,473858062000.0,0.0,12599787000.0,319902185000.0,7116073000.0,,,,,16848675000.0,,1751521000.0,406771000.0,,,,,0.0,,,,,,0.0,73145149000.0,,,285758000.0,0.0,,,433744997000.0,5555617000.0,3818204000.0,0.0,,4878480000.0,6298121000.0,12318022000.0,,39187184000.0,925881000.0,40113065000.0,473858062000.0,847298000.0,,,186846000.0,0.0,,213369000.0,,,,,,,5471442000.0,,,,416395000.0,0.0,84928900000.0,31863356000.0,5200000.0,,0.0,224422000.0,2024q1
513895,002958.XSHE,2024-06-30,2024-08-31,2024-06-30,30498827000.0,,10804985000.0,50496257000.0,,,,,,0.0,,,,2296993000.0,,,,,,,,,,19000.0,3110148000.0,192537000.0,,,,,72086000.0,,,,5232091000.0,,,475405371000.0,0.0,14405535000.0,317131891000.0,8078244000.0,,,,,17316651000.0,,1784299000.0,437204000.0,,,,,0.0,,,,,,,73324488000.0,,,249017000.0,,,,434804008000.0,5555617000.0,3818206000.0,,,5133524000.0,6700482000.0,11989913000.0,,39676411000.0,924952000.0,40601363000.0,475405371000.0,1007227000.0,,,200848000.0,,,233562000.0,,,,,,,5471442000.0,,4992849000.0,,401499000.0,,82861602000.0,38071541000.0,5200000.0,,,217398000.0,2024q2
518854,002958.XSHE,2024-09-30,2024-10-31,2024-09-30,32396161000.0,,10729057000.0,50311391000.0,,,,,,0.0,,,,2973133000.0,,,,,,,,,,19000.0,3075876000.0,185259000.0,,,,,71094000.0,,,,5418709000.0,,,479010156000.0,0.0,17401084000.0,319234925000.0,6503722000.0,,,,,10366330000.0,,1844222000.0,545179000.0,,,,,0.0,,,,,,,79809123000.0,,,185553000.0,,,,437392698000.0,5555617000.0,3822829000.0,,,5133524000.0,6700482000.0,13164902000.0,,40720383000.0,897075000.0,41617458000.0,479010156000.0,871587000.0,,,199356000.0,,,233958000.0,,,,,,,5471442000.0,,4992849000.0,,381972000.0,,79413900000.0,40902140000.0,5200000.0,,,206735000.0,2024q3
524464,002958.XSHE,2024-12-31,2025-04-25,2024-12-31,34809240000.0,,11312656000.0,47992049000.0,,,,,,0.0,,,,12659440000.0,,,,,,,,,,5000.0,3190429000.0,94917000.0,,,,,71077000.0,,,,5483339000.0,,,495032420000.0,0.0,17866936000.0,329913352000.0,7261103000.0,,,,,18157678000.0,,2182212000.0,228630000.0,,,,,0.0,,,,,,,76572630000.0,,,305932000.0,,,,453921297000.0,5555617000.0,3826540000.0,,,5412113000.0,6703976000.0,12440056000.0,,40747140000.0,363983000.0,41111123000.0,495032420000.0,1337397000.0,,,216748000.0,,,260922000.0,,,,,,,5471441000.0,,4992849000.0,,379793000.0,,78920780000.0,44460963000.0,5200000.0,,,206730000.0,2024q4
524465,002958.XSHE,2025-03-31,2025-04-25,2025-03-31,38194326000.0,0.0,13578688000.0,49275679000.0,,,,,,0.0,,,,10856617000.0,,,,,,,,,0.0,5000.0,3142095000.0,93797000.0,,,,,70513000.0,,0.0,,5832293000.0,,,511574868000.0,0.0,18888963000.0,349721651000.0,10028278000.0,0.0,,,,11481975000.0,,1896908000.0,500590000.0,,,,,0.0,,,,,,0.0,75617448000.0,,,318316000.0,0.0,,,470109045000.0,5555619000.0,3831038000.0,0.0,,5412113000.0,6703976000.0,13525669000.0,,41210783000.0,255040000.0,41465823000.0,511574868000.0,710926000.0,,,149773000.0,0.0,,179891000.0,,,,0.0,,,5471442000.0,0.0,4992849000.0,,368800000.0,0.0,72904161000.0,53985983000.0,5200000.0,,0.0,198642000.0,2025q1
533817,002958.XSHE,2025-06-30,2025-08-28,2025-06-30,34548800000.0,,15757473000.0,51402089000.0,,,,,,0.0,,,,4789546000.0,,,,,,,,,,5000.0,3086350000.0,88818000.0,,,,,69857000.0,,,,5749708000.0,,,505245867000.0,0.0,17846833000.0,337470952000.0,9792667000.0,,,,,16057666000.0,,1930644000.0,424956000.0,,,,,0.0,,,,,,,77608187000.0,,,325790000.0,,,,463331564000.0,5555619000.0,3770880000.0,,,5690702000.0,6867289000.0,13320651000.0,,41706152000.0,208151000.0,41914303000.0,505245867000.0,1029571000.0,,,476081000.0,,,166037000.0,,,,,,,5471440000.0,,4992849000.0,,367017000.0,,67779841000.0,59933010000.0,5200000.0,,,204029000.0,2025q2
540470,002958.XSHE,2025-09-30,2025-10-31,2025-09-30,38940377000.0,,16831590000.0,47365817000.0,,,,,,0.0,,,,3981759000.0,,,,,,,,,,5000.0,3041277000.0,95578000.0,,,,,69394000.0,,,,5953257000.0,,,509919998000.0,0.0,16080261000.0,339158976000.0,11243525000.0,,,,,14032547000.0,,1987486000.0,593557000.0,,,,,0.0,,,,,,,77900414000.0,,,278421000.0,,,,462756297000.0,5555621000.0,3775134000.0,,,5690702000.0,6867289000.0,14504048000.0,,47155803000.0,7898000.0,47163701000.0,509919998000.0,294702000.0,,,604794000.0,,,118046000.0,,,,,,,10468307000.0,,9989717000.0,,350745000.0,,63864024000.0,71440385000.0,5200000.0,,,188453000.0,2025q3
562156,002958.XSHE,2025-12-31,2026-04-29,2025-12-31,30646327000.0,,15410153000.0,46593522000.0,,,,,,0.0,,,,8687491000.0,,,,,,,,,,5000.0,3027394000.0,87223000.0,,,,,68834000.0,,,,6147821000.0,,,502783490000.0,0.0,15811538000.0,339697278000.0,7596905000.0,5944272000.0,,,,11731594000.0,,2428099000.0,187394000.0,,,,,0.0,,,,,,,72951952000.0,,,224730000.0,,,,457692767000.0,5555622000.0,3716002000.0,,,5690702000.0,6917826000.0,14183340000.0,,45090723000.0,,45090723000.0,502783490000.0,555915000.0,,,1090117000.0,,,94299000.0,,,,,,,8471316000.0,,7992726000.0,,346588000.0,,63409700000.0,60383951000.0,5200000.0,,,182955000.0,2025q4
561899,002958.XSHE,2026-03-31,2026-04-29,2026-03-31,37523911000.0,0.0,16242705000.0,44434565000.0,,,,,,0.0,,,,5034541000.0,,,,,,,,,0.0,5000.0,2975105000.0,95593000.0,,,,,68274000.0,,,,6168232000.0,,,508917809000.0,0.0,16988227000.0,348683310000.0,5699116000.0,5954195000.0,,,,13708522000.0,,2022332000.0,456188000.0,,,,,0.0,,,,,,0.0,69326030000.0,,,204227000.0,0.0,,,464592529000.0,5555623000.0,3713325000.0,0.0,,5690702000.0,6917826000.0,15335167000.0,,44325280000.0,0.0,44325280000.0,508917809000.0,638642000.0,,,476430000.0,0.0,,160342000.0,,,,,,,6473995000.0,0.0,5995406000.0,,341659000.0,0.0,62163911000.0,58856003000.0,5200000.0,,,184036000.0,2026q1
