id,code,pubDate,statDate,total_loan,total_deposit,interest_earning_assets,non_interest_earning_assets,interest_earning_assets_yield,interest_bearing_liabilities,non_interest_bearing_liabilities,interest_bearing_liabilities_interest_rate,non_interest_income,non_interest_income_ratio,net_interest_margin,net_profit_margin,core_level_capital,net_core_level_capital,core_level_capital_adequacy_ratio,net_level_1_capital,level_1_capital_adequacy_ratio,net_capital,capital_adequacy_ratio,weighted_risky_asset,deposit_loan_ratio,short_term_asset_liquidity_ratio_CNY,short_term_asset_liquidity_ratio_FC,Nonperforming_loan_rate,single_largest_customer_loan_ratio,top_ten_customer_loan_ratio,bad_debts_reserve,non_performing_loan_provision_coverage,cost_to_income_ratio,former_core_capital,former_net_core_capital,former_net_core_capital_adequacy_ratio,former_net_capital,former_capital_adequacy_ratio,former_weighted_risky_asset,normal_amount,normal_amount_ratio,concerned_amount,concerned_amount_ratio,secondary_amount,secondary_amount_ratio,suspicious_amount,suspicious_amount_ratio,loss_amount,loss_amount_ratio,short_term_loan_average_balance,short_term_loan_annualized_average_interest_rate,mid_term_loan_annualized_average_balance,mid_term_loan_annualized_average_interest_rate,enterprise_deposits_average_balance,enterprise_deposits_average_interest_rate,savings_deposit_average_balance,savings_deposit_average_interest_rate,requested_year
112406,002958.XSHE,2020-04-27,2019-12-31,178709006000.0,218805639000.0,271321237000.0,70346147000.0,4.94,288176095000.0,28229590000.0,2.19,1638871000.0,18.7746,2.61,2.75,24576179000.0,24576179000.0,10.48,24597633000.0,10.49,28745824000.0,12.26,234559480000.0,81.6748,71.45,,1.46,7.31,53.56,8114127000.0,310.23,30.25,,,,,,,165320541000.0,92.51,10772969000.0,6.03,799370000.0,0.44,1658253000.0,0.93,157873000.0,0.09,,,,,,,,,2019
112445,002958.XSHE,2021-04-27,2020-12-31,218256342000.0,250693543000.0,321392303000.0,85418770000.0,4.73,333327788000.0,43780893000.0,2.13,1486072000.0,15.526,2.52,2.6,27049246000.0,27049246000.0,9.73,29073511000.0,10.46,34245236000.0,12.32,277949525000.0,87.061,74.9,,1.44,6.13,46.91,8738538000.0,278.73,28.79,,,,,,,204190109000.0,93.73,10522818000.0,4.83,1617876000.0,0.74,1355754000.0,0.62,162963000.0,0.08,,,,,,,,,2020
112483,002958.XSHE,2022-04-29,2021-12-31,232561207000.0,268823042000.0,373318352000.0,57119738000.0,4.45,378151962000.0,17236046000.0,2.27,2248516000.0,21.8371,2.16,2.18,29420906000.0,29278570000.0,9.62,34304665000.0,11.27,39779303000.0,13.07,304417603000.0,86.5109,89.95,,1.74,5.48,39.72,9351565000.0,231.77,29.22,,,,,,,215530565000.0,92.67,12993041000.0,5.59,2442656000.0,1.05,891503000.0,0.39,703442000.0,0.3,,,,,102086484000.0,1.42,152625053000.0,2.42,2021
112523,002958.XSHE,2023-04-29,2022-12-31,240181796000.0,286320039000.0,392247439000.0,42543877000.0,4.23,393710544000.0,4598131000.0,2.22,2104819000.0,21.1669,2.0,2.01,30854352000.0,29904907000.0,9.77,34934174000.0,11.41,40327282000.0,13.18,306061617000.0,83.8858,103.08,,2.19,5.26,39.76,10914631000.0,207.63,30.34,,,,,,,221420696000.0,92.19,13501180000.0,5.62,2090696000.0,0.87,2967688000.0,1.24,201536000.0,0.08,,,,,92729877000.0,1.34,180591619000.0,2.47,2022
112538,002958.XSHE,2024-04-27,2023-12-31,255844853000.0,298361728000.0,417708894000.0,50227875000.0,3.94,418895152000.0,9992687000.0,2.17,2969857000.0,28.7625,1.76,1.77,33427188000.0,31975973000.0,9.91,37010132000.0,11.48,42589154000.0,13.21,322506380000.0,85.7499,98.03,,1.81,5.38,42.19,11045786000.0,237.96,31.7,,,,,,,236387965000.0,92.4,14815087000.0,5.79,2085248000.0,0.81,2091027000.0,0.82,465526000.0,0.18,,,,,84857857000.0,1.25,205411969000.0,2.36,2023
