id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,requested_period
143469,002958.XSHE,2019-03-31,2019-04-29,2019-03-31,,6201026000.0,478000000.0,,,,,,2752291000.0,707708000.0,,,359366000.0,18825593000.0,,15980676000.0,,,1162616000.0,,485071000.0,810106000.0,273957000.0,20355166000.0,-1529573000.0,29266776000.0,1486398000.0,2052000.0,,,30755226000.0,46293000.0,33953401000.0,,,,33999694000.0,-3244468000.0,2152072000.0,,,14274034000.0,,16426106000.0,12873793000.0,,,,13190000000.0,3236106000.0,-12200000.0,-1550135000.0,13509179000.0,11959044000.0,2019q1
147078,002958.XSHE,2019-06-30,2019-08-22,2019-06-30,,11523369000.0,-257000000.0,,,,,,2595021000.0,627465000.0,,,-146911000.0,13303793000.0,,14625806000.0,,,724391000.0,,388297000.0,417508000.0,113370000.0,17411236000.0,-4107443000.0,9016372000.0,1522939000.0,-290000.0,,,10539021000.0,71467000.0,9172033000.0,,,,9243500000.0,1295521000.0,0.0,,,27151033000.0,,27151033000.0,,1414736000.0,,,26444371000.0,706662000.0,15365000.0,-2089895000.0,11959044000.0,9869149000.0,2019q2
154268,002958.XSHE,2019-09-30,2019-10-29,2019-09-30,,-1301524000.0,768200000.0,,,,,,2866326000.0,3363131000.0,,,162201000.0,5998523000.0,,5451911000.0,,,954503000.0,,305992000.0,258004000.0,244085000.0,6112549000.0,-114026000.0,41841572000.0,1345922000.0,21200000.0,,,43208694000.0,77631000.0,43097392000.0,,,,43175023000.0,33671000.0,0.0,,,26279237000.0,,26279237000.0,,748595000.0,,,22644995000.0,3634242000.0,8458000.0,3562345000.0,9869149000.0,13431494000.0,2019q3
170495,002958.XSHE,2019-12-31,2020-04-27,2019-12-31,,8468006000.0,,,,,,,3165523000.0,-2692200000.0,,,75081000.0,8689845000.0,,6592702000.0,,,973056000.0,,311551000.0,313971000.0,491032000.0,7779372000.0,910473000.0,18117947000.0,1339916000.0,2767000.0,,,19460630000.0,93925000.0,22244978000.0,,,,22338903000.0,-2878273000.0,0.0,,,25301243000.0,,25301243000.0,,419661000.0,,,19600261000.0,5700982000.0,-10765000.0,3722417000.0,13431494000.0,17153911000.0,2019q4
170297,002958.XSHE,2020-03-31,2020-04-27,2020-03-31,,7289892000.0,13338000.0,,,,,,3425886000.0,667048000.0,,,189709000.0,15745157000.0,,16185170000.0,,,1179079000.0,,563302000.0,1028253000.0,192180000.0,21931598000.0,-6186441000.0,4479258000.0,985249000.0,1443000.0,,,5465950000.0,76692000.0,3156542000.0,,,,3233234000.0,2232716000.0,,,,20190592000.0,,20190592000.0,,309234000.0,,,19230000000.0,960592000.0,19690000.0,-2973443000.0,17153911000.0,14180468000.0,2020q1
188897,002958.XSHE,2020-06-30,2020-08-25,2020-06-30,,16016367000.0,2912850000.0,,,,,,3225723000.0,40602000.0,,,450762000.0,22763038000.0,,7889616000.0,,,932360000.0,,300563000.0,592995000.0,267556000.0,19681404000.0,3081634000.0,23902474000.0,1152215000.0,399000.0,,,25055088000.0,43122000.0,30513124000.0,,,,30556246000.0,-5501158000.0,,,,25526280000.0,,25526280000.0,,1264366000.0,,,19476962000.0,6049318000.0,-8306000.0,3621488000.0,14180468000.0,17801956000.0,2020q2
193449,002958.XSHE,2020-09-30,2020-10-27,2020-09-30,,16235246000.0,438510000.0,,,,,,3305436000.0,823640000.0,,,-185438000.0,19732233000.0,,9940276000.0,,,952922000.0,,334829000.0,245374000.0,282228000.0,10235398000.0,9496835000.0,13083259000.0,1296374000.0,2684000.0,,,14382317000.0,178491000.0,18827870000.0,,,,19006361000.0,-4624044000.0,,,,21853017000.0,,21853017000.0,,787280000.0,,,26251503000.0,-4398486000.0,-5450000.0,468855000.0,17801956000.0,18270811000.0,2020q3
218518,002958.XSHE,2020-12-31,2021-04-27,2020-12-31,,-3077024000.0,2418779000.0,,,,,,3669628000.0,3381412000.0,,,311128000.0,11239094000.0,,7861362000.0,251409000.0,,1046595000.0,,297116000.0,34558000.0,395273000.0,11298274000.0,-59180000.0,15204418000.0,550693000.0,-2189000.0,,,15752922000.0,138227000.0,23118136000.0,,,,23256363000.0,-7503441000.0,,,,34023076000.0,,34023076000.0,,529490000.0,,,27189468000.0,6833608000.0,-40367000.0,-769380000.0,18270811000.0,17501431000.0,2020q4
218077,002958.XSHE,2021-03-31,2021-04-27,2021-03-31,,12946739000.0,1156108000.0,,,,,,3708603000.0,,,,237284000.0,25004145000.0,,15416910000.0,1027707000.0,,1333141000.0,,628094000.0,823320000.0,199323000.0,36497416000.0,-11493271000.0,23731777000.0,938932000.0,431000.0,,,24671140000.0,63774000.0,24691433000.0,,,,24755207000.0,-84067000.0,,,,26533899000.0,,26533899000.0,,443210000.0,,,17792885000.0,8741014000.0,3155000.0,-2833169000.0,17501431000.0,14668262000.0,2021q1
226858,002958.XSHE,2021-06-30,2021-08-28,2021-06-30,,5106244000.0,140610000.0,,,,,,3679761000.0,,,,181416000.0,11109321000.0,,1718369000.0,513953000.0,,1271337000.0,,348905000.0,497478000.0,158105000.0,2195688000.0,8913633000.0,25810396000.0,1667456000.0,10987000.0,,,27488839000.0,10592000.0,29276114000.0,,,,29286706000.0,-1797867000.0,,,,23803442000.0,,23803442000.0,,578853000.0,,,30109221000.0,-6305779000.0,-14341000.0,795646000.0,14668262000.0,15463908000.0,2021q2
232608,002958.XSHE,2021-09-30,2021-10-30,2021-09-30,,217149000.0,-460862000.0,,,,,,3884343000.0,-167855000.0,,,-102084000.0,8878213000.0,,-1379014000.0,-840097000.0,,1135049000.0,,321273000.0,557869000.0,735383000.0,3581367000.0,5296846000.0,27466680000.0,1539407000.0,973000.0,,,29007060000.0,189155000.0,36227371000.0,,,,36416526000.0,-7409466000.0,,,,29080629000.0,,29080629000.0,,1406619000.0,,,29950284000.0,-869655000.0,6623000.0,-2975652000.0,15463908000.0,12488256000.0,2021q3
240468,002958.XSHE,2021-12-31,2022-04-29,2021-12-31,,-1429038000.0,1188352000.0,,,,,,3050087000.0,-1274155000.0,,,1823784000.0,3359030000.0,,2509340000.0,,,1301227000.0,,434537000.0,-171668000.0,10447871000.0,5295955000.0,-1936925000.0,13732240000.0,862188000.0,912000.0,,,14595340000.0,72954000.0,16844987000.0,,,,16917941000.0,-2322601000.0,,,,26453238000.0,,26453238000.0,20164559000.0,616448000.0,,19478000.0,20800485000.0,5652753000.0,-8526000.0,1384701000.0,12488256000.0,13872957000.0,2021q4
240890,002958.XSHE,2022-03-31,2022-04-29,2022-03-31,0.0,14552924000.0,0.0,,,,,46859000.0,3596835000.0,2927579000.0,0.0,,2596174000.0,23720371000.0,,6517105000.0,691117000.0,,1551471000.0,,621961000.0,667928000.0,18889638000.0,28939220000.0,-5218849000.0,17721353000.0,1068922000.0,1409000.0,,0.0,18791684000.0,83261000.0,13974362000.0,,,0.0,14057623000.0,4734061000.0,0.0,,0.0,23298160000.0,0.0,23298160000.0,21201276000.0,633856000.0,,11980000.0,21847112000.0,1451048000.0,-11586000.0,954674000.0,13872957000.0,14827631000.0,2022q1
245553,002958.XSHE,2022-06-30,2022-08-27,2022-06-30,,4652182000.0,,,,,,,3748853000.0,-1339728000.0,8006437000.0,,2611091000.0,17631976000.0,,6775384000.0,,,1344260000.0,,383893000.0,467654000.0,-5665053000.0,2615021000.0,15016955000.0,21359263000.0,1557207000.0,761000.0,,,22917231000.0,57199000.0,19272076000.0,,,,19329275000.0,3587956000.0,,,,1981636000.0,,1981636000.0,17490687000.0,529318000.0,,20834000.0,18040839000.0,-16059203000.0,60355000.0,2606063000.0,14827631000.0,17433694000.0,2022q2
251499,002958.XSHE,2022-09-30,2022-10-29,2022-09-30,,-7070244000.0,,,,,,,3524793000.0,-1587851000.0,-7019147000.0,,-698353000.0,-12850802000.0,,-4334258000.0,,,1238726000.0,,377765000.0,204069000.0,10801000.0,-2502897000.0,-10347905000.0,18218106000.0,1504738000.0,-1431000.0,,,19721413000.0,39829000.0,18218445000.0,,,,18258274000.0,1463139000.0,,,,26208694000.0,,26208694000.0,19828771000.0,1013967000.0,,11363000.0,20854101000.0,5354593000.0,13920000.0,-3516253000.0,17433694000.0,13917441000.0,2022q3
261701,002958.XSHE,2022-12-31,2023-04-29,2022-12-31,,4249751000.0,,,,,,,3318996000.0,,,,-29337000.0,6552120000.0,,2498177000.0,,,1443981000.0,,285742000.0,311352000.0,-511876000.0,4027376000.0,2524744000.0,2464965000.0,961947000.0,24752000.0,,,3451664000.0,69872000.0,4711691000.0,,,,4781563000.0,-1329899000.0,,,,25276501000.0,,25276501000.0,26263911000.0,-1379913000.0,,2188747000.0,27072745000.0,-1796244000.0,-19628000.0,-621027000.0,13917441000.0,13296414000.0,2022q4
262065,002958.XSHE,2023-03-31,2023-04-29,2023-03-31,0.0,19531422000.0,616504000.0,0.0,,,,,3465573000.0,3273596000.0,0.0,,617623000.0,27504718000.0,,5385749000.0,606759000.0,,1838633000.0,,537643000.0,423155000.0,6846756000.0,15638695000.0,11866023000.0,12650435000.0,1067907000.0,674000.0,,0.0,13719016000.0,43821000.0,30215880000.0,,,0.0,30259701000.0,-16540685000.0,0.0,,0.0,35196316000.0,0.0,35196316000.0,26170722000.0,96077000.0,,24429000.0,26291228000.0,8905088000.0,-4283000.0,4226143000.0,13296414000.0,17522557000.0,2023q1
265430,002958.XSHE,2023-06-30,2023-08-29,2023-06-30,,1416833000.0,1501320000.0,,,,,,3538925000.0,2072080000.0,,,2564971000.0,11953011000.0,,8543221000.0,,,1494135000.0,,511101000.0,357620000.0,-3448006000.0,6851312000.0,5101699000.0,61169889000.0,1632344000.0,2748000.0,,,62804981000.0,30968000.0,61694000000.0,,,,61724968000.0,1080013000.0,,,,17013606000.0,,17013606000.0,24215442000.0,52000000.0,,971002000.0,25238444000.0,-8224838000.0,58176000.0,-1984950000.0,17522557000.0,15537607000.0,2023q2
270834,002958.XSHE,2023-09-30,2023-10-28,2023-09-30,,-1120397000.0,1458130000.0,,,,,,3678691000.0,-956253000.0,,,5925484000.0,8126773000.0,,2756351000.0,,,1485682000.0,,325666000.0,261491000.0,-376941000.0,4452249000.0,3674524000.0,35883587000.0,1605709000.0,10864000.0,,,37500160000.0,20603000.0,43286814000.0,,,,43307417000.0,-5807257000.0,,,,25009656000.0,,25009656000.0,24452221000.0,20900000.0,,377819000.0,24850940000.0,158716000.0,-36834000.0,-2010851000.0,15537607000.0,13526756000.0,2023q3
280579,002958.XSHE,2023-12-31,2024-04-27,2023-12-31,,-1288740000.0,2368989000.0,,,,,,3535374000.0,-3288502000.0,,,-6641310000.0,2590163000.0,,4541366000.0,,,1619016000.0,,385433000.0,268439000.0,370127000.0,7184381000.0,-4594218000.0,50195927000.0,781690000.0,22832000.0,,,51000449000.0,26503000.0,45631743000.0,,,,45658246000.0,5342203000.0,,,,28423528000.0,,28423528000.0,27931967000.0,96000000.0,,,28521664000.0,-98136000.0,-12175000.0,637674000.0,13526756000.0,14164430000.0,2023q4
280494,002958.XSHE,2024-03-31,2024-04-27,2024-03-31,,10762820000.0,1869346000.0,,,,,,3656761000.0,0.0,,,689864000.0,19016015000.0,,5757913000.0,192998000.0,,2151532000.0,,671354000.0,292133000.0,4593668000.0,14278965000.0,4737050000.0,35845313000.0,1556562000.0,8061000.0,,0.0,37409936000.0,17852000.0,35042666000.0,,,0.0,35060518000.0,2349418000.0,0.0,,0.0,23823093000.0,0.0,23823093000.0,,96039000.0,,0.0,30221792000.0,-6398699000.0,-5130000.0,682639000.0,14164430000.0,14847069000.0,2024q1
288512,002958.XSHE,2024-06-30,2024-08-31,2024-06-30,,-2745726000.0,1805924000.0,,,,,,3572960000.0,,,,-152777000.0,6718337000.0,,2306898000.0,,,1818346000.0,,372513000.0,285671000.0,-1360033000.0,2611030000.0,4107307000.0,51245752000.0,1260047000.0,53572000.0,,,52559371000.0,17380000.0,54448220000.0,,,,54465600000.0,-1906229000.0,,,,34175280000.0,,34175280000.0,,1254302000.0,,28675000.0,34520242000.0,-344962000.0,8886000.0,1865002000.0,14847069000.0,16712071000.0,2024q2
293328,002958.XSHE,2024-09-30,2024-10-31,2024-09-30,,2565199000.0,2993448000.0,,,,,-610037000.0,3391601000.0,,-2506524000.0,,-57750000.0,5099464000.0,,2531170000.0,,,1554195000.0,,391511000.0,277894000.0,7231894000.0,11986664000.0,-6887200000.0,52774275000.0,1770510000.0,22830000.0,,,54567615000.0,36127000.0,51588687000.0,,,,51624814000.0,2942801000.0,,,,32676228000.0,,32676228000.0,26201439000.0,1007835000.0,,15964000.0,27225238000.0,5450990000.0,-23524000.0,1483067000.0,16712071000.0,18195138000.0,2024q3
313742,002958.XSHE,2024-12-31,2025-04-25,2024-12-31,,8115439000.0,459461000.0,,,,,1623360000.0,3312587000.0,,3348672000.0,,-257254000.0,15305645000.0,,3815550000.0,,,1647952000.0,,424308000.0,297377000.0,-4227415000.0,10788708000.0,4516937000.0,54476710000.0,1248751000.0,1337000.0,,,57309127000.0,52850000.0,56793615000.0,,,,56846465000.0,462662000.0,,,,26161921000.0,,26161921000.0,29467330000.0,476515000.0,,20138000.0,29963983000.0,-3802062000.0,39397000.0,1216934000.0,18195138000.0,19412072000.0,2024q4
313803,002958.XSHE,2025-03-31,2025-04-25,2025-03-31,,20515915000.0,1014380000.0,,,,,,3364742000.0,2746904000.0,,,291146000.0,38999452000.0,,8805642000.0,821780000.0,,2359318000.0,,706746000.0,292748000.0,11278653000.0,24264887000.0,14734565000.0,37886817000.0,2001716000.0,39097000.0,,,39927630000.0,17342000.0,39096309000.0,,,,39113651000.0,813979000.0,,,,22618335000.0,,22618335000.0,23726064000.0,349936000.0,,17869000.0,24093869000.0,-1475534000.0,3422000.0,14076432000.0,19412072000.0,33488504000.0,2025q1
323221,002958.XSHE,2025-06-30,2025-08-28,2025-06-30,,-11719873000.0,,,,,,,3456899000.0,-211702000.0,,,-6884000.0,-12693131000.0,,-1063246000.0,,,2026357000.0,,427270000.0,345364000.0,391131000.0,1305096000.0,-13998227000.0,44391791000.0,1026980000.0,779000.0,,,45419550000.0,12251000.0,44533490000.0,,,,44545741000.0,873809000.0,,,,42021703000.0,,42021703000.0,39897484000.0,590392000.0,,13767000.0,40501643000.0,1520060000.0,2878000.0,-11601480000.0,33488504000.0,21887024000.0,2025q2
329638,002958.XSHE,2025-09-30,2025-10-31,2025-09-30,,1797319000.0,,,,,,,3191612000.0,1441985000.0,,,380307000.0,7620135000.0,,-3363511000.0,,,1840418000.0,,443545000.0,281857000.0,4142032000.0,3344341000.0,4275794000.0,47269277000.0,1676716000.0,1421000.0,,,48947414000.0,28073000.0,53607140000.0,,,,53635213000.0,-4687799000.0,,,,33425306000.0,,33425306000.0,28053016000.0,1136029000.0,,20646000.0,29209691000.0,4215615000.0,-16780000.0,3786830000.0,21887024000.0,25673854000.0,2025q3
