date,code,open,close,high,low,volume,money
2021-06-25,601528.XSHG,6.41,7.7,7.7,6.41,2251774.0,17240325.2
2021-06-28,601528.XSHG,8.47,8.47,8.47,8.47,1532491.0,12976794.52
2021-06-29,601528.XSHG,9.32,9.32,9.32,9.32,2079687.0,19376840.2
2021-06-30,601528.XSHG,10.25,10.25,10.25,10.25,36486355.0,374065513.2
2021-07-01,601528.XSHG,10.3,11.05,11.25,9.88,156469941.0,1673976292.03
2021-07-02,601528.XSHG,9.94,9.94,10.03,9.94,16903868.0,168090986.18
2021-07-05,601528.XSHG,8.95,8.95,8.95,8.95,3712913.0,33224832.0
2021-07-06,601528.XSHG,8.1,8.76,9.65,8.1,124152002.0,1056377727.33
2021-07-07,601528.XSHG,8.23,8.07,8.37,7.99,94476002.0,768526458.28
2021-07-08,601528.XSHG,8.23,8.15,8.45,8.11,76269231.0,631683400.7
2021-07-09,601528.XSHG,7.97,8.16,8.43,7.77,65368168.0,532114127.09
2021-07-12,601528.XSHG,8.36,8.12,8.5,8.05,65542336.0,540184045.58
2021-07-13,601528.XSHG,7.91,8.24,8.43,7.82,67649250.0,549111399.42
2021-07-14,601528.XSHG,8.14,8.06,8.34,8.0,51994174.0,423179100.21
2021-07-15,601528.XSHG,8.07,8.86,8.86,8.0,120403803.0,1039262589.39
2021-07-16,601528.XSHG,8.56,8.46,8.69,8.4,90654513.0,771587562.26
2021-07-19,601528.XSHG,8.36,8.01,8.36,7.87,60333894.0,486513477.88
2021-07-20,601528.XSHG,7.9,7.95,8.06,7.8,44565645.0,351563350.26
2021-07-21,601528.XSHG,7.94,8.05,8.13,7.86,46454762.0,371750886.04
2021-07-22,601528.XSHG,8.05,7.82,8.15,7.82,47761910.0,381435261.77
2021-07-23,601528.XSHG,7.67,7.59,7.97,7.35,59925749.0,455734167.07
2021-07-26,601528.XSHG,7.42,7.22,7.5,7.21,41031505.0,301523325.34
2021-07-27,601528.XSHG,7.2,7.22,7.43,7.07,35740702.0,259963819.66
2021-07-28,601528.XSHG,7.22,7.45,7.91,7.19,58862654.0,443751855.75
2021-07-29,601528.XSHG,7.26,7.55,7.56,7.14,49747753.0,364937894.47
2021-07-30,601528.XSHG,7.44,7.25,7.47,7.24,33999841.0,249450994.22
2021-08-02,601528.XSHG,7.16,7.38,7.55,7.1,39217136.0,287523619.27
2021-08-03,601528.XSHG,7.26,7.37,7.46,7.26,31920544.0,234211740.81
2021-08-04,601528.XSHG,7.39,7.3,7.43,7.26,23974715.0,175264261.84
2021-08-05,601528.XSHG,7.26,7.18,7.39,7.18,25458932.0,185311545.47
2021-08-06,601528.XSHG,7.11,7.15,7.3,7.03,25752867.0,184117233.95
2021-08-09,601528.XSHG,7.1,7.31,7.43,7.1,36220645.0,265019544.15
2021-08-10,601528.XSHG,7.27,7.41,7.41,7.22,34267710.0,251084361.56
2021-08-11,601528.XSHG,7.39,7.32,7.7,7.3,46428498.0,345933989.27
2021-08-12,601528.XSHG,7.24,7.18,7.34,7.16,29641612.0,214410358.44
2021-08-13,601528.XSHG,7.18,7.25,7.27,7.12,24840976.0,178704796.95
2021-08-16,601528.XSHG,7.32,7.34,7.42,7.18,35741213.0,261311905.48
2021-08-17,601528.XSHG,7.34,7.44,7.82,7.28,57232903.0,430546713.21
2021-08-18,601528.XSHG,7.32,8.18,8.18,7.31,89589178.0,706706839.85
2021-08-19,601528.XSHG,8.51,7.9,8.67,7.81,104904781.0,865116383.17
2021-08-20,601528.XSHG,7.75,7.48,7.89,7.44,61808712.0,469308869.82
2021-08-23,601528.XSHG,7.48,7.44,7.57,7.39,35668088.0,265964431.16
2021-08-24,601528.XSHG,7.41,7.39,7.51,7.3,35782123.0,264393606.31
2021-08-25,601528.XSHG,7.33,7.32,7.43,7.28,24254272.0,177786746.54
2021-08-26,601528.XSHG,7.32,7.22,7.37,7.2,28875746.0,210073122.1
2021-08-27,601528.XSHG,7.18,6.9,7.28,6.89,37223331.0,264089976.12
2021-08-30,601528.XSHG,6.85,6.7,6.86,6.62,29142981.0,195024784.89
