day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2018-09-26,601577.XSHG,0.2531,393.8208,39.3821,10.0191,1.5997,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2018-09-27,601577.XSHG,49.4508,409.9021,40.9902,10.4282,1.6651,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2018-09-28,601577.XSHG,26.7766,388.0042,38.8004,9.8711,1.5761,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2018-10-08,601577.XSHG,22.2213,352.42,35.242,8.9658,1.4316,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2018-10-09,601577.XSHG,17.6959,349.3406,34.9341,8.8875,1.4191,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2018-10-10,601577.XSHG,11.5519,343.1818,34.3182,8.7308,1.394,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2018-10-11,601577.XSHG,18.6392,309.9928,30.9993,7.8864,1.2592,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2018-10-12,601577.XSHG,24.9196,327.7848,32.7785,8.3391,1.3315,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2018-10-15,601577.XSHG,14.4816,316.4937,31.6494,8.0518,1.2856,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2018-10-16,601577.XSHG,10.8875,312.73,31.273,7.9561,1.2703,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2018-10-17,601577.XSHG,13.8515,307.9398,30.794,7.8342,1.2509,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
