id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,rd_expenses,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss,net_open_hedge_income,interest_cost_fin,interest_income_fin,other_earnings,other_composite_income_mino_at,requested_period
406105,601577.XSHG,2018-03-31,2018-08-14,2018-03-31,3239257000.0,3239257000.0,2750760000.0,,336553000.0,1676132000.0,,,,,0.0,0.0,,0.0,31783000.0,,1034031000.0,,610318000.0,71617000.0,76889000.0,,-4172000.0,1563125000.0,746000.0,76000.0,,1563795000.0,302285000.0,1261510000.0,1232936000.0,28574000.0,0.4,0.4,100931000.0,1362441000.0,1333867000.0,28574000.0,,-252000.0,,,,,,,5151000.0,,2018q1
149270,601577.XSHG,2018-06-30,2018-08-14,2018-06-30,3214682000.0,3214682000.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,4172000.0,1468708000.0,,,,1461216000.0,,1176157000.0,1151871000.0,,0.3719,,,,,,,,,,,,,,,,2018q2
132717,601577.XSHG,2018-09-30,2018-10-30,2018-09-30,3711517000.0,3711517000.0,,,,,,,,,0.0,0.0,,0.0,,,,,2043474000.0,,,,21249000.0,1685262000.0,,,,1677217000.0,,1356140000.0,1344376000.0,,0.4362,,,,,,,,,,,,,,,,2018q3
142025,601577.XSHG,2018-12-31,2019-03-25,2018-12-31,3775370000.0,3775370000.0,3067955000.0,,465863000.0,2855070000.0,,,,,0.0,0.0,,0.0,32924000.0,,1451824000.0,,3413796000.0,71828000.0,150188000.0,,24919000.0,920300000.0,17621000.0,34873000.0,,903048000.0,119142000.0,783906000.0,749425000.0,34481000.0,0.2376,0.21,327403000.0,1111308000.0,1076827000.0,34481000.0,,7307000.0,,,,,,,10465000.0,,2018q4
147578,601577.XSHG,2019-03-31,2019-04-29,2019-03-31,4202698000.0,4202698000.0,2849180000.0,,455328000.0,2482865000.0,,,,,0.0,0.0,,0.0,29527000.0,,1311915000.0,,1141423000.0,255445000.0,648490000.0,,-9070000.0,1719833000.0,1860000.0,12119000.0,,1709574000.0,314467000.0,1395107000.0,1368852000.0,26255000.0,0.4,0.4,36730000.0,1431837000.0,1405582000.0,26255000.0,,-597000.0,1395107000.0,,,,,,2002000.0,,2019q1
150195,601577.XSHG,2019-06-30,2019-08-19,2019-06-30,3955207000.0,3955207000.0,2956661000.0,,428416000.0,2329622000.0,,,,,0.0,0.0,,0.0,29914000.0,,1142994000.0,,3516000.0,52793000.0,491908000.0,,19132000.0,1625585000.0,4795000.0,3733000.0,,1626647000.0,316982000.0,1309665000.0,1302691000.0,6974000.0,0.3803,0.38,-185892000.0,1123773000.0,1116799000.0,6974000.0,,-1804000.0,1309665000.0,,2294621000.0,,,,6029000.0,,2019q2
156194,601577.XSHG,2019-09-30,2019-10-30,2019-09-30,4243694000.0,4243694000.0,3136858000.0,,418337000.0,2300453000.0,,,,,0.0,0.0,,0.0,37365000.0,,1072089000.0,,-1955000.0,219079000.0,432845000.0,,30330000.0,1943241000.0,3449000.0,2177000.0,,1944513000.0,412867000.0,1531646000.0,1476291000.0,55355000.0,0.4307,0.43,31398000.0,1563044000.0,1507689000.0,55355000.0,,-2519000.0,1531646000.0,,3491091000.0,,,,8363000.0,,2019q3
163508,601577.XSHG,2019-12-31,2020-03-30,2019-12-31,4615339000.0,4615339000.0,3335096000.0,,470671000.0,3419736000.0,,,,,0.0,0.0,,0.0,31101000.0,,1700662000.0,,10340000.0,361584000.0,425921000.0,,3937000.0,1195603000.0,7381000.0,33296000.0,,1169688000.0,147548000.0,1022140000.0,932414000.0,89726000.0,0.2716,0.27,33270000.0,1055410000.0,965684000.0,89726000.0,,2850000.0,1022140000.0,,5166570000.0,,,,13991000.0,,2019q4
170516,601577.XSHG,2020-03-31,2020-04-30,2020-03-31,4752523000.0,4752523000.0,3237590000.0,,452722000.0,2827402000.0,,,,,0.0,0.0,,0.0,39524000.0,,1304982000.0,,-10780000.0,-89406000.0,1140328000.0,,10565000.0,1925121000.0,434000.0,4468000.0,,1921087000.0,356682000.0,1564405000.0,1533211000.0,31194000.0,0.45,0.45,201427000.0,1765832000.0,1734638000.0,31194000.0,,-174000.0,1564405000.0,,1493676000.0,,,,519000.0,,2020q1
189732,601577.XSHG,2020-06-30,2020-08-28,2020-06-30,4075560000.0,4075560000.0,3288272000.0,,393462000.0,2376821000.0,,,,,0.0,0.0,,0.0,38993000.0,,1081435000.0,,1000.0,-119569000.0,486158000.0,,15628000.0,1698739000.0,582000.0,17572000.0,,1681749000.0,285243000.0,1396506000.0,1339028000.0,57478000.0,0.3916,0.39,-238449000.0,1158057000.0,1100579000.0,57478000.0,,-2268000.0,1396506000.0,,2739288000.0,,,,13505000.0,,2020q2
