code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
601963.XSHG,bank_indicator,2021-12-31,,2021,2022-04-01,total_loan,318061937000.0,bank_indicator.csv,total_loan,annual_direct,identity_q1_or_ytd_diff,
601963.XSHG,bank_indicator,2021-12-31,,2021,2022-04-01,total_deposit,338695343000.0,bank_indicator.csv,total_deposit,annual_direct,identity_q1_or_ytd_diff,
601963.XSHG,bank_indicator,2021-12-31,,2021,2022-04-01,interest_earning_assets,563322932000.0,bank_indicator.csv,interest_earning_assets,annual_direct,identity_q1_or_ytd_diff,
601963.XSHG,bank_indicator,2021-12-31,,2021,2022-04-01,non_interest_earning_assets,55630688000.0,bank_indicator.csv,non_interest_earning_assets,annual_direct,identity_q1_or_ytd_diff,
601963.XSHG,bank_indicator,2021-12-31,,2021,2022-04-01,interest_earning_assets_yield,4.87,bank_indicator.csv,interest_earning_assets_yield,annual_direct,identity_q1_or_ytd_diff,
601963.XSHG,bank_indicator,2021-12-31,,2021,2022-04-01,interest_bearing_liabilities,537862333000.0,bank_indicator.csv,interest_bearing_liabilities,annual_direct,identity_q1_or_ytd_diff,
601963.XSHG,bank_indicator,2021-12-31,,2021,2022-04-01,non_interest_bearing_liabilities,31844592000.0,bank_indicator.csv,non_interest_bearing_liabilities,annual_direct,identity_q1_or_ytd_diff,
601963.XSHG,bank_indicator,2021-12-31,,2021,2022-04-01,interest_bearing_liabilities_interest_rate,2.94,bank_indicator.csv,interest_bearing_liabilities_interest_rate,annual_direct,identity_q1_or_ytd_diff,
601963.XSHG,bank_indicator,2021-12-31,,2021,2022-04-01,non_interest_income,2918457000.0,bank_indicator.csv,non_interest_income,annual_direct,identity_q1_or_ytd_diff,
601963.XSHG,bank_indicator,2021-12-31,,2021,2022-04-01,non_interest_income_ratio,20.1062,bank_indicator.csv,non_interest_income_ratio,annual_direct,identity_q1_or_ytd_diff,
601963.XSHG,bank_indicator,2021-12-31,,2021,2022-04-01,net_interest_margin,2.06,bank_indicator.csv,net_interest_margin,annual_direct,identity_q1_or_ytd_diff,
601963.XSHG,bank_indicator,2021-12-31,,2021,2022-04-01,net_profit_margin,1.93,bank_indicator.csv,net_profit_margin,annual_direct,identity_q1_or_ytd_diff,
601963.XSHG,bank_indicator,2021-12-31,,2021,2022-04-01,core_level_capital,,bank_indicator.csv,core_level_capital,,identity_q1_or_ytd_diff,missing_raw_value
