id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities,other_comprehensive_income,deferred_earning,loan_and_advance_current_assets,derivative_financial_asset,hold_sale_asset,loan_and_advance_noncurrent_assets,derivative_financial_liability,hold_sale_liability,estimate_liability_current,deferred_earning_current,preferred_shares_noncurrent,pepertual_liability_noncurrent,longterm_salaries_payable,other_equity_tools,preferred_shares_equity,pepertual_liability_equity,receivable_fin,usufruct_assets,contract_assets,bond_invest,other_bond_invest,other_equity_tools_invest,other_non_current_financial_assets,contract_liability,lease_liability,requested_period
428947,002966.XSHE,2019-03-31,2019-06-17,2019-03-31,32196589058.0,,8137019779.0,47378855435.0,,,,,,0.0,,,,13289967736.0,,,,,,,,,488354314.0,8265.0,3099740978.0,46217050.0,,,,,410953138.0,,,67156488.0,1208032017.0,,,336267859621.0,0.0,1539384445.0,226051358399.0,23235372854.0,77725634.0,,,,13329707083.0,,418708200.0,585377347.0,,,,,0.0,,,,,,,44123978484.0,,,353071988.0,,,,311796452673.0,3000000000.0,8584967380.0,,,2337765669.0,3655120915.0,5733794856.0,,23425207770.0,1046199178.0,24471406948.0,336267859621.0,113558950.0,,,,,,,,,,,,,,,,,,,53266961863.0,15100115147.0,50000000.0,,,,2019q1
144666,002966.XSHE,2019-06-30,2019-08-23,2019-06-30,32243081397.0,,6564329230.0,53187120781.0,,,,,,0.0,,,,4244068564.0,,,,,,,,,515883121.0,7783.0,3043762719.0,51335145.0,,,,,400352990.0,,,54603774.0,1393995145.0,,,340633316883.0,0.0,1534765601.0,227006210888.0,15322114119.0,171895363.0,,,,19717865395.0,,535541264.0,545360090.0,,,,,0.0,,,,,,,48126466394.0,,,431786970.0,,,,315381798400.0,3000000000.0,8584967380.0,,,2337765669.0,3655120915.0,6459137921.0,,24157873699.0,1093644784.0,25251518483.0,340633316883.0,120881814.0,,,,,,,,,,,,,,,,,,,54526713536.0,19976995544.0,47970996.0,,,,2019q2
158156,002966.XSHE,2019-09-30,2019-10-31,2019-09-30,30093988423.0,,9558905219.0,48843822680.0,,,,,,0.0,,,,1317017870.0,,,,,,,,,517323222.0,7301.0,2994944186.0,71576205.0,,,,,379695733.0,,,45004068.0,1434500185.0,,,348669015269.0,0.0,2302494725.0,231991675838.0,17026752544.0,514357377.0,,,,16769719140.0,,594020399.0,586078763.0,,,,,0.0,,,,,,,47902357055.0,,,457913535.0,,,,320166960395.0,3333333334.0,10821941000.0,,,2337765669.0,3655120915.0,7086824814.0,,27375347185.0,1126707689.0,28502054874.0,348669015269.0,140361453.0,,,,,,,,,,,,,,,,,,,63817826723.0,23121164281.0,47970996.0,,,,2019q3
178812,002966.XSHE,2019-12-31,2020-03-31,2019-12-31,27046167565.0,,10793449857.0,37965192928.0,,,,,,0.0,,,,9742557843.0,,,,,,,,,563040078.0,6818.0,2965293027.0,80811705.0,,,,,408441457.0,,,50027212.0,1554631546.0,,,343471557896.0,0.0,2462401813.0,231170324073.0,16413096372.0,372078703.0,,,,23229177674.0,,765259102.0,683188066.0,,,,,0.0,,,,,,,37294744854.0,,,434002181.0,,,,314518356521.0,3333333334.0,10814539319.0,,,2504432336.0,3710200914.0,7280541346.0,,27802330624.0,1150870751.0,28953201375.0,343471557896.0,159283375.0,,,,,,,,,,,,,,,,,,,65395487081.0,14575005422.0,54399125.0,,,,2019q4
183751,002966.XSHE,2020-03-31,2020-04-29,2020-03-31,29626752254.0,,12245164806.0,59218142981.0,,,,,,0.0,,,,4717414226.0,,,,,,,,,590827860.0,6591.0,2868702641.0,96602967.0,,,,,401346259.0,,,45401890.0,1637450300.0,,,381377017140.0,0.0,4471199269.0,254630630581.0,17137516644.0,243073687.0,,,,16829758405.0,,510747766.0,996005942.0,,,,,0.0,,,,,,,54503089389.0,,,458359691.0,,,,352091752566.0,3333333334.0,10814539319.0,,,2504432336.0,4028931634.0,7070533363.0,,28119579449.0,1165685125.0,29285264574.0,381377017140.0,367809463.0,,,,,,,,,,,,,,,,,,,70051621969.0,19259688521.0,54399125.0,,,,2020q1
206016,002966.XSHE,2020-06-30,2020-08-31,2020-06-30,27292645056.0,,15941975849.0,47315714288.0,,,,,,0.0,,,,2462616040.0,,,,,,,,,606515295.0,6591.0,2804439039.0,105697411.0,,,,,415354978.0,,,,1947774116.0,,,380441715373.0,0.0,10141593858.0,257758579560.0,18374319094.0,201684979.0,,,,11768972338.0,,606351777.0,700220222.0,,,,,0.0,,,,,,,48784079523.0,,,448523169.0,,,,350357655652.0,3333333334.0,10814539319.0,,,2504432336.0,4029142300.0,7793422724.0,,28652415865.0,1431643856.0,30084059721.0,380441715373.0,177545852.0,,,,,,,,,,,,,,,,,,,70937933708.0,19658011996.0,56936400.0,,,,2020q2
209559,002966.XSHE,2020-09-30,2020-10-30,2020-09-30,27065589338.0,,15966946820.0,37634615392.0,,,,,,0.0,,,,147606676.0,,,,,,,,,606166763.0,6591.0,2757787782.0,145531644.0,,,,,424208790.0,,,36307848.0,2102530057.0,,,386641730352.0,0.0,12996784841.0,260822066886.0,17667129279.0,370147898.0,,,,18778740045.0,,769703540.0,791986502.0,,,,,0.0,,,,,,,42002418927.0,,,425314104.0,,,,356003530340.0,3333333334.0,10814539319.0,,,2504432336.0,4029142300.0,8404077462.0,,29151612297.0,1486587715.0,30638200012.0,386641730352.0,66087546.0,,,,,,,,,,,,,,,,,,,86422774637.0,17988570358.0,,,,,2020q3
218425,002966.XSHE,2020-12-31,2021-04-27,2020-12-31,25850322994.0,,9102771144.0,37757685226.0,,,,,,0.0,,,,2230516608.0,,,,,,,,,624634317.0,6591.0,2772401579.0,132135148.0,,,,,475846515.0,,,51489541.0,2249914049.0,,,388068080296.0,0.0,22373172689.0,255484623815.0,26612675989.0,,,,,14297908094.0,,903148987.0,974449228.0,,,,,0.0,,,,,,,33451749262.0,,,473194516.0,,,,356837134537.0,3333333334.0,10829059592.0,,,2504432336.0,4106362300.0,8794899720.0,,29730167963.0,1500777796.0,31230945759.0,388068080296.0,162080681.0,,,628318154.0,,,642377024.0,,,,,,,,,,,,,91212808657.0,14193892799.0,,,,,2020q4
218593,002966.XSHE,2021-03-31,2021-04-27,2021-03-31,30351848176.0,,11298017724.0,44073571454.0,,,,,,0.0,,,,7957235047.0,,,,,,,,,651690920.0,6591.0,2723962147.0,158079933.0,,,,,464067220.0,,,44062212.0,2390335515.0,,,431711966249.0,,18623086914.0,280680494010.0,29162246458.0,,,,,21514675003.0,,524333222.0,1227758750.0,,,,,0.0,,,,,,,45220461815.0,,,460330848.0,,,,399538517728.0,3333333334.0,10829059592.0,,,2504432336.0,4106362300.0,9684545364.0,,30644962261.0,1528486260.0,32173448521.0,431711966249.0,187229335.0,,,483338234.0,,,409357884.0,,,,,,,,,,,315933032.0,,97278096492.0,22894507084.0,,,,286974359.0,2021q1
226632,002966.XSHE,2021-06-30,2021-08-30,2021-06-30,28687479699.0,,14316448323.0,52598627607.0,,,,,,0.0,,,,1395112914.0,,,,,,,,,655680745.0,6591.0,2676410990.0,181780853.0,,,,,465181440.0,,,36720314.0,2537281958.0,,,439522309088.0,0.0,20042944572.0,274861828791.0,27734058900.0,,,,,18980579519.0,,682628719.0,524293939.0,,,,,0.0,,,,,,,61699236063.0,,,456365422.0,,,,406829337031.0,3333333334.0,10829059592.0,,,2504432336.0,4579362300.0,9262180542.0,,31130076841.0,1562895216.0,32692972057.0,439522309088.0,254720242.0,,,408705410.0,,,403966705.0,,,,,,,366988495.0,,,,293821977.0,,95985638010.0,20471739533.0,,,,271913971.0,2021q2
