day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2019-08-02,002966.XSHE,0.5086,377.3333,37.7333,16.4077,1.6108,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-05,002966.XSHE,0.2503,415.0,41.5,18.0456,1.7716,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-06,002966.XSHE,0.7178,456.6667,45.6667,19.8574,1.9495,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-07,002966.XSHE,46.9187,433.6667,43.3667,18.8573,1.8513,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-08,002966.XSHE,33.6077,401.6667,40.1667,17.4658,1.7147,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-09,002966.XSHE,24.9825,373.3333,37.3333,16.2338,1.5937,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-12,002966.XSHE,15.0559,377.3333,37.7333,16.4077,1.6108,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-13,002966.XSHE,15.8117,360.3333,36.0333,15.6685,1.5382,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-14,002966.XSHE,14.0577,354.6667,35.4667,15.4221,1.514,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-15,002966.XSHE,13.1917,347.0,34.7,15.0887,1.4813,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-16,002966.XSHE,14.844,350.0,35.0,15.2192,1.4941,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-19,002966.XSHE,21.2787,366.0,36.6,15.9149,1.5624,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-20,002966.XSHE,14.2588,358.3333,35.8333,15.5815,1.5297,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-21,002966.XSHE,10.4574,350.0,35.0,15.2192,1.4941,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-22,002966.XSHE,7.3181,351.6667,35.1667,15.2917,1.5012,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-23,002966.XSHE,8.8617,351.0,35.1,14.7657,1.4529,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-26,002966.XSHE,7.8013,341.0,34.1,14.345,1.4115,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-27,002966.XSHE,14.2434,352.6667,35.2667,14.8358,1.4598,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-28,002966.XSHE,8.0796,346.3333,34.6333,14.5694,1.4336,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-29,002966.XSHE,6.5121,344.0,34.4,14.4712,1.424,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-08-30,002966.XSHE,8.554,340.0,34.0,14.3029,1.4074,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-02,002966.XSHE,15.2483,352.0,35.2,14.8077,1.4571,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-03,002966.XSHE,11.0169,349.0,34.9,14.6815,1.4447,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-04,002966.XSHE,21.1778,359.3333,35.9333,15.1162,1.4874,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-05,002966.XSHE,27.8522,366.0,36.6,15.3967,1.515,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-06,002966.XSHE,14.4198,362.3333,36.2333,15.2424,1.4999,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-09,002966.XSHE,16.1389,364.3333,36.4333,15.3266,1.5081,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-10,002966.XSHE,11.0327,362.0,36.2,15.2284,1.4985,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-11,002966.XSHE,9.9065,360.0,36.0,15.1443,1.4902,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-12,002966.XSHE,7.6202,362.0,36.2,15.2284,1.4985,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-16,002966.XSHE,8.128,357.6667,35.7667,15.0461,1.4805,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-17,002966.XSHE,9.785,345.3333,34.5333,14.5273,1.4295,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-18,002966.XSHE,5.5317,345.0,34.5,14.5133,1.4281,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-19,002966.XSHE,6.3327,347.6667,34.7667,14.6254,1.4391,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-20,002966.XSHE,5.4465,347.0,34.7,14.5974,1.4364,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-23,002966.XSHE,4.6713,344.3333,34.4333,14.4852,1.4253,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-24,002966.XSHE,8.9022,348.3333,34.8333,14.6535,1.4419,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-25,002966.XSHE,8.2687,346.0,34.6,14.5553,1.4322,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-26,002966.XSHE,21.4507,358.0,35.8,15.0601,1.4819,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-27,002966.XSHE,13.2032,355.3333,35.5333,14.948,1.4709,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-09-30,002966.XSHE,12.1863,337.6667,33.7667,14.2048,1.3977,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-10-08,002966.XSHE,10.4241,329.0,32.9,13.8402,1.3619,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-10-09,002966.XSHE,9.5749,335.0,33.5,14.0926,1.3867,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-10-10,002966.XSHE,6.3758,332.6667,33.2667,13.9944,1.3771,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-10-11,002966.XSHE,7.8363,336.0,33.6,14.1347,1.3909,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-10-14,002966.XSHE,24.4201,358.6667,35.8667,15.0882,1.4847,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-10-15,002966.XSHE,24.8395,370.3333,37.0333,15.579,1.533,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-10-16,002966.XSHE,21.1924,365.3333,36.5333,15.3686,1.5123,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-10-17,002966.XSHE,11.0775,360.0,36.0,15.1443,1.4902,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-10-18,002966.XSHE,14.5728,344.3333,34.4333,14.4852,1.4253,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-10-21,002966.XSHE,8.3442,341.3333,34.1333,14.359,1.4129,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-10-22,002966.XSHE,6.976,342.3333,34.2333,14.4011,1.4171,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-10-23,002966.XSHE,5.9107,339.6667,33.9667,14.2889,1.406,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-10-24,002966.XSHE,9.6915,347.0,34.7,14.5974,1.4364,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-10-25,002966.XSHE,7.0012,344.6667,34.4667,14.4992,1.4267,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
