id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,rd_expenses,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss,net_open_hedge_income,interest_cost_fin,interest_income_fin,other_earnings,other_composite_income_mino_at,requested_period
442010,002966.XSHE,2019-03-31,2019-06-17,2019-03-31,2473480443.0,2473480443.0,1473878968.0,,324503204.0,1557614650.0,,,,,0.0,0.0,,0.0,24107859.0,,660276935.0,,,214416760.0,399708356.0,16000000.0,14777590.0,915865793.0,419808.0,5518278.0,,910767323.0,173381343.0,737385980.0,704513264.0,32872716.0,0.23,0.23,-9551970.0,727834010.0,694961294.0,32872716.0,,4561776.0,,,,,,,3195930.0,,2019q1
151034,002966.XSHE,2019-06-30,2019-08-23,2019-06-30,2367953074.0,2367953074.0,1523523406.0,,266130903.0,1381991076.0,,,,,0.0,0.0,,0.0,24266306.0,,702596319.0,,-4586.0,-77114571.0,631778506.0,37007991.0,4324538.0,985961998.0,1487687.0,3755290.0,,983694395.0,210905724.0,772788671.0,725343065.0,47445606.0,0.2435,0.25,7322864.0,780111535.0,732665929.0,47445606.0,,9114343.0,,,1490039041.0,,,,2917530.0,,2019q2
157276,002966.XSHE,2019-09-30,2019-10-31,2019-09-30,2278876999.0,2278876999.0,1437517619.0,,283306578.0,1435857363.0,,,,,0.0,0.0,,0.0,26466408.0,,656060164.0,,-9671.0,22261089.0,509528787.0,29343120.0,7250629.0,843019636.0,108863.0,1349159.0,,841779340.0,181029542.0,660749798.0,627686893.0,33062905.0,0.2044,0.19,19479639.0,680229437.0,647166532.0,33062905.0,,5975443.0,,,2235469386.0,,,,1796795.0,,2019q3
164314,002966.XSHE,2019-12-31,2020-03-31,2019-12-31,2303932811.0,2303932811.0,1629220452.0,,199261505.0,1758924158.0,,,,,0.0,0.0,,0.0,30782529.0,,913076502.0,,-9671.0,41403193.0,406040876.0,21151282.0,-1865886.0,545008653.0,8879445.0,4887935.0,,549000163.0,109373903.0,439626260.0,415463198.0,24163062.0,0.1327,0.12,18921922.0,458548182.0,434385120.0,24163062.0,,-5786644.0,,,3043206390.0,,,,21304798.0,,2019q4
169181,002966.XSHE,2020-03-31,2020-04-29,2020-03-31,2652074463.0,2652074463.0,1741819738.0,,359119075.0,1634457607.0,,,,,0.0,0.0,,0.0,16152049.0,,676582133.0,,,59589980.0,433755471.0,10370724.0,10445181.0,1017616856.0,679010.0,8800021.0,,1009495845.0,185407626.0,824088219.0,775389405.0,48698814.0,0.23,0.23,208526088.0,1032614307.0,983915493.0,48698814.0,,1681331.0,,,904770231.0,,,,404744.0,,2020q1
190902,002966.XSHE,2020-06-30,2020-08-31,2020-06-30,2767464459.0,2767464459.0,1843791598.0,,293592096.0,1858192889.0,,,,,0.0,0.0,,0.0,27046341.0,,730074105.0,,,-58093799.0,689161768.0,29364207.0,-24441741.0,909271570.0,2000445.0,8275330.0,,902996685.0,144279931.0,758716754.0,723100026.0,35616728.0,0.2171,0.22,-190263611.0,568453143.0,532836415.0,35616728.0,,-1682350.0,,,1995798608.0,,,,5264745.0,,2020q2
194427,002966.XSHE,2020-09-30,2020-10-30,2020-09-30,2497208990.0,2497208990.0,1847822716.0,,316474136.0,1684349141.0,,,,,0.0,0.0,,0.0,24783103.0,,761945876.0,,,-79914279.0,348324059.0,5478987.0,10322446.0,812859849.0,3956943.0,3766149.0,,813050643.0,154465042.0,658585601.0,603641738.0,54943863.0,0.1809,0.18,-111458306.0,547127295.0,492183432.0,54943863.0,,246113.0,,,2887125393.0,,,,41160140.0,,2020q3
202520,002966.XSHE,2020-12-31,2021-04-27,2020-12-31,2447189052.0,2447189052.0,2091995122.0,,-24582599.0,1860440113.0,,,,,0.0,0.0,,0.0,24307197.0,,855536366.0,,,119540342.0,203622173.0,11674160.0,-1304996.0,586748939.0,13871659.0,18590451.0,,582030147.0,98044557.0,483985590.0,469795508.0,14190082.0,0.1407,0.14,101252885.0,585238475.0,571048393.0,14190082.0,,4926148.0,,,3862980680.0,,,,24028966.0,,2020q4
202423,002966.XSHE,2021-03-31,2021-04-27,2021-03-31,2857515800.0,2857515800.0,1943040768.0,,442790577.0,1738322170.0,,,,,0.0,0.0,,0.0,34856298.0,,765724385.0,,,101554100.0,272515448.0,10922313.0,12111633.0,1119193630.0,1138862.0,3639694.0,,1116692798.0,163918690.0,952774108.0,889645644.0,63128464.0,0.27,0.27,25148654.0,977922762.0,914794298.0,63128464.0,,,,,891149597.0,,,,20981857.0,,2021q1
210527,002966.XSHE,2021-06-30,2021-08-30,2021-06-30,2653468189.0,2653468189.0,1889973192.0,,219797363.0,1654457630.0,,,,,0.0,0.0,,0.0,21041392.0,,798971917.0,,,121638049.0,375108361.0,22322262.0,-3640303.0,999010559.0,423057.0,2354279.0,,997079337.0,108954243.0,888125094.0,850635178.0,37489916.0,0.2542,0.23,67490907.0,955616001.0,918126085.0,37489916.0,,,,,1718920548.0,,,,27915407.0,,2021q2
215409,002966.XSHE,2021-09-30,2021-10-30,2021-09-30,2583705006.0,2583705006.0,1863606958.0,,218363496.0,1657588061.0,,,,,0.0,0.0,,0.0,27054117.0,,825303408.0,,,-58953961.0,486267480.0,13745916.0,40757911.0,926116945.0,3234144.0,7674405.0,,921676684.0,147645327.0,774031357.0,721795714.0,52235643.0,0.2169,0.19,68777567.0,842808924.0,790573281.0,52235643.0,,-4192.0,,,2517569291.0,,,,20894794.0,,2021q3
217012,002966.XSHE,2021-12-31,2022-03-29,2021-12-31,2734743912.0,2734743912.0,1836208093.0,,341071597.0,1865567339.0,,,,,0.0,0.0,,0.0,24683327.0,,1010947924.0,,,-6094204.0,501445180.0,9672548.0,33434900.0,869176573.0,3709344.0,13637077.0,,859248840.0,186889610.0,672359230.0,644612627.0,27746603.0,0.1764,0.16,80373200.0,752732430.0,724985827.0,27746603.0,,-3936761.0,,,3341223490.0,,,,27720545.0,,2021q4
221260,002966.XSHE,2022-03-31,2022-04-27,2022-03-31,3000602378.0,3000602378.0,1922885455.0,,540550172.0,1684581690.0,,,,,0.0,0.0,,0.0,32626320.0,,876765513.0,,,39943028.0,371541616.0,12468816.0,58000956.0,1316020688.0,452032.0,12532581.0,,1303940139.0,195511286.0,1108428853.0,1072522549.0,35906304.0,0.29,0.28,23517747.0,1131946600.0,1096040296.0,35906304.0,,-1686.0,,,732395761.0,,,,13486855.0,,2022q1
231904,002966.XSHE,2022-06-30,2022-08-23,2022-06-30,2953892959.0,2953892959.0,2063863391.0,,245585571.0,1586263424.0,,,,,0.0,0.0,,0.0,54990258.0,,938627257.0,,,135549633.0,320575756.0,24227759.0,129300191.0,1367629535.0,612062.0,2280938.0,,1365960659.0,220858059.0,1145102600.0,1104262490.0,40840110.0,0.2993,0.26,83468154.0,1228570754.0,1187730644.0,40840110.0,,0.0,,,1319489944.0,,,,46102545.0,,2022q2
235849,002966.XSHE,2022-09-30,2022-10-24,2022-09-30,3070628786.0,3070628786.0,2159059478.0,,251587087.0,1853594356.0,,,,,0.0,0.0,,0.0,29529495.0,,997128135.0,,,132474262.0,397263114.0,11784273.0,65257132.0,1217034430.0,325675.0,2681328.0,,1214678777.0,228366349.0,986312428.0,923415685.0,62896743.0,0.2532,0.22,106540910.0,1092853338.0,1029956595.0,62896743.0,,0.0,986312428.0,,2134096791.0,,,,47306547.0,,2022q3
