year_label,primary_return_pct,benchmark_return_pct,return_gap_pct,primary_max_drawdown_pct,benchmark_max_drawdown_pct,drawdown_gap_pct
2021,-1.4514365245054228,-3.5608014282880296,2.1093649037826068,-16.499950480340697,-18.52619118082274,2.0262407004820417
2022,-10.187932739861516,-10.27735753908221,0.08942479922069424,-20.702274975271994,-20.453857791225428,-0.24841718404656632
2023,10.594231186293657,11.506276150627603,-0.9120449643339459,-13.293943870014768,-11.84728278209083,-1.446661087923939
2024,30.57762086888298,32.19083366258397,-1.6132127937009884,-12.247496180614492,-11.660112839801663,-0.5873833408128295
2025,9.206349206349218,7.426597582037986,1.7797516243112321,-11.453068014588263,-11.472337125129261,0.019269110540998113
