code,bank_name,source_type,source_file,field_name_english,field_name_chinese,report_year,report_date,notice_date,value_scope,standard_threshold,mapping_target,source_page,raw_snippet_reference,raw_snippet_text,extraction_method,review_status,review_note,confidence,note
002966.XSHE,苏州银行,eastmoney_annual_report_pdf,002966_XSHE_2025_annual_report.pdf,single_group_credit_concentration_ratio,单一集团客户授信集中度,2025,2025-12-31,2026-04-29,Bank,not_applicable,,,002966_XSHE_2025_annual_report_bank_indicator_snippets.txt#snippet_0070,[单一集团客户授信集中度] 流动性比例（%） ≥25  104.93   102.20   87.55   流动性覆盖率（%） ≥100  217.74   192.11   186.26   存贷款比例(本外币) （%） - 79.66   79.95   80.64   不良贷款率（%） ≤5 0.82  0.83   0.84   拨备覆盖率（%） - 418.60  483.50   522.77   拨贷比（%） - 3.45  4.01   4.39   单一客户贷款集中度（%） ≤10 1.71 1.51  1.71   单一集团客户授信集中度（%） ≤15 3.92 4.67   4.41   最大十家客户贷款集中度（%） ≤50 12.31 13.29   14.02   正常类贷款迁徙率（%） -  0.73   0.85   0.70   关注类贷款迁徙率（%） -  29.24   20.31   12.17   次级类贷款迁徙率（%） -  88.66   68.50   43.26   可疑类贷款迁徙率（%） -  84.61   92.29   90.68   总资产收益率（%） -  0.75   0.81   0.85   成本收入比（%） ≤45  34.99   36.79  36.46   资产负债率（%） -  91.98  92.03   92.08   净利差（%） -  1.33   1.45   1.73   净利息收益率（%） -  1.33   1.38   1.68   注：上述监管指标中，资本充足率指标、存贷款比例、不良贷款率、拨备覆盖率、拨贷比、单一客户贷款集中度、单一 集团客户授信集中度、 最大十家客户贷款集中度、 总资产收益率、 成本收入比、 资产负债率为按照监管口径根据经审计的合 并财务报表数据计算，流动性比例、,direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600000.XSHG,浦发银行,eastmoney_annual_report_pdf,600000_XSHG_2024_annual_report.pdf,capital_adequacy_ratio,资本充足率,2024,2024-12-31,2025-03-29,Group,>=10.75,capital_adequacy_ratio,,600000_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0025,[资本充足率] 团经营的安全性，保持充足而合理 的资本水平。  (3) 建立以经济资本为核心的资本配置和管理体系，在集团层面优化资源配置和经 营管理机制，实现资本集约化经营，最终实现股东价值最大化。    本集团对资本结构进行管理，并根据经济环境的变化和面临的风险特征，本集团可能 将调整资本结构。本集团调整资本结构的方法通常包括调整股利分配、增加资本、发 行合格一级资本工具及发行合格二级资本工具等。    截至 2024 年 12 月 31 日，我国商业银行应满足《商业银行资本管理办法》规定的最 低资本要求和储备资本要求，核心一级资本充足率不得低于 7.5%，一级资本充足率 不得低于 8.5%，资本充足率不得低于 10.5%。    此外，中国人民银行和相关监管部门已制定《系统重要性银行评估办法》及《系统重 要性银行附加监管规定 (试行)》，根据上述规定，系统重要性银行在满足最低资本要 求、储备资本和逆周期资本要求基础上，还应满足一定的附加资本要求，由核心一级 资本满足。系统重要性银行分为五组，第一组到第五组的银行分别适用 0.25%、 0.5%、0.75%、1%和 1.5%的附加资本要求。根据 2023 年 9 月发布的《中国人民银 行 国家金融监督管理总局发布我国系统重要性银行名单》，本行入选系统重要性银 行第二组，故本集团应当满足系统重要性银行附加资本要求，核心一级资本充足率不 得低于 8%，一级资本充足率不得低于 9%，资本充足率不得低于 11%。    截至 2024 年 12 月 31 日，本集团核心一级资本充足率、一级资本充足率及资本充足 率均满足《商业银行资本管理办法》及其他相关规定要求。     上海浦东发展银行股份有限公司  截至 2024 年 12 月 31 日止年度财务报表  第148页  十三 作为担保物的资产    本集团部分金融资,direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600000.XSHG,浦发银行,eastmoney_annual_report_pdf,600000_XSHG_2024_annual_report.pdf,tier_1_capital_adequacy_ratio,一级资本充足率,2024,2024-12-31,2025-03-29,Group,>=8.75,tier_1_capital_adequacy_ratio,,600000_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0061,[一级资本充足率] 本集团经营的安全性，保持充足而合理 的资本水平。  (3) 建立以经济资本为核心的资本配置和管理体系，在集团层面优化资源配置和经 营管理机制，实现资本集约化经营，最终实现股东价值最大化。    本集团对资本结构进行管理，并根据经济环境的变化和面临的风险特征，本集团可能 将调整资本结构。本集团调整资本结构的方法通常包括调整股利分配、增加资本、发 行合格一级资本工具及发行合格二级资本工具等。    截至 2024 年 12 月 31 日，我国商业银行应满足《商业银行资本管理办法》规定的最 低资本要求和储备资本要求，核心一级资本充足率不得低于 7.5%，一级资本充足率 不得低于 8.5%，资本充足率不得低于 10.5%。    此外，中国人民银行和相关监管部门已制定《系统重要性银行评估办法》及《系统重 要性银行附加监管规定 (试行)》，根据上述规定，系统重要性银行在满足最低资本要 求、储备资本和逆周期资本要求基础上，还应满足一定的附加资本要求，由核心一级 资本满足。系统重要性银行分为五组，第一组到第五组的银行分别适用 0.25%、 0.5%、0.75%、1%和 1.5%的附加资本要求。根据 2023 年 9 月发布的《中国人民银 行 国家金融监督管理总局发布我国系统重要性银行名单》，本行入选系统重要性银 行第二组，故本集团应当满足系统重要性银行附加资本要求，核心一级资本充足率不 得低于 8%，一级资本充足率不得低于 9%，资本充足率不得低于 11%。    截至 2024 年 12 月 31 日，本集团核心一级资本充足率、一级资本充足率及资本充足 率均满足《商业银行资本管理办法》及其他相关规定要求。     上海浦东发展银行股份有限公司  截至 2024 年 12 月 31 日止年度财务报表  第148页  十三 作为担保物的资产    本集团部分金融资,direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600000.XSHG,浦发银行,eastmoney_annual_report_pdf,600000_XSHG_2024_annual_report.pdf,core_tier_1_capital_adequacy_ratio,核心一级资本充足率,2024,2024-12-31,2025-03-29,Group,>=7.75,core_tier_1_capital_adequacy_ratio,,600000_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0077,"[核心一级资本充足率] 8.00 8.00  储备资本和逆周期资本要求（%） 2.50 2.50 2.50 2.50  附加资本要求（%） 0.50 0.50 0.50 0.50  风险加权资产 7,192,017 6,855,374 6,667,213 6,421,705  其中：信用风险加权资产 6,775,195 6,455,659 6,256,306 6,040,408  市场风险加权资产 67,182 69,101 65,166 57,832  操作风险加权资产 349,640 330,614 345,741 323,465  核心一级资本充足率（%） 8.92 8.49 8.97 8.51  一级资本充足率（%） 10.04 9.65 10.63 10.22  资本充足率（%） 13.19 12.86 12.67 12.25  注：  （1） 报告期末资本充足率相关数据及信息，为根据国家金融监督管理总局《商业银行资本管理办法》口径计量，上年末资本充足 率相关数据及信息，为根据原中国银保监会《商业银行资本管理办法（试行） 》口径计量。  核心一级资本净额=核心一级资本-核心一级资本扣减项；一级资本净额=核心一级资本净额+其他一级资本-其他一级资本扣 减项；总资本净额=一级资本净额+二级资本-二级资本扣减项。  （2） 系统重要性银行附加资本：根据中国人民银行《系统重要性银行附加监管规定（试行） 》 ，系统重要性银行应额外满足附加资 本要求，公司入选国内系统重要性银行第二组，适用附加资本要求为0.5%，公司核心一级资本充足率、一级资本充足率和资 本充足率分别不得低于 8%、9%和 11%。     上海浦东发展银行股份有限公司    3.8.2 杠杆率情况  单位：人民币百万元   报告期末 上年末  项目 本集团 本行 本集团 本行  一级资本净额 722,048",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600000.XSHG,浦发银行,eastmoney_annual_report_pdf,600000_XSHG_2024_annual_report.pdf,non_performing_loan_ratio,不良贷款率,2024,2024-12-31,2025-03-29,Bank,<=5,non_performing_loan_ratio,,600000_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0096,"[不良贷款率] ,662  负债总额 8,717,099 8,274,363 5.35 7,997,876  其中：存款总额 5,145,959 4,984,630 3.24 4,826,478  归属于母公司股东的净资产 736,329 724,749 1.60 697,872  归属于母公司普通股股东的净资产 656,410 614,840 6.76 587,963  归属于母公司普通股股东的每股净资产 (元/股)  22.36 20.95 6.73 20.03  上海浦东发展银行股份有限公司  资产质量指标（%）      不良贷款率 1.36 1.48 下降 0.12 个百分点 1.52  贷款减值准备对不良贷款比率 186.96 173.51 上升 13.45 个百分点 159.04  贷款减值准备对贷款总额比率 2.54 2.57 下降 0.03 个百分点 2.42  注：  (1) 基本及稀释每股收益、加权平均净资产收益率根据《公开发行证券的公司信息披露编报规则第9 号——净资产收益率和每股 收益的计算及披露（2010 年修订） 》计算：  基本每股收益=归属于母公司普通股股东的净利润/发行在外的普通股加权平均数。  稀释每股收益=（归属于母公司普通股股东的净利润+稀释性潜在普通股对归属于母公司普通股股东净利润的影响）/（发行 在外的普通股加权平均数+稀释性潜在普通股转化为普通股的加权平均数） 。  (2) 2024 年 3 月、2024 年 12 月，公司分别对浦发优2、浦发优 1 两期优先股发放股息人民币 7.215 亿元、8.37 亿元。2024 年 7 月、2024 年 11 月，公司分别对 19 浦发银行永续债、20 浦发银行永续债支付利息人民币 14.19 亿元、23.75 亿元。在计算本 报告披露的每股收益及加权平均净资产收益率等指",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600000.XSHG,浦发银行,eastmoney_annual_report_pdf,600000_XSHG_2024_annual_report.pdf,provision_coverage_ratio,拨备覆盖率,2024,2024-12-31,2025-03-29,Bank,>=130,provision_coverage_ratio,,600000_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0106,[拨备覆盖率] ） 监管标准值 报告期末 上年末 2022 年末  资本充足率 ≥11 12.86 12.25 13.31  一级资本充足率 ≥9 9.65 10.22 10.63  核心一级资本充足率 ≥8 8.49 8.51 8.79  资产流动性比率-人民币 ≥25 55.53 50.62 50.67  资产流动性比率-本外币合计 ≥25 55.54 50.91 50.85  单一最大客户贷款占资本净额比率 ≤10 2.99 3.05 2.54  最大十家客户贷款占资本净额比率 ≤50 12.65 14.71 12.76  拨备覆盖率 ≥130 182.26 170.19 155.28  贷款拨备率 ≥1.8 2.45 2.49 2.33  注：  （1） 本表中资本充足率、资产流动性比率、单一最大客户贷款比例、最大十家客户贷款比例、拨备覆盖率、贷款拨备率按照上报 监管机构数据计算，数据口径为母公司口径。  （2） 根据《关于调整商业银行贷款损失准备监管要求的通知》规定，对各股份制银行实行差异化动态调整“拨备覆盖率”和“贷款拨 备率”监管标准。    2024 年年度报告  3.9 公司业务概要  3.9.1 公司主营业务  经批准，公司主营业务主要包括：吸收公众存款；发放短期、中期和长期贷款；办理结算；办理票据贴现；发行金融 债券；代理发行、代理兑付、承销政府债券，买卖政府债券；同业拆借；提供信用证服务及担保；代理收付款项及代 理保险业务；提供保管箱服务；外汇存款；外汇贷款；外汇汇款；外币兑换；国际结算；同业外汇拆借；外汇票据的 承兑和贴现；外汇借款；外汇担保；结汇、售汇；买卖和代理买卖股票以外的外币有价证券；自营外汇买卖；代客外 汇买卖；银行卡业务；资信调查、 咨询、 见证业务； 离岸银行业务； 证券投资基金托管业务；公募证券投资基金销售； 经批准的,direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600000.XSHG,浦发银行,eastmoney_annual_report_pdf,600000_XSHG_2024_annual_report.pdf,provision_to_loan_ratio,拨贷比,2024,2024-12-31,2025-03-29,Bank,>=1.8,provision_to_loan_ratio,,600000_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0113,[贷款拨备率] 11 12.86 12.25 13.31  一级资本充足率 ≥9 9.65 10.22 10.63  核心一级资本充足率 ≥8 8.49 8.51 8.79  资产流动性比率-人民币 ≥25 55.53 50.62 50.67  资产流动性比率-本外币合计 ≥25 55.54 50.91 50.85  单一最大客户贷款占资本净额比率 ≤10 2.99 3.05 2.54  最大十家客户贷款占资本净额比率 ≤50 12.65 14.71 12.76  拨备覆盖率 ≥130 182.26 170.19 155.28  贷款拨备率 ≥1.8 2.45 2.49 2.33  注：  （1） 本表中资本充足率、资产流动性比率、单一最大客户贷款比例、最大十家客户贷款比例、拨备覆盖率、贷款拨备率按照上报 监管机构数据计算，数据口径为母公司口径。  （2） 根据《关于调整商业银行贷款损失准备监管要求的通知》规定，对各股份制银行实行差异化动态调整“拨备覆盖率”和“贷款拨 备率”监管标准。    2024 年年度报告  3.9 公司业务概要  3.9.1 公司主营业务  经批准，公司主营业务主要包括：吸收公众存款；发放短期、中期和长期贷款；办理结算；办理票据贴现；发行金融 债券；代理发行、代理兑付、承销政府债券，买卖政府债券；同业拆借；提供信用证服务及担保；代理收付款项及代 理保险业务；提供保管箱服务；外汇存款；外汇贷款；外汇汇款；外币兑换；国际结算；同业外汇拆借；外汇票据的 承兑和贴现；外汇借款；外汇担保；结汇、售汇；买卖和代理买卖股票以外的外币有价证券；自营外汇买卖；代客外 汇买卖；银行卡业务；资信调查、 咨询、 见证业务； 离岸银行业务； 证券投资基金托管业务；公募证券投资基金销售； 经批准的其他业务。  3.9.2 公司所处行业发展情况  当前，我国稳健的,direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600000.XSHG,浦发银行,eastmoney_annual_report_pdf,600000_XSHG_2024_annual_report.pdf,liquidity_ratio,流动性比例（本外币）,2024,2024-12-31,2025-03-29,Bank,>=25,liquidity_ratio,,600000_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0011,"[资本充足率] 4 净稳定资金比例  单位：人民币百万元  本集团 2024-12-31 2024-09-30 2024-06-30 2024-03-31  净稳定资金比例（%） 103.71 104.54 104.92 103.60  可用的稳定资金 5,010,503 4,996,061 4,992,334 4,968,870  所需的稳定资金 4,831,168 4,779,093 4,758,376 4,796,018  3.8.5 公司近三年其他监管财务指标  项目（%） 监管标准值 报告期末 上年末 2022 年末  资本充足率 ≥11 12.86 12.25 13.31  一级资本充足率 ≥9 9.65 10.22 10.63  核心一级资本充足率 ≥8 8.49 8.51 8.79  资产流动性比率-人民币 ≥25 55.53 50.62 50.67  资产流动性比率-本外币合计 ≥25 55.54 50.91 50.85  单一最大客户贷款占资本净额比率 ≤10 2.99 3.05 2.54  最大十家客户贷款占资本净额比率 ≤50 12.65 14.71 12.76  拨备覆盖率 ≥130 182.26 170.19 155.28  贷款拨备率 ≥1.8 2.45 2.49 2.33  注：  （1） 本表中资本充足率、资产流动性比率、单一最大客户贷款比例、最大十家客户贷款比例、拨备覆盖率、贷款拨备率按照上报 监管机构数据计算，数据口径为母公司口径。  （2） 根据《关于调整商业银行贷款损失准备监管要求的通知》规定，对各股份制银行实行差异化动态调整“拨备覆盖率”和“贷款拨 备率”监管标准。    2024 年年度报告  3.9 公司业务概要  3.9.1 公司主营业务  经批准，公司主营业务主要包括：吸收公众存款；发放短期、中期和长期贷款；",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600000.XSHG,浦发银行,eastmoney_annual_report_pdf,600000_XSHG_2024_annual_report.pdf,liquidity_matching_ratio,流动性匹配率,2024,2024-12-31,2025-03-29,Bank,>=100,liquidity_matching_ratio,,600000_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0001,"[资本充足率] 本管理  报告期内， 公司坚持稳健审慎的资本管理策略， 持续强化资本的约束与引导作用， 不断提升资本集约经营能力和资本 充足率管理水平。  《商业银行资本管理办法》自 2024 年 1 月起施行。公司以新规为导向及时调整业务发展策略，进一步提高集约化经 营意识。 按照新规要求加强信息和数据管理， 推进数据治理和系统优化改造， 提高风险管理精细化水平， 持续做好第 三支柱信息披露工作。  报告期内，公司在国内系统重要性银行名单中位列第二组，附加核心一级资本要求为 0.5%。公司持续搭建系统重要 性银行管理机制， 确保资本充足率和杠杆率满足附加监管要求， 持续提升风险化解防范能力， 维护金融安全稳定。 截 至报告期末，本集团监管并表口径下核心一级资本充足率为 8.92%、 一级资本充足率为10.04%、 资本充足率为13.19%， 各项指标均符合监管要求。  单位：人民币百万元   报告期末 上年末  项目 本集团 本行 本集团 本行  资本总额 967,231 931,034 864,155 832,368  其中：核心一级资本 660,296 631,582 617,628 592,162  其他一级资本 80,503 79,920 110,557 109,910  二级资本 226,432 219,532 135,970 130,296  资本扣除项 18,751 49,682 19,703 45,795  其中：核心一级资本扣减项 18,751 49,682 19,703 45,795  其他一级资本扣减项 - - - -  二级资本扣减项 - - - -  资本净额 948,480 881,352 844,452 786,573  最低资本要求（%） 8.00 8.00 8.00 8.00  储备资本和逆周期资本要求（%） 2.50 2.",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600000.XSHG,浦发银行,eastmoney_annual_report_pdf,600000_XSHG_2024_annual_report.pdf,liquidity_coverage_ratio,流动性覆盖率,2024,2024-12-31,2025-03-29,Bank,>=100,liquidity_coverage_ratio,,600000_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0116,"[流动性覆盖率] 报告期末 上年末  项目 本集团 本行 本集团 本行  一级资本净额 722,048 661,820 708,482 656,277  调整后的表内外资产余额 11,452,352 11,195,184 10,680,635 10,473,733  杠杆率（%） 6.30 5.91 6.63 6.27  注：根据人民银行《系统重要性银行附加监管规定（试行） 》 ，系统重要性银行应额外满足附加杠杆率要求，公司入选国内系统重要 性银行第二组，适用附加杠杆率要求为 0.25%，杠杆率不得低于 4.25%。  3.8.3 流动性覆盖率信息  单位：人民币百万元  本集团 报告期末  合格优质流动性资产 930,826  现金净流出量 607,627  流动性覆盖率（%） 153.19  3.8.4 净稳定资金比例  单位：人民币百万元  本集团 2024-12-31 2024-09-30 2024-06-30 2024-03-31  净稳定资金比例（%） 103.71 104.54 104.92 103.60  可用的稳定资金 5,010,503 4,996,061 4,992,334 4,968,870  所需的稳定资金 4,831,168 4,779,093 4,758,376 4,796,018  3.8.5 公司近三年其他监管财务指标  项目（%） 监管标准值 报告期末 上年末 2022 年末  资本充足率 ≥11 12.86 12.25 13.31  一级资本充足率 ≥9 9.65 10.22 10.63  核心一级资本充足率 ≥8 8.49 8.51 8.79  资产流动性比率-人民币 ≥25 55.53 50.62 50.67  资产流动性比率-本外币合计 ≥25 55.54 50.91 50.85  单一最大客户贷款占资本净额比率 ≤10",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600000.XSHG,浦发银行,eastmoney_annual_report_pdf,600000_XSHG_2024_annual_report.pdf,single_largest_customer_loan_ratio,单一最大客户贷款占资本净额比率,2024,2024-12-31,2025-03-29,Bank,<=10,single_largest_customer_loan_ratio,,600000_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0118,"[单一最大客户贷款占资本净额比率] 所需的稳定资金 4,831,168 4,779,093 4,758,376 4,796,018  3.8.5 公司近三年其他监管财务指标  项目（%） 监管标准值 报告期末 上年末 2022 年末  资本充足率 ≥11 12.86 12.25 13.31  一级资本充足率 ≥9 9.65 10.22 10.63  核心一级资本充足率 ≥8 8.49 8.51 8.79  资产流动性比率-人民币 ≥25 55.53 50.62 50.67  资产流动性比率-本外币合计 ≥25 55.54 50.91 50.85  单一最大客户贷款占资本净额比率 ≤10 2.99 3.05 2.54  最大十家客户贷款占资本净额比率 ≤50 12.65 14.71 12.76  拨备覆盖率 ≥130 182.26 170.19 155.28  贷款拨备率 ≥1.8 2.45 2.49 2.33  注：  （1） 本表中资本充足率、资产流动性比率、单一最大客户贷款比例、最大十家客户贷款比例、拨备覆盖率、贷款拨备率按照上报 监管机构数据计算，数据口径为母公司口径。  （2） 根据《关于调整商业银行贷款损失准备监管要求的通知》规定，对各股份制银行实行差异化动态调整“拨备覆盖率”和“贷款拨 备率”监管标准。    2024 年年度报告  3.9 公司业务概要  3.9.1 公司主营业务  经批准，公司主营业务主要包括：吸收公众存款；发放短期、中期和长期贷款；办理结算；办理票据贴现；发行金融 债券；代理发行、代理兑付、承销政府债券，买卖政府债券；同业拆借；提供信用证服务及担保；代理收付款项及代 理保险业务；提供保管箱服务；外汇存款；外汇贷款；外汇汇款；外币兑换；国际结算；同业外汇拆借；外汇票据的 承兑和贴现；外汇借款；外汇担保；结汇、售汇；买卖和代理买卖股票以外的外币有价证券；自营外汇买卖；",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600000.XSHG,浦发银行,eastmoney_annual_report_pdf,600000_XSHG_2024_annual_report.pdf,top_ten_customer_loan_ratio,最大十家客户贷款占资本净额比率,2024,2024-12-31,2025-03-29,Bank,not_applicable,top_ten_customer_loan_ratio,,600000_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0119,"[最大十家客户贷款占资本净额比率] 76 4,796,018  3.8.5 公司近三年其他监管财务指标  项目（%） 监管标准值 报告期末 上年末 2022 年末  资本充足率 ≥11 12.86 12.25 13.31  一级资本充足率 ≥9 9.65 10.22 10.63  核心一级资本充足率 ≥8 8.49 8.51 8.79  资产流动性比率-人民币 ≥25 55.53 50.62 50.67  资产流动性比率-本外币合计 ≥25 55.54 50.91 50.85  单一最大客户贷款占资本净额比率 ≤10 2.99 3.05 2.54  最大十家客户贷款占资本净额比率 ≤50 12.65 14.71 12.76  拨备覆盖率 ≥130 182.26 170.19 155.28  贷款拨备率 ≥1.8 2.45 2.49 2.33  注：  （1） 本表中资本充足率、资产流动性比率、单一最大客户贷款比例、最大十家客户贷款比例、拨备覆盖率、贷款拨备率按照上报 监管机构数据计算，数据口径为母公司口径。  （2） 根据《关于调整商业银行贷款损失准备监管要求的通知》规定，对各股份制银行实行差异化动态调整“拨备覆盖率”和“贷款拨 备率”监管标准。    2024 年年度报告  3.9 公司业务概要  3.9.1 公司主营业务  经批准，公司主营业务主要包括：吸收公众存款；发放短期、中期和长期贷款；办理结算；办理票据贴现；发行金融 债券；代理发行、代理兑付、承销政府债券，买卖政府债券；同业拆借；提供信用证服务及担保；代理收付款项及代 理保险业务；提供保管箱服务；外汇存款；外汇贷款；外汇汇款；外币兑换；国际结算；同业外汇拆借；外汇票据的 承兑和贴现；外汇借款；外汇担保；结汇、售汇；买卖和代理买卖股票以外的外币有价证券；自营外汇买卖；代客外 汇买卖；银行卡业务；资信调查、 咨询、 见证业务； 离岸银行业务",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600000.XSHG,浦发银行,eastmoney_annual_report_pdf,600000_XSHG_2024_annual_report.pdf,single_group_credit_concentration_ratio,单一集团客户授信集中度,2024,2024-12-31,2025-03-29,Bank,not_applicable,,,600000_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0001,"[资本充足率] 本管理  报告期内， 公司坚持稳健审慎的资本管理策略， 持续强化资本的约束与引导作用， 不断提升资本集约经营能力和资本 充足率管理水平。  《商业银行资本管理办法》自 2024 年 1 月起施行。公司以新规为导向及时调整业务发展策略，进一步提高集约化经 营意识。 按照新规要求加强信息和数据管理， 推进数据治理和系统优化改造， 提高风险管理精细化水平， 持续做好第 三支柱信息披露工作。  报告期内，公司在国内系统重要性银行名单中位列第二组，附加核心一级资本要求为 0.5%。公司持续搭建系统重要 性银行管理机制， 确保资本充足率和杠杆率满足附加监管要求， 持续提升风险化解防范能力， 维护金融安全稳定。 截 至报告期末，本集团监管并表口径下核心一级资本充足率为 8.92%、 一级资本充足率为10.04%、 资本充足率为13.19%， 各项指标均符合监管要求。  单位：人民币百万元   报告期末 上年末  项目 本集团 本行 本集团 本行  资本总额 967,231 931,034 864,155 832,368  其中：核心一级资本 660,296 631,582 617,628 592,162  其他一级资本 80,503 79,920 110,557 109,910  二级资本 226,432 219,532 135,970 130,296  资本扣除项 18,751 49,682 19,703 45,795  其中：核心一级资本扣减项 18,751 49,682 19,703 45,795  其他一级资本扣减项 - - - -  二级资本扣减项 - - - -  资本净额 948,480 881,352 844,452 786,573  最低资本要求（%） 8.00 8.00 8.00 8.00  储备资本和逆周期资本要求（%） 2.50 2.",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600000.XSHG,浦发银行,eastmoney_annual_report_pdf,600000_XSHG_2025_annual_report.pdf,capital_adequacy_ratio,资本充足率,2025,2025-12-31,2026-03-31,Group,>=10.75,capital_adequacy_ratio,,600000_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0027,[资本充足率] 团经营的安全性，保持充足而合理的资 本水平。  (3) 建立以经济资本为核心的资本配置和管理体系，在集团层面优化资源配置和经营管 理机制，实现资本集约化经营，最终实现股东价值最大化。    本集团对资本结构进行管理，并根据经济环境的变化和面临的风险特征，本集团可能将 调整资本结构。本集团调整资本结构的方法通常包括调整股利分配、增加资本、发行合 格一级资本工具及发行合格二级资本工具等。    截至 2025 年 12 月 31 日，我国商业银行应满足《商业银行资本管理办法》规定的最低资 本要求和储备资本要求，核心一级资本充足率不得低于 7.5%，一级资本充足率不得低于 8.5%，资本充足率不得低于 10.5%。    此外，中国人民银行和相关监管部门 已制定《系统重要性银行评估办法》 及《系统重要 性银行附加监管规定 (试行)》，根据上述规定，系统重要性银行在满足最低资本要求、 储备资本和逆周期资本要求基础上，还应满足一定的附加资本要求，由核心一级资本满 足。系统重要性银行分为五组，第一组到第五组的银行分别适用 0.25%、0.5%、 0.75%、1%和 1.5%的附加资本要求。根据最新发布的《中国人民银行 国家金融监督管 理总局发布我国系统重要性银行名单》 ，本行入选系统重要性银行第二组 ，故本集团应 当满足系统重要性银行附加资本要求，核心一级资本充足率不得低于 8%，一级资本充足 率不得低于 9%，资本充足率不得低于 11%。    截至 2025 年 12 月 31 日，本集团核心一级资本充足率、一级资本充足率及资本充足率均 满足《商业银行资本管理办法》及其他相关规定要求。     上海浦东发展银行股份有限公司  截至 2025 年 12 月 31 日止年度财务报表  第 148 页  十三 作为担保物的资产    本集团部分金融资产被用做,direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
