code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
002839.XSHE,bank_indicator,2017-12-31,,2017,2018-03-24,total_loan,49067325523.3,bank_indicator.csv,total_loan,annual_direct,identity_q1_or_ytd_diff,
002839.XSHE,bank_indicator,2017-12-31,,2017,2018-03-24,total_deposit,70544023814.0,bank_indicator.csv,total_deposit,annual_direct,identity_q1_or_ytd_diff,
002839.XSHE,bank_indicator,2017-12-31,,2017,2018-03-24,interest_earning_assets,94111584500.0,bank_indicator.csv,interest_earning_assets,annual_direct,identity_q1_or_ytd_diff,
002839.XSHE,bank_indicator,2017-12-31,,2017,2018-03-24,non_interest_earning_assets,9060988936.23,bank_indicator.csv,non_interest_earning_assets,annual_direct,identity_q1_or_ytd_diff,
002839.XSHE,bank_indicator,2017-12-31,,2017,2018-03-24,interest_earning_assets_yield,4.31,bank_indicator.csv,interest_earning_assets_yield,annual_direct,identity_q1_or_ytd_diff,
002839.XSHE,bank_indicator,2017-12-31,,2017,2018-03-24,interest_bearing_liabilities,84597636800.0,bank_indicator.csv,interest_bearing_liabilities,annual_direct,identity_q1_or_ytd_diff,
002839.XSHE,bank_indicator,2017-12-31,,2017,2018-03-24,non_interest_bearing_liabilities,10186052956.49,bank_indicator.csv,non_interest_bearing_liabilities,annual_direct,identity_q1_or_ytd_diff,
002839.XSHE,bank_indicator,2017-12-31,,2017,2018-03-24,interest_bearing_liabilities_interest_rate,2.28,bank_indicator.csv,interest_bearing_liabilities_interest_rate,annual_direct,identity_q1_or_ytd_diff,
002839.XSHE,bank_indicator,2017-12-31,,2017,2018-03-24,non_interest_income,176957334.5,bank_indicator.csv,non_interest_income,annual_direct,identity_q1_or_ytd_diff,
002839.XSHE,bank_indicator,2017-12-31,,2017,2018-03-24,non_interest_income_ratio,7.3317,bank_indicator.csv,non_interest_income_ratio,annual_direct,identity_q1_or_ytd_diff,
002839.XSHE,bank_indicator,2017-12-31,,2017,2018-03-24,net_interest_margin,2.33,bank_indicator.csv,net_interest_margin,annual_direct,identity_q1_or_ytd_diff,
002839.XSHE,bank_indicator,2017-12-31,,2017,2018-03-24,net_profit_margin,2.12,bank_indicator.csv,net_profit_margin,annual_direct,identity_q1_or_ytd_diff,
002839.XSHE,bank_indicator,2017-12-31,,2017,2018-03-24,core_level_capital,,bank_indicator.csv,core_level_capital,,identity_q1_or_ytd_diff,missing_raw_value
002839.XSHE,bank_indicator,2017-12-31,,2017,2018-03-24,net_core_level_capital,8022359400.0,bank_indicator.csv,net_core_level_capital,annual_direct,identity_q1_or_ytd_diff,
002839.XSHE,bank_indicator,2017-12-31,,2017,2018-03-24,core_level_capital_adequacy_ratio,11.82,bank_indicator.csv,core_level_capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
002839.XSHE,bank_indicator,2017-12-31,,2017,2018-03-24,net_level_1_capital,8022359400.0,bank_indicator.csv,net_level_1_capital,annual_direct,identity_q1_or_ytd_diff,
002839.XSHE,bank_indicator,2017-12-31,,2017,2018-03-24,level_1_capital_adequacy_ratio,11.82,bank_indicator.csv,level_1_capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
002839.XSHE,bank_indicator,2017-12-31,,2017,2018-03-24,net_capital,8775421100.0,bank_indicator.csv,net_capital,annual_direct,identity_q1_or_ytd_diff,
