code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
002839.XSHE,indicator,2017-06-30,2017q2,,2017-08-23,eps,0.0819,indicator.csv,eps,quarterly_direct,identity_q1_or_ytd_diff,
002839.XSHE,indicator,2017-06-30,2017q2,,2017-08-23,adjusted_profit,148184861.99,indicator.csv,adjusted_profit,quarterly_direct,identity_q1_or_ytd_diff,
002839.XSHE,indicator,2017-06-30,2017q2,,2017-08-23,operating_profit,134214431.77,indicator.csv,operating_profit,quarterly_direct,identity_q1_or_ytd_diff,
002839.XSHE,indicator,2017-06-30,2017q2,,2017-08-23,value_change_profit,58488381.77,indicator.csv,value_change_profit,quarterly_direct,identity_q1_or_ytd_diff,
002839.XSHE,indicator,2017-06-30,2017q2,,2017-08-23,roe,1.83,indicator.csv,roe,quarterly_direct,identity_q1_or_ytd_diff,
002839.XSHE,indicator,2017-06-30,2017q2,,2017-08-23,inc_return,1.84,indicator.csv,inc_return,quarterly_direct,identity_q1_or_ytd_diff,
002839.XSHE,indicator,2017-06-30,2017q2,,2017-08-23,roa,0.16,indicator.csv,roa,quarterly_direct,identity_q1_or_ytd_diff,
002839.XSHE,indicator,2017-06-30,2017q2,,2017-08-23,net_profit_margin,24.66,indicator.csv,net_profit_margin,quarterly_direct,identity_q1_or_ytd_diff,
002839.XSHE,indicator,2017-06-30,2017q2,,2017-08-23,gross_profit_margin,,indicator.csv,gross_profit_margin,,identity_q1_or_ytd_diff,missing_raw_value
002839.XSHE,indicator,2017-06-30,2017q2,,2017-08-23,expense_to_total_revenue,77.63,indicator.csv,expense_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
002839.XSHE,indicator,2017-06-30,2017q2,,2017-08-23,operation_profit_to_total_revenue,22.78,indicator.csv,operation_profit_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
002839.XSHE,indicator,2017-06-30,2017q2,,2017-08-23,net_profit_to_total_revenue,24.66,indicator.csv,net_profit_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
002839.XSHE,indicator,2017-06-30,2017q2,,2017-08-23,operating_expense_to_total_revenue,,indicator.csv,operating_expense_to_total_revenue,,identity_q1_or_ytd_diff,missing_raw_value
