code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
002839.XSHE,income,2017-06-30,2017q2,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,1203492964.42,600091306.26,1203492964.42,603401658.16,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-06-30,2017q2,,interest_income,finance_income_statement_current_only.csv,interest_income,2040674821.15,507327820.62,2040674821.15,1001511191.43,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-06-30,2017q2,,interest_expense,finance_income_statement_current_only.csv,interest_expense,1014139191.2,,1014139191.2,482303382.1,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-06-30,2017q2,,commission_income,finance_income_statement_current_only.csv,commission_income,79543548.92,31480121.11,79543548.92,42066386.98,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-06-30,2017q2,,commission_expense,finance_income_statement_current_only.csv,commission_expense,10644874.28,,10644874.28,4647833.45,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-06-30,2017q2,,asset_impairment_loss,finance_income_statement_current_only.csv,asset_impairment_loss,426002163.46,426002163.46,426002163.46,163821562.81,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-06-30,2017q2,,credit_impairment_loss,finance_income_statement_current_only.csv,credit_impairment_loss,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,income,2017-06-30,2017q2,,investment_income,finance_income_statement_current_only.csv,investment_income,98412411.49,57932842.43,98412411.49,40479569.06,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-06-30,2017q2,,operating_profit,finance_income_statement_current_only.csv,operating_profit,342778118.24,136726431.77,342778118.24,206051686.47,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-06-30,2017q2,,total_profit,finance_income_statement_current_only.csv,total_profit,342369678.22,133954029.01,342369678.22,208415649.21,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-06-30,2017q2,,income_tax_expense,finance_income_statement_current_only.csv,income_tax_expense,-9962352.79,-14041116.17,-9962352.79,4078763.38,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-06-30,2017q2,,net_profit,finance_income_statement_current_only.csv,net_profit,352332031.01,147995145.18,352332031.01,204336885.83,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-06-30,2017q2,,np_parent_company_owners,finance_income_statement_current_only.csv,np_parent_company_owners,351745460.15,148016195.68,351745460.15,203729264.47,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-06-30,2017q2,,minority_profit,finance_income_statement_current_only.csv,minority_profit,586570.86,-21050.5,586570.86,607621.36,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-09-30,2017q3,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,1846499449.34,643006484.92,1846499449.34,1203492964.42,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-09-30,2017q3,,interest_income,finance_income_statement_current_only.csv,interest_income,3084229407.67,568818417.07,3084229407.67,2040674821.15,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-09-30,2017q3,,interest_expense,finance_income_statement_current_only.csv,interest_expense,1488875360.65,,1488875360.65,1014139191.2,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-09-30,2017q3,,commission_income,finance_income_statement_current_only.csv,commission_income,114121534.42,28997793.63,114121534.42,79543548.92,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-09-30,2017q3,,commission_expense,finance_income_statement_current_only.csv,commission_expense,16225066.15,,16225066.15,10644874.28,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-09-30,2017q3,,asset_impairment_loss,finance_income_statement_current_only.csv,asset_impairment_loss,665021037.22,665021037.22,665021037.22,426002163.46,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-09-30,2017q3,,credit_impairment_loss,finance_income_statement_current_only.csv,credit_impairment_loss,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,income,2017-09-30,2017q3,,investment_income,finance_income_statement_current_only.csv,investment_income,129221623.65,30809212.16,129221623.65,98412411.49,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-09-30,2017q3,,operating_profit,finance_income_statement_current_only.csv,operating_profit,522930896.82,180152778.58,522930896.82,342778118.24,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-09-30,2017q3,,total_profit,finance_income_statement_current_only.csv,total_profit,553441708.48,211072030.26,553441708.48,342369678.22,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-09-30,2017q3,,income_tax_expense,finance_income_statement_current_only.csv,income_tax_expense,-5743873.44,4218479.35,-5743873.44,-9962352.79,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-09-30,2017q3,,net_profit,finance_income_statement_current_only.csv,net_profit,559185581.92,206853550.91,559185581.92,352332031.01,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-09-30,2017q3,,np_parent_company_owners,finance_income_statement_current_only.csv,np_parent_company_owners,557275772.82,205530312.67,557275772.82,351745460.15,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-09-30,2017q3,,minority_profit,finance_income_statement_current_only.csv,minority_profit,1909809.1,1323238.24,1909809.1,586570.86,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-12-31,2017q4,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,2413577974.9,567078525.56,2413577974.9,1846499449.34,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-12-31,2017q4,,interest_income,finance_income_statement_current_only.csv,interest_income,4194577156.1,529283717.22,4194577156.1,3084229407.67,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-12-31,2017q4,,interest_expense,finance_income_statement_current_only.csv,interest_expense,2069939391.86,,2069939391.86,1488875360.65,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-12-31,2017q4,,commission_income,finance_income_statement_current_only.csv,commission_income,140624438.41,15922986.56,140624438.41,114121534.42,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-12-31,2017q4,,commission_expense,finance_income_statement_current_only.csv,commission_expense,26804983.58,,26804983.58,16225066.15,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-12-31,2017q4,,asset_impairment_loss,finance_income_statement_current_only.csv,asset_impairment_loss,804417432.11,804417432.11,804417432.11,665021037.22,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-12-31,2017q4,,credit_impairment_loss,finance_income_statement_current_only.csv,credit_impairment_loss,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,income,2017-12-31,2017q4,,investment_income,finance_income_statement_current_only.csv,investment_income,151206874.01,21985250.36,151206874.01,129221623.65,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-12-31,2017q4,,operating_profit,finance_income_statement_current_only.csv,operating_profit,717618320.6,194687423.78,717618320.6,522930896.82,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-12-31,2017q4,,total_profit,finance_income_statement_current_only.csv,total_profit,747746367.71,194304659.23,747746367.71,553441708.48,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-12-31,2017q4,,income_tax_expense,finance_income_statement_current_only.csv,income_tax_expense,-6544868.38,-800994.94,-6544868.38,-5743873.44,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-12-31,2017q4,,net_profit,finance_income_statement_current_only.csv,net_profit,754291236.09,195105654.17,754291236.09,559185581.92,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-12-31,2017q4,,np_parent_company_owners,finance_income_statement_current_only.csv,np_parent_company_owners,763102278.7,205826505.88,763102278.7,557275772.82,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2017-12-31,2017q4,,minority_profit,finance_income_statement_current_only.csv,minority_profit,-8811042.61,-10720851.71,-8811042.61,1909809.1,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-03-31,2018q1,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,634794256.75,634794256.75,634794256.75,,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-03-31,2018q1,,interest_income,finance_income_statement_current_only.csv,interest_income,1058786291.89,584611820.92,1058786291.89,,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-03-31,2018q1,,interest_expense,finance_income_statement_current_only.csv,interest_expense,474174470.97,,474174470.97,,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-03-31,2018q1,,commission_income,finance_income_statement_current_only.csv,commission_income,30178736.94,25641527.6,30178736.94,,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-03-31,2018q1,,commission_expense,finance_income_statement_current_only.csv,commission_expense,4537209.34,,4537209.34,,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-03-31,2018q1,,asset_impairment_loss,finance_income_statement_current_only.csv,asset_impairment_loss,144119282.48,144119282.48,144119282.48,,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-03-31,2018q1,,credit_impairment_loss,finance_income_statement_current_only.csv,credit_impairment_loss,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,income,2018-03-31,2018q1,,investment_income,finance_income_statement_current_only.csv,investment_income,24579239.04,24579239.04,24579239.04,,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-03-31,2018q1,,operating_profit,finance_income_statement_current_only.csv,operating_profit,247802718.84,247802718.84,247802718.84,,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-03-31,2018q1,,total_profit,finance_income_statement_current_only.csv,total_profit,250413052.26,250413052.26,250413052.26,,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-03-31,2018q1,,income_tax_expense,finance_income_statement_current_only.csv,income_tax_expense,21368475.02,21368475.02,21368475.02,,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-03-31,2018q1,,net_profit,finance_income_statement_current_only.csv,net_profit,229044577.24,229044577.24,229044577.24,,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-03-31,2018q1,,np_parent_company_owners,finance_income_statement_current_only.csv,np_parent_company_owners,228421710.23,228421710.23,228421710.23,,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-03-31,2018q1,,minority_profit,finance_income_statement_current_only.csv,minority_profit,622867.01,622867.01,622867.01,,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-06-30,2018q2,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,1434592071.34,799797814.59,1434592071.34,634794256.75,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-06-30,2018q2,,interest_income,finance_income_statement_current_only.csv,interest_income,2235371598.43,686260048.49,2235371598.43,1058786291.89,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-06-30,2018q2,,interest_expense,finance_income_statement_current_only.csv,interest_expense,964499729.02,,964499729.02,474174470.97,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-06-30,2018q2,,commission_income,finance_income_statement_current_only.csv,commission_income,58944407.18,23113058.49,58944407.18,30178736.94,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-06-30,2018q2,,commission_expense,finance_income_statement_current_only.csv,commission_expense,10189821.09,,10189821.09,4537209.34,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-06-30,2018q2,,asset_impairment_loss,finance_income_statement_current_only.csv,asset_impairment_loss,463730071.11,463730071.11,463730071.11,144119282.48,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-06-30,2018q2,,credit_impairment_loss,finance_income_statement_current_only.csv,credit_impairment_loss,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,income,2018-06-30,2018q2,,investment_income,finance_income_statement_current_only.csv,investment_income,95882281.86,71303042.82,95882281.86,24579239.04,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-06-30,2018q2,,operating_profit,finance_income_statement_current_only.csv,operating_profit,424119729.59,176317010.75,424119729.59,247802718.84,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-06-30,2018q2,,total_profit,finance_income_statement_current_only.csv,total_profit,425672806.62,175259754.36,425672806.62,250413052.26,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-06-30,2018q2,,income_tax_expense,finance_income_statement_current_only.csv,income_tax_expense,13156359.13,-8212115.89,13156359.13,21368475.02,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-06-30,2018q2,,net_profit,finance_income_statement_current_only.csv,net_profit,412516447.49,183471870.25,412516447.49,229044577.24,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-06-30,2018q2,,np_parent_company_owners,finance_income_statement_current_only.csv,np_parent_company_owners,411559635.09,183137924.86,411559635.09,228421710.23,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-06-30,2018q2,,minority_profit,finance_income_statement_current_only.csv,minority_profit,956812.4,333945.39,956812.4,622867.01,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-09-30,2018q3,,operating_revenue,finance_income_statement_current_only.csv,operating_revenue,2156745999.2,722153927.86,2156745999.2,1434592071.34,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-09-30,2018q3,,interest_income,finance_income_statement_current_only.csv,interest_income,3416450971.11,679084046.32,3416450971.11,2235371598.43,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-09-30,2018q3,,interest_expense,finance_income_statement_current_only.csv,interest_expense,1466495055.38,,1466495055.38,964499729.02,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-09-30,2018q3,,commission_income,finance_income_statement_current_only.csv,commission_income,77073819.25,4391613.93,77073819.25,58944407.18,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-09-30,2018q3,,commission_expense,finance_income_statement_current_only.csv,commission_expense,23927619.23,,23927619.23,10189821.09,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-09-30,2018q3,,asset_impairment_loss,finance_income_statement_current_only.csv,asset_impairment_loss,667862907.66,667862907.66,667862907.66,463730071.11,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-09-30,2018q3,,credit_impairment_loss,finance_income_statement_current_only.csv,credit_impairment_loss,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002839.XSHE,income,2018-09-30,2018q3,,investment_income,finance_income_statement_current_only.csv,investment_income,141507803.11,45625521.25,141507803.11,95882281.86,identity_q1_or_ytd_diff,True,
002839.XSHE,income,2018-09-30,2018q3,,operating_profit,finance_income_statement_current_only.csv,operating_profit,684344879.96,260225150.37,684344879.96,424119729.59,identity_q1_or_ytd_diff,True,
