code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,eps,0.2288,indicator.csv,eps,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,adjusted_profit,10688000000.0,indicator.csv,adjusted_profit,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,operating_profit,14351000000.0,indicator.csv,operating_profit,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,value_change_profit,1465000000.0,indicator.csv,value_change_profit,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,roe,4.62,indicator.csv,roe,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,inc_return,4.61,indicator.csv,inc_return,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,roa,0.29,indicator.csv,roa,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,net_profit_margin,36.68,indicator.csv,net_profit_margin,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,gross_profit_margin,,indicator.csv,gross_profit_margin,,identity_q1_or_ytd_diff,missing_raw_value
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,expense_to_total_revenue,51.84,indicator.csv,expense_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,operation_profit_to_total_revenue,48.16,indicator.csv,operation_profit_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,net_profit_to_total_revenue,36.68,indicator.csv,net_profit_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,operating_expense_to_total_revenue,,indicator.csv,operating_expense_to_total_revenue,,identity_q1_or_ytd_diff,missing_raw_value
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,ga_expense_to_total_revenue,28.07,indicator.csv,ga_expense_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,financing_expense_to_total_revenue,,indicator.csv,financing_expense_to_total_revenue,,identity_q1_or_ytd_diff,missing_raw_value
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,operating_profit_to_profit,89.65,indicator.csv,operating_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,invesment_profit_to_profit,10.19,indicator.csv,invesment_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,adjusted_profit_to_profit,99.83,indicator.csv,adjusted_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,goods_sale_and_service_to_revenue,,indicator.csv,goods_sale_and_service_to_revenue,,identity_q1_or_ytd_diff,missing_raw_value
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,ocf_to_revenue,-43.87,indicator.csv,ocf_to_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,ocf_to_operating_profit,-91.1,indicator.csv,ocf_to_operating_profit,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,inc_total_revenue_year_on_year,23.93,indicator.csv,inc_total_revenue_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,inc_total_revenue_annual,6.48,indicator.csv,inc_total_revenue_annual,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,inc_revenue_year_on_year,23.93,indicator.csv,inc_revenue_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,inc_revenue_annual,6.48,indicator.csv,inc_revenue_annual,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,inc_operation_profit_year_on_year,16.82,indicator.csv,inc_operation_profit_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,inc_operation_profit_annual,27.03,indicator.csv,inc_operation_profit_annual,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,inc_net_profit_year_on_year,17.13,indicator.csv,inc_net_profit_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,inc_net_profit_annual,28.93,indicator.csv,inc_net_profit_annual,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,inc_net_profit_to_shareholders_year_on_year,16.14,indicator.csv,inc_net_profit_to_shareholders_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-03-31,2014q1,,2014-04-30,inc_net_profit_to_shareholders_annual,28.76,indicator.csv,inc_net_profit_to_shareholders_annual,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,eps,0.2421,indicator.csv,eps,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,adjusted_profit,11309000000.0,indicator.csv,adjusted_profit,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,operating_profit,15128000000.0,indicator.csv,operating_profit,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,value_change_profit,2152000000.0,indicator.csv,value_change_profit,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,roe,4.75,indicator.csv,roe,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,inc_return,4.74,indicator.csv,inc_return,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,roa,0.28,indicator.csv,roa,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,net_profit_margin,35.58,indicator.csv,net_profit_margin,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,gross_profit_margin,,indicator.csv,gross_profit_margin,,identity_q1_or_ytd_diff,missing_raw_value
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,expense_to_total_revenue,53.17,indicator.csv,expense_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,operation_profit_to_total_revenue,46.83,indicator.csv,operation_profit_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,net_profit_to_total_revenue,35.58,indicator.csv,net_profit_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,operating_expense_to_total_revenue,,indicator.csv,operating_expense_to_total_revenue,,identity_q1_or_ytd_diff,missing_raw_value
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,ga_expense_to_total_revenue,25.68,indicator.csv,ga_expense_to_total_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,financing_expense_to_total_revenue,,indicator.csv,financing_expense_to_total_revenue,,identity_q1_or_ytd_diff,missing_raw_value
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,operating_profit_to_profit,85.77,indicator.csv,operating_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,invesment_profit_to_profit,14.22,indicator.csv,invesment_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,adjusted_profit_to_profit,99.83,indicator.csv,adjusted_profit_to_profit,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,goods_sale_and_service_to_revenue,,indicator.csv,goods_sale_and_service_to_revenue,,identity_q1_or_ytd_diff,missing_raw_value
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,ocf_to_revenue,319.28,indicator.csv,ocf_to_revenue,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,ocf_to_operating_profit,681.82,indicator.csv,ocf_to_operating_profit,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,inc_total_revenue_year_on_year,25.06,indicator.csv,inc_total_revenue_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,inc_total_revenue_annual,8.41,indicator.csv,inc_total_revenue_annual,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,inc_revenue_year_on_year,25.06,indicator.csv,inc_revenue_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,inc_revenue_annual,8.41,indicator.csv,inc_revenue_annual,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,inc_operation_profit_year_on_year,2.15,indicator.csv,inc_operation_profit_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,inc_operation_profit_annual,5.41,indicator.csv,inc_operation_profit_annual,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,inc_net_profit_year_on_year,1.62,indicator.csv,inc_net_profit_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,inc_net_profit_annual,5.15,indicator.csv,inc_net_profit_annual,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,inc_net_profit_to_shareholders_year_on_year,1.39,indicator.csv,inc_net_profit_to_shareholders_year_on_year,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-06-30,2014q2,,2014-08-29,inc_net_profit_to_shareholders_annual,5.81,indicator.csv,inc_net_profit_to_shareholders_annual,quarterly_direct,identity_q1_or_ytd_diff,
601998.XSHG,indicator,2014-09-30,2014q3,,2014-10-30,eps,0.2189999999999999,indicator.csv,eps,quarterly_direct,identity_q1_or_ytd_diff,
