code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,total_loan,9474510000000.0,bank_indicator.csv,total_loan,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,total_deposit,12898675000000.0,bank_indicator.csv,total_deposit,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,interest_earning_assets,15643042000000.0,bank_indicator.csv,interest_earning_assets,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,non_interest_earning_assets,933259000000.0,bank_indicator.csv,non_interest_earning_assets,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,interest_earning_assets_yield,4.72,bank_indicator.csv,interest_earning_assets_yield,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,interest_bearing_liabilities,14306710000000.0,bank_indicator.csv,interest_bearing_liabilities,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,non_interest_bearing_liabilities,840682000000.0,bank_indicator.csv,non_interest_bearing_liabilities,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,interest_bearing_liabilities_interest_rate,2.11,bank_indicator.csv,interest_bearing_liabilities_interest_rate,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,non_interest_income,133072000000.0,bank_indicator.csv,non_interest_income,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,non_interest_income_ratio,23.3267,bank_indicator.csv,non_interest_income_ratio,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,net_interest_margin,2.8,bank_indicator.csv,net_interest_margin,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,net_profit_margin,2.61,bank_indicator.csv,net_profit_margin,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,core_level_capital,1244715000000.0,bank_indicator.csv,core_level_capital,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,net_core_level_capital,1236112000000.0,bank_indicator.csv,net_core_level_capital,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,core_level_capital_adequacy_ratio,12.11,bank_indicator.csv,core_level_capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,net_level_1_capital,1236149000000.0,bank_indicator.csv,net_level_1_capital,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,level_1_capital_adequacy_ratio,12.11,bank_indicator.csv,level_1_capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,net_capital,1516310000000.0,bank_indicator.csv,net_capital,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,capital_adequacy_ratio,14.86,bank_indicator.csv,capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,weighted_risky_asset,10203754000000.0,bank_indicator.csv,weighted_risky_asset,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,deposit_loan_ratio,73.4534,bank_indicator.csv,deposit_loan_ratio,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,short_term_asset_liquidity_ratio_CNY,48.88,bank_indicator.csv,short_term_asset_liquidity_ratio_CNY,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,short_term_asset_liquidity_ratio_FC,57.03,bank_indicator.csv,short_term_asset_liquidity_ratio_FC,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,Nonperforming_loan_rate,1.19,bank_indicator.csv,Nonperforming_loan_rate,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,single_largest_customer_loan_ratio,5.05,bank_indicator.csv,single_largest_customer_loan_ratio,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,top_ten_customer_loan_ratio,13.42,bank_indicator.csv,top_ten_customer_loan_ratio,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,bad_debts_reserve,251613000000.0,bank_indicator.csv,bad_debts_reserve,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,non_performing_loan_provision_coverage,222.33,bank_indicator.csv,non_performing_loan_provision_coverage,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,cost_to_income_ratio,28.85,bank_indicator.csv,cost_to_income_ratio,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,former_core_capital,,bank_indicator.csv,former_core_capital,,identity_q1_or_ytd_diff,missing_raw_value
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,former_net_core_capital,,bank_indicator.csv,former_net_core_capital,,identity_q1_or_ytd_diff,missing_raw_value
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,former_net_core_capital_adequacy_ratio,11.14,bank_indicator.csv,former_net_core_capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,former_net_capital,,bank_indicator.csv,former_net_capital,,identity_q1_or_ytd_diff,missing_raw_value
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,former_capital_adequacy_ratio,13.88,bank_indicator.csv,former_capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,former_weighted_risky_asset,,bank_indicator.csv,former_weighted_risky_asset,,identity_q1_or_ytd_diff,missing_raw_value
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,normal_amount,9079893000000.0,bank_indicator.csv,normal_amount,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,normal_amount_ratio,95.84,bank_indicator.csv,normal_amount_ratio,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,concerned_amount,281459000000.0,bank_indicator.csv,concerned_amount,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,concerned_amount_ratio,2.97,bank_indicator.csv,concerned_amount_ratio,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,secondary_amount,55059000000.0,bank_indicator.csv,secondary_amount,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,secondary_amount_ratio,0.58,bank_indicator.csv,secondary_amount_ratio,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,suspicious_amount,48239000000.0,bank_indicator.csv,suspicious_amount,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,suspicious_amount_ratio,0.51,bank_indicator.csv,suspicious_amount_ratio,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,loss_amount,9873000000.0,bank_indicator.csv,loss_amount,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,loss_amount_ratio,0.1,bank_indicator.csv,loss_amount_ratio,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,short_term_loan_average_balance,2049635000000.0,bank_indicator.csv,short_term_loan_average_balance,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,short_term_loan_annualized_average_interest_rate,5.83,bank_indicator.csv,short_term_loan_annualized_average_interest_rate,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,mid_term_loan_annualized_average_balance,3597798000000.0,bank_indicator.csv,mid_term_loan_annualized_average_balance,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,mid_term_loan_annualized_average_interest_rate,6.33,bank_indicator.csv,mid_term_loan_annualized_average_interest_rate,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,enterprise_deposits_average_balance,6354834000000.0,bank_indicator.csv,enterprise_deposits_average_balance,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,enterprise_deposits_average_interest_rate,1.8,bank_indicator.csv,enterprise_deposits_average_interest_rate,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,savings_deposit_average_balance,5657331000000.0,bank_indicator.csv,savings_deposit_average_balance,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2014-12-31,,2014,2015-03-28,savings_deposit_average_interest_rate,2.05,bank_indicator.csv,savings_deposit_average_interest_rate,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2015-12-31,,2015,2016-03-31,total_loan,10485140000000.0,bank_indicator.csv,total_loan,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2015-12-31,,2015,2016-03-31,total_deposit,13668533000000.0,bank_indicator.csv,total_deposit,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2015-12-31,,2015,2016-03-31,interest_earning_assets,17378883000000.0,bank_indicator.csv,interest_earning_assets,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2015-12-31,,2015,2016-03-31,non_interest_earning_assets,926556000000.0,bank_indicator.csv,non_interest_earning_assets,annual_direct,identity_q1_or_ytd_diff,
601939.XSHG,bank_indicator,2015-12-31,,2015,2016-03-31,interest_earning_assets_yield,4.43,bank_indicator.csv,interest_earning_assets_yield,annual_direct,identity_q1_or_ytd_diff,
