id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
103903,601328.XSHG,2016-09-30,2016-10-29,2016-09-30,0.2,14625000000.0,16554000000.0,1079000000.0,2.55,2.5,0.19,34.11,,57.8,42.2,34.11,,39.98,,87.48,5.7,98.04,,-191.53,-508.64,-11.53,-7.07,-11.53,-7.07,-3.14,-21.61,1.32,-19.78,1.37,-19.78,2016q3
105149,601328.XSHG,2016-12-31,2017-03-29,2016-12-31,0.19699999999999998,14517000000.0,16488000000.0,1021000000.0,2.35,2.33,0.18,32.15,,59.64,40.36,32.15,,36.55,,88.22,5.46,99.21,,749.03,2081.9,-3.35,4.24,-3.35,4.24,-0.45,-0.29,1.43,-1.73,0.99,-1.91,2016q4
110247,601328.XSHG,2017-03-31,2017-04-29,2017-03-31,0.2602,19261999104.0,12835000320.0,852000000.0,3.0241,3.0146,0.22699999999999998,35.4377,,56.3123,43.6877,35.4377,,23.214000000000002,,53.4524,3.5482,99.6843,,86.0964,368.1652,-2.0488,19.762999999999998,-2.0488,19.762999999999998,-2.6867,29.6388,1.1388,32.0076,1.3479,32.0599,2017q1
112155,601328.XSHG,2017-06-30,2017-08-25,2017-06-30,0.2646,19566000128.0,17173999616.0,2099000064.0,3.042,3.0287,0.2239,40.5139,,52.423,47.577,40.5139,,29.2584,,73.5724,8.992,99.5624,,-2.2622,-6.4283,3.1645,-11.0814,3.1645,-11.0814,-1.8805,-3.1654,5.7779,1.6555,5.6843,1.7026,2017q2
116206,601328.XSHG,2017-09-30,2017-10-28,2017-09-30,0.21,15158000000.0,15099000000.0,59000000.0,2.3733,2.3293,0.1743,33.8272,,60.4371,39.5629,33.8272,,37.3425,,81.2604,0.3175,98.1481,,-37.9791,-115.7759,4.6995,-5.6861,4.6995,-5.6861,-1.8329,-21.5728,3.8415,-21.2523,3.5329,-21.4126,2017q3
121622,601328.XSHG,2017-12-31,2018-03-30,2017-12-31,0.2128,15499000000.0,15097000000.0,1000000.0,2.3776,2.3318,0.1769,34.3428,,61.8404,38.1596,34.3428,,34.9865,,87.1199,0.0058,98.0701,,-38.7558,-118.8448,0.8759999999999999,0.5801,0.8759999999999999,0.5801,-4.8219,-2.9874,7.9069,2.113,8.0098,2.331,2017q4
127535,601328.XSHG,2018-03-31,2018-04-28,2018-03-31,0.2705,20007000000.0,17630000000.0,593000000.0,3.0111,2.9985,0.2211,41.2065,,52.551,47.449,41.2065,,27.2816,,75.3902,2.5358,99.5819,,28.3509,78.9563,-10.585999999999999,6.0568,-10.585999999999999,6.0568,-2.9494,31.8748,4.0206,27.2533,3.9745,27.125999999999998,2018q1
129589,601328.XSHG,2018-06-30,2018-08-24,2018-06-30,0.2785,20645000000.0,12879000000.0,7860000000.0,3.12,3.11,0.22,39.35,,54.23,45.77,39.35,,28.76,,53.47,32.63,99.83,,118.04,483.63,8.14,7.47,8.14,7.47,4.06,3.67,5.01,2.62,5.23,2.93,2018q2
133189,601328.XSHG,2018-09-30,2018-10-27,2018-09-30,0.23,16365000000.0,8858000000.0,6063000000.0,2.46,2.43,0.18,29.8,,65.97,34.03,29.8,,33.94,,46.48,31.82,98.98,,89.48,565.38,21.45,6.07,21.45,6.07,4.29,-21.14,7.12,-19.67,7.05,-20.05,2018q3
238349,601328.XSHG,2018-12-31,2019-03-30,2018-12-31,0.2198,16264000000.0,12268000000.0,3217000000.0,2.36,2.36,0.17,30.08,,63.48,36.52,30.08,,30.05,,62.78,16.46,99.62,,-4.37,-19.53,18.61,-2.05,18.61,-2.05,13.81,5.11,3.73,-1.12,3.3,-1.25,2018q4
247167,601328.XSHG,2019-03-31,2019-04-30,2019-03-31,0.2837,20922000000.0,10184000000.0,4198000000.0,2.97,2.95,0.22,34.38,,60.52,39.48,34.38,,26.99,,41.53,17.12,99.29,,-11.75,-71.66,26.48,13.28,26.48,13.28,5.23,22.45,5.51,29.44,4.88,29.06,2019q1
254816,601328.XSHG,2019-06-30,2019-08-28,2019-06-30,0.2919,21678000000.0,15782000000.0,4751000000.0,3.02,3.02,0.22,38.87,,56.07,43.93,38.87,,28.43,,64.58,19.44,100.0,,18.26,64.9,6.28,-9.69,6.28,-9.69,2.01,0.5,5.0,2.13,4.83,2.88,2019q2
260960,601328.XSHG,2019-09-30,2019-10-26,2019-09-30,0.2343,17351000000.0,10563000000.0,5212000000.0,2.33,2.33,0.18,30.25,,65.75,34.25,30.25,,30.82,,52.74,26.02,99.73,,104.83,576.74,3.83,3.63,3.83,3.63,4.48,-19.22,5.39,-19.37,5.23,-19.74,2019q3
284600,601328.XSHG,2019-12-31,2020-03-28,2019-12-31,0.2307,16668000000.0,10967000000.0,2533000000.0,2.18,2.13,0.17,30.86,,66.02,33.98,30.86,,28.39,,57.08,13.18,97.28,,-260.62,-1335.01,2.48,-3.33,2.48,-3.33,-4.64,-4.07,5.12,-1.38,4.95,-1.52,2019q4
293014,601328.XSHG,2020-03-31,2020-04-29,2020-03-31,0.2889,21290000000.0,9577000000.0,3980000000.0,2.68,2.66,0.21,33.14,,62.51,37.49,33.14,,27.18,,39.34,16.35,99.25,,219.91,1492.6,4.67,15.71,4.67,15.71,-0.61,27.63,0.91,24.26,1.8,25.2,2020q1
329087,601328.XSHG,2020-06-30,2020-08-29,2020-06-30,0.2027,14813000000.0,3628000000.0,4948000000.0,1.87,1.84,0.15,25.01,,74.94,25.06,25.01,,27.83,,23.24,31.69,98.4,,-38.18,-650.17,10.17,-4.95,10.17,-4.95,-37.15,-36.45,-29.11,-28.26,-30.56,-29.82,2020q2
339241,601328.XSHG,2020-09-30,2020-10-31,2020-09-30,0.2182,16180000000.0,10675000000.0,2074000000.0,1.99,1.99,0.15,28.11,,70.03,29.97,28.11,,28.65,,60.8,11.81,99.83,,110.63,607.35,0.85,-5.14,0.85,-5.14,-11.74,13.43,-6.28,6.59,-6.85,7.66,2020q3
369548,601328.XSHG,2020-12-31,2021-03-27,2020-12-31,0.3442,25112000000.0,18127000000.0,4421000000.0,3.02,2.97,0.24,42.92,,52.64,47.36,42.92,,23.61,,62.7,15.29,98.24,,-57.22,-191.95,8.24,3.75,8.24,3.75,50.83,63.94,50.55,58.43,49.19,57.72,2020q4
379090,601328.XSHG,2021-03-31,2021-04-30,2021-03-31,0.2955,21924000000.0,24871000000.0,6075000000.0,2.5,2.5,0.2,32.65,,63.61,36.39,32.65,,25.99,,75.29,24.33,99.9,,-120.52,-331.17,5.14,12.4,5.14,12.4,2.07,-13.63,3.57,-14.51,2.31,-14.15,2021q1
404046,601328.XSHG,2021-06-30,2021-08-28,2021-06-30,0.2703,19822000000.0,9517000000.0,4884000000.0,2.21,2.19,0.18,31.37,,67.0,33.0,31.37,,27.11,,44.02,22.59,98.75,,-46.34,-319.19,6.1,-4.09,6.1,-4.09,39.71,-13.02,33.04,-7.85,33.34,-8.53,2021q2
416881,601328.XSHG,2021-09-30,2021-10-30,2021-09-30,0.3008,22327000000.0,9892000000.0,7451000000.0,2.39,2.39,0.2,34.23,,65.7,34.3,34.23,,26.82,,43.33,32.64,99.94,,-35.23,-235.29,12.74,0.8,12.74,0.8,29.05,4.77,37.3,10.01,37.85,11.3,2021q3
420039,601328.XSHG,2021-12-31,2022-03-26,2021-12-31,0.3127,22918000000.0,24581000000.0,6705000000.0,2.43,2.4,0.2,33.78,,64.59,35.41,33.78,,30.66,,72.84,27.32,98.7,,145.84,411.88,14.17,5.06,14.17,5.06,-14.64,8.44,-10.16,3.66,-9.16,3.94,2021q4
428785,601328.XSHG,2022-03-31,2022-04-30,2022-03-31,0.3142,23248000000.0,25180000000.0,2236000000.0,2.39,2.39,0.19,31.71,,65.79,34.21,31.71,,26.0,,91.17,8.88,99.62,,138.06,403.58,7.7,6.03,7.7,6.03,1.24,2.44,4.6,-0.46,6.33,0.5,2022q1
1201470,601328.XSHG,2022-06-30,2022-08-27,2022-06-30,0.2788,20661000000.0,20457000000.0,8448000000.0,2.11,2.11,0.17,29.8,,70.68,29.32,29.8,,28.35,,58.72,41.31,99.79,,-17.93,-61.16,6.45,-5.2,6.45,-5.2,-5.44,-18.76,1.13,-10.9,3.14,-11.28,2022q2
1368878,601328.XSHG,2022-09-30,2022-10-29,2022-09-30,0.3211,23530000000.0,25271000000.0,5624000000.0,2.41,2.38,0.19,35.82,,62.11,37.89,35.82,,29.14,,77.55,22.2,98.69,,0.29,0.76,0.93,-4.43,0.93,-4.43,11.49,23.53,5.61,14.88,6.72,15.16,2022q3
1830320,601328.XSHG,2022-12-31,2023-03-31,2022-12-31,0.3268,23629000000.0,27059000000.0,2251000000.0,2.4,2.34,0.19,38.17,,56.98,43.02,38.17,,29.36,,91.0,8.26,97.37,,443.42,1030.78,-9.39,-5.68,-9.39,-5.68,10.08,7.08,2.4,0.51,4.5,1.77,2022q4
2039302,601328.XSHG,2023-03-31,2023-04-29,2023-03-31,0.3317,24445000000.0,26275000000.0,8225000000.0,2.38,2.36,0.19,37.2,,60.83,39.17,37.2,,29.83,,68.37,31.15,99.24,,198.24,506.1,-8.87,6.64,-8.87,6.64,4.35,-2.9,6.91,3.92,5.56,1.51,2023q1
2635923,601328.XSHG,2023-06-30,2023-08-26,2023-06-30,0.2882,21223000000.0,23271000000.0,9541000000.0,2.05,2.03,0.16,30.85,,66.79,33.21,30.85,,28.64,,59.0,41.0,99.15,,-197.07,-593.44,0.43,4.47,0.43,4.47,13.76,-11.43,3.95,-13.37,3.39,-13.1,2023q2
2997648,601328.XSHG,2023-09-30,2023-10-28,2023-09-30,0.3114,23002000000.0,23921000000.0,3857000000.0,2.2,2.19,0.17,37.44,,61.25,38.75,37.44,,32.37,,83.89,16.13,99.46,,21.1,54.44,-7.43,-11.9,-7.43,-11.9,-5.34,2.79,-3.24,6.93,-3.0,8.04,2023q3
3010745,601328.XSHG,2023-12-31,2024-03-28,2023-12-31,0.3173,23156000000.0,25964000000.0,2507000000.0,2.19,2.15,0.17,40.15,,55.77,44.23,40.15,,29.48,,89.85,9.6,98.28,,220.46,498.47,-6.67,-4.9,-6.67,-4.9,-4.05,8.54,-1.82,1.98,-2.9,1.88,2023q4
3022197,601328.XSHG,2024-03-31,2024-04-27,2024-03-31,0.3365,24874000000.0,27292000000.0,6959000000.0,2.27,2.26,0.18,37.66,,59.3,40.7,37.66,,29.25,,74.35,25.45,99.54,,-187.54,-460.79,-0.03,14.23,-0.03,14.23,3.87,5.11,1.21,7.13,1.44,6.05,2024q1
3133125,601328.XSHG,2024-06-30,2024-08-29,2024-06-30,0.2733,20238000000.0,20292000000.0,6338000000.0,1.83,1.82,0.14,31.51,,68.92,31.08,31.51,,30.65,,68.64,31.18,99.7,,-148.09,-476.45,-6.83,-2.64,-6.83,-2.64,-12.8,-25.65,-4.83,-18.54,-5.17,-18.77,2024q2
3147773,601328.XSHG,2024-09-30,2024-10-31,2024-09-30,0.3151,23047000000.0,25191000000.0,5482000000.0,2.09,2.06,0.16,36.98,,60.5,39.5,36.98,,31.21,,78.19,21.75,98.48,,167.43,423.89,3.31,-2.32,3.31,-2.32,5.31,24.14,2.05,14.66,1.19,15.29,2024q3
3167385,601328.XSHG,2024-12-31,2025-03-22,2024-12-31,0.3352,24567000000.0,30576000000.0,5524000000.0,2.19,2.16,0.17,38.96,,52.0,48.0,38.96,,28.51,,81.9,18.06,98.68,,91.54,190.71,8.51,-0.11,8.51,-0.11,17.76,21.38,5.28,5.21,5.66,6.38,2024q4
3186263,601328.XSHG,2025-03-31,2025-04-30,2025-03-31,0.3417,25285000000.0,27355000000.0,5373000000.0,2.2,2.19,0.17,38.6,,58.79,41.21,38.6,,30.4,,79.84,19.51,99.66,,168.14,407.97,-1.02,4.19,-1.02,4.19,0.23,-10.53,1.45,3.23,1.54,1.91,2025q1
3201568,601328.XSHG,2025-06-30,2025-08-30,2025-06-30,0.2336,20617000000.0,19557000000.0,7763000000.0,1.68,1.68,0.14,31.1,,70.81,29.19,31.1,,29.49,,60.87,40.06,99.87,,-86.76,-297.19,2.61,0.93,2.61,0.93,-3.62,-28.51,1.28,-18.67,1.7,-18.63,2025q2
3212995,601328.XSHG,2025-09-30,2025-10-31,2025-09-30,0.2714,23670000000.0,28116000000.0,6503000000.0,1.86,1.84,0.16,36.9,,57.58,42.42,36.9,,30.32,,76.35,22.97,98.72,,117.65,277.34,3.92,-1.07,3.92,-1.07,11.61,43.76,3.69,17.38,2.46,16.15,2025q3
3237204,601328.XSHG,2025-12-31,2026-03-28,2025-12-31,0.29,25710000000.0,28637000000.0,4789000000.0,2.01,2.02,0.16,39.13,,56.23,43.77,39.13,,26.94,,83.54,16.78,100.32,,1.5,3.44,2.7,-1.28,2.7,-1.28,-6.34,1.85,3.16,4.67,2.94,6.88,2025q4
3261370,601328.XSHG,2026-03-31,2026-04-30,2026-03-31,0.2961,26098000000.0,29906000000.0,5569000000.0,2.04,2.04,0.17,37.9,,57.04,42.96,37.9,,27.58,,81.35,18.62,99.76,,171.23,398.6,4.89,6.41,4.89,6.41,9.33,4.43,3.0,3.07,3.11,2.08,2026q1
