day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2014-01-02,601328.XSHG,0.1752,2836.8362,1249.4858,4.5338,0.6942,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-03,601328.XSHG,0.1958,2814.5573,1239.6731,4.4982,0.6887,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-06,601328.XSHG,0.2247,2784.8522,1226.5895,4.4507,0.6815,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-07,601328.XSHG,0.1482,2799.7048,1233.1313,4.4744,0.6851,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-08,601328.XSHG,0.1466,2821.9836,1242.944,4.5101,0.6905,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-09,601328.XSHG,0.1215,2814.5573,1239.6731,4.4982,0.6887,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-10,601328.XSHG,0.1142,2821.9836,1242.944,4.5101,0.6905,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-13,601328.XSHG,0.1361,2836.8362,1249.4858,4.5338,0.6942,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-14,601328.XSHG,0.1683,2814.5573,1239.6731,4.4982,0.6887,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-15,601328.XSHG,0.1215,2792.2785,1229.8604,4.4626,0.6833,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-16,601328.XSHG,0.1156,2792.2785,1229.8604,4.4626,0.6833,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-17,601328.XSHG,0.1376,2762.5734,1216.7768,4.4151,0.676,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-20,601328.XSHG,0.0986,2762.5734,1216.7768,4.4151,0.676,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
