id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,deposit_in_ib,cash_equivalents,deposit_client,cash_in_cb,settlement_provi,settlement_provi_client,metal,lend_capital,fairvalue_fianancial_asset,other_grow_asset,bought_sellback_assets,interest_receivable,insurance_receivables,recover_receivable,separate_receivable,not_time_fund,not_decide_fund,response_fund,health_fund,margin_loan,deposit_period,loan_and_advance,margin_out,agent_asset,investment_reveiable,advance_payment,hold_for_sale_assets,hold_to_maturity_investments,longterm_equity_invest,finance_out,capital_margin_out,investment_property,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,other_cash_from_invest_act,gain_from_disposal,subtotal_invest_cash_inflow,inventories,fixed_assets,constru_in_process,intangible_assets,trade_fee,long_deferred_expense,fixed_assets_liquidation,independent_account_asset,deferred_tax_assets,other_asset,total_assets,borrowing_from_centralbank,deposit_in_ib_and_other,shortterm_loan,loan_pledge,borrowing_capital,fairvalue_financial_liability,derivative_financial_liability,sold_buyback_secu_proceeds,deposit_absorb,proxy_secu_proceeds,proxy_sell_proceeds,notes_payable,advance_peceipts,insurance_receive_early,commission_payable,insurance_payable,salaries_payable,taxs_payable,interest_payable,proxy_liability,estimate_liability,compensation_payable,interest_insurance_payable,investment_money,not_time_reserve,not_decide_reserve,live_reserve,longterm_reserve,longterm_loan,bonds_payable,independent_account,deferred_tax_liability,other_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,surplus_reserve_fund,equities_parent_company_owners,retained_profit,minority_interests,currency_mis,total_owner_equities,total_liability_equity,perferred_share_liability,account_receivable,other_equity_tools,perferred_share_equity,pep_debt_equity,other_comprehensive_income,good_will,shortterm_loan_payable,accounts_payable,ordinary_risk_reserve_fund,contract_assets,hold_sale_asset,bond_invest,other_bond_invest,other_equity_tools_invest,contract_liability,usufruct_assets,liease_liability
394,300002841,交通银行股份有限公司,601328.XSHG,601328,,03328,2014-04-30,2014-01-01,2014-03-31,2014-03-31,0,321003,定期报告,110457000000.0,,,850855000000.0,,,,242631000000.0,66100000000.0,9186000000.0,219335000000.0,31080000000.0,,,,,,,,,,3226885000000.0,,,119861000000.0,,224673000000.0,665076000000.0,14739000000.0,,,195000000.0,,,,,,,,,,,35690000000.0,14081000000.0,1568000000.0,,,,,14663000000.0,33654000000.0,5880729000000.0,9354000000.0,777750000000.0,,,166344000000.0,,8566000000.0,125030000000.0,4120531000000.0,,,,,,,,1732000000.0,10548000000.0,60184000000.0,,382000000.0,,,,,,,,,84703000000.0,,6000000.0,81345000000.0,5446475000000.0,74263000000.0,109845000000.0,,109021000000.0,434254000000.0,82247000000.0,,-2350000000.0,434254000000.0,5880729000000.0,,,,,,,,,,61228000000.0,,,,,,,,
395,300002841,交通银行股份有限公司,601328.XSHG,601328,,03328,2014-08-22,2014-01-01,2014-06-30,2014-06-30,0,321003,定期报告,120277000000.0,,,932118000000.0,,,,265612000000.0,77073000000.0,7944000000.0,249241000000.0,32189000000.0,,,,,,,,,,3346430000000.0,,,144316000000.0,,226833000000.0,651927000000.0,14770000000.0,,,196000000.0,,,,,,,,,,,36337000000.0,13693000000.0,1590000000.0,,,,,14169000000.0,41767000000.0,6176482000000.0,7558000000.0,830019000000.0,,,153288000000.0,,7394000000.0,85661000000.0,4375918000000.0,,,,,,,,3393000000.0,8930000000.0,66040000000.0,,417000000.0,,,,,,,,,89038000000.0,,1000000.0,114502000000.0,5742159000000.0,74263000000.0,111757000000.0,,135753000000.0,434323000000.0,45520000000.0,,-2309000000.0,434323000000.0,6176482000000.0,,,,,,,,,,69339000000.0,,,,,,,,
396,300002841,交通银行股份有限公司,601328.XSHG,601328,,03328,2014-10-30,2014-01-01,2014-09-30,2014-09-30,0,321003,定期报告,165664000000.0,,,931569000000.0,,,,187723000000.0,77684000000.0,6779000000.0,154462000000.0,33606000000.0,,,,,,,,,,3391897000000.0,,,155351000000.0,,222180000000.0,638014000000.0,14206000000.0,,,198000000.0,,,,,,,,,,,36078000000.0,14194000000.0,1575000000.0,,,,,15117000000.0,52255000000.0,6098552000000.0,6593000000.0,896443000000.0,,,150121000000.0,,7164000000.0,175255000000.0,4114736000000.0,,,,,,,,5299000000.0,10127000000.0,70522000000.0,,416000000.0,,,,,,,,,105954000000.0,,6000000.0,106863000000.0,5649499000000.0,74263000000.0,112259000000.0,,135753000000.0,449053000000.0,59873000000.0,,-2434000000.0,449053000000.0,6098552000000.0,,,,,,,,,,69339000000.0,,,,,,,,
397,300002841,交通银行股份有限公司,601328.XSHG,601328,,03328,2015-03-27,2014-01-01,2014-12-31,2014-12-31,0,321003,定期报告,169738000000.0,,,937399000000.0,,,,190135000000.0,105461000000.0,10650000000.0,178006000000.0,33753000000.0,,,,,,,,,,3350705000000.0,,,206761000000.0,,205560000000.0,634209000000.0,14282000000.0,,,199000000.0,,,,,,,,,,,42311000000.0,13455000000.0,1680000000.0,,,,,15820000000.0,39945000000.0,6150069000000.0,83669000000.0,1024277000000.0,,,137616000000.0,18749000000.0,10069000000.0,88044000000.0,4026730000000.0,,,,,,,,5687000000.0,10785000000.0,70257000000.0,,279000000.0,,,,,,,,,118841000000.0,,16000000.0,91001000000.0,5686020000000.0,74263000000.0,113525000000.0,,142145000000.0,464049000000.0,67533000000.0,,,464049000000.0,6150069000000.0,,,,,,-2756000000.0,,,,69339000000.0,,,,,,,,
402,300002841,交通银行股份有限公司,601328.XSHG,601328,,03328,2015-04-29,2015-01-01,2015-03-31,2015-03-31,0,321003,定期报告,154953000000.0,,,941639000000.0,,,,299057000000.0,132032000000.0,13022000000.0,162209000000.0,29892000000.0,,,,,,,,,,3502443000000.0,,,252913000000.0,,209766000000.0,645467000000.0,14636000000.0,,,204000000.0,,,,,,,,,,,41505000000.0,13616000000.0,1963000000.0,,,,,15245000000.0,61344000000.0,6491906000000.0,123891000000.0,1013726000000.0,,,177102000000.0,,12351000000.0,62296000000.0,4292044000000.0,,,,,,,,2250000000.0,10806000000.0,72899000000.0,,345000000.0,,,,,,,,,122790000000.0,,111000000.0,119196000000.0,6009807000000.0,74263000000.0,113472000000.0,,142145000000.0,482099000000.0,85709000000.0,,,482099000000.0,6491906000000.0,,,,,,-2829000000.0,,,,69339000000.0,,,,,,,,
403,300002841,交通银行股份有限公司,601328.XSHG,601328,,03328,2015-08-28,2015-01-01,2015-06-30,2015-06-30,0,321003,定期报告,172528000000.0,,,1110691000000.0,,,,332941000000.0,170448000000.0,13697000000.0,168351000000.0,31275000000.0,,,,,,,,,,3620164000000.0,,,262299000000.0,,230999000000.0,744179000000.0,15350000000.0,,,212000000.0,,,,,,,,,,,40792000000.0,13931000000.0,1958000000.0,,,,,15688000000.0,42589000000.0,6988092000000.0,63724000000.0,1152887000000.0,,,209795000000.0,35415000000.0,14071000000.0,187504000000.0,4511388000000.0,,,,,,,,3833000000.0,12148000000.0,74893000000.0,,309000000.0,,,,,,,,,122917000000.0,,9000000.0,119063000000.0,6507956000000.0,74263000000.0,113472000000.0,,176667000000.0,480136000000.0,45750000000.0,,,480136000000.0,6988092000000.0,,,,,,,,,,69984000000.0,,,,,,,,
404,300002841,交通银行股份有限公司,601328.XSHG,601328,,03328,2015-10-31,2015-01-01,2015-09-30,2015-09-30,0,321003,定期报告,142301000000.0,,,939133000000.0,,,,455221000000.0,144222000000.0,51373000000.0,151526000000.0,37533000000.0,,,,,,,,,,3634987000000.0,,,292425000000.0,,246288000000.0,839964000000.0,16367000000.0,,,224000000.0,,,,,,,,,,,40354000000.0,14364000000.0,1947000000.0,,,,,17322000000.0,46986000000.0,7072537000000.0,78054000000.0,1191678000000.0,,,204874000000.0,,51238000000.0,146381000000.0,4489864000000.0,,,,,,,,6103000000.0,14166000000.0,74652000000.0,,535000000.0,,,,,,,,,123757000000.0,,55000000.0,181607000000.0,6562964000000.0,74263000000.0,113475000000.0,,176667000000.0,509573000000.0,59571000000.0,,,509573000000.0,7072537000000.0,,,,,,,,,,85597000000.0,,,,,,,,
405,300002841,交通银行股份有限公司,601328.XSHG,601328,,03328,2016-03-30,2015-01-01,2015-12-31,2015-12-31,0,321003,定期报告,172592000000.0,,,919643000000.0,,,,391194000000.0,138141000000.0,34240000000.0,75548000000.0,40431000000.0,,,,,,,,,,3628265000000.0,,,319762000000.0,,255968000000.0,932422000000.0,16343000000.0,,,233000000.0,,,,,,,,,,,44668000000.0,12039000000.0,2021000000.0,,,,,16290000000.0,14671000000.0,7014471000000.0,135100000000.0,1217920000000.0,,,160034000000.0,,33154000000.0,48030000000.0,4479852000000.0,,,,,,,,6504000000.0,11870000000.0,73779000000.0,,463000000.0,,,,,,,,,154055000000.0,,13000000.0,168955000000.0,6489729000000.0,74263000000.0,113433000000.0,,183022000000.0,524742000000.0,67217000000.0,,,524742000000.0,7014471000000.0,,,,,,,,,,86807000000.0,,,,,,,,
410,300002841,交通银行股份有限公司,601328.XSHG,601328,,03328,2016-04-29,2016-01-01,2016-03-31,2016-03-31,0,321003,定期报告,149842000000.0,,,882397000000.0,,,,404662000000.0,147821000000.0,19697000000.0,57740000000.0,42626000000.0,,,,,,,,,,3797942000000.0,,,333228000000.0,,272968000000.0,1013776000000.0,16362000000.0,,,237000000.0,,,,,,,,,,,44034000000.0,11914000000.0,2065000000.0,,,,,16528000000.0,45646000000.0,7259485000000.0,170548000000.0,1117543000000.0,,,189744000000.0,,22075000000.0,111414000000.0,4640870000000.0,,,,,,,,3955000000.0,14106000000.0,75928000000.0,,488000000.0,,,,,,,,,155884000000.0,,20000000.0,214067000000.0,6716642000000.0,74263000000.0,113433000000.0,,183022000000.0,542843000000.0,85318000000.0,,,542843000000.0,7259485000000.0,,,,,,,,,,86807000000.0,,,,,,,,
411,300002841,交通银行股份有限公司,601328.XSHG,601328,,03328,2016-08-26,2016-01-01,2016-06-30,2016-06-30,0,321003,定期报告,157284000000.0,,,1039651000000.0,,,,450064000000.0,174489000000.0,20518000000.0,80310000000.0,39860000000.0,,,,,,,,,,3888156000000.0,,,335591000000.0,,279668000000.0,1204231000000.0,16383000000.0,,,248000000.0,,,,,,,,,,,47090000000.0,8263000000.0,2145000000.0,,,,,15150000000.0,40864000000.0,7799965000000.0,231472000000.0,1244397000000.0,,,212116000000.0,48489000000.0,24550000000.0,253931000000.0,4730191000000.0,,,,,,,,4598000000.0,11089000000.0,77311000000.0,,475000000.0,,,,,,,,,156514000000.0,,45000000.0,264124000000.0,7259302000000.0,74263000000.0,113433000000.0,,183022000000.0,540663000000.0,70527000000.0,,,540663000000.0,7799965000000.0,,,14924000000.0,14924000000.0,,598000000.0,,,,83896000000.0,,,,,,,,
