code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,total_loan,2028380000000.0,bank_indicator.csv,total_loan,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,total_deposit,2724004000000.0,bank_indicator.csv,total_deposit,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,interest_earning_assets,,bank_indicator.csv,interest_earning_assets,,identity_q1_or_ytd_diff,missing_raw_value
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,non_interest_earning_assets,4195924000000.0,bank_indicator.csv,non_interest_earning_assets,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,interest_earning_assets_yield,,bank_indicator.csv,interest_earning_assets_yield,,identity_q1_or_ytd_diff,missing_raw_value
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,interest_bearing_liabilities,,bank_indicator.csv,interest_bearing_liabilities,,identity_q1_or_ytd_diff,missing_raw_value
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,non_interest_bearing_liabilities,3932639000000.0,bank_indicator.csv,non_interest_bearing_liabilities,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,interest_bearing_liabilities_interest_rate,0.0,bank_indicator.csv,interest_bearing_liabilities_interest_rate,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,non_interest_income,24998000000.0,bank_indicator.csv,non_interest_income,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,non_interest_income_ratio,20.29,bank_indicator.csv,non_interest_income_ratio,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,net_interest_margin,2.5,bank_indicator.csv,net_interest_margin,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,net_profit_margin,2.27,bank_indicator.csv,net_profit_margin,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,core_level_capital,247473000000.0,bank_indicator.csv,core_level_capital,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,net_core_level_capital,246905000000.0,bank_indicator.csv,net_core_level_capital,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,core_level_capital_adequacy_ratio,8.61,bank_indicator.csv,core_level_capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,net_level_1_capital,261985000000.0,bank_indicator.csv,net_level_1_capital,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,level_1_capital_adequacy_ratio,9.13,bank_indicator.csv,level_1_capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,net_capital,324906000000.0,bank_indicator.csv,net_capital,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,capital_adequacy_ratio,11.33,bank_indicator.csv,capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,weighted_risky_asset,2868897000000.0,bank_indicator.csv,weighted_risky_asset,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,deposit_loan_ratio,71.99,bank_indicator.csv,deposit_loan_ratio,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,short_term_asset_liquidity_ratio_CNY,30.68,bank_indicator.csv,short_term_asset_liquidity_ratio_CNY,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,short_term_asset_liquidity_ratio_FC,,bank_indicator.csv,short_term_asset_liquidity_ratio_FC,,identity_q1_or_ytd_diff,missing_raw_value
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,Nonperforming_loan_rate,1.06,bank_indicator.csv,Nonperforming_loan_rate,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,single_largest_customer_loan_ratio,1.54,bank_indicator.csv,single_largest_customer_loan_ratio,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,top_ten_customer_loan_ratio,11.69,bank_indicator.csv,top_ten_customer_loan_ratio,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,bad_debts_reserve,53766000000.0,bank_indicator.csv,bad_debts_reserve,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,non_performing_loan_provision_coverage,249.09,bank_indicator.csv,non_performing_loan_provision_coverage,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,cost_to_income_ratio,23.12,bank_indicator.csv,cost_to_income_ratio,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,former_core_capital,,bank_indicator.csv,former_core_capital,,identity_q1_or_ytd_diff,missing_raw_value
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,former_net_core_capital,,bank_indicator.csv,former_net_core_capital,,identity_q1_or_ytd_diff,missing_raw_value
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,former_net_core_capital_adequacy_ratio,8.61,bank_indicator.csv,former_net_core_capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,former_net_capital,,bank_indicator.csv,former_net_capital,,identity_q1_or_ytd_diff,missing_raw_value
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,former_capital_adequacy_ratio,11.86,bank_indicator.csv,former_capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,former_weighted_risky_asset,,bank_indicator.csv,former_weighted_risky_asset,,identity_q1_or_ytd_diff,missing_raw_value
600000.XSHG,bank_indicator,2014-12-31,,2014,2015-03-19,normal_amount,1963781000000.0,bank_indicator.csv,normal_amount,annual_direct,identity_q1_or_ytd_diff,
