code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
601009.XSHG,indicator,2014-03-31,2014q1,,eps,indicator.csv,eps,0.4782,0.4782,0.4782,,identity_q1_or_ytd_diff,True,
601009.XSHG,indicator,2014-03-31,2014q1,,adjusted_profit,indicator.csv,adjusted_profit,1424544000.0,1424544000.0,1424544000.0,,identity_q1_or_ytd_diff,True,
601009.XSHG,indicator,2014-03-31,2014q1,,operating_profit,indicator.csv,operating_profit,1729006983.43,1729006983.43,1729006983.43,,identity_q1_or_ytd_diff,True,
601009.XSHG,indicator,2014-03-31,2014q1,,value_change_profit,indicator.csv,value_change_profit,124852827.76,124852827.76,124852827.76,,identity_q1_or_ytd_diff,True,
601009.XSHG,indicator,2014-03-31,2014q1,,roe,indicator.csv,roe,5.16,5.16,5.16,,identity_q1_or_ytd_diff,True,
601009.XSHG,indicator,2014-03-31,2014q1,,inc_return,indicator.csv,inc_return,5.18,5.18,5.18,,identity_q1_or_ytd_diff,True,
601009.XSHG,indicator,2014-03-31,2014q1,,roa,indicator.csv,roa,0.31,0.31,0.31,,identity_q1_or_ytd_diff,True,
601009.XSHG,indicator,2014-03-31,2014q1,,net_profit_margin,indicator.csv,net_profit_margin,41.8,41.8,41.8,,identity_q1_or_ytd_diff,True,
601009.XSHG,indicator,2014-03-31,2014q1,,gross_profit_margin,indicator.csv,gross_profit_margin,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601009.XSHG,indicator,2014-03-31,2014q1,,expense_to_total_revenue,indicator.csv,expense_to_total_revenue,49.52,49.52,49.52,,identity_q1_or_ytd_diff,True,
601009.XSHG,indicator,2014-03-31,2014q1,,operation_profit_to_total_revenue,indicator.csv,operation_profit_to_total_revenue,50.48,50.48,50.48,,identity_q1_or_ytd_diff,True,
601009.XSHG,indicator,2014-03-31,2014q1,,net_profit_to_total_revenue,indicator.csv,net_profit_to_total_revenue,41.8,41.8,41.8,,identity_q1_or_ytd_diff,True,
601009.XSHG,indicator,2014-03-31,2014q1,,operating_expense_to_total_revenue,indicator.csv,operating_expense_to_total_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601009.XSHG,indicator,2014-03-31,2014q1,,ga_expense_to_total_revenue,indicator.csv,ga_expense_to_total_revenue,29.49,29.49,29.49,,identity_q1_or_ytd_diff,True,
601009.XSHG,indicator,2014-03-31,2014q1,,financing_expense_to_total_revenue,indicator.csv,financing_expense_to_total_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
