code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
601825.XSHG,cash_flow,2021-12-31,2021q4,,net_deposit_increase,finance_cashflow_statement_current_only.csv,net_deposit_increase,86800232000.0,33343187000.0,86800232000.0,53457045000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,net_borrowing_from_central_bank,finance_cashflow_statement_current_only.csv,net_borrowing_from_central_bank,10572762000.0,370538000.0,10572762000.0,10202224000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,net_borrowing_from_finance_co,finance_cashflow_statement_current_only.csv,net_borrowing_from_finance_co,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2021-12-31,2021q4,,interest_and_commission_cashin,finance_cashflow_statement_current_only.csv,interest_and_commission_cashin,36771457000.0,10845639000.0,36771457000.0,25925818000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,net_increase_in_placements,finance_cashflow_statement_current_only.csv,net_increase_in_placements,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2021-12-31,2021q4,,net_buyback,finance_cashflow_statement_current_only.csv,net_buyback,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2021-12-31,2021q4,,tax_levy_refund,finance_cashflow_statement_current_only.csv,tax_levy_refund,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2021-12-31,2021q4,,goods_and_services_cash_paid,finance_cashflow_statement_current_only.csv,goods_and_services_cash_paid,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2021-12-31,2021q4,,net_loan_and_advance_increase,finance_cashflow_statement_current_only.csv,net_loan_and_advance_increase,83487022000.0,20117273000.0,83487022000.0,63369749000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,net_deposit_in_cb_and_ib,finance_cashflow_statement_current_only.csv,net_deposit_in_cb_and_ib,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2021-12-31,2021q4,,original_compensation_paid,finance_cashflow_statement_current_only.csv,original_compensation_paid,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2021-12-31,2021q4,,policy_dividend_cash_paid,finance_cashflow_statement_current_only.csv,policy_dividend_cash_paid,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2021-12-31,2021q4,,staff_behalf_paid,finance_cashflow_statement_current_only.csv,staff_behalf_paid,4644670000.0,1295197000.0,4644670000.0,3349473000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,tax_payments,finance_cashflow_statement_current_only.csv,tax_payments,4718629000.0,2690532000.0,4718629000.0,2028097000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,subtotal_operate_cash_inflow,finance_cashflow_statement_current_only.csv,subtotal_operate_cash_inflow,142001358000.0,22425531000.0,142001358000.0,119575827000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,subtotal_operate_cash_outflow,finance_cashflow_statement_current_only.csv,subtotal_operate_cash_outflow,143148839000.0,36848431000.0,143148839000.0,106300408000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,net_operate_cash_flow,finance_cashflow_statement_current_only.csv,net_operate_cash_flow,-1147481000.0,-14422900000.0,-1147481000.0,13275419000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,invest_withdrawal_cash,finance_cashflow_statement_current_only.csv,invest_withdrawal_cash,100255949000.0,23195616000.0,100255949000.0,77060333000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,invest_proceeds,finance_cashflow_statement_current_only.csv,invest_proceeds,10212444000.0,2614436000.0,10212444000.0,7598008000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,fix_intan_other_asset_acqui_cash,finance_cashflow_statement_current_only.csv,fix_intan_other_asset_acqui_cash,784478000.0,297372000.0,784478000.0,487106000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,invest_cash_paid,finance_cashflow_statement_current_only.csv,invest_cash_paid,101796574000.0,28816884000.0,101796574000.0,72979690000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,impawned_loan_net_increase,finance_cashflow_statement_current_only.csv,impawned_loan_net_increase,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2021-12-31,2021q4,,subtotal_invest_cash_inflow,finance_cashflow_statement_current_only.csv,subtotal_invest_cash_inflow,110656733000.0,25827470000.0,110656733000.0,84829263000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,subtotal_invest_cash_outflow,finance_cashflow_statement_current_only.csv,subtotal_invest_cash_outflow,102581052000.0,29114256000.0,102581052000.0,73466796000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,net_invest_cash_flow,finance_cashflow_statement_current_only.csv,net_invest_cash_flow,8075681000.0,-3286786000.0,8075681000.0,11362467000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,cash_from_invest,finance_cashflow_statement_current_only.csv,cash_from_invest,8543969000.0,15086000.0,8543969000.0,8528883000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,cash_from_bonds_issue,finance_cashflow_statement_current_only.csv,cash_from_bonds_issue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2021-12-31,2021q4,,cash_from_borrowing,finance_cashflow_statement_current_only.csv,cash_from_borrowing,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2021-12-31,2021q4,,subtotal_finance_cash_inflow,finance_cashflow_statement_current_only.csv,subtotal_finance_cash_inflow,131406652000.0,88227018000.0,131406652000.0,43179634000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,borrowing_repayment,finance_cashflow_statement_current_only.csv,borrowing_repayment,125233211000.0,66348615000.0,125233211000.0,58884596000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,dividend_interest_payment,finance_cashflow_statement_current_only.csv,dividend_interest_payment,4861304000.0,3133464000.0,4861304000.0,1727840000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,subtotal_finance_cash_outflow,finance_cashflow_statement_current_only.csv,subtotal_finance_cash_outflow,130364283000.0,69566266000.0,130364283000.0,60798017000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,net_finance_cash_flow,finance_cashflow_statement_current_only.csv,net_finance_cash_flow,1042369000.0,18660752000.0,1042369000.0,-17618383000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,exchange_rate_change_effect,finance_cashflow_statement_current_only.csv,exchange_rate_change_effect,-87797000.0,45287000.0,-87797000.0,-133084000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,cash_equivalent_increase,finance_cashflow_statement_current_only.csv,cash_equivalent_increase,7882772000.0,996353000.0,7882772000.0,6886419000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,cash_equivalents_at_beginning,finance_cashflow_statement_current_only.csv,cash_equivalents_at_beginning,25822301000.0,32708720000.0,25822301000.0,25822301000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2021-12-31,2021q4,,cash_and_equivalents_at_end,finance_cashflow_statement_current_only.csv,cash_and_equivalents_at_end,33705073000.0,33705073000.0,33705073000.0,32708720000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,net_deposit_increase,finance_cashflow_statement_current_only.csv,net_deposit_increase,29474028000.0,29474028000.0,29474028000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,net_borrowing_from_central_bank,finance_cashflow_statement_current_only.csv,net_borrowing_from_central_bank,2554081000.0,2554081000.0,2554081000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,net_borrowing_from_finance_co,finance_cashflow_statement_current_only.csv,net_borrowing_from_finance_co,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-03-31,2022q1,,interest_and_commission_cashin,finance_cashflow_statement_current_only.csv,interest_and_commission_cashin,9183721000.0,9183721000.0,9183721000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,net_increase_in_placements,finance_cashflow_statement_current_only.csv,net_increase_in_placements,2501584000.0,2501584000.0,2501584000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,net_buyback,finance_cashflow_statement_current_only.csv,net_buyback,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-03-31,2022q1,,tax_levy_refund,finance_cashflow_statement_current_only.csv,tax_levy_refund,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-03-31,2022q1,,goods_and_services_cash_paid,finance_cashflow_statement_current_only.csv,goods_and_services_cash_paid,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-03-31,2022q1,,net_loan_and_advance_increase,finance_cashflow_statement_current_only.csv,net_loan_and_advance_increase,14132105000.0,14132105000.0,14132105000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,net_deposit_in_cb_and_ib,finance_cashflow_statement_current_only.csv,net_deposit_in_cb_and_ib,1642268000.0,1642268000.0,1642268000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,original_compensation_paid,finance_cashflow_statement_current_only.csv,original_compensation_paid,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-03-31,2022q1,,policy_dividend_cash_paid,finance_cashflow_statement_current_only.csv,policy_dividend_cash_paid,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-03-31,2022q1,,staff_behalf_paid,finance_cashflow_statement_current_only.csv,staff_behalf_paid,1651842000.0,1651842000.0,1651842000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,tax_payments,finance_cashflow_statement_current_only.csv,tax_payments,315315000.0,315315000.0,315315000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,subtotal_operate_cash_inflow,finance_cashflow_statement_current_only.csv,subtotal_operate_cash_inflow,82544756000.0,82544756000.0,82544756000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,subtotal_operate_cash_outflow,finance_cashflow_statement_current_only.csv,subtotal_operate_cash_outflow,38217291000.0,38217291000.0,38217291000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,net_operate_cash_flow,finance_cashflow_statement_current_only.csv,net_operate_cash_flow,44327465000.0,44327465000.0,44327465000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,invest_withdrawal_cash,finance_cashflow_statement_current_only.csv,invest_withdrawal_cash,22033130000.0,22033130000.0,22033130000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,invest_proceeds,finance_cashflow_statement_current_only.csv,invest_proceeds,2436860000.0,2436860000.0,2436860000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,fix_intan_other_asset_acqui_cash,finance_cashflow_statement_current_only.csv,fix_intan_other_asset_acqui_cash,130078000.0,130078000.0,130078000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,invest_cash_paid,finance_cashflow_statement_current_only.csv,invest_cash_paid,41299662000.0,41299662000.0,41299662000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,impawned_loan_net_increase,finance_cashflow_statement_current_only.csv,impawned_loan_net_increase,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-03-31,2022q1,,subtotal_invest_cash_inflow,finance_cashflow_statement_current_only.csv,subtotal_invest_cash_inflow,24478668000.0,24478668000.0,24478668000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,subtotal_invest_cash_outflow,finance_cashflow_statement_current_only.csv,subtotal_invest_cash_outflow,41429740000.0,41429740000.0,41429740000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,net_invest_cash_flow,finance_cashflow_statement_current_only.csv,net_invest_cash_flow,-16951072000.0,-16951072000.0,-16951072000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,cash_from_invest,finance_cashflow_statement_current_only.csv,cash_from_invest,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-03-31,2022q1,,cash_from_bonds_issue,finance_cashflow_statement_current_only.csv,cash_from_bonds_issue,7000000000.0,7000000000.0,7000000000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,cash_from_borrowing,finance_cashflow_statement_current_only.csv,cash_from_borrowing,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-03-31,2022q1,,subtotal_finance_cash_inflow,finance_cashflow_statement_current_only.csv,subtotal_finance_cash_inflow,7000000000.0,7000000000.0,7000000000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,borrowing_repayment,finance_cashflow_statement_current_only.csv,borrowing_repayment,4000000000.0,4000000000.0,4000000000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,dividend_interest_payment,finance_cashflow_statement_current_only.csv,dividend_interest_payment,520183000.0,520183000.0,520183000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,subtotal_finance_cash_outflow,finance_cashflow_statement_current_only.csv,subtotal_finance_cash_outflow,25488111000.0,25488111000.0,25488111000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,net_finance_cash_flow,finance_cashflow_statement_current_only.csv,net_finance_cash_flow,-18488111000.0,-18488111000.0,-18488111000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,exchange_rate_change_effect,finance_cashflow_statement_current_only.csv,exchange_rate_change_effect,-3735000.0,-3735000.0,-3735000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,cash_equivalent_increase,finance_cashflow_statement_current_only.csv,cash_equivalent_increase,8884547000.0,8884547000.0,8884547000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,cash_equivalents_at_beginning,finance_cashflow_statement_current_only.csv,cash_equivalents_at_beginning,33705072000.0,33705072000.0,33705072000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-03-31,2022q1,,cash_and_equivalents_at_end,finance_cashflow_statement_current_only.csv,cash_and_equivalents_at_end,42589619000.0,42589619000.0,42589619000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,net_deposit_increase,finance_cashflow_statement_current_only.csv,net_deposit_increase,34125861000.0,4651833000.0,34125861000.0,29474028000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,net_borrowing_from_central_bank,finance_cashflow_statement_current_only.csv,net_borrowing_from_central_bank,1342391000.0,-1211690000.0,1342391000.0,2554081000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,net_borrowing_from_finance_co,finance_cashflow_statement_current_only.csv,net_borrowing_from_finance_co,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-06-30,2022q2,,interest_and_commission_cashin,finance_cashflow_statement_current_only.csv,interest_and_commission_cashin,18593880000.0,9410159000.0,18593880000.0,9183721000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,net_increase_in_placements,finance_cashflow_statement_current_only.csv,net_increase_in_placements,,,,2501584000.0,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-06-30,2022q2,,net_buyback,finance_cashflow_statement_current_only.csv,net_buyback,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-06-30,2022q2,,tax_levy_refund,finance_cashflow_statement_current_only.csv,tax_levy_refund,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-06-30,2022q2,,goods_and_services_cash_paid,finance_cashflow_statement_current_only.csv,goods_and_services_cash_paid,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-06-30,2022q2,,net_loan_and_advance_increase,finance_cashflow_statement_current_only.csv,net_loan_and_advance_increase,22200316000.0,8068211000.0,22200316000.0,14132105000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,net_deposit_in_cb_and_ib,finance_cashflow_statement_current_only.csv,net_deposit_in_cb_and_ib,,,,1642268000.0,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-06-30,2022q2,,original_compensation_paid,finance_cashflow_statement_current_only.csv,original_compensation_paid,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-06-30,2022q2,,policy_dividend_cash_paid,finance_cashflow_statement_current_only.csv,policy_dividend_cash_paid,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-06-30,2022q2,,staff_behalf_paid,finance_cashflow_statement_current_only.csv,staff_behalf_paid,2388384000.0,736542000.0,2388384000.0,1651842000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,tax_payments,finance_cashflow_statement_current_only.csv,tax_payments,2718087000.0,2402772000.0,2718087000.0,315315000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,subtotal_operate_cash_inflow,finance_cashflow_statement_current_only.csv,subtotal_operate_cash_inflow,109658107000.0,27113351000.0,109658107000.0,82544756000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,subtotal_operate_cash_outflow,finance_cashflow_statement_current_only.csv,subtotal_operate_cash_outflow,56899924000.0,18682633000.0,56899924000.0,38217291000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,net_operate_cash_flow,finance_cashflow_statement_current_only.csv,net_operate_cash_flow,52758183000.0,8430718000.0,52758183000.0,44327465000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,invest_withdrawal_cash,finance_cashflow_statement_current_only.csv,invest_withdrawal_cash,48187021000.0,26153891000.0,48187021000.0,22033130000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,invest_proceeds,finance_cashflow_statement_current_only.csv,invest_proceeds,6435716000.0,3998856000.0,6435716000.0,2436860000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,fix_intan_other_asset_acqui_cash,finance_cashflow_statement_current_only.csv,fix_intan_other_asset_acqui_cash,186777000.0,56699000.0,186777000.0,130078000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,invest_cash_paid,finance_cashflow_statement_current_only.csv,invest_cash_paid,78707301000.0,37407639000.0,78707301000.0,41299662000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,impawned_loan_net_increase,finance_cashflow_statement_current_only.csv,impawned_loan_net_increase,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-06-30,2022q2,,subtotal_invest_cash_inflow,finance_cashflow_statement_current_only.csv,subtotal_invest_cash_inflow,54633226000.0,30154558000.0,54633226000.0,24478668000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,subtotal_invest_cash_outflow,finance_cashflow_statement_current_only.csv,subtotal_invest_cash_outflow,78894078000.0,37464338000.0,78894078000.0,41429740000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,net_invest_cash_flow,finance_cashflow_statement_current_only.csv,net_invest_cash_flow,-24260852000.0,-7309780000.0,-24260852000.0,-16951072000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,cash_from_invest,finance_cashflow_statement_current_only.csv,cash_from_invest,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-06-30,2022q2,,cash_from_bonds_issue,finance_cashflow_statement_current_only.csv,cash_from_bonds_issue,59339345000.0,52339345000.0,59339345000.0,7000000000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,cash_from_borrowing,finance_cashflow_statement_current_only.csv,cash_from_borrowing,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-06-30,2022q2,,subtotal_finance_cash_inflow,finance_cashflow_statement_current_only.csv,subtotal_finance_cash_inflow,59339345000.0,52339345000.0,59339345000.0,7000000000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,borrowing_repayment,finance_cashflow_statement_current_only.csv,borrowing_repayment,49280000000.0,45280000000.0,49280000000.0,4000000000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,dividend_interest_payment,finance_cashflow_statement_current_only.csv,dividend_interest_payment,4046054000.0,3525871000.0,4046054000.0,520183000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,subtotal_finance_cash_outflow,finance_cashflow_statement_current_only.csv,subtotal_finance_cash_outflow,53426018000.0,27937907000.0,53426018000.0,25488111000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,net_finance_cash_flow,finance_cashflow_statement_current_only.csv,net_finance_cash_flow,5913327000.0,24401438000.0,5913327000.0,-18488111000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,exchange_rate_change_effect,finance_cashflow_statement_current_only.csv,exchange_rate_change_effect,-557282000.0,-553547000.0,-557282000.0,-3735000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,cash_equivalent_increase,finance_cashflow_statement_current_only.csv,cash_equivalent_increase,33853376000.0,24968829000.0,33853376000.0,8884547000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,cash_equivalents_at_beginning,finance_cashflow_statement_current_only.csv,cash_equivalents_at_beginning,33705073000.0,42589620000.0,33705073000.0,33705072000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-06-30,2022q2,,cash_and_equivalents_at_end,finance_cashflow_statement_current_only.csv,cash_and_equivalents_at_end,67558449000.0,67558449000.0,67558449000.0,42589619000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-09-30,2022q3,,net_deposit_increase,finance_cashflow_statement_current_only.csv,net_deposit_increase,51343782000.0,17217921000.0,51343782000.0,34125861000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-09-30,2022q3,,net_borrowing_from_central_bank,finance_cashflow_statement_current_only.csv,net_borrowing_from_central_bank,1303037000.0,-39354000.0,1303037000.0,1342391000.0,identity_q1_or_ytd_diff,True,
601825.XSHG,cash_flow,2022-09-30,2022q3,,net_borrowing_from_finance_co,finance_cashflow_statement_current_only.csv,net_borrowing_from_finance_co,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,cash_flow,2022-09-30,2022q3,,interest_and_commission_cashin,finance_cashflow_statement_current_only.csv,interest_and_commission_cashin,28550122000.0,9956242000.0,28550122000.0,18593880000.0,identity_q1_or_ytd_diff,True,
