code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
601825.XSHG,bank_indicator,2021-12-31,,2021,total_loan,bank_indicator.csv,total_loan,613576566000.0,613576566000.0,613576566000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,total_deposit,bank_indicator.csv,total_deposit,855366636000.0,855366636000.0,855366636000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,interest_earning_assets,bank_indicator.csv,interest_earning_assets,1038762376000.0,1038762376000.0,1038762376000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,non_interest_earning_assets,bank_indicator.csv,non_interest_earning_assets,119613885000.0,119613885000.0,119613885000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,interest_earning_assets_yield,bank_indicator.csv,interest_earning_assets_yield,3.95,3.95,3.95,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,interest_bearing_liabilities,bank_indicator.csv,interest_bearing_liabilities,997597033000.0,997597033000.0,997597033000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,non_interest_bearing_liabilities,bank_indicator.csv,non_interest_bearing_liabilities,63447791000.0,63447791000.0,63447791000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,interest_bearing_liabilities_interest_rate,bank_indicator.csv,interest_bearing_liabilities_interest_rate,2.18,2.18,2.18,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,non_interest_income,bank_indicator.csv,non_interest_income,4793596000.0,4793596000.0,4793596000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,non_interest_income_ratio,bank_indicator.csv,non_interest_income_ratio,19.84,19.84,19.84,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,net_interest_margin,bank_indicator.csv,net_interest_margin,1.86,1.86,1.86,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,net_profit_margin,bank_indicator.csv,net_profit_margin,1.77,1.77,1.77,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,core_level_capital,bank_indicator.csv,core_level_capital,95780905000.0,95780905000.0,95780905000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,net_core_level_capital,bank_indicator.csv,net_core_level_capital,95304268000.0,95304268000.0,95304268000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,core_level_capital_adequacy_ratio,bank_indicator.csv,core_level_capital_adequacy_ratio,13.06,13.06,13.06,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,net_level_1_capital,bank_indicator.csv,net_level_1_capital,95544712000.0,95544712000.0,95544712000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,level_1_capital_adequacy_ratio,bank_indicator.csv,level_1_capital_adequacy_ratio,13.1,13.1,13.1,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,net_capital,bank_indicator.csv,net_capital,111457637000.0,111457637000.0,111457637000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,capital_adequacy_ratio,bank_indicator.csv,capital_adequacy_ratio,15.28,15.28,15.28,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,weighted_risky_asset,bank_indicator.csv,weighted_risky_asset,729584359000.0,729584359000.0,729584359000.0,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,deposit_loan_ratio,bank_indicator.csv,deposit_loan_ratio,71.7326,71.7326,71.7326,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,short_term_asset_liquidity_ratio_CNY,bank_indicator.csv,short_term_asset_liquidity_ratio_CNY,55.74,55.74,55.74,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,short_term_asset_liquidity_ratio_FC,bank_indicator.csv,short_term_asset_liquidity_ratio_FC,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
601825.XSHG,bank_indicator,2021-12-31,,2021,Nonperforming_loan_rate,bank_indicator.csv,Nonperforming_loan_rate,0.95,0.95,0.95,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,single_largest_customer_loan_ratio,bank_indicator.csv,single_largest_customer_loan_ratio,2.46,2.46,2.46,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,top_ten_customer_loan_ratio,bank_indicator.csv,top_ten_customer_loan_ratio,18.66,18.66,18.66,,identity_q1_or_ytd_diff,True,
601825.XSHG,bank_indicator,2021-12-31,,2021,bad_debts_reserve,bank_indicator.csv,bad_debts_reserve,25784503000.0,25784503000.0,25784503000.0,,identity_q1_or_ytd_diff,True,
