id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operate_cash_flow,net_loan_and_advance_decrease,net_deposit_increase,net_borrowing_from_central_bank,net_deposit_in_cb_and_ib_de,net_borrowing_from_finance_co,interest_and_commission_cashin,trade_asset_increase,net_increase_in_placements,net_buyback,tax_levy_refund,net_original_insurance_cash,insurance_cash_amount,net_insurer_deposit_investment,subtotal_operate_cash_inflow,net_loan_and_advance_increase,saving_clients_decrease_amount,net_deposit_in_cb_and_ib,central_borrowing_decrease,other_money_increase,purchase_trade_asset_increase,repurchase_decrease,handling_charges_and_commission,goods_and_services_cash_paid,goods_sale_and_service_render_cash,net_cash_re_insurance,reserve_investment_decrease,original_compensation_paid,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,gain_from_disposal,subtotal_invest_cash_inflow,invest_cash_paid,impawned_loan_net_increase,fix_intan_other_asset_acqui_cash,subtotal_invest_cash_outflow,net_invest_cash_flow,finance_cash_flow,cash_from_invest,cash_from_bonds_issue,cash_from_borrowing,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,other_reason_effect_cash,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,net_profit_cashflow_adjustment,net_profit,assets_depreciation_reserves,fixed_assets_depreciation,intangible_assets_amortization,defferred_expense_amortization,fix_intan_other_asset_dispo_loss,fixed_asset_scrap_loss,fair_value_change_loss,financial_cost,invest_loss,deffered_tax_asset_decrease,deffered_tax_liability_increase,inventory_decrease,operate_receivables_decrease,operate_payable_increase,others,net_operate_cash_flow2,activities_not_relate_major,debt_to_capital,cbs_expiring_in_one_year,financial_lease_fixed_assets,change_info_cash,cash_at_end,cash_at_beginning,equivalents_at_end,equivalents_at_beginning,other_influence2,cash_equivalent_increase2,investment_property_depreciation,net_dec_finance_out,net_cash_received_from_proxy_secu,net_inc_finance_out,net_cash_paid_to_proxy_secu,net_dec_in_placements,credit_impairment_loss
680,300003642,北京银行股份有限公司,601169.XSHG,601169,,,2014-04-29,2014-01-01,2014-03-31,2014-03-31,0,321003,定期报告,,0.0,35539041000.0,,0.0,11942421000.0,15469532000.0,,,,,,,,66679066000.0,31531483000.0,,1908617000.0,,0.0,,,9505431000.0,,,,,,,821205000.0,1491259000.0,64917140000.0,1761926000.0,,11992290000.0,2661673000.0,,14685002000.0,29204683000.0,,555993000.0,29760676000.0,-15075674000.0,,0.0,0.0,,0.0,0.0,1461762000.0,1461762000.0,-1461762000.0,315704000.0,,-14459806000.0,88295550000.0,73835744000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
682,300003642,北京银行股份有限公司,601169.XSHG,601169,,,2014-08-28,2014-01-01,2014-06-30,2014-06-30,0,321003,定期报告,,0.0,76568000000.0,20000000.0,0.0,38139000000.0,31342000000.0,,,,,,,,149345000000.0,59647000000.0,,10124000000.0,,0.0,,,18353000000.0,,,,,,,1655000000.0,3994000000.0,125048000000.0,24297000000.0,,140872000000.0,6974000000.0,,147846000000.0,164271000000.0,,916000000.0,165187000000.0,-17341000000.0,,26000000.0,7319000000.0,,7345000000.0,,1462000000.0,1462000000.0,5883000000.0,387000000.0,,13226000000.0,88295000000.0,101521000000.0,,8856000000.0,1906000000.0,207000000.0,,500000000.0,,,-209000000.0,-6003000000.0,-119000000.0,-109000000.0,,,-99425000000.0,118693000000.0,,24297000000.0,,,,,,63108000000.0,65155000000.0,38413000000.0,23140000000.0,0.0,13226000000.0,,,,,,,
684,300003642,北京银行股份有限公司,601169.XSHG,601169,,,2014-10-31,2014-01-01,2014-09-30,2014-09-30,0,321003,定期报告,,0.0,85632000000.0,10000000.0,0.0,39702000000.0,47189000000.0,,,,,,,,178170000000.0,84712000000.0,,15216000000.0,,0.0,,,27807000000.0,,,,,,,2986000000.0,5777000000.0,143930000000.0,34240000000.0,,198006000000.0,10933000000.0,,208947000000.0,233973000000.0,,1465000000.0,235438000000.0,-26491000000.0,,25000000.0,11490000000.0,,11515000000.0,3459000000.0,3087000000.0,6546000000.0,4969000000.0,58000000.0,,12776000000.0,88295000000.0,101071000000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
686,300003642,北京银行股份有限公司,601169.XSHG,601169,,,2015-04-28,2014-01-01,2014-12-31,2014-12-31,0,321003,定期报告,,0.0,86438000000.0,20115000000.0,0.0,31860000000.0,62671000000.0,,,,,,,,280729000000.0,90520000000.0,,12035000000.0,,0.0,,,37507000000.0,,,,,,,3960000000.0,7513000000.0,156242000000.0,124487000000.0,,356396000000.0,14336000000.0,,370803000000.0,422629000000.0,,2713000000.0,425342000000.0,-54539000000.0,,25000000.0,20734000000.0,,20759000000.0,3459000000.0,4329000000.0,7788000000.0,12971000000.0,108000000.0,,83027000000.0,88296000000.0,171323000000.0,,15646000000.0,5313000000.0,431000000.0,1103000000.0,0.0,1000000.0,,-230000000.0,2089000000.0,,-985000000.0,,,-36678000000.0,152864000000.0,-15067000000.0,124487000000.0,,,,,,3610000000.0,3294000000.0,167713000000.0,85002000000.0,0.0,83027000000.0,,,,,,,
688,300003642,北京银行股份有限公司,601169.XSHG,601169,,,2015-04-28,2015-01-01,2015-03-31,2015-03-31,0,321003,定期报告,,0.0,17972000000.0,9985000000.0,0.0,4625000000.0,16977000000.0,,,,,,,,86260000000.0,31437000000.0,,0.0,,0.0,,,10164000000.0,,,,,,,919000000.0,1801000000.0,105988000000.0,-19728000000.0,,69437000000.0,3756000000.0,,73217000000.0,90347000000.0,,400000000.0,90747000000.0,-17530000000.0,,0.0,26443000000.0,,26443000000.0,3860000000.0,2152000000.0,6012000000.0,20431000000.0,-46000000.0,,-16873000000.0,171166000000.0,154293000000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
690,300003642,北京银行股份有限公司,601169.XSHG,601169,,,2015-08-26,2015-01-01,2015-06-30,2015-06-30,0,321003,定期报告,,0.0,0.0,,0.0,,33419000000.0,,,,,,,,104758000000.0,62230000000.0,,0.0,10000000.0,7235000000.0,,,20765000000.0,,,,,,,1949000000.0,4655000000.0,132645000000.0,-27887000000.0,,147080000000.0,9149000000.0,,156231000000.0,186347000000.0,,896000000.0,187243000000.0,-31012000000.0,,0.0,79733000000.0,,79733000000.0,16632000000.0,1963000000.0,18595000000.0,61138000000.0,-187000000.0,,2052000000.0,171323000000.0,173375000000.0,,10062000000.0,3034000000.0,252000000.0,,677000000.0,,,-4000000.0,2008000000.0,,-542000000.0,,,-60075000000.0,26327000000.0,-9626000000.0,-27887000000.0,,,,,,3600000000.0,3610000000.0,169775000000.0,167713000000.0,0.0,2052000000.0,,,,,,,
692,300003642,北京银行股份有限公司,601169.XSHG,601169,,,2015-10-30,2015-01-01,2015-09-30,2015-09-30,0,321003,定期报告,,0.0,180249000000.0,0.0,0.0,0.0,49849000000.0,,,,,,,,245000000000.0,80540000000.0,,45198000000.0,10000000.0,0.0,,,29200000000.0,,,,,,,3175000000.0,6659000000.0,202132000000.0,42868000000.0,,211519000000.0,14690000000.0,,226211000000.0,268589000000.0,,1556000000.0,270253000000.0,-44042000000.0,,0.0,102107000000.0,,102107000000.0,29616000000.0,4874000000.0,34490000000.0,67617000000.0,180000000.0,,66573000000.0,171323000000.0,237896000000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
694,300003642,北京银行股份有限公司,601169.XSHG,601169,,,2016-04-27,2015-01-01,2015-12-31,2015-12-31,0,321003,定期报告,,0.0,0.0,,0.0,,65856000000.0,,,,,,,,259362000000.0,101239000000.0,,0.0,10010000000.0,28596000000.0,,,39000000000.0,,,,,,,4434000000.0,8281000000.0,222943000000.0,36419000000.0,,286331000000.0,18870000000.0,,305278000000.0,346991000000.0,,3065000000.0,350164000000.0,-44886000000.0,,4872000000.0,166699000000.0,,171571000000.0,50212000000.0,5560000000.0,55772000000.0,115799000000.0,337000000.0,,107619000000.0,171323000000.0,278942000000.0,,16883000000.0,9208000000.0,548000000.0,,1388000000.0,,,-143000000.0,5101000000.0,,-1969000000.0,,,-156082000000.0,181373000000.0,-19888000000.0,36419000000.0,,,,,,3355000000.0,3610000000.0,275587000000.0,167713000000.0,,107619000000.0,,,,,,,
696,300003642,北京银行股份有限公司,601169.XSHG,601169,,,2016-04-30,2016-01-01,2016-03-31,2016-03-31,0,321003,定期报告,,0.0,0.0,35995000000.0,0.0,0.0,17439000000.0,,,,,,,,95876000000.0,47964000000.0,,89627000000.0,,0.0,,,8691000000.0,,,,,,,1386000000.0,2039000000.0,220836000000.0,-124960000000.0,,66240000000.0,4111000000.0,,70364000000.0,84636000000.0,,670000000.0,85306000000.0,-14942000000.0,,660000000.0,110446000000.0,,111106000000.0,41761000000.0,2551000000.0,44312000000.0,66794000000.0,-2000000.0,,-73110000000.0,278942000000.0,205832000000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
698,300003642,北京银行股份有限公司,601169.XSHG,601169,,,2016-08-31,2016-01-01,2016-06-30,2016-06-30,0,321003,定期报告,,,44750000000.0,13985000000.0,,,34282000000.0,,,,,,,,137167000000.0,92415000000.0,,75090000000.0,,,,,209000000.0,,,,,,,2451000000.0,5726000000.0,230616000000.0,-93449000000.0,,147967000000.0,9886000000.0,,157865000000.0,199695000000.0,,1322000000.0,201017000000.0,-43152000000.0,,1320000000.0,152033000000.0,,153353000000.0,79214000000.0,2000000.0,90182000000.0,63171000000.0,247000000.0,,-73183000000.0,278942000000.0,205759000000.0,,10674000000.0,5325000000.0,282000000.0,,675000000.0,,,49000000.0,,,-1247000000.0,,,-149770000000.0,46731000000.0,-6168000000.0,-93449000000.0,,,,,,3567000000.0,3355000000.0,202192000000.0,275587000000.0,,-73183000000.0,,,,,,,
