id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,requested_period
89647,601169.XSHG,2014-03-31,2014-04-29,2014-03-31,,35539042304.0,,,,,,,15469532160.0,,,,169412000.0,66679066624.0,,31531483136.0,1908616960.0,,9505430528.0,,821204992.0,1491259008.0,2273381120.0,64917139456.0,1761926016.0,11992290304.0,2661672960.0,,,31039000.0,14685001728.0,555993024.0,29204682752.0,,,,29760675840.0,-15075674112.0,,,,,,,,262000.0,,,1461762048.0,-1461762048.0,315704000.0,-14459805696.0,88295546880.0,73835741184.0,2014q1
89646,601169.XSHG,2014-06-30,2014-08-28,2014-06-30,,41028960256.0,20000000.0,,,,,,15872467968.0,38138998784.0,,,3106587904.0,82665930752.0,,28115517440.0,8215383040.0,,8847568896.0,,833795008.0,2502740992.0,2606618880.0,60130861056.0,22535073792.0,128879706112.0,4312327168.0,,,-31039000.0,133161000960.0,360007008.0,135066320896.0,,,,135426326528.0,-2265326080.0,,,,7319000064.0,,7344999936.0,,738000.0,,,238000.0,7344761856.0,71296000.0,27685806080.0,-550000.0,27685255168.0,2014q2
89645,601169.XSHG,2014-09-30,2014-10-31,2014-09-30,,9063999488.0,-10000000.0,,,,,,15847000064.0,1563000064.0,,,1128999936.0,28824999936.0,,25065000960.0,5091999744.0,,9454000128.0,,1331000064.0,1783000064.0,-1466000000.0,18882000896.0,9943000064.0,57133998080.0,3959000064.0,,,8000000.0,61100998656.0,549000000.0,69702000640.0,,,,70251003904.0,-9150000128.0,,,,4171000064.0,,4169999872.0,3459000064.0,1584000000.0,,,5084000256.0,-914000000.0,-329000000.0,-450000000.0,0.0,-450000000.0,2014q3
89644,601169.XSHG,2014-12-31,2015-04-28,2014-12-31,,806000000.0,20105000960.0,,,,,,15482000384.0,-7841999872.0,,,7583000064.0,102558998528.0,,5808000000.0,-3180999936.0,,9699999744.0,,974000000.0,1736000000.0,1292999936.0,12312000512.0,90246995968.0,158389993472.0,3403000064.0,,,63000000.0,161855995904.0,1248000000.0,188655992832.0,,,,189903994880.0,-28047998976.0,,,,9244000256.0,,9244000256.0,0.0,267000000.0,,,1242000000.0,8001999872.0,50000000.0,70251003904.0,1000000.0,70252003328.0,2014q4
89643,601169.XSHG,2015-03-31,2015-04-28,2015-03-31,,17972000768.0,9985000448.0,,,,,,16977000448.0,4624999936.0,,,5616999936.0,86259998720.0,,31437000704.0,,,10163999744.0,,919000000.0,1800999936.0,496000000.0,105987997696.0,-19727998976.0,69436997632.0,3756000000.0,,,24000000.0,73216999424.0,400000000.0,90347003904.0,,,,90747002880.0,-17529999360.0,,,,26442999808.0,,26442999808.0,3860000000.0,,,,6012000256.0,20430999552.0,-46000000.0,-16872999936.0,171166007296.0,154292994048.0,2015q1
89642,601169.XSHG,2015-06-30,2015-08-26,2015-06-30,,29526999040.0,-9985000448.0,,,,,,16442000384.0,-4624999936.0,,,7568000000.0,18498000896.0,,30793000960.0,,,10600999936.0,,1030000000.0,2854000128.0,2500999936.0,26656999424.0,-8159000064.0,77642997760.0,5392999936.0,,,-24000000.0,83014000640.0,496000000.0,96000000000.0,,,,96496001024.0,-13482000384.0,,,,53290000384.0,,53290000384.0,12771999744.0,,,,12583000064.0,40706998272.0,-91000000.0,18925000704.0,157000000.0,19082000384.0,2015q2
89641,601169.XSHG,2015-09-30,2015-10-30,2015-09-30,,132750000128.0,,,,,,,16430000128.0,,,,1235000064.0,140241993728.0,,18310000640.0,45198000128.0,,8434999808.0,,1226000000.0,2004000000.0,-2153999872.0,69487001600.0,70755000320.0,64439001088.0,5541000192.0,,,,69979996160.0,660000000.0,82242002944.0,,,,83010002944.0,-13029999616.0,,,,22374000640.0,,22374000640.0,12984000512.0,2640000000.0,,,15895000064.0,6479000064.0,317000000.0,64520998912.0,0.0,64520998912.0,2015q3
89640,601169.XSHG,2015-12-31,2016-04-27,2015-12-31,,-3670000128.0,,,,,,,16007000064.0,1467000064.0,,,-1958000000.0,14362000384.0,,20699000832.0,-18242000896.0,,9799999488.0,,1259000064.0,1622000000.0,3584000000.0,20810999808.0,-6448999936.0,74811998208.0,4180000000.0,,,76000000.0,79066996736.0,1508999936.0,78402002944.0,,,,79911002112.0,-844000000.0,,,,64591998976.0,,69463998464.0,20596000768.0,0.0,,,21282000896.0,48182001664.0,157000000.0,41045999616.0,0.0,41045999616.0,2015q4
89639,601169.XSHG,2016-03-31,2016-04-30,2016-03-31,,,35995000832.0,,,,,,17439000576.0,,,,5938999808.0,95875997696.0,,47964000256.0,89627000832.0,,8691000320.0,,1386000000.0,2039000064.0,889000000.0,220836003840.0,-124959997952.0,66240000000.0,4111000064.0,,,12000000.0,70363996160.0,670000000.0,84636000256.0,,,,85305999360.0,-14942000128.0,,,,110446002176.0,,111105998848.0,41761001472.0,2551000064.0,,,44311998464.0,66794000384.0,-2000000.0,-73110003712.0,278941990912.0,205831995392.0,2016q1
95989,601169.XSHG,2016-06-30,2016-08-31,2016-06-30,,44750000128.0,-22009999360.0,,,,,,16842999808.0,,,,6282999808.0,41291001856.0,,44451000320.0,-14536999936.0,,7517000192.0,,1065000000.0,3687000064.0,1788999936.0,9779999744.0,31510999040.0,81726996480.0,5775000064.0,,,-1000000.0,87500996608.0,652000000.0,115058999296.0,,,,115711000576.0,-28209999872.0,660000000.0,,,41586999296.0,,42247000064.0,37453000704.0,-2548999936.0,,,45869998080.0,-3623000064.0,249000000.0,-73000000.0,,-73000000.0,2016q2
