id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
89744,601169.XSHG,2014-03-31,2014-04-29,2014-03-31,0.5139,4510374000.0,5714388000.0,341890000.0,5.6,5.58,0.33,51.25,,35.29,64.71,51.25,,17.22,,93.76,5.97,99.74,,19.95,30.83,10.99,17.85,10.99,17.85,8.84,91.76,9.56,85.23,9.51,84.93,2014q1
89743,601169.XSHG,2014-06-30,2014-08-28,2014-06-30,0.4915,4326626000.0,5681612000.0,107110000.0,5.06,5.06,0.3,46.12,,39.49,60.51,46.12,,22.16,,98.14,1.89,100.04,,240.0,396.63,20.72,6.33,20.72,6.33,25.75,-0.57,17.85,-4.33,17.81,-4.36,2014q2
89742,601169.XSHG,2014-09-30,2014-10-31,2014-09-30,0.3546,3759000000.0,4706000000.0,160000000.0,4.18,4.19,0.25,39.13,,50.88,49.12,39.13,,30.56,,97.01,3.41,100.37,,103.79,211.28,28.8,2.03,28.8,2.03,17.04,-17.17,16.56,-13.42,16.54,-13.41,2014q3
89741,601169.XSHG,2014-12-31,2015-04-28,2014-12-31,0.287,3012000000.0,3719000000.0,34000000.0,3.23,3.21,0.2,33.5,,59.03,40.97,33.5,,28.22,,98.16,0.91,99.37,,994.13,2426.65,21.15,-5.24,21.15,-5.24,24.8,-20.97,24.46,-18.89,23.95,-19.07,2014q4
89740,601169.XSHG,2015-03-31,2015-04-28,2015-03-31,0.4722,5000000000.0,6303000000.0,326000000.0,5.08,5.1,0.33,47.05,,40.68,59.32,47.05,,18.8,,95.1,5.19,100.28,,-185.68,-312.99,20.32,17.04,20.32,17.04,10.3,69.48,10.45,64.39,10.26,64.5,2015q1
89739,601169.XSHG,2015-06-30,2015-08-26,2015-06-30,0.4782,5055000000.0,6470000000.0,262000000.0,4.96,4.97,0.32,46.48,,40.6,59.4,46.48,,20.77,,96.05,4.05,100.1,,-74.9,-126.11,16.01,2.52,16.01,2.52,13.88,2.65,16.92,1.28,16.76,1.28,2015q2
89738,601169.XSHG,2015-09-30,2015-10-30,2015-09-30,0.3235,4080000000.0,5074000000.0,294000000.0,3.88,3.87,0.24,35.92,,55.71,44.29,35.92,,29.18,,93.78,5.77,99.51,,617.62,1394.46,19.58,5.17,19.58,5.17,7.82,-21.58,9.76,-18.72,9.48,-18.81,2015q3
89737,601169.XSHG,2015-12-31,2016-04-27,2015-12-31,0.2133,2668000000.0,3189000000.0,201000000.0,2.41,2.38,0.15,24.36,,71.29,28.71,24.36,,30.72,,92.22,6.2,98.71,,-58.06,-202.23,22.35,-3.05,22.35,-3.05,-14.25,-37.15,-11.02,-34.24,-10.82,-34.07,2015q4
89736,601169.XSHG,2016-03-31,2016-04-30,2016-03-31,0.4163,5272000000.0,6622000000.0,244000000.0,4.43,4.43,0.28,41.68,,47.87,52.13,41.68,,21.57,,96.26,3.68,99.94,,-983.78,-1887.04,19.55,14.36,19.55,14.36,5.06,107.65,5.9,95.64,5.8,95.15,2016q1
100877,601169.XSHG,2016-06-30,2016-08-31,2016-06-30,0.4219,5348000000.0,6621000000.0,146000000.0,4.36,4.36,0.28,45.01,,44.61,55.39,45.01,,19.03,,97.81,2.21,100.04,,263.62,475.93,9.73,-5.9,9.73,-5.9,2.33,-0.02,6.26,1.62,5.86,1.35,2016q2
