id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,rd_expenses,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss,net_open_hedge_income,interest_cost_fin,interest_income_fin,other_earnings,other_composite_income_mino_at,requested_period
89655,601169.XSHG,2014-03-31,2014-04-29,2014-03-31,8830434000.0,8830434000.0,6705738000.0,,1731746000.0,3116046000.0,,,,,0.0,0.0,,0.0,642109000.0,,1520422000.0,,948464000.0,124817000.0,147775000.0,42382000.0,69298000.0,5714388000.0,16966000.0,1503000.0,,5729851000.0,1203978000.0,4525873000.0,4521971000.0,3902000.0,0.43,0.51,831233000.0,5357106000.0,5353189000.0,3917000.0,,,,,,,,,,,2014q1
89654,601169.XSHG,2014-06-30,2014-08-28,2014-06-30,9389566000.0,9389566000.0,7858262000.0,,1384254000.0,3707954000.0,,,,,0.0,0.0,,0.0,663891000.0,,2080578000.0,,1906000000.0,84183000.0,-3775000.0,26618000.0,26702000.0,5681612000.0,8034000.0,9497000.0,,5680149000.0,1350022000.0,4330127000.0,4325029000.0,5098000.0,0.3422,0.33,1294767000.0,5624894000.0,5619811000.0,5083000.0,,,,,,,,,,,2014q2
89653,601169.XSHG,2014-09-30,2014-10-31,2014-09-30,9580000000.0,9580000000.0,8307000000.0,,1102000000.0,4874000000.0,,,,,0.0,0.0,,0.0,673000000.0,,2928000000.0,,3175000000.0,13000000.0,124000000.0,27000000.0,23000000.0,4706000000.0,5000000.0,25000000.0,,4686000000.0,937000000.0,3749000000.0,3745000000.0,4000000.0,0.2944,0.35,602000000.0,4351000000.0,4347000000.0,4000000.0,,,,,,,,,,,2014q3
89652,601169.XSHG,2014-12-31,2015-04-28,2014-12-31,9078000000.0,9078000000.0,8414000000.0,,562000000.0,5359000000.0,,,,,0.0,0.0,,0.0,656000000.0,,2562000000.0,,5313000000.0,8000000.0,-41000000.0,33000000.0,67000000.0,3719000000.0,34000000.0,-1000000.0,,3754000000.0,713000000.0,3041000000.0,3031000000.0,10000000.0,0.2386,0.29,1023000000.0,4064000000.0,,,,,,,,,,,,,2014q4
89651,601169.XSHG,2015-03-31,2015-04-28,2015-03-31,10625000000.0,10625000000.0,8242000000.0,,2030000000.0,4322000000.0,,,,,0.0,0.0,,0.0,729000000.0,,1997000000.0,,1592000000.0,-57000000.0,200000000.0,69000000.0,183000000.0,6303000000.0,1000000.0,19000000.0,,6285000000.0,1286000000.0,4999000000.0,4986000000.0,13000000.0,0.39,0.47,-643000000.0,4356000000.0,4344000000.0,12000000.0,,,,,,,,,,,2015q1
89650,601169.XSHG,2015-06-30,2015-08-26,2015-06-30,10893000000.0,10893000000.0,8645000000.0,,1956000000.0,4423000000.0,,,,,0.0,0.0,,0.0,714000000.0,,2262000000.0,,3034000000.0,61000000.0,223000000.0,46000000.0,-22000000.0,6470000000.0,5000000.0,12000000.0,,6463000000.0,1400000000.0,5063000000.0,5050000000.0,13000000.0,0.3321,0.32,602000000.0,5665000000.0,,,,,,,,,,,,,2015q2
89649,601169.XSHG,2015-09-30,2015-10-30,2015-09-30,11456000000.0,11456000000.0,9245000000.0,,1789000000.0,6382000000.0,,,,,0.0,0.0,,0.0,697000000.0,,3343000000.0,,5372000000.0,59000000.0,194000000.0,48000000.0,41000000.0,5074000000.0,29000000.0,6000000.0,,5097000000.0,982000000.0,4115000000.0,4100000000.0,15000000.0,0.2697,0.33,488000000.0,4603000000.0,,,,,,,,,,,,,2015q3
89648,601169.XSHG,2015-12-31,2016-04-27,2015-12-31,11107000000.0,11107000000.0,9653000000.0,,1345000000.0,7918000000.0,,,,,0.0,0.0,,0.0,666000000.0,,3412000000.0,,9208000000.0,80000000.0,96000000.0,29000000.0,25000000.0,3189000000.0,70000000.0,19000000.0,,3240000000.0,534000000.0,2706000000.0,2703000000.0,3000000.0,0.1782,0.21,1132000000.0,3838000000.0,,,,,,,,,,,,,2015q4
89647,601169.XSHG,2016-03-31,2016-04-30,2016-03-31,12702000000.0,12702000000.0,9375000000.0,,3071000000.0,6080000000.0,,,,,0.0,0.0,,0.0,741000000.0,,2740000000.0,,2593000000.0,-19000000.0,249000000.0,48000000.0,14000000.0,6622000000.0,11000000.0,7000000.0,,6626000000.0,1332000000.0,5294000000.0,5275000000.0,19000000.0,0.35,0.42,-106000000.0,5188000000.0,5167000000.0,21000000.0,,,,,,,,,,,2016q1
98393,601169.XSHG,2016-06-30,2016-08-31,2016-06-30,11953000000.0,11953000000.0,8874000000.0,,2925000000.0,5332000000.0,,,,,0.0,0.0,,0.0,323000000.0,,2275000000.0,,5325000000.0,-30000000.0,138000000.0,-30000000.0,38000000.0,6621000000.0,7000000.0,8000000.0,,6620000000.0,1240000000.0,5380000000.0,5346000000.0,34000000.0,0.2919,0.28,-262000000.0,5118000000.0,5082000000.0,36000000.0,,,,,,,,,,,2016q2
