day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2014-01-02,601169.XSHG,0.2843,652.9718,554.5021,5.1343,0.839,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-03,601169.XSHG,0.405,642.4116,545.5344,5.0512,0.8254,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-06,601169.XSHG,0.3331,634.4915,538.8087,4.9889,0.8153,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-07,601169.XSHG,0.1963,633.6115,538.0613,4.982,0.8141,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-08,601169.XSHG,0.2582,634.4915,538.8087,4.9889,0.8153,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-09,601169.XSHG,0.2958,633.6115,538.0613,4.982,0.8141,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-10,601169.XSHG,0.3438,630.9714,535.8194,4.9613,0.8107,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-13,601169.XSHG,0.2759,631.8515,536.5667,4.9682,0.8119,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-14,601169.XSHG,0.2759,631.8515,536.5667,4.9682,0.8119,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-15,601169.XSHG,0.4039,622.1713,528.3463,4.8921,0.7994,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-16,601169.XSHG,0.4055,619.5312,526.1044,4.8713,0.796,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-17,601169.XSHG,0.365,611.6111,519.3787,4.809,0.7859,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-20,601169.XSHG,0.171,611.6111,519.3787,4.809,0.7859,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
