id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operating_revenue,interest_net_revenue,interest_income,interest_expense,commission_net_income,commission_income,commission_expense,agent_security_income,sell_security_income,manage_income,premiums_earned,assurance_income,premiums_income,premiums_expense,prepare_money,investment_income,invest_income_associates,fair_value_variable_income,exchange_income,other_income,operation_expense,refunded_premiums,compensate_loss,compensation_back,insurance_reserve,insurance_reserve_back,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,commission_expense2,operation_manage_fee,separate_fee,asset_impairment_loss,other_cost,operating_profit,subsidy_income,non_operating_revenue,non_operating_expense,other_items_influenced_profit,total_profit,income_tax_expense,other_influence_net_profit,net_profit,np_parent_company_owners,minority_profit,eps,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,other_earnings,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss
13139,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2021-04-29,2021-01-01,2021-03-31,2021-03-31,0,321003,定期报告,3656259000.0,2877491000.0,6659941000.0,3782450000.0,173768000.0,220667000.0,46899000.0,,,,,,,,,405201000.0,52369000.0,145360000.0,30923000.0,10678000.0,1794396000.0,,,,,,,,37761000.0,,670839000.0,,3406000.0,7116000.0,1861863000.0,,3267000.0,2425000.0,,1862705000.0,384362000.0,,1478343000.0,1434136000.0,44207000.0,,0.41,0.41,-238239000.0,1240104000.0,1195897000.0,44207000.0,12838000.0,,,,1075274000.0
13463,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2021-08-31,2021-01-01,2021-06-30,2021-06-30,0,321003,定期报告,7274202000.0,5595615000.0,13310644000.0,7715029000.0,428526000.0,491537000.0,63011000.0,,,,,,,,,941387000.0,108589000.0,283232000.0,-57201000.0,22238000.0,3813447000.0,,,,,,,,85437000.0,,1428502000.0,,7916000.0,14240000.0,3460755000.0,,4197000.0,3642000.0,,3461310000.0,707000000.0,,2754310000.0,2659397000.0,94913000.0,,0.79,0.79,-107922000.0,2646388000.0,2551475000.0,94913000.0,59750000.0,655000.0,,,2277352000.0
13635,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2021-10-30,2021-01-01,2021-09-30,2021-09-30,0,321003,定期报告,11188332000.0,8639138000.0,20363874000.0,11724736000.0,593484000.0,691722000.0,98238000.0,,,,,,,,,1309290000.0,190141000.0,521524000.0,8845000.0,32330000.0,5878651000.0,,,,,,,,119090000.0,,2192646000.0,,7916000.0,21368000.0,5309681000.0,,4993000.0,3988000.0,,5310686000.0,1094587000.0,,4216099000.0,4068971000.0,147128000.0,,1.2,1.2,159946000.0,4376045000.0,4228917000.0,147128000.0,77297000.0,6424000.0,4216099000.0,,3537631000.0
13853,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2022-04-01,2021-01-01,2021-12-31,2021-12-31,0,321003,定期报告,14515230000.0,11596773000.0,27410536000.0,15813763000.0,768822000.0,903753000.0,134931000.0,,,,,,,,,1670694000.0,295822000.0,396016000.0,-59522000.0,43046000.0,8420960000.0,,,,,,,,169964000.0,,3112355000.0,,9485000.0,28496000.0,6094270000.0,,9455000.0,11568000.0,,6092157000.0,1233132000.0,,4859025000.0,4663743000.0,195282000.0,,1.28,1.28,308828000.0,5167853000.0,4972571000.0,195282000.0,78344000.0,21057000.0,4859025000.0,,5100660000.0
14117,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2022-04-30,2022-01-01,2022-03-31,2022-03-31,0,321003,定期报告,3184348000.0,2688655000.0,6775315000.0,4086660000.0,218043000.0,254663000.0,36620000.0,,,,,,,,,673072000.0,61811000.0,-341050000.0,-96671000.0,10445000.0,1401709000.0,,,,,,,,33076000.0,,732554000.0,,,7229000.0,1782639000.0,,3156000.0,1308000.0,,1784487000.0,294882000.0,,1489605000.0,1443382000.0,46223000.0,,0.42,0.42,-167126000.0,1322479000.0,1276256000.0,46223000.0,26923000.0,4931000.0,,,628850000.0
14421,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2022-08-31,2022-01-01,2022-06-30,2022-06-30,0,321003,定期报告,6767153000.0,5354539000.0,13656304000.0,8301765000.0,412466000.0,485480000.0,73014000.0,,,,,,,,,949940000.0,125361000.0,-260037000.0,240365000.0,21746000.0,3289859000.0,,,,,,,,81124000.0,,1545558000.0,,,14385000.0,3477294000.0,,3764000.0,8991000.0,,3472067000.0,575097000.0,,2896970000.0,2784631000.0,112339000.0,,0.8,0.71,-297570000.0,2599400000.0,2487061000.0,112339000.0,42362000.0,5772000.0,2896970000.0,,1648792000.0
14497,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2022-10-27,2022-01-01,2022-09-30,2022-09-30,0,321003,定期报告,10657289000.0,8215395000.0,20673729000.0,12458334000.0,645073000.0,757682000.0,112609000.0,,,,,,,,,1446841000.0,195114000.0,-332914000.0,585031000.0,31285000.0,5277770000.0,,,,,,,,119157000.0,,2425118000.0,,1000.0,21581000.0,5379519000.0,,4784000.0,12075000.0,,5372228000.0,935556000.0,,4436672000.0,4241288000.0,195384000.0,,1.22,1.04,-234208000.0,4202464000.0,4007080000.0,195384000.0,60556000.0,6022000.0,4436672000.0,,2711913000.0
14971,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2023-03-31,2022-01-01,2022-12-31,2022-12-31,0,321003,定期报告,13465405000.0,10808258000.0,27533983000.0,16725725000.0,761341000.0,915301000.0,153960000.0,,,,,,,,,1843673000.0,330227000.0,-555893000.0,455036000.0,44893000.0,7158954000.0,,,,,,,,173282000.0,,3399347000.0,,-1567000.0,28731000.0,6306451000.0,,8458000.0,25972000.0,,6288937000.0,1172412000.0,,5116525000.0,4867857000.0,248668000.0,,1.31,1.11,-1499548000.0,3616977000.0,3368309000.0,248668000.0,101939000.0,6158000.0,5116525000.0,,3559161000.0
15110,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2023-04-28,2023-01-01,2023-03-31,2023-03-31,0,321003,定期报告,3233623000.0,2546898000.0,6826202000.0,4279304000.0,75818000.0,125269000.0,49451000.0,,,,,,,,,615063000.0,111010000.0,-56021000.0,-1994000.0,10457000.0,1425733000.0,,,,,,,,33517000.0,,827110000.0,,1278000.0,11762000.0,1807890000.0,,1896000.0,1684000.0,,1808102000.0,264312000.0,,1543790000.0,1482261000.0,61529000.0,,0.43,0.37,467893000.0,2011683000.0,1950154000.0,61529000.0,43402000.0,,1543790000.0,,552066000.0
15447,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2023-08-31,2023-01-01,2023-06-30,2023-06-30,0,321003,定期报告,6975235000.0,5386427000.0,14085252000.0,8698825000.0,196546000.0,299175000.0,102629000.0,,,,,,,,,1199926000.0,246464000.0,40979000.0,19971000.0,20806000.0,3549782000.0,,,,,,,,83412000.0,,1685267000.0,,1278000.0,18903000.0,3425453000.0,,2680000.0,1566000.0,,3426567000.0,374237000.0,,3052330000.0,2906469000.0,145861000.0,,0.84,0.66,867872000.0,3920202000.0,3774341000.0,145861000.0,110290000.0,290000.0,3052330000.0,,1760922000.0
