id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operate_cash_flow,net_loan_and_advance_decrease,net_deposit_increase,net_borrowing_from_central_bank,net_deposit_in_cb_and_ib_de,net_borrowing_from_finance_co,interest_and_commission_cashin,trade_asset_increase,net_increase_in_placements,net_buyback,tax_levy_refund,net_original_insurance_cash,insurance_cash_amount,net_insurer_deposit_investment,subtotal_operate_cash_inflow,net_loan_and_advance_increase,saving_clients_decrease_amount,net_deposit_in_cb_and_ib,central_borrowing_decrease,other_money_increase,purchase_trade_asset_increase,repurchase_decrease,handling_charges_and_commission,goods_and_services_cash_paid,goods_sale_and_service_render_cash,net_cash_re_insurance,reserve_investment_decrease,original_compensation_paid,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,gain_from_disposal,subtotal_invest_cash_inflow,invest_cash_paid,impawned_loan_net_increase,fix_intan_other_asset_acqui_cash,subtotal_invest_cash_outflow,net_invest_cash_flow,finance_cash_flow,cash_from_invest,cash_from_bonds_issue,cash_from_borrowing,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,other_reason_effect_cash,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,net_profit_cashflow_adjustment,net_profit,assets_depreciation_reserves,fixed_assets_depreciation,intangible_assets_amortization,defferred_expense_amortization,fix_intan_other_asset_dispo_loss,fixed_asset_scrap_loss,fair_value_change_loss,financial_cost,invest_loss,deffered_tax_asset_decrease,deffered_tax_liability_increase,inventory_decrease,operate_receivables_decrease,operate_payable_increase,others,net_operate_cash_flow2,activities_not_relate_major,debt_to_capital,cbs_expiring_in_one_year,financial_lease_fixed_assets,change_info_cash,cash_at_end,cash_at_beginning,equivalents_at_end,equivalents_at_beginning,other_influence2,cash_equivalent_increase2,investment_property_depreciation,net_dec_finance_out,net_cash_received_from_proxy_secu,net_inc_finance_out,net_cash_paid_to_proxy_secu,net_dec_in_placements,credit_impairment_loss
12816,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2021-04-29,2021-01-01,2021-03-31,2021-03-31,0,321003,定期报告,,,9145227000.0,1635457000.0,0.0,,4390677000.0,,,,,,,,16182408000.0,16381919000.0,,689469000.0,,2707862000.0,,,2508661000.0,,,,,,,738807000.0,744709000.0,24043217000.0,-7860809000.0,,16928774000.0,,,17333482000.0,19616364000.0,,,19715752000.0,-2382270000.0,,3705289000.0,30609432000.0,,34314721000.0,25810000000.0,417042000.0,26237848000.0,8076873000.0,13959000.0,,-2152247000.0,11524221000.0,9371974000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
13148,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2021-08-31,2021-01-01,2021-06-30,2021-06-30,0,321003,定期报告,,,11989253000.0,3839915000.0,,,9964339000.0,,,,,,,,26431232000.0,30203353000.0,,1424690000.0,,6347536000.0,,,5276597000.0,,,,,,,1088757000.0,1592078000.0,47470864000.0,-21039632000.0,,30405907000.0,4381306000.0,40594000.0,34827807000.0,34799965000.0,,124189000.0,34924154000.0,-96347000.0,,3705288000.0,70979602000.0,,74684890000.0,49990000000.0,21425000.0,50518622000.0,24166268000.0,-42953000.0,,2987336000.0,11524221000.0,14511557000.0,,2754310000.0,7916000.0,101400000.0,42794000.0,6964000.0,-560000.0,,-283232000.0,,-917133000.0,-291791000.0,,,-38624340000.0,16458686000.0,-2572106000.0,-21039632000.0,,,,,,14511557000.0,11524221000.0,,,,2987336000.0,108000.0,,,,,,2277352000.0
13324,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2021-10-30,2021-01-01,2021-09-30,2021-09-30,0,321003,定期报告,,,7769993000.0,9185459000.0,750089000.0,4982792000.0,15145746000.0,,,,,,,,39052805000.0,34656805000.0,,,,,,,8663671000.0,,,,,,,1500603000.0,2455560000.0,49162224000.0,-10109419000.0,,42990628000.0,6855487000.0,68395000.0,49914510000.0,58011893000.0,,195595000.0,58207488000.0,-8292978000.0,,3705288000.0,101942930000.0,,105648218000.0,82920000000.0,1804872000.0,84756603000.0,20891615000.0,-35373000.0,,2453845000.0,11524221000.0,13978066000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13515,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2022-04-01,2021-01-01,2021-12-31,2021-12-31,0,321003,定期报告,,,5366149000.0,22687576000.0,1246713000.0,15491962000.0,20767092000.0,,,,,,,,66326740000.0,39025158000.0,,,,,1685301000.0,,11690551000.0,,,,,,,1931856000.0,3372691000.0,61241531000.0,5085209000.0,,54820365000.0,9741725000.0,69918000.0,64632008000.0,80123830000.0,,349659000.0,80473489000.0,-15841481000.0,,3714628000.0,125942895000.0,,129657523000.0,110940000000.0,2405829000.0,113383787000.0,16273736000.0,-13122000.0,,5504342000.0,11524221000.0,17028563000.0,,4859025000.0,9485000.0,204795000.0,92131000.0,12119000.0,-20873000.0,,-396016000.0,,-1634236000.0,-595820000.0,,,-29480128000.0,32273229000.0,-5339394000.0,5085209000.0,,,,,,17028563000.0,11524221000.0,,,,5504342000.0,232000.0,,,,,,5100660000.0
13779,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2022-04-30,2022-01-01,2022-03-31,2022-03-31,0,321003,定期报告,,,14215225000.0,,,,4966982000.0,2000037000.0,,,,,,,21608290000.0,11809361000.0,,478198000.0,832704000.0,,,,2530939000.0,,,,,,,733657000.0,633373000.0,46947856000.0,-25339566000.0,,26706120000.0,2695578000.0,13007000.0,29414705000.0,16316134000.0,,79834000.0,16395968000.0,13018737000.0,,,48464545000.0,,48466196000.0,36390000000.0,429399000.0,36834305000.0,11631891000.0,-4014000.0,,-692952000.0,17028563000.0,16335611000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29343664000.0,
14024,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2022-08-31,2022-01-01,2022-06-30,2022-06-30,0,321003,定期报告,,,32886593000.0,201019000.0,,,10081976000.0,,,,,,,,45327776000.0,23308205000.0,17303296000.0,982415000.0,,,,,5056723000.0,,,,,,,1111504000.0,1351540000.0,49567788000.0,-4240012000.0,,34497560000.0,5161462000.0,8212000.0,39667234000.0,51088408000.0,,160510000.0,51248918000.0,-11581684000.0,,,82273692000.0,,82273692000.0,72510000000.0,509586000.0,73051399000.0,9222293000.0,51484000.0,,-6547919000.0,17028563000.0,10480644000.0,,2896970000.0,,109121000.0,54342000.0,9620000.0,-5522000.0,,260037000.0,,-912031000.0,-320221000.0,,,-36107857000.0,30817232000.0,-2690620000.0,-4240012000.0,,,,,,,,,,,,125000.0,,,,,,1648792000.0
14204,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2022-10-27,2022-01-01,2022-09-30,2022-09-30,0,321003,定期报告,,,32339171000.0,,,,15214176000.0,,,,,,,,48467354000.0,28129225000.0,,2250655000.0,8326691000.0,,98697000.0,,8393254000.0,,,,,,,1549233000.0,2147604000.0,60083271000.0,-11615917000.0,,54201916000.0,8047155000.0,9095000.0,62258166000.0,74623302000.0,,220580000.0,74843882000.0,-12585716000.0,,,125980124000.0,,125980124000.0,105070000000.0,1864644000.0,106981924000.0,18998200000.0,348795000.0,,-4854638000.0,17028563000.0,12173925000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8067610000.0,
14690,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2023-03-31,2022-01-01,2022-12-31,2022-12-31,0,321003,定期报告,,,36773154000.0,,,22199832000.0,20131238000.0,,,,,,,,80089176000.0,39501177000.0,,1027965000.0,11055119000.0,,5095692000.0,,11365040000.0,,,,,,,2006818000.0,3065961000.0,74777519000.0,5311657000.0,,67513686000.0,10693011000.0,9475000.0,78216172000.0,90771009000.0,,338021000.0,91109030000.0,-12892858000.0,,,160242638000.0,,164742038000.0,147220000000.0,2299589000.0,154797437000.0,9944601000.0,94516000.0,,2457916000.0,17028563000.0,19486479000.0,,5116525000.0,-1567000.0,222026000.0,113763000.0,16154000.0,-4980000.0,,555893000.0,,-1765989000.0,-388349000.0,,,-44714329000.0,48143720000.0,-5540646000.0,5311657000.0,,,,,,,,,,,,275000.0,,,,,,3559161000.0
14839,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2023-04-28,2023-01-01,2023-03-31,2023-03-31,0,321003,定期报告,,,15964367000.0,,,4804018000.0,4990229000.0,677953000.0,,,,,,,26753927000.0,14990409000.0,,1206665000.0,1643202000.0,,,,2931679000.0,,,,,,,803358000.0,475392000.0,22458275000.0,4295652000.0,,15836426000.0,2489379000.0,1944000.0,18327749000.0,30050080000.0,,47233000.0,30097313000.0,-11769564000.0,,,24628988000.0,,24628988000.0,24320000000.0,353893000.0,24688755000.0,-59767000.0,6193000.0,,-7527486000.0,19486479000.0,11958993000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15177,300006641,重庆银行股份有限公司,601963.XSHG,601963,,01963,2023-08-31,2023-01-01,2023-06-30,2023-06-30,0,321003,定期报告,,,21163332000.0,,,,9788537000.0,1201399000.0,,,,,,,33848086000.0,26366958000.0,,187169000.0,3105731000.0,2331577000.0,,,5569659000.0,,,,,,,1216422000.0,1145261000.0,40645288000.0,-6797202000.0,,39830390000.0,5105647000.0,1686000.0,44937723000.0,59136119000.0,,143106000.0,59279225000.0,-14341502000.0,,,74180422000.0,,74180422000.0,58770000000.0,486338000.0,59289858000.0,14890564000.0,28445000.0,,-6219695000.0,19486479000.0,13266784000.0,,3052330000.0,1278000.0,110679000.0,65655000.0,11963000.0,-258000.0,,-40979000.0,,-1131865000.0,-313423000.0,,,-28941405000.0,21471740000.0,-2843994000.0,-6797202000.0,,,,,,,,,,,,155000.0,,,,,,1760922000.0
