id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
104054,600919.XSHG,2016-09-30,2016-10-31,2016-09-30,0.24,2630538000.0,3370462000.0,36586000.0,3.53,3.48,0.18,35.2,,55.27,44.73,35.2,,27.33,,97.88,1.06,98.52,,614.27,1388.44,5.97,-6.26,5.97,-6.26,11.35,-8.38,10.1,-8.68,9.77,-8.63,2016q3
104671,600919.XSHG,2016-12-31,2017-03-20,2016-12-31,0.2019,2308097000.0,2853513000.0,147758000.0,2.86,2.83,0.15,30.73,,60.36,39.64,30.73,,38.38,,94.02,4.87,99.02,,-43.91,-116.52,8.12,-0.61,8.12,-0.61,14.09,-11.91,8.39,-13.23,8.57,-12.7,2016q4
108281,600919.XSHG,2017-03-31,2017-04-27,2017-03-31,0.2588,2962782976.0,3525133056.0,1809000.0,3.5667,3.5365,0.1798,35.2612,,58.6656,41.3344,35.2612,,27.0248,,98.9402,0.0508,99.1531,,-335.4024,-812.0257,6.1298,12.7087,6.1298,12.7087,5.6099,17.5177,11.7724,29.3355,11.190999999999999,28.1943,2017q1
113543,600919.XSHG,2017-06-30,2017-08-30,2017-06-30,0.2762,3173380096.0,3519147008.0,-13313000.0,3.7372,3.7193,0.1848,37.8511,,58.6805,41.3195,37.8511,,24.9404,,99.8197,-0.3776,99.5196,,-192.6812,-464.6176,4.4161,-0.5706,4.4161,-0.5706,-5.7213,-0.6067,9.3899,6.7324,9.1203,6.7137,2017q2
117140,600919.XSHG,2017-09-30,2017-10-31,2017-09-30,0.2606,3000354000.0,3453248000.0,118949000.0,3.4475,3.4376,0.1764,35.708,,58.2417,41.7583,35.708,,29.6056,,96.3041,3.3172,99.7137,,-786.0582,-1948.013,12.3324,0.8489,12.3324,0.8489,4.8731,1.9199,13.9624,-4.8612,12.6896,-5.6364,2017q3
124661,600919.XSHG,2017-12-31,2018-04-25,2017-12-31,0.2329,2655430000.0,3064638000.0,1831000.0,2.69,2.6562,0.1561,33.153,,61.4228,38.5772,33.153,,33.7725,,98.3709,0.0588,98.7427,,86.0284,231.8974,7.7188,-3.4686,7.7188,-3.4686,2.8453,-10.8222,17.7055,-10.3758,15.3732,-10.6259,2017q4
126358,600919.XSHG,2018-03-31,2018-04-27,2018-03-31,0.2855,3303014000.0,3317547000.0,583555000.0,2.9205,2.9263,0.1863,38.5981,,54.015,45.985,38.5981,,26.9255,,85.1717,14.9817,100.1972,,-226.6524,-588.3479,0.5442,4.2456,0.5442,4.2456,11.2919,24.2633,10.4538,21.3672,10.3218,22.5815,2018q1
129040,600919.XSHG,2018-06-30,2018-08-21,2018-06-30,0.308,3510212000.0,2938462000.0,937087000.0,3.08,3.04,0.2,41.76,,54.16,45.84,41.76,,25.45,,74.65,23.81,98.73,,-836.37,-2449.49,1.24,-0.07,1.24,-0.07,12.03,-0.38,11.88,8.11,11.49,7.85,2018q2
134413,600919.XSHG,2018-09-30,2018-10-30,2018-09-30,0.295,3375063000.0,2164351000.0,1324842000.0,2.89,2.86,0.18,39.19,,59.92,40.08,39.19,,32.25,,61.23,37.48,99.1,,189.62,775.49,3.28,2.85,3.28,2.85,-1.06,-10.06,13.51,-3.48,13.19,-4.2,2018q3
245889,600919.XSHG,2018-12-31,2019-04-27,2018-12-31,0.2432,2801449000.0,1457530000.0,1434730000.0,2.32,2.31,0.15,31.42,,67.63,32.37,31.42,,29.93,,50.24,49.46,99.79,,-189.37,-1189.46,11.6,3.43,11.6,3.43,-5.28,-16.47,5.03,-17.07,4.39,-17.57,2018q4
245644,600919.XSHG,2019-03-31,2019-04-27,2019-03-31,0.3267,3726079000.0,-152129000.0,4262298000.0,3.02,2.98,0.2,34.48,,62.48,37.52,34.48,,26.11,,-3.64,102.09,98.81,,216.2,-15810.05,29.18,21.52,29.18,21.52,5.4,40.83,15.39,33.34,14.4,34.33,2019q1
253104,600919.XSHG,2019-06-30,2019-08-21,2019-06-30,0.3552,4071769000.0,1091314000.0,3442648000.0,3.23,3.2,0.21,38.89,,57.5,42.5,38.89,,23.76,,23.84,75.21,99.31,,-371.04,-3669.17,25.4,-2.99,25.4,-2.99,16.26,9.89,16.78,9.42,15.33,8.73,2019q2
265199,600919.XSHG,2019-09-30,2019-10-30,2019-09-30,0.3473,3984886000.0,1555887000.0,2933026000.0,3.11,3.09,0.2,36.73,,59.88,40.12,36.73,,23.99,,34.33,64.72,99.4,,-172.32,-1251.83,27.7,4.74,27.7,4.74,27.81,-1.13,19.7,-1.07,17.71,-2.22,2019q3
287304,600919.XSHG,2019-12-31,2020-04-11,2019-12-31,0.2372,2711200000.0,-202969000.0,2493575000.0,2.08,2.06,0.13,23.62,,79.72,20.28,23.62,,28.5,,-8.7,106.94,99.0,,-191.34,11080.58,28.39,3.99,28.39,3.99,-19.57,-47.43,-3.5,-33.14,-2.45,-31.69,2019q4
292149,600919.XSHG,2020-03-31,2020-04-29,2020-03-31,0.3686,4256322000.0,962539000.0,3737175000.0,3.14,3.14,0.21,33.41,,64.01,35.99,33.41,,24.86,,20.46,79.44,100.02,,416.2,5666.12,17.79,11.48,17.79,11.48,12.99,97.82,14.15,57.72,12.85,55.4,2020q1
324569,600919.XSHG,2020-06-30,2020-08-15,2020-06-30,0.337,3806417000.0,2217896000.0,1913470000.0,2.63,2.57,0.18,33.9,,64.43,35.57,33.9,,21.87,,52.2,45.03,97.85,,-158.74,-855.53,10.76,-8.78,10.76,-8.78,-7.29,-9.84,-3.45,-7.45,-5.12,-8.59,2020q2
337957,600919.XSHG,2020-09-30,2020-10-30,2020-09-30,0.3301,3722352000.0,2912509000.0,1341988000.0,2.39,2.34,0.18,32.28,,64.76,35.24,32.28,,21.05,,66.49,30.64,97.69,,-172.99,-740.57,10.31,4.31,10.31,4.31,-3.12,3.33,-3.07,-0.68,-4.95,-2.05,2020q3
377608,600919.XSHG,2020-12-31,2021-04-29,2020-12-31,0.2105,2917112000.0,1028090000.0,2117401000.0,1.83,1.72,0.14,21.83,,76.53,23.47,21.83,,25.58,,30.11,62.01,93.81,,-229.49,-3236.91,23.37,16.3,23.37,16.3,42.78,-22.52,14.05,-21.33,13.56,-18.39,2020q4
376761,600919.XSHG,2021-03-31,2021-04-29,2021-03-31,0.3538,5135451000.0,3970771000.0,2452046000.0,2.9,2.85,0.22,35.17,,57.03,42.97,35.17,,22.12,,60.59,37.41,98.28,,567.98,2194.08,17.06,5.78,17.06,5.78,39.75,93.63,23.21,70.4,22.79,68.03,2021q1
401796,600919.XSHG,2021-06-30,2021-08-25,2021-06-30,0.3367,4900335000.0,4161678000.0,2485611000.0,2.72,2.68,0.2,33.22,,56.16,43.84,33.22,,20.27,,61.62,36.81,98.54,,-217.34,-804.12,28.82,0.38,28.82,0.38,58.76,2.42,26.23,-5.18,27.84,-4.83,2021q2
416057,600919.XSHG,2021-09-30,2021-10-30,2021-09-30,0.366,5288235000.0,3931050000.0,3010705000.0,2.9,2.84,0.22,34.92,,56.19,43.81,34.92,,19.06,,55.34,42.38,97.84,,178.47,728.98,28.78,4.28,28.78,4.28,60.13,4.21,39.32,9.62,41.85,8.68,2021q3
420980,600919.XSHG,2021-12-31,2022-04-13,2021-12-31,0.27699999999999997,3970161000.0,6032720000.0,2318725000.0,2.15,2.08,0.17,25.29,,64.47,35.53,25.29,,27.87,,61.24,38.23,97.05,,-62.09,-174.74,17.08,5.74,17.08,5.74,77.24,-14.24,35.64,-23.41,31.55,-24.32,2021q4
427757,600919.XSHG,2022-03-31,2022-04-29,2022-03-31,0.4458,6484258000.0,8685900000.0,2496318000.0,3.37,3.32,0.25,39.98,,49.01,50.99,39.98,,20.54,,71.11,28.68,98.48,,901.51,1767.86,11.04,0.33,11.04,0.33,31.79,43.98,26.25,58.61,26.0,60.95,2022q1
1217886,600919.XSHG,2022-06-30,2022-08-30,2022-06-30,0.4601,6674108000.0,8522215000.0,3119788000.0,3.42,3.36,0.25,38.94,,52.85,47.15,38.94,,20.27,,63.48,36.66,98.2,,-605.72,-1284.65,17.38,6.11,17.38,6.11,26.25,-1.88,37.62,3.35,36.66,3.22,2022q2
1363427,600919.XSHG,2022-09-30,2022-10-29,2022-09-30,0.4813,6995044000.0,9098380000.0,4188932000.0,3.5,3.45,0.25,39.48,,51.21,48.79,39.48,,22.21,,53.96,46.04,98.41,,-270.41,-554.27,16.15,3.18,16.15,3.18,29.33,6.76,31.34,4.61,31.51,4.59,2022q3
1968558,600919.XSHG,2022-12-31,2023-04-26,2022-12-31,0.3316,4804046000.0,6367479000.0,1463257000.0,2.36,2.32,0.17,30.57,,62.13,37.87,30.57,,35.7,,77.65,23.17,98.09,,15.12,39.93,-0.97,-9.84,-0.97,-9.84,5.55,-30.02,19.69,-30.2,19.72,-31.1,2022q4
2013734,600919.XSHG,2023-03-31,2023-04-28,2023-03-31,0.5565,8145297000.0,10766000000.0,3285924000.0,3.87,3.83,0.27,45.08,,42.72,57.28,45.08,,20.29,,69.56,30.56,99.11,,592.01,1033.53,10.35,11.78,10.35,11.78,23.95,69.08,24.4,64.85,24.83,67.82,2023q1
2687710,600919.XSHG,2023-06-30,2023-08-30,2023-06-30,0.5959,8541487000.0,11704290000.0,5083836000.0,3.94,3.82,0.28,45.66,,41.62,58.38,45.66,,21.49,,56.68,43.53,97.05,,74.59,127.75,10.92,6.66,10.92,6.66,37.34,8.72,30.04,8.04,29.5,7.09,2023q2
3000706,600919.XSHG,2023-09-30,2023-10-28,2023-09-30,0.5417,8513761000.0,11022390000.0,4120835000.0,3.62,3.57,0.27,45.11,,44.43,55.57,45.11,,20.85,,62.61,37.39,98.61,,336.26,605.11,6.36,-1.06,6.36,-1.06,21.15,-5.83,21.52,-2.24,21.46,-1.9,2023q3
3017318,600919.XSHG,2023-12-31,2024-04-26,2023-12-31,0.1687,3044206000.0,5260151000.0,3892045000.0,1.25,1.23,0.1,22.02,,66.31,33.69,22.02,,35.65,,26.12,74.3,98.31,,132.42,393.12,-7.13,-21.27,-7.13,-21.27,-17.39,-52.28,-33.08,-61.57,-36.77,-64.13,2023q4
3018869,600919.XSHG,2024-03-31,2024-04-26,2024-03-31,0.4927,8984107000.0,11490597000.0,5884285000.0,3.54,3.52,0.26,44.35,,45.28,54.72,44.35,,22.04,,48.79,51.21,99.36,,388.51,710.01,11.72,34.48,11.72,34.48,6.73,118.45,9.93,170.82,10.02,192.01,2024q1
3127903,600919.XSHG,2024-06-30,2024-08-17,2024-06-30,0.5279,9528163000.0,12966837000.0,4609116000.0,3.57,3.51,0.27,48.95,,37.13,62.87,48.95,,22.83,,64.47,35.55,98.34,,99.01,157.49,2.88,-1.78,2.88,-1.78,10.79,12.85,10.31,8.41,10.08,7.15,2024q2
3144976,600919.XSHG,2024-09-30,2024-10-30,2024-09-30,0.5179,9448740000.0,12428121000.0,5708698000.0,3.25,3.23,0.26,47.81,,39.9,60.1,47.81,,15.62,,54.13,45.99,99.42,,-513.18,-853.84,4.25,0.25,4.25,0.25,12.75,-4.15,10.47,-2.1,10.08,-1.9,2024q3
3171054,600919.XSHG,2024-12-31,2025-04-19,2024-12-31,0.1966,3503071000.0,4420329000.0,3338060000.0,1.19,1.16,0.1,21.66,,76.12,23.88,21.66,,40.07,,24.6,75.86,97.08,,221.24,926.55,18.55,-10.47,18.55,-10.47,-15.97,-64.43,16.6,-59.43,16.53,-62.03,2024q4
3181635,600919.XSHG,2025-03-31,2025-04-29,2025-03-31,0.5329,9695471000.0,11471292000.0,3815101000.0,3.19,3.16,0.24,45.25,,48.57,51.43,45.25,,20.76,,66.82,33.3,99.14,,758.04,1473.9,6.21,20.48,6.21,20.48,-0.17,159.51,8.36,151.67,8.16,171.04,2025q1
3193534,600919.XSHG,2025-06-30,2025-08-23,2025-06-30,0.5699,10475139000.0,12019004000.0,4574913000.0,3.27,3.27,0.24,48.61,,46.72,53.28,48.61,,23.65,,62.11,38.17,100.16,,638.16,1197.84,9.38,1.15,9.38,1.15,-7.31,4.77,8.62,8.67,7.95,6.94,2025q2
3211363,600919.XSHG,2025-09-30,2025-10-31,2025-09-30,0.5637,10329059000.0,12667024000.0,3901054000.0,3.11,3.11,0.22,48.55,,43.24,56.76,48.55,,20.05,,69.27,30.83,99.85,,398.37,701.9,7.93,-1.07,7.93,-1.07,1.92,5.39,9.61,-1.21,8.84,-1.09,2025q3
3256470,600919.XSHG,2025-12-31,2026-04-29,2025-12-31,0.2135,3925094000.0,5025088000.0,1860903000.0,1.16,1.17,0.09,21.14,,75.79,24.21,21.14,,43.4,,63.68,37.45,100.17,,764.46,3158.11,12.14,-6.98,12.14,-6.98,13.68,-60.33,9.45,-59.49,8.59,-62.12,2025q4
3256053,600919.XSHG,2026-03-31,2026-04-29,2026-03-31,0.5766,10522407000.0,13213034000.0,4128851000.0,3.1,3.09,0.21,45.18,,45.36,54.64,45.18,,20.72,,68.79,31.27,99.44,,1247.49,2282.95,8.41,16.48,8.41,16.48,15.18,162.94,8.25,148.91,8.2,170.07,2026q1
