day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2016-08-02,600919.XSHG,0.9242,1042.4638,104.2468,10.2313,1.4751,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-03,600919.XSHG,0.6953,1146.3639,114.6369,11.251,1.6221,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-04,600919.XSHG,0.4743,1260.6539,126.0659,12.3727,1.7839,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-05,600919.XSHG,47.3785,1386.4884,138.6494,13.6077,1.9619,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-08,600919.XSHG,35.2077,1322.994,132.3,12.9845,1.8721,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-09,600919.XSHG,40.9545,1407.2685,140.7275,13.8117,1.9913,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-10,600919.XSHG,37.9558,1463.8363,146.3843,14.3668,2.0714,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-11,600919.XSHG,31.4806,1430.3574,143.0364,14.0383,2.024,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-12,600919.XSHG,35.0413,1561.9641,156.1971,15.3299,2.2102,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-15,600919.XSHG,39.3814,1657.783,165.779,16.2703,2.3458,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-16,600919.XSHG,26.9497,1646.2386,164.6246,16.157,2.3295,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-17,600919.XSHG,26.3818,1582.7441,158.2751,15.5339,2.2396,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-18,600919.XSHG,17.9408,1576.9719,157.6979,15.4772,2.2315,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-19,600919.XSHG,17.5949,1528.4852,152.8492,15.0013,2.1629,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-22,600919.XSHG,13.8827,1504.2418,150.4248,14.7634,2.1285,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-23,600919.XSHG,13.4446,1516.9407,151.6947,14.888,2.1465,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-24,600919.XSHG,14.9231,1463.8363,146.3843,14.3668,2.0714,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-25,600919.XSHG,12.35,1428.0485,142.8055,14.0156,2.0207,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-26,600919.XSHG,10.1748,1399.1873,139.9193,13.7323,1.9799,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-29,600919.XSHG,6.4806,1406.114,140.612,13.8003,1.9897,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-30,600919.XSHG,7.1586,1408.4229,140.8429,13.823,1.993,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-08-31,600919.XSHG,15.7914,1429.2029,142.9209,14.0269,2.0224,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-01,600919.XSHG,10.5519,1386.4884,138.6494,13.6077,1.9619,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-02,600919.XSHG,8.1758,1363.3995,136.3405,13.3811,1.9293,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-05,600919.XSHG,7.3888,1338.0018,133.8008,13.1318,1.8933,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-06,600919.XSHG,6.8174,1355.3184,135.5324,13.3018,1.9178,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-07,600919.XSHG,6.2047,1343.774,134.378,13.1885,1.9015,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-08,600919.XSHG,4.6211,1344.9284,134.4934,13.1998,1.9031,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-09,600919.XSHG,6.2156,1318.3762,131.8382,12.9392,1.8655,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-12,600919.XSHG,8.278,1259.4995,125.9505,12.3614,1.7822,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-13,600919.XSHG,6.3708,1275.6617,127.5667,12.52,1.8051,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-14,600919.XSHG,3.9335,1257.1906,125.7196,12.3387,1.779,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-19,600919.XSHG,3.6195,1269.8895,126.9895,12.4633,1.7969,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-20,600919.XSHG,4.2437,1271.0439,127.1049,12.4747,1.7986,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-21,600919.XSHG,3.2054,1265.2717,126.5277,12.418,1.7904,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-22,600919.XSHG,4.3242,1261.8084,126.1814,12.384,1.7855,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-23,600919.XSHG,5.854,1230.6384,123.0644,12.0781,1.7414,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-26,600919.XSHG,7.7252,1169.4528,116.9458,11.4776,1.6548,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-27,600919.XSHG,4.5587,1175.225,117.523,11.5343,1.663,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-28,600919.XSHG,3.4448,1159.0628,115.9068,11.3756,1.6401,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-29,600919.XSHG,3.1506,1160.2172,116.0222,11.387,1.6417,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-09-30,600919.XSHG,3.1609,1154.445,115.445,11.3303,1.6336,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-10,600919.XSHG,4.7253,1174.0706,117.4076,11.5229,1.6613,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-11,600919.XSHG,4.1426,1176.3795,117.6385,11.5456,1.6646,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-12,600919.XSHG,3.2209,1169.4528,116.9458,11.4776,1.6548,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-10-13,600919.XSHG,3.2794,1162.5261,116.2531,11.4096,1.645,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
