id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,rd_expenses,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss,net_open_hedge_income,interest_cost_fin,interest_income_fin,other_earnings,other_composite_income_mino_at,requested_period
91356,601818.XSHG,2014-03-31,2014-04-29,2014-03-31,17939000000.0,17939000000.0,13079000000.0,,4097000000.0,7189000000.0,,,,,0.0,0.0,,0.0,1431000000.0,,4687000000.0,,1027000000.0,1467000000.0,-51000000.0,,-684000000.0,10750000000.0,27000000.0,13000000.0,,10764000000.0,2584000000.0,8180000000.0,8167000000.0,13000000.0,0.18,0.18,1354000000.0,9534000000.0,9521000000.0,13000000.0,,,,,,,,,,,2014q1
91355,601818.XSHG,2014-06-30,2014-08-30,2014-06-30,19521000000.0,19521000000.0,14759000000.0,,4535000000.0,9560000000.0,,,,,0.0,0.0,,0.0,1571000000.0,,5860000000.0,,3128000000.0,-225000000.0,-63000000.0,,451000000.0,9961000000.0,73000000.0,27000000.0,,10007000000.0,2315000000.0,7692000000.0,7678000000.0,14000000.0,0.1648,0.16,1722000000.0,9414000000.0,9400000000.0,14000000.0,,,,,,,,,,,2014q2
91354,601818.XSHG,2014-09-30,2014-10-31,2014-09-30,20470000000.0,20470000000.0,15631000000.0,,4811000000.0,10566000000.0,,,,,0.0,0.0,,0.0,1677000000.0,,6031000000.0,,5960000000.0,-350000000.0,35000000.0,,328000000.0,9904000000.0,33000000.0,31000000.0,,9906000000.0,2415000000.0,7491000000.0,7477000000.0,14000000.0,0.1603,0.16,414000000.0,7905000000.0,7891000000.0,14000000.0,,,,,,,,,,,2014q3
91353,601818.XSHG,2014-12-31,2015-03-28,2014-12-31,20601000000.0,20601000000.0,14790000000.0,,5714000000.0,12800000000.0,,,,,0.0,0.0,,0.0,1682000000.0,,6838000000.0,,10209000000.0,408000000.0,-38000000.0,,-305000000.0,7801000000.0,107000000.0,31000000.0,,7877000000.0,2312000000.0,5565000000.0,5561000000.0,4000000.0,0.1194,0.12,562000000.0,6127000000.0,6123000000.0,4000000.0,,,,,,,,,,,2014q4
91352,601818.XSHG,2015-03-31,2015-04-30,2015-03-31,22263000000.0,22263000000.0,15574000000.0,,6653000000.0,11248000000.0,,,,,0.0,0.0,,0.0,1759000000.0,,5472000000.0,,3991000000.0,-306000000.0,141000000.0,,179000000.0,11015000000.0,25000000.0,21000000.0,,11019000000.0,2647000000.0,8372000000.0,8358000000.0,14000000.0,0.18,0.18,214000000.0,8586000000.0,8572000000.0,14000000.0,,,,,,,,,,,2015q1
91351,601818.XSHG,2015-06-30,2015-08-31,2015-06-30,23275000000.0,23275000000.0,16531000000.0,,6905000000.0,12815000000.0,,,,,0.0,0.0,,0.0,1784000000.0,,6609000000.0,,8387000000.0,-210000000.0,47000000.0,,-19000000.0,10460000000.0,24000000.0,13000000.0,,10471000000.0,2576000000.0,7895000000.0,7883000000.0,12000000.0,0.1699,0.17,1212000000.0,9107000000.0,9095000000.0,12000000.0,,,,,,,,,,,2015q2
91350,601818.XSHG,2015-09-30,2015-10-31,2015-09-30,24509000000.0,24509000000.0,17553000000.0,,6703000000.0,14373000000.0,,,,,0.0,0.0,,0.0,1750000000.0,,6438000000.0,,14550000000.0,577000000.0,-11000000.0,,-352000000.0,10136000000.0,60000000.0,22000000.0,,10174000000.0,2525000000.0,7649000000.0,7634000000.0,15000000.0,0.1631,0.16,802000000.0,8451000000.0,8436000000.0,15000000.0,,,,,,,,,,,2015q3
91349,601818.XSHG,2015-12-31,2016-03-30,2015-12-31,23112000000.0,23112000000.0,16801000000.0,,6040000000.0,15483000000.0,,,,,0.0,0.0,,0.0,1803000000.0,,6551000000.0,,21652000000.0,-20000000.0,134000000.0,,120000000.0,7629000000.0,96000000.0,31000000.0,,7694000000.0,2033000000.0,5661000000.0,5653000000.0,8000000.0,0.1206,,1479000000.0,7140000000.0,7132000000.0,8000000.0,,,,,,,,,,,2015q4
91348,601818.XSHG,2016-03-31,2016-04-30,2016-03-31,23540000000.0,23540000000.0,16424000000.0,,6902000000.0,12419000000.0,,,,,0.0,0.0,,0.0,1721000000.0,,5882000000.0,,4786000000.0,-288000000.0,223000000.0,,204000000.0,11121000000.0,33000000.0,7000000.0,,11147000000.0,2687000000.0,8460000000.0,8446000000.0,14000000.0,0.18,0.18,363000000.0,8823000000.0,8809000000.0,14000000.0,,,,,,,,,,,2016q1
98016,601818.XSHG,2016-06-30,2016-08-27,2016-06-30,23428000000.0,23428000000.0,16201000000.0,,6996000000.0,12931000000.0,,,,,0.0,0.0,,0.0,751000000.0,,6962000000.0,,9956000000.0,747000000.0,-213000000.0,,-378000000.0,10497000000.0,80000000.0,12000000.0,,10565000000.0,2557000000.0,8008000000.0,7993000000.0,15000000.0,0.1605,0.15,-1021000000.0,6987000000.0,6972000000.0,15000000.0,,,,,,,,,,,2016q2
101589,601818.XSHG,2016-09-30,2016-10-29,2016-09-30,23786000000.0,23786000000.0,16207000000.0,,7327000000.0,13292000000.0,,,,,0.0,0.0,,0.0,211000000.0,,6855000000.0,,16113000000.0,-424000000.0,126000000.0,,478000000.0,10494000000.0,29000000.0,21000000.0,,10502000000.0,2481000000.0,8021000000.0,7998000000.0,23000000.0,0.1636,0.17,710000000.0,8731000000.0,8708000000.0,23000000.0,,,,,,,,,,,2016q3
