day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2014-01-02,601818.XSHG,0.1077,1221.7073,1052.0556,4.6591,0.9246,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-03,601818.XSHG,0.1497,1207.8242,1040.1004,4.6061,0.9141,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-06,601818.XSHG,0.2415,1189.3135,1024.1602,4.5356,0.9001,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-07,601818.XSHG,0.1278,1189.3135,1024.1602,4.5356,0.9001,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-08,601818.XSHG,0.1546,1189.3135,1024.1602,4.5356,0.9001,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-09,601818.XSHG,0.1517,1180.0581,1016.19,4.5003,0.8931,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-10,601818.XSHG,0.1639,1170.8028,1008.2199,4.465,0.8861,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-13,601818.XSHG,0.1329,1180.0581,1016.19,4.5003,0.8931,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-14,601818.XSHG,0.1052,1184.6858,1020.1751,4.5179,0.8966,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-15,601818.XSHG,0.0979,1185.649,1011.1831,4.5216,0.8973,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-16,601818.XSHG,0.1146,1180.9811,1007.2021,4.5038,0.8938,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-17,601818.XSHG,0.18,1166.9774,995.259,4.4504,0.8832,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-20,601818.XSHG,0.1247,1152.9736,983.3159,4.397,0.8726,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-21,601818.XSHG,0.1026,1162.3095,991.278,4.4326,0.8796,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-22,601818.XSHG,0.3298,1171.6453,999.24,4.4682,0.8867,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-23,601818.XSHG,0.1813,1157.6416,987.2969,4.4148,0.8761,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-24,601818.XSHG,0.2106,1162.3095,991.278,4.4326,0.8796,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-27,601818.XSHG,0.1807,1152.9736,983.3159,4.397,0.8726,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-28,601818.XSHG,0.1662,1166.9774,995.259,4.4504,0.8832,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-29,601818.XSHG,0.2097,1176.3132,1003.2211,4.486,0.8902,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-30,601818.XSHG,0.1231,1162.3095,991.278,4.4326,0.8796,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-07,601818.XSHG,0.1047,1157.6416,987.2969,4.4148,0.8761,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-10,601818.XSHG,0.1854,1171.6453,999.24,4.4682,0.8867,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-11,601818.XSHG,0.4577,1204.3207,1027.1073,4.5928,0.9114,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-12,601818.XSHG,0.4347,1194.9848,1019.1452,4.5572,0.9044,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-13,601818.XSHG,1.0195,1204.3207,1027.1073,4.5928,0.9114,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-14,601818.XSHG,0.4791,1194.9848,1019.1452,4.5572,0.9044,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-17,601818.XSHG,0.3614,1190.3169,1015.1642,4.5394,0.9008,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-18,601818.XSHG,0.3452,1166.9774,995.259,4.4504,0.8832,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-19,601818.XSHG,0.7176,1199.6527,1023.1262,4.575,0.9079,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-20,601818.XSHG,0.5352,1185.649,1011.1831,4.5216,0.8973,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-21,601818.XSHG,0.27,1176.3132,1003.2211,4.486,0.8902,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
