id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operating_revenue,interest_net_revenue,interest_income,interest_expense,commission_net_income,commission_income,commission_expense,agent_security_income,sell_security_income,manage_income,premiums_earned,assurance_income,premiums_income,premiums_expense,prepare_money,investment_income,invest_income_associates,fair_value_variable_income,exchange_income,other_income,operation_expense,refunded_premiums,compensate_loss,compensation_back,insurance_reserve,insurance_reserve_back,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,commission_expense2,operation_manage_fee,separate_fee,asset_impairment_loss,other_cost,operating_profit,subsidy_income,non_operating_revenue,non_operating_expense,other_items_influenced_profit,total_profit,income_tax_expense,other_influence_net_profit,net_profit,np_parent_company_owners,minority_profit,eps,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,other_earnings,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss
1030,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2014-04-29,2014-01-01,2014-03-31,2014-03-31,0,321003,定期报告,17939000000.0,13079000000.0,32795000000.0,19716000000.0,4097000000.0,4385000000.0,288000000.0,,,,,,,,,-51000000.0,,1467000000.0,-684000000.0,31000000.0,7189000000.0,,,,,,,,1431000000.0,,4687000000.0,,1027000000.0,44000000.0,10750000000.0,,27000000.0,13000000.0,,10764000000.0,2584000000.0,,8180000000.0,8167000000.0,13000000.0,,0.18,0.18,1354000000.0,9534000000.0,9521000000.0,13000000.0,,,,,
1032,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2014-08-30,2014-01-01,2014-06-30,2014-06-30,0,321003,定期报告,37460000000.0,27838000000.0,66142000000.0,38304000000.0,8632000000.0,9258000000.0,626000000.0,,,,,,,,,-114000000.0,,1242000000.0,-233000000.0,95000000.0,16749000000.0,,,,,,,,3002000000.0,,10547000000.0,,3128000000.0,72000000.0,20711000000.0,,100000000.0,40000000.0,,20771000000.0,4899000000.0,,15872000000.0,15845000000.0,27000000.0,,0.34,0.34,3076000000.0,18948000000.0,18921000000.0,27000000.0,,,,,
1034,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2014-10-31,2014-01-01,2014-09-30,2014-09-30,0,321003,定期报告,57930000000.0,43469000000.0,100103000000.0,56634000000.0,13443000000.0,14391000000.0,948000000.0,,,,,,,,,-79000000.0,,892000000.0,95000000.0,110000000.0,27315000000.0,,,,,,,,4679000000.0,,16578000000.0,,5960000000.0,98000000.0,30615000000.0,,133000000.0,71000000.0,,30677000000.0,7314000000.0,,23363000000.0,23322000000.0,41000000.0,,0.5,0.5,3490000000.0,26853000000.0,26812000000.0,41000000.0,,,,,
1036,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2015-03-28,2014-01-01,2014-12-31,2014-12-31,0,321003,定期报告,78531000000.0,58259000000.0,133926000000.0,75667000000.0,19157000000.0,20445000000.0,1288000000.0,,,,,,,,,-117000000.0,,1300000000.0,-210000000.0,142000000.0,40115000000.0,,,,,,,,6361000000.0,,23416000000.0,,10209000000.0,129000000.0,38416000000.0,,240000000.0,102000000.0,,38554000000.0,9626000000.0,,28928000000.0,28883000000.0,45000000.0,,0.62,0.62,4052000000.0,32980000000.0,32935000000.0,45000000.0,,,,,
1038,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2015-04-30,2015-01-01,2015-03-31,2015-03-31,0,321003,定期报告,22263000000.0,15574000000.0,35798000000.0,20224000000.0,6653000000.0,6972000000.0,319000000.0,,,,,,,,,141000000.0,,-306000000.0,179000000.0,22000000.0,11248000000.0,,,,,,,,1759000000.0,,5472000000.0,,3991000000.0,26000000.0,11015000000.0,,25000000.0,21000000.0,,11019000000.0,2647000000.0,,8372000000.0,8358000000.0,14000000.0,,0.18,0.18,214000000.0,8586000000.0,8572000000.0,14000000.0,,,,,
1040,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2015-08-31,2015-01-01,2015-06-30,2015-06-30,0,321003,定期报告,45538000000.0,32105000000.0,71149000000.0,39044000000.0,13558000000.0,14211000000.0,653000000.0,,,,,,,,,188000000.0,,-516000000.0,160000000.0,43000000.0,24063000000.0,,,,,,,,3543000000.0,,12081000000.0,,8387000000.0,52000000.0,21475000000.0,,49000000.0,34000000.0,,21490000000.0,5223000000.0,,16267000000.0,16241000000.0,26000000.0,,0.35,0.35,1426000000.0,17693000000.0,17667000000.0,26000000.0,,,,,
1042,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2015-10-31,2015-01-01,2015-09-30,2015-09-30,0,321003,定期报告,70047000000.0,49658000000.0,106875000000.0,57217000000.0,20261000000.0,21262000000.0,1001000000.0,,,,,,,,,177000000.0,,61000000.0,-192000000.0,82000000.0,38436000000.0,,,,,,,,5293000000.0,,18519000000.0,,14550000000.0,74000000.0,31611000000.0,,109000000.0,56000000.0,,31664000000.0,7748000000.0,,23916000000.0,23875000000.0,41000000.0,,0.51,0.51,2228000000.0,26144000000.0,26103000000.0,41000000.0,,,,,
1044,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2016-03-30,2015-01-01,2015-12-31,2015-12-31,0,321003,定期报告,93159000000.0,66459000000.0,141907000000.0,75448000000.0,26301000000.0,27745000000.0,1444000000.0,,,,,,,,,311000000.0,,41000000.0,-72000000.0,119000000.0,53919000000.0,,,,,,,,7096000000.0,,25070000000.0,,21652000000.0,101000000.0,39240000000.0,,205000000.0,87000000.0,,39358000000.0,9781000000.0,,29577000000.0,29528000000.0,49000000.0,,0.63,,3707000000.0,33284000000.0,33235000000.0,49000000.0,,,,,
1046,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2016-04-30,2016-01-01,2016-03-31,2016-03-31,0,321003,定期报告,23540000000.0,16424000000.0,34717000000.0,18293000000.0,6902000000.0,7259000000.0,357000000.0,,,,,,,,,223000000.0,,-288000000.0,204000000.0,75000000.0,12419000000.0,,,,,,,,1721000000.0,,5882000000.0,,4786000000.0,30000000.0,11121000000.0,,33000000.0,7000000.0,,11147000000.0,2687000000.0,,8460000000.0,8446000000.0,14000000.0,,0.18,0.18,363000000.0,8823000000.0,8809000000.0,14000000.0,,,,,
1048,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2016-08-27,2016-01-01,2016-06-30,2016-06-30,0,321003,定期报告,46968000000.0,32625000000.0,69610000000.0,36985000000.0,13898000000.0,14602000000.0,704000000.0,,,,,,,,,10000000.0,,459000000.0,-174000000.0,150000000.0,25350000000.0,,,,,,,,2472000000.0,,12844000000.0,,9956000000.0,78000000.0,21618000000.0,,113000000.0,19000000.0,,21712000000.0,5244000000.0,,16468000000.0,16439000000.0,29000000.0,,0.33,0.33,-658000000.0,15810000000.0,15781000000.0,29000000.0,,,,,
1050,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2016-10-29,2016-01-01,2016-09-30,2016-09-30,0,321003,定期报告,70754000000.0,48832000000.0,105839000000.0,57007000000.0,21225000000.0,22385000000.0,1160000000.0,,,,,,,,,136000000.0,,35000000.0,304000000.0,222000000.0,38642000000.0,,,,,,,,2683000000.0,,19699000000.0,,16113000000.0,147000000.0,32112000000.0,,142000000.0,40000000.0,,32214000000.0,7725000000.0,,24489000000.0,24437000000.0,52000000.0,,0.5,0.5,52000000.0,24541000000.0,24489000000.0,52000000.0,,,,,
1052,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2017-03-31,2016-01-01,2016-12-31,2016-12-31,0,321003,定期报告,94037000000.0,65288000000.0,143450000000.0,78162000000.0,28112000000.0,29932000000.0,1820000000.0,,,,,,,,,-246000000.0,,213000000.0,338000000.0,332000000.0,54100000000.0,,,,,,,,2885000000.0,,27057000000.0,,23931000000.0,227000000.0,39937000000.0,,328000000.0,85000000.0,,40180000000.0,9792000000.0,,30388000000.0,30329000000.0,59000000.0,,0.63,0.63,-3420000000.0,26968000000.0,26909000000.0,59000000.0,,,,,
