id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
91451,601818.XSHG,2014-03-31,2014-04-29,2014-03-31,0.175,8159000000.0,9974000000.0,732000000.0,5.16,5.16,0.33,45.6,,40.07,59.93,45.6,,26.13,,92.66,6.8,99.9,,337.4,606.84,6.89,8.47,6.89,8.47,2.31,58.23,2.57,61.85,2.55,61.69,2014q1
91450,601818.XSHG,2014-06-30,2014-08-30,2014-06-30,0.1645,7651000000.0,9770000000.0,163000000.0,4.67,4.66,0.29,39.4,,48.97,51.03,39.4,,30.02,,97.63,1.63,99.65,,-30.42,-60.79,14.83,8.82,14.83,8.82,12.06,-7.34,10.45,-5.97,10.43,-5.99,2014q2
91449,601818.XSHG,2014-09-30,2014-10-31,2014-09-30,0.16,7475000000.0,9865000000.0,13000000.0,4.43,4.43,0.29,36.59,,51.62,48.38,36.59,,29.46,,99.59,0.13,99.97,,94.95,197.03,36.59,4.86,36.59,4.86,22.35,-0.57,10.8,-2.61,10.82,-2.62,2014q3
91448,601818.XSHG,2014-12-31,2015-03-28,2014-12-31,0.1191,5510000000.0,7705000000.0,65000000.0,3.16,3.13,0.21,27.01,,62.13,37.87,27.01,,33.19,,97.82,0.83,99.08,,-190.89,-510.38,24.57,0.64,24.57,0.64,14.82,-21.23,10.11,-25.71,10.1,-25.63,2014q4
91447,601818.XSHG,2015-03-31,2015-04-30,2015-03-31,0.1791,8357000000.0,10975000000.0,14000000.0,4.56,4.56,0.3,37.6,,50.52,49.48,37.6,,24.58,,99.6,0.13,99.99,,399.46,810.31,24.1,8.07,24.1,8.07,2.47,41.2,2.35,50.44,2.34,50.3,2015q1
91446,601818.XSHG,2015-06-30,2015-08-31,2015-06-30,0.1689,7874000000.0,10616000000.0,-182000000.0,3.99,3.98,0.27,33.92,,55.06,44.94,33.92,,28.4,,101.38,-1.74,99.89,,478.7,1049.52,19.23,4.55,19.23,4.55,5.01,-5.04,2.64,-5.7,2.67,-5.68,2015q2
91445,601818.XSHG,2015-09-30,2015-10-31,2015-09-30,0.16,7610000000.0,9900000000.0,214000000.0,3.6,3.59,0.25,31.21,,58.64,41.36,31.21,,26.27,,97.31,2.1,99.69,,-21.86,-54.12,19.73,5.3,19.73,5.3,2.34,-3.1,2.11,-3.12,2.1,-3.16,2015q3
91444,601818.XSHG,2015-12-31,2016-03-30,2015-12-31,0.1211,5606000000.0,7368000000.0,234000000.0,2.57,2.55,0.18,24.49,,66.99,33.01,24.49,,28.34,,95.76,3.04,99.17,,71.0,222.71,12.19,-5.7,12.19,-5.7,-2.2,-24.73,1.73,-25.99,1.65,-25.95,2015q4
91443,601818.XSHG,2016-03-31,2016-04-30,2016-03-31,0.1809,8428000000.0,10952000000.0,139000000.0,3.71,3.7,0.25,35.94,,52.76,47.24,35.94,,24.99,,98.25,1.25,99.79,,344.5,740.47,5.74,1.85,5.74,1.85,0.96,45.77,1.05,49.44,1.05,49.41,2016q1
100500,601818.XSHG,2016-06-30,2016-08-27,2016-06-30,0.1712,7945000000.0,10293000000.0,156000000.0,3.46,3.44,0.22,34.18,,55.19,44.81,34.18,,29.72,,97.43,1.48,99.4,,996.34,2267.78,0.66,-0.48,0.66,-0.48,0.35,-5.61,1.43,-5.34,1.4,-5.36,2016q2
103921,601818.XSHG,2016-09-30,2016-10-29,2016-09-30,0.17,7993000000.0,10245000000.0,180000000.0,3.35,3.35,0.21,33.72,,55.88,44.12,33.72,,28.82,,97.55,1.71,99.94,,-357.63,-830.32,-2.95,1.53,-2.95,1.53,3.53,-0.03,4.86,0.16,4.77,0.06,2016q3
