id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,deposit_in_ib,cash_equivalents,deposit_client,cash_in_cb,settlement_provi,settlement_provi_client,metal,lend_capital,fairvalue_fianancial_asset,other_grow_asset,bought_sellback_assets,interest_receivable,insurance_receivables,recover_receivable,separate_receivable,not_time_fund,not_decide_fund,response_fund,health_fund,margin_loan,deposit_period,loan_and_advance,margin_out,agent_asset,investment_reveiable,advance_payment,hold_for_sale_assets,hold_to_maturity_investments,longterm_equity_invest,finance_out,capital_margin_out,investment_property,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,other_cash_from_invest_act,gain_from_disposal,subtotal_invest_cash_inflow,inventories,fixed_assets,constru_in_process,intangible_assets,trade_fee,long_deferred_expense,fixed_assets_liquidation,independent_account_asset,deferred_tax_assets,other_asset,total_assets,borrowing_from_centralbank,deposit_in_ib_and_other,shortterm_loan,loan_pledge,borrowing_capital,fairvalue_financial_liability,derivative_financial_liability,sold_buyback_secu_proceeds,deposit_absorb,proxy_secu_proceeds,proxy_sell_proceeds,notes_payable,advance_peceipts,insurance_receive_early,commission_payable,insurance_payable,salaries_payable,taxs_payable,interest_payable,proxy_liability,estimate_liability,compensation_payable,interest_insurance_payable,investment_money,not_time_reserve,not_decide_reserve,live_reserve,longterm_reserve,longterm_loan,bonds_payable,independent_account,deferred_tax_liability,other_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,surplus_reserve_fund,equities_parent_company_owners,retained_profit,minority_interests,currency_mis,total_owner_equities,total_liability_equity,perferred_share_liability,account_receivable,other_equity_tools,perferred_share_equity,pep_debt_equity,other_comprehensive_income,good_will,shortterm_loan_payable,accounts_payable,ordinary_risk_reserve_fund,contract_assets,hold_sale_asset,bond_invest,other_bond_invest,other_equity_tools_invest,contract_liability,usufruct_assets,liease_liability
884,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2014-04-29,2014-01-01,2014-03-31,2014-03-31,0,321003,定期报告,60229000000.0,,,332089000000.0,,,,157458000000.0,10536000000.0,1800000000.0,157162000000.0,14548000000.0,,,,,,,,,,1196545000000.0,,,329890000000.0,,114797000000.0,102676000000.0,895000000.0,,,,,,,,,,,,,,12706000000.0,,748000000.0,,,,,2717000000.0,64251000000.0,2559047000000.0,,489553000000.0,,,29522000000.0,,1190000000.0,47525000000.0,1739968000000.0,,,,,,,,6717000000.0,2271000000.0,24551000000.0,,335000000.0,,,,,,,,,39683000000.0,,,15004000000.0,2396319000000.0,46679000000.0,30889000000.0,,9199000000.0,162728000000.0,46100000000.0,,,162728000000.0,2559047000000.0,,,,,,,,,,29861000000.0,,,,,,,,
885,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2014-08-30,2014-01-01,2014-06-30,2014-06-30,0,321003,定期报告,65052000000.0,,,340272000000.0,,,,197027000000.0,9061000000.0,1188000000.0,185133000000.0,15413000000.0,,,,,,,,,,1218984000000.0,,,346272000000.0,,127680000000.0,104209000000.0,895000000.0,,,,,,,,,,,,,,12764000000.0,,757000000.0,,,,,2620000000.0,21528000000.0,2648855000000.0,,498340000000.0,,,24188000000.0,,923000000.0,46345000000.0,1795393000000.0,,,,,,,,8112000000.0,2181000000.0,26925000000.0,,352000000.0,,,,,,,,,57625000000.0,,,24482000000.0,2484866000000.0,46679000000.0,32611000000.0,,9199000000.0,163989000000.0,45639000000.0,,,163989000000.0,2648855000000.0,,,,,,,,,,29861000000.0,,,,,,,,
886,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2014-10-31,2014-01-01,2014-09-30,2014-09-30,0,321003,定期报告,51942000000.0,,,350120000000.0,,,,149554000000.0,10381000000.0,1032000000.0,138062000000.0,15779000000.0,,,,,,,,,,1244645000000.0,,,326884000000.0,,129101000000.0,109602000000.0,895000000.0,,,,,,,,,,,,,,12814000000.0,,770000000.0,,,,,3190000000.0,16736000000.0,2561507000000.0,,496209000000.0,,,27396000000.0,,1120000000.0,19432000000.0,1727295000000.0,,,,,,,,9231000000.0,3420000000.0,28314000000.0,,357000000.0,,,,,,,,,64884000000.0,,,12093000000.0,2389751000000.0,46679000000.0,33025000000.0,,9199000000.0,171756000000.0,52992000000.0,,,171756000000.0,2561507000000.0,,,,,,,,,,29861000000.0,,,,,,,,
887,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2015-03-28,2014-01-01,2014-12-31,2014-12-31,0,321003,定期报告,40063000000.0,,,354035000000.0,,,,132333000000.0,4377000000.0,1082000000.0,286682000000.0,14474000000.0,,,,,,,,,,1270668000000.0,,,333911000000.0,,138559000000.0,111697000000.0,2875000000.0,,,,,,,,,,,,,,13028000000.0,,917000000.0,,,,,2942000000.0,8638000000.0,2716281000000.0,30000000000.0,508445000000.0,,,21592000000.0,,781000000.0,51767000000.0,1784273000000.0,,,,,,,,9601000000.0,3742000000.0,29747000000.0,,424000000.0,,,,,,,,,89676000000.0,,,8380000000.0,2538428000000.0,46679000000.0,33365000000.0,,12050000000.0,177853000000.0,51634000000.0,,,177853000000.0,2716281000000.0,,,,,,222000000.0,,,,33903000000.0,,,,,,,,
892,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2015-04-30,2015-01-01,2015-03-31,2015-03-31,0,321003,定期报告,58487000000.0,,,347772000000.0,,,,73243000000.0,5908000000.0,869000000.0,307393000000.0,15395000000.0,,,,,,,,,,1341725000000.0,,,384762000000.0,,161294000000.0,113005000000.0,2875000000.0,,,,,,,,,,,,,,12894000000.0,,874000000.0,,,,,2866000000.0,11465000000.0,2840827000000.0,35000000000.0,516270000000.0,,,25414000000.0,,869000000.0,49872000000.0,1839480000000.0,,,,,,,,8694000000.0,4335000000.0,30253000000.0,,428000000.0,,,,,,,,,130918000000.0,,,12981000000.0,2654514000000.0,46679000000.0,33365000000.0,,12050000000.0,186313000000.0,59880000000.0,,,186313000000.0,2840827000000.0,,,,,,,,,,33903000000.0,,,,,,,,
893,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2015-08-31,2015-01-01,2015-06-30,2015-06-30,0,321003,定期报告,52939000000.0,,,344376000000.0,,,,78070000000.0,9901000000.0,1036000000.0,214890000000.0,16615000000.0,,,,,,,,,,1386170000000.0,,,507407000000.0,,200155000000.0,126914000000.0,2875000000.0,,,,,,,,,,,,,,12725000000.0,,850000000.0,,,,,3486000000.0,11572000000.0,2969981000000.0,11000000000.0,590734000000.0,,,25253000000.0,,1302000000.0,31102000000.0,1893517000000.0,,,,,,,,10537000000.0,4763000000.0,28939000000.0,,438000000.0,,,,,,,,,153724000000.0,,,12083000000.0,2763392000000.0,46679000000.0,33365000000.0,,12050000000.0,206589000000.0,58979000000.0,,,206589000000.0,2969981000000.0,,,,,,,,,,55516000000.0,,,,,,,,
894,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2015-10-31,2015-01-01,2015-09-30,2015-09-30,0,321003,定期报告,120501000000.0,,,350952000000.0,,,,114995000000.0,8604000000.0,1347000000.0,141722000000.0,18874000000.0,,,,,,,,,,1433008000000.0,,,465143000000.0,,207725000000.0,153583000000.0,2875000000.0,,,,,,,,,,,,,,12612000000.0,,859000000.0,,,,,4085000000.0,15011000000.0,3051896000000.0,14000000000.0,537697000000.0,,,21043000000.0,,1124000000.0,44825000000.0,1957828000000.0,,,,,,,,11651000000.0,6229000000.0,30530000000.0,,451000000.0,,,,,,,,,193567000000.0,,,18055000000.0,2837000000000.0,46679000000.0,33365000000.0,,12050000000.0,214896000000.0,66484000000.0,,,214896000000.0,3051896000000.0,,,19965000000.0,,,2450000000.0,,,,33903000000.0,,,,,,,,
895,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2016-03-30,2015-01-01,2015-12-31,2015-12-31,0,321003,定期报告,85628000000.0,,,326514000000.0,,,,134861000000.0,5637000000.0,1625000000.0,153045000000.0,18334000000.0,,,,,,,,,,1474494000000.0,,,523427000000.0,,222157000000.0,153012000000.0,3369000000.0,,,,,,,,,,,,,,12613000000.0,,941000000.0,,,,,3765000000.0,12893000000.0,3132315000000.0,14800000000.0,543300000000.0,,,33431000000.0,,1391000000.0,58873000000.0,1992919000000.0,,,,,,,,11119000000.0,6240000000.0,30418000000.0,,446000000.0,,,,,,,,,207261000000.0,,,10139000000.0,2910337000000.0,46679000000.0,33365000000.0,,14964000000.0,221978000000.0,62814000000.0,,,221978000000.0,3132315000000.0,,,19965000000.0,,,3920000000.0,,,,40271000000.0,,,,,,,,
900,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2016-04-30,2016-01-01,2016-03-31,2016-03-31,0,321003,定期报告,0.0,,,369104000000.0,,,,120058000000.0,12962000000.0,1513000000.0,149869000000.0,19566000000.0,,,,,,,,,,1588762000000.0,,,602323000000.0,,253997000000.0,158193000000.0,3369000000.0,,,,,,,,,,,,,,12338000000.0,,902000000.0,,,,,4121000000.0,154553000000.0,3451630000000.0,29800000000.0,543941000000.0,,,31969000000.0,,1493000000.0,123028000000.0,2125883000000.0,,,,,,,,9883000000.0,7487000000.0,29581000000.0,,388000000.0,,,,,,,,,302356000000.0,,,15138000000.0,3220947000000.0,46679000000.0,33365000000.0,,14964000000.0,230683000000.0,71154000000.0,,,230683000000.0,3451630000000.0,,,,,,,,,,64521000000.0,,,,,,,,
901,300006246,中国光大银行股份有限公司,601818.XSHG,601818,,06818,2016-08-27,2016-01-01,2016-06-30,2016-06-30,0,321003,定期报告,167028000000.0,,,388569000000.0,,,,122293000000.0,13078000000.0,1998000000.0,52266000000.0,20019000000.0,,,,,,,,,,1661032000000.0,,,732298000000.0,,333871000000.0,178945000000.0,3369000000.0,,,,,,,,,,,,,,12101000000.0,,915000000.0,,,,,3579000000.0,22842000000.0,3714203000000.0,64000000000.0,732248000000.0,,,39227000000.0,,1330000000.0,65621000000.0,2176270000000.0,,,,,,,,11674000000.0,2658000000.0,28958000000.0,,423000000.0,,,,,,,,,337762000000.0,,,26433000000.0,3486604000000.0,46679000000.0,33365000000.0,,14964000000.0,227599000000.0,69103000000.0,,,227599000000.0,3714203000000.0,,,19965000000.0,19965000000.0,,3252000000.0,,,,40271000000.0,,,,,,,,
