id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,requested_period
91348,601818.XSHG,2014-03-31,2014-04-29,2014-03-31,,186011992064.0,,,,,,,35706998784.0,,,,1759000064.0,234894000128.0,,56226000896.0,18589999104.0,,14842999808.0,,4383000064.0,3454000128.0,18410000384.0,174367997952.0,60525998080.0,29258999808.0,,,,,29259999232.0,529000000.0,91877998592.0,,,,92406996992.0,-63146999808.0,,,,436000000.0,,1696000000.0,3000000000.0,,,,4352999936.0,-2656999936.0,377000000.0,-4901000192.0,116821000192.0,111919996928.0,2014q1
91347,601818.XSHG,2014-06-30,2014-08-30,2014-06-30,,63778000896.0,,,,,,,37300998144.0,,,,38967001088.0,128765001728.0,,24576000000.0,19509000192.0,,16188000256.0,,2320000000.0,4583000064.0,-2480000000.0,134703996928.0,-5938999808.0,85421998080.0,,,,,85446000640.0,598000000.0,112436002816.0,,,,113034002432.0,-27587999744.0,,,,17941999616.0,,17941999616.0,0.0,,,,390000000.0,17551998976.0,-24000000.0,-15998999552.0,0.0,-15998999552.0,2014q2
91346,601818.XSHG,2014-09-30,2014-10-31,2014-09-30,,-71157997568.0,,,,,,,38646001664.0,,,,6240999936.0,11710999552.0,,28486000640.0,-20178999296.0,,17178999808.0,,2631000064.0,3591000064.0,5135000064.0,-7726000128.0,19437000704.0,38229999616.0,3000000.0,,,,38255001600.0,592000000.0,26424000512.0,,,,27015999488.0,11239000064.0,,,,7258999808.0,,7258999808.0,0.0,8028000256.0,,,8120999936.0,-862000000.0,-274000000.0,29539999744.0,0.0,29539999744.0,2014q3
91345,601818.XSHG,2014-12-31,2015-03-28,2014-12-31,,70010003456.0,30040000512.0,,,,,,43006001152.0,,,,3984999936.0,133720997888.0,,30109999104.0,8403999744.0,,17625999360.0,,3012999936.0,3679000064.0,3928999936.0,173046005760.0,-39324999680.0,40452001792.0,-3000000.0,,,,40540000256.0,1118000000.0,52452999168.0,,,,53570998272.0,-13031000064.0,,,,24792000512.0,,25012000768.0,0.0,0.0,,,263000000.0,24749000704.0,147000000.0,-27459999744.0,0.0,-27459999744.0,2014q4
91344,601818.XSHG,2015-03-31,2015-04-30,2015-03-31,,61446000640.0,5000000000.0,,,,,,41272000512.0,12007999488.0,,,1620000000.0,219558002688.0,,74739998720.0,,,18218000384.0,,4584000000.0,3808000000.0,1554000000.0,130626002944.0,88931999744.0,45915000832.0,,,,,45916000256.0,308000000.0,122109001728.0,,,,122416996352.0,-76501000192.0,,,,41242001408.0,,41242001408.0,,,,,1808999936.0,39432998912.0,-270000000.0,51593998336.0,98001002496.0,149594996736.0,2015q1
91343,601818.XSHG,2015-06-30,2015-08-31,2015-06-30,,130532999168.0,-5000000000.0,,,,,,40299999232.0,-3425999872.0,,,1484999936.0,222095998976.0,,48340000768.0,9251000320.0,,18173999104.0,,2260999936.0,5042999808.0,3535000064.0,110678999040.0,111416999936.0,39051001856.0,,,,,39058001920.0,284000000.0,217069993984.0,,,,217353994240.0,-178295996416.0,,,,26306000896.0,,46271000576.0,,8691000320.0,,,11079999488.0,35191001088.0,66000000.0,-31622000640.0,0.0,-31622000640.0,2015q2
91342,601818.XSHG,2015-09-30,2015-10-31,2015-09-30,,10990000128.0,,,,,,,40077000704.0,606000000.0,,,-1512000000.0,78466998272.0,,52757999616.0,23133999104.0,,15907999744.0,,2736000000.0,3719000064.0,-807000000.0,83825000448.0,-5358000128.0,44716998656.0,,,,,44716998656.0,376000000.0,35121000448.0,,,,35497000960.0,9219999744.0,,,,39843000320.0,,39843000320.0,,0.0,,,1013000000.0,38829998080.0,797000000.0,43489001472.0,0.0,43489001472.0,2015q3
91341,601818.XSHG,2015-12-31,2016-03-30,2015-12-31,,39416000512.0,,,,,,,42477998080.0,14373000192.0,,,368000000.0,105506996224.0,,47796998144.0,12581000192.0,,17442000896.0,,3137999872.0,4052999936.0,9404999680.0,89098002432.0,16408999936.0,56439001088.0,,,,,56476999680.0,814000000.0,123218001920.0,,,,124032000000.0,-67555000320.0,,,,49613000704.0,,49613000704.0,36619001856.0,0.0,,,37959999488.0,11653000192.0,-5000000.0,-39497998336.0,0.0,-39497998336.0,2015q4
91340,601818.XSHG,2016-03-31,2016-04-30,2016-03-31,,133715001344.0,15000000512.0,,,,,,39856001024.0,5456999936.0,,,331000000.0,264465006592.0,,118778003456.0,20669999104.0,,18221000704.0,,4902000128.0,3670000128.0,3995000064.0,183369007104.0,81095999488.0,149000000.0,,,,,221000000.0,242000000.0,122920001536.0,,,,123162001408.0,-122940997632.0,,,,95095996416.0,,95095996416.0,,,,,1188999936.0,93907001344.0,-52000000.0,52010000384.0,121964003328.0,173973995520.0,2016q1
95640,601818.XSHG,2016-06-30,2016-08-27,2016-06-30,,239250997248.0,34160001024.0,,,,,,41140998144.0,14988000256.0,,,-42000000.0,368270999552.0,,77053001728.0,16849000448.0,,14800000000.0,,2553999872.0,7369999872.0,3598000128.0,134848004096.0,233422995456.0,323705012224.0,,-66000000.0,,,323638984704.0,794000000.0,556089016320.0,,,,556882984960.0,-233244000256.0,,,,35405000704.0,,35405000704.0,,1060000000.0,,,6012000256.0,29393000448.0,669000000.0,30240999424.0,0.0,30240999424.0,2016q2
