id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,requested_period
90013,601288.XSHG,2014-03-31,2014-04-26,2014-03-31,,742469992448.0,18000000.0,,,,,,157310992384.0,,,,,899798990848.0,,327050985472.0,156426993664.0,,66811998208.0,,33063000064.0,11589000192.0,112031997952.0,727525031936.0,172274008064.0,101208997888.0,21012000768.0,,,167000000.0,122387996672.0,5026999808.0,174328004608.0,,,,179354992640.0,-56967000064.0,,,,38962999296.0,,38962999296.0,37600002048.0,,,,38210998272.0,752000000.0,587000000.0,116646002688.0,813798981632.0,930445000704.0,2014q1
90012,601288.XSHG,2014-06-30,2014-08-27,2014-06-30,,438981001216.0,19000000.0,,,,,,158253006848.0,11027000320.0,,,167899004928.0,776179023872.0,,294284001280.0,109733003264.0,,50384998400.0,,22979000320.0,55500001280.0,-43475001344.0,468854996992.0,307323994112.0,179259998208.0,24558000128.0,,,484000000.0,204303007744.0,3992000000.0,247056007168.0,,,,251048001536.0,-46745001984.0,,,,67241000960.0,,67241000960.0,59526000640.0,,,,64799997952.0,2440999936.0,69000000.0,263088996352.0,0.0,263088996352.0,2014q2
90011,601288.XSHG,2014-09-30,2014-10-31,2014-09-30,,-200240005120.0,99999997952.0,,,,,,159920996352.0,-11027000320.0,,,-42382999552.0,6271000064.0,,160103006208.0,134220996608.0,,57670000640.0,,25973000192.0,11640999936.0,28864999424.0,420270997504.0,-413999988736.0,73297002496.0,33344999424.0,,,-43000000.0,106598998016.0,4832000000.0,170334994432.0,,,,175166996480.0,-68567998464.0,,,,100496998400.0,,100496998400.0,44904001536.0,57488998400.0,,,103108001792.0,-2611000064.0,-470000000.0,-485648990208.0,0.0,-485648990208.0,2014q3
90010,601288.XSHG,2014-12-31,2015-03-25,2014-12-31,,-157438001152.0,-20020000768.0,,,,,,160864993280.0,1742000000.0,,,161558003712.0,146707005440.0,,106134003712.0,-65152000000.0,,62686998528.0,,34534998016.0,20640000000.0,20643999744.0,177690001408.0,-30983000064.0,275363004416.0,33866000384.0,,,-608000000.0,311440015360.0,12145999872.0,267438997504.0,,,,279584997376.0,31854999552.0,,,,65172000768.0,,105172000768.0,71328997376.0,0.0,,,74932002816.0,30240000000.0,-756000000.0,30356000768.0,0.0,30356000768.0,2014q4
90009,601288.XSHG,2015-03-31,2015-04-29,2015-03-31,,872706015232.0,19989000192.0,,,,,,166458998784.0,19751000064.0,,,69073002496.0,1147977990144.0,,394904010752.0,26653999104.0,,79056003072.0,,30050000896.0,17337999360.0,214709993472.0,762712031232.0,385265991680.0,157610999808.0,28228999168.0,,,,185945997312.0,3228000000.0,320448004096.0,,,,323676012544.0,-137729998848.0,,,,79455002624.0,,119454998528.0,74228998144.0,,,,75073003520.0,44381999104.0,254000000.0,292172005376.0,738241019904.0,1030413025280.0,2015q1
90008,601288.XSHG,2015-06-30,2015-08-28,2015-06-30,,528291004416.0,-19989000192.0,,,,,,162569994240.0,22050000896.0,,,-24814999552.0,668107014144.0,,235751997440.0,60016001024.0,,61402001408.0,,24117000192.0,49145999360.0,24176001024.0,533024997376.0,135082000384.0,236717998080.0,31527000064.0,,,,268856999936.0,4156999936.0,526990999552.0,,,,531148013568.0,-262290997248.0,,,,-79455002624.0,,97075003392.0,102025003008.0,,,,106638000128.0,-9562999808.0,-958000000.0,-137729998848.0,0.0,-137729998848.0,2015q2
90007,601288.XSHG,2015-09-30,2015-10-24,2015-09-30,,129053999104.0,,,,,,,163644997632.0,-41800998912.0,,,-20476999680.0,230421004288.0,,148760002560.0,-42801000448.0,,56246001664.0,,26176999424.0,11996000256.0,23611000832.0,239591997440.0,-9171000320.0,204897992704.0,42590998528.0,,,,247242997760.0,3433999872.0,426704994304.0,,,,430139015168.0,-182896001024.0,,,,315264991232.0,,98734997504.0,115426000896.0,59134001152.0,,,177014996992.0,-78279999488.0,9575999488.0,-260771004416.0,0.0,-260771004416.0,2015q3
90006,601288.XSHG,2015-12-31,2016-04-01,2015-12-31,,-134328000512.0,,,,,,,154700005376.0,30786000896.0,,,47189000192.0,206986002432.0,,44965998592.0,-43868999680.0,,57080999936.0,,30644000768.0,15333999616.0,-131843997696.0,-102185000960.0,309170995200.0,271766994944.0,32689999872.0,,,,305016995840.0,10867999744.0,478638014464.0,,,,489794011136.0,-184776998912.0,,,,237586006016.0,,277585985536.0,205003997184.0,2400999936.0,,,210879004672.0,66707001344.0,-1044000000.0,190057005056.0,0.0,190057005056.0,2015q4
90005,601288.XSHG,2016-03-31,2016-04-29,2016-03-31,,658027970560.0,56504000512.0,,,,,,146818007040.0,,,,52623998976.0,913973968896.0,,365328007168.0,103219003392.0,,76705996800.0,,30790000640.0,13816999936.0,23435999232.0,722858016768.0,191116001280.0,249662996480.0,33198999552.0,,,,283066007552.0,2367000064.0,501729984512.0,,,,504097013760.0,-221031006208.0,,,,196774002688.0,,196774002688.0,243173998592.0,,,,246564995072.0,-49791000576.0,-243000000.0,-79948996608.0,821969027072.0,742020022272.0,2016q1
95606,601288.XSHG,2016-06-30,2016-08-27,2016-06-30,,242462998528.0,-51064999936.0,,,,,,157264003072.0,,,,64904998912.0,492225003520.0,,144664002560.0,-103219003392.0,,60667998208.0,,24688001024.0,49640001536.0,8365000192.0,148571996160.0,343652990976.0,375031988224.0,38912000000.0,72000000.0,,,414016012288.0,2831000064.0,647940997120.0,,,,650772021248.0,-236755992576.0,,,,206133002240.0,,207094005760.0,198910001152.0,2200000000.0,,,203783995392.0,3310000128.0,4566000128.0,114773000192.0,0.0,114773000192.0,2016q2
