id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
103902,601288.XSHG,2016-09-30,2016-10-29,2016-09-30,0.15,48744000000.0,55901000000.0,2937000000.0,3.82,3.8,0.26,39.06,,52.8,47.2,39.06,,32.76,,92.45,4.86,99.43,,-20.1,-45.22,-5.53,2.8,-5.53,2.8,-5.78,-3.24,0.65,-2.69,0.26,-2.85,2016q3
105148,601288.XSHG,2016-12-31,2017-03-29,2016-12-31,0.0917,30365000000.0,32445000000.0,706000000.0,2.27,2.31,0.15,24.93,,70.81,29.19,24.93,,46.4,,93.5,2.03,102.0,,172.27,636.41,-7.01,-4.7,-7.01,-4.7,-5.58,-41.07,9.05,-39.16,8.76,-39.27,2016q4
110246,601288.XSHG,2017-03-31,2017-04-29,2017-03-31,0.1715,55365001216.0,47881998336.0,2392999936.0,4.156000000000001,4.1303,0.2796,37.59,,54.3171,45.6829,37.59,,25.8842,,69.4506,3.4709,99.3807,,198.2141,614.2726,7.4917,23.799,7.4917,23.799,-1.5911,93.7464,2.2192,86.6455,1.8688,87.1284,2017q1
113799,601288.XSHG,2017-06-30,2017-08-31,2017-06-30,0.1628,53548998656.0,60932001792.0,1456999936.0,3.8914,3.9404,0.2587,41.1395,,50.0152,49.9848,41.1395,,31.1111,,94.8122,2.2671,101.2594,,37.9162,80.0023,5.0891,-13.3589,5.0891,-13.3589,4.7396,-5.2,4.7699,-5.1776,4.8018,-5.0745,2017q2
117153,601288.XSHG,2017-09-30,2017-10-31,2017-09-30,0.16,50721000000.0,58248000000.0,653000000.0,3.7243,3.6739,0.2481,39.161,,54.178000000000004,45.821999999999996,39.161,,31.7917,,94.009,1.0539,98.6464,,192.6862,434.7978,4.5067,2.2339,4.5067,2.2339,1.4469,-6.2804,4.7797,-2.6829,4.8856,-2.7722,2017q3
121270,601288.XSHG,2017-12-31,2018-03-27,2017-12-31,0.1015,33060000000.0,47639000000.0,-5400000000.0,2.3268,2.3344,0.1572,25.6438,,66.5141,33.4859,25.6438,,44.1637,,107.5178,-12.1874,100.3277,,28.98,78.2615,7.3326,-2.1196,7.3326,-2.1196,23.1279,-28.4706,10.3932,-35.905,10.6849,-35.9122,2017q4
127534,601288.XSHG,2018-03-31,2018-04-28,2018-03-31,0.1808,58536000000.0,54646000000.0,4128000000.0,4.0698,4.056,0.2766,37.8789,,54.9719,45.0281,37.8789,,25.0736,,76.5929,5.7859,99.6595,,-75.6668,-215.8218,5.0388,21.1534,5.0388,21.1534,3.5331,62.9132,5.8463,78.9579,5.4317,78.2471,2018q1
130627,601288.XSHG,2018-06-30,2018-08-29,2018-06-30,0.163,56971000000.0,56703000000.0,9753000000.0,3.77,3.77,0.26,37.85,,53.0,47.0,37.85,,28.33,,80.77,13.89,99.86,,-68.81,-182.55,17.01,-3.48,17.01,-3.48,10.03,0.75,7.65,-3.56,7.89,-2.87,2018q2
134973,601288.XSHG,2018-09-30,2018-10-31,2018-09-30,0.17,55783000000.0,58530000000.0,8606000000.0,3.49,3.49,0.25,36.94,,55.15,44.85,36.94,,28.9,,85.45,12.56,99.93,,220.87,570.37,14.99,0.47,14.99,0.47,12.56,-4.13,8.46,-1.95,8.57,-2.16,2018q3
238348,601288.XSHG,2018-12-31,2019-03-30,2018-12-31,0.0891,31001000000.0,37581000000.0,1325000000.0,1.89,1.88,0.14,21.84,,70.57,29.43,21.84,,43.8,,90.29,3.18,99.45,,-4.58,-17.19,9.71,-6.62,9.71,-6.62,-3.59,-38.73,-6.56,-44.78,-5.4,-44.16,2018q4
245660,601288.XSHG,2019-03-31,2019-04-27,2019-03-31,0.175,61144000000.0,50452000000.0,8862000000.0,3.6,3.59,0.27,35.9,,57.08,42.92,35.9,,23.12,,67.57,11.87,99.83,,152.5,523.02,11.01,22.6,11.01,22.6,5.81,78.79,5.22,101.51,4.28,96.49,2019q1
255780,601288.XSHG,2019-06-30,2019-08-31,2019-06-30,0.172,60084000000.0,60783000000.0,6153000000.0,3.47,3.47,0.25,40.13,,52.87,47.13,40.13,,28.77,,85.37,8.64,99.82,,-182.74,-451.42,-0.19,-13.22,-0.19,-13.22,0.07,-4.71,5.82,-3.01,5.51,-1.73,2019q2
260959,601288.XSHG,2019-09-30,2019-10-26,2019-09-30,0.1692,59028000000.0,62527000000.0,6530000000.0,3.24,3.23,0.24,39.14,,52.78,47.22,39.14,,29.98,,87.5,9.14,99.67,,74.21,180.16,0.43,1.1,0.43,1.1,5.73,1.29,6.43,-1.38,6.1,-1.61,2019q3
285767,601288.XSHG,2019-12-31,2020-03-31,2019-12-31,0.0898,31393000000.0,39506000000.0,6164000000.0,1.63,1.62,0.13,20.44,,67.42,32.58,20.44,,41.04,,80.21,12.51,99.89,,164.45,633.91,7.9,0.32,7.9,0.32,19.45,-30.78,0.99,-47.6,0.82,-46.94,2019q4
293261,601288.XSHG,2020-03-31,2020-04-29,2020-03-31,0.1834,64119000000.0,81434000000.0,8780000000.0,3.23,3.23,0.25,34.47,,56.38,43.62,34.47,,22.75,,89.27,10.79,99.89,,140.63,322.43,7.9,22.6,7.9,22.6,9.66,64.14,3.61,106.74,4.79,104.24,2020q1
329624,601288.XSHG,2020-06-30,2020-08-31,2020-06-30,0.1276,44652000000.0,49172000000.0,-2411000000.0,2.18,2.18,0.17,29.4,,66.4,33.6,29.4,,26.95,,96.1,-4.71,100.01,,-384.68,-1192.78,1.54,-18.34,1.54,-18.34,-27.6,-37.09,-25.6,-30.36,-25.83,-30.44,2020q2
339552,601288.XSHG,2020-09-30,2020-10-31,2020-09-30,0.1614,56677000000.0,64404000000.0,-1338000000.0,2.67,2.68,0.21,35.66,,57.54,42.46,35.66,,28.76,,95.75,-1.99,100.31,,21.46,53.01,4.79,4.33,4.79,4.33,-5.76,31.85,-4.54,26.54,-4.6,26.55,2020q3
370148,601288.XSHG,2020-12-31,2021-03-31,2020-12-31,0.1445,51017000000.0,57942000000.0,4460000000.0,2.32,2.34,0.19,31.61,,58.82,41.18,31.61,,39.48,,88.82,6.84,100.84,,143.3,395.0,4.88,0.41,4.88,0.41,32.56,-2.63,62.17,-10.99,60.98,-10.46,2020q4
379019,601288.XSHG,2021-03-31,2021-04-30,2021-03-31,0.1882,65763000000.0,57798000000.0,4620000000.0,2.95,2.94,0.24,34.04,,58.43,41.57,34.04,,22.35,,71.51,5.72,99.85,,196.85,662.25,4.15,21.75,4.15,21.75,-0.73,22.92,2.83,31.09,2.61,30.19,2021q1
405209,601288.XSHG,2021-06-30,2021-08-31,2021-06-30,0.1612,56220000000.0,62191000000.0,5281000000.0,2.5,2.49,0.2,33.11,,57.7,42.3,33.11,,27.02,,85.54,7.26,99.65,,-129.53,-356.33,12.21,-12.02,12.21,-12.02,41.26,-10.48,26.37,-14.42,26.36,-14.34,2021q2
415576,601288.XSHG,2021-09-30,2021-10-29,2021-09-30,0.1841,64394000000.0,61713000000.0,11048000000.0,2.82,2.81,0.22,35.98,,56.66,43.34,35.98,,27.69,,79.37,14.21,99.94,,-4.8,-13.95,12.75,4.84,12.75,4.84,15.1,7.43,13.78,13.93,14.04,14.2,2021q3
420629,601288.XSHG,2021-12-31,2022-03-31,2021-12-31,0.1556,54771000000.0,64866000000.0,8970000000.0,2.3,2.31,0.19,31.18,,62.94,37.06,31.18,,45.68,,86.55,13.89,100.55,,49.74,134.21,9.58,-2.42,9.58,-2.42,-1.37,-16.56,8.08,-15.45,7.68,-15.45,2021q4
428702,601288.XSHG,2022-03-31,2022-04-30,2022-03-31,0.2022,70802000000.0,85876000000.0,1473000000.0,2.86,2.87,0.24,34.3,,58.3,41.7,34.3,,21.66,,98.36,1.72,100.07,,178.34,427.69,5.91,17.67,5.91,17.67,6.23,32.39,6.72,29.45,7.42,29.88,2022q1
1217222,601288.XSHG,2022-06-30,2022-08-30,2022-06-30,0.1663,58179000000.0,70509000000.0,8940000000.0,2.31,2.31,0.18,32.17,,61.1,38.9,32.17,,27.81,,87.38,12.69,99.97,,298.77,767.99,5.94,-11.99,5.94,-11.99,-2.56,-17.89,2.95,-17.44,3.15,-17.75,2022q2
1367349,601288.XSHG,2022-09-30,2022-10-29,2022-09-30,0.1959,68714000000.0,78688000000.0,6413000000.0,2.67,2.67,0.21,38.52,,55.65,44.35,38.52,,30.17,,92.07,8.17,100.22,,270.77,610.53,-1.08,-2.11,-1.08,-2.11,1.22,11.6,5.91,17.21,6.41,17.81,2022q3
1831914,601288.XSHG,2022-12-31,2023-03-31,2022-12-31,0.1761,61867000000.0,72675000000.0,439000000.0,2.33,2.34,0.18,38.31,,54.65,45.35,38.31,,50.39,,101.1,0.61,100.38,,-41.93,-92.46,-8.44,-9.68,-8.44,-9.68,12.04,-7.64,12.5,-10.19,13.15,-10.1,2022q4
2042417,601288.XSHG,2023-03-31,2023-04-29,2023-03-31,0.2044,71458000000.0,83212000000.0,9581000000.0,2.65,2.65,0.2,38.08,,56.06,43.94,38.08,,24.52,,88.68,11.54,99.87,,478.38,1088.61,-8.05,18.17,-8.05,18.17,-3.1,14.5,2.09,17.48,1.14,16.09,2023q1
2686940,601288.XSHG,2023-06-30,2023-08-30,2023-06-30,0.1762,61393000000.0,73120000000.0,11402000000.0,2.27,2.26,0.16,34.99,,58.55,41.45,34.99,,30.43,,84.61,15.63,99.53,,253.77,612.2,-2.68,-6.85,-2.68,-6.85,3.7,-12.13,5.83,-14.42,5.99,-13.8,2023q2
3000260,601288.XSHG,2023-09-30,2023-10-28,2023-09-30,0.2118,73910000000.0,81519000000.0,6539000000.0,2.68,2.67,0.19,44.13,,51.36,48.64,44.13,,33.0,,92.07,8.03,99.71,,14.8,30.42,-5.54,-4.99,-5.54,-4.99,3.6,11.49,8.2,19.84,8.11,20.17,2023q3
3010958,601288.XSHG,2023-12-31,2024-03-29,2023-12-31,0.1772,62525000000.0,70942000000.0,8126000000.0,2.17,2.19,0.16,38.42,,56.06,43.94,38.42,,49.47,,89.73,11.61,100.85,,276.82,630.07,0.76,-3.66,0.76,-3.66,-2.38,-12.97,1.05,-16.13,0.59,-16.35,2023q4
3026628,601288.XSHG,2024-03-31,2024-04-30,2024-03-31,0.2011,70347000000.0,79647000000.0,10547000000.0,2.39,2.39,0.17,38.08,,57.18,42.82,38.08,,25.38,,86.98,13.28,99.94,,421.22,983.79,-1.76,15.2,-1.76,15.2,-4.28,12.27,-1.77,14.2,-1.63,13.53,2024q1
3137096,601288.XSHG,2024-06-30,2024-08-31,2024-06-30,0.1872,65140000000.0,78046000000.0,14494000000.0,2.17,2.16,0.16,36.31,,56.84,43.16,36.31,,29.55,,81.44,18.57,99.44,,-272.2,-630.63,2.5,-2.8,2.5,-2.8,6.74,-2.01,6.38,-7.32,6.2,-6.93,2024q2
3147701,601288.XSHG,2024-09-30,2024-10-31,2024-09-30,0.2242,78349000000.0,83946000000.0,9547000000.0,2.59,2.59,0.18,45.43,,51.58,48.42,45.43,,32.13,,88.7,11.38,99.83,,913.39,1886.45,3.45,-4.11,3.45,-4.11,2.98,7.56,6.5,19.97,5.88,19.81,2024q3
3168216,601288.XSHG,2024-12-31,2025-03-29,2024-12-31,0.1935,67725000000.0,78142000000.0,11765000000.0,2.22,2.22,0.16,39.57,,54.13,45.87,39.57,,51.7,,85.26,15.11,100.02,,-306.4,-667.94,5.5,-1.75,5.5,-1.75,10.15,-6.91,8.67,-14.42,9.21,-13.72,2024q4
3186289,601288.XSHG,2025-03-31,2025-04-30,2025-03-31,0.2055,71991000000.0,77998000000.0,15468000000.0,2.31,2.31,0.16,38.63,,58.22,41.78,38.63,,25.58,,80.54,19.92,100.08,,-411.86,-985.7,0.35,9.59,0.35,9.59,-2.07,-0.18,1.8,6.98,2.2,6.23,2025q1
3201589,601288.XSHG,2025-06-30,2025-08-30,2025-06-30,0.1931,67394000000.0,82938000000.0,14983000000.0,2.15,2.15,0.15,37.01,,54.74,45.26,37.01,,30.08,,81.98,18.07,99.73,,968.35,2139.71,1.35,-1.83,1.35,-1.83,6.27,6.33,3.31,-5.95,3.16,-6.05,2025q2
3212996,601288.XSHG,2025-09-30,2025-10-31,2025-09-30,0.2324,81448000000.0,89136000000.0,15315000000.0,2.58,2.58,0.17,45.53,,50.74,49.26,45.53,,31.85,,83.18,17.26,100.12,,568.33,1153.66,4.36,-1.27,4.36,-1.27,6.18,7.47,4.59,21.46,3.66,20.38,2025q3
3238294,601288.XSHG,2025-12-31,2026-03-31,2025-12-31,0.2005,70533000000.0,75190000000.0,11883000000.0,2.19,2.2,0.14,39.95,,56.89,43.11,39.95,,54.25,,85.09,15.97,100.5,,45.16,104.77,2.4,-3.6,2.4,-3.6,-3.78,-15.65,3.37,-15.42,3.65,-13.73,2025q4
3261362,601288.XSHG,2026-03-31,2026-04-30,2026-03-31,0.2148,74867000000.0,78814000000.0,21519000000.0,2.3,2.29,0.15,36.64,,61.79,38.21,36.64,,24.01,,72.83,27.35,99.58,,574.45,1503.33,10.49,18.25,10.49,18.25,1.05,4.82,4.8,8.47,4.52,7.13,2026q1
