id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,rd_expenses,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss,net_open_hedge_income,interest_cost_fin,interest_income_fin,other_earnings,other_composite_income_mino_at,requested_period
90021,601288.XSHG,2014-03-31,2014-04-26,2014-03-31,136100000000.0,136100000000.0,103142000000.0,,26887000000.0,63630000000.0,,,,,0.0,0.0,,0.0,7253000000.0,,39283000000.0,,13340000000.0,4159000000.0,-2130000000.0,,99000000.0,72470000000.0,574000000.0,2733000000.0,,70311000000.0,16789000000.0,53522000000.0,53430000000.0,92000000.0,0.16,0.16,7090000000.0,60612000000.0,60524000000.0,88000000.0,,,,,,,,,,,2014q1
90020,601288.XSHG,2014-06-30,2014-08-27,2014-06-30,130535000000.0,130535000000.0,106296000000.0,,20961000000.0,68412000000.0,,,,,0.0,0.0,,0.0,7204000000.0,,39946000000.0,,28939000000.0,890000000.0,437000000.0,,638000000.0,62123000000.0,700000000.0,-2450000000.0,,65273000000.0,14728000000.0,50545000000.0,50602000000.0,-57000000.0,0.1557,0.16,9532000000.0,60077000000.0,60073000000.0,4000000.0,,,,,,,,,,,2014q2
90019,601288.XSHG,2014-09-30,2014-10-31,2014-09-30,127331000000.0,127331000000.0,108355000000.0,,18072000000.0,65686000000.0,,,,,0.0,0.0,,0.0,7261000000.0,,42103000000.0,,45021000000.0,-1324000000.0,1433000000.0,,1253000000.0,61645000000.0,510000000.0,468000000.0,,61687000000.0,13249000000.0,48438000000.0,48407000000.0,31000000.0,0.1492,0.15,2518000000.0,50956000000.0,50908000000.0,48000000.0,,,,,,,,,,,2014q3
90018,601288.XSHG,2014-12-31,2015-03-25,2014-12-31,126892000000.0,126892000000.0,112098000000.0,,14203000000.0,92186000000.0,,,,,0.0,0.0,,0.0,7162000000.0,,58660000000.0,,67971000000.0,-1864000000.0,2147000000.0,,925000000.0,34706000000.0,1484000000.0,1204000000.0,,34986000000.0,7981000000.0,27005000000.0,27022000000.0,-17000000.0,0.0828,0.08,6977000000.0,33982000000.0,33998000000.0,-16000000.0,,,,,,,,,,,2014q4
90017,601288.XSHG,2015-03-31,2015-04-29,2015-03-31,139443000000.0,139443000000.0,109442000000.0,,26978000000.0,70408000000.0,,,,,0.0,0.0,,0.0,7655000000.0,,40227000000.0,,20088000000.0,-926000000.0,1750000000.0,,141000000.0,69035000000.0,1200000000.0,35000000.0,,70200000000.0,15881000000.0,54319000000.0,54116000000.0,203000000.0,0.17,0.17,-1373000000.0,52946000000.0,52651000000.0,295000000.0,,,,,,,,,,,2015q1
90016,601288.XSHG,2015-06-30,2015-08-28,2015-06-30,134704000000.0,134704000000.0,110051000000.0,,20665000000.0,70935000000.0,,,,,0.0,0.0,,0.0,7404000000.0,,40836000000.0,,39321000000.0,740000000.0,891000000.0,,-146000000.0,63769000000.0,962000000.0,252000000.0,,64479000000.0,14234000000.0,50245000000.0,50199000000.0,46000000.0,0.154,0.15,5391000000.0,55636000000.0,55770000000.0,-134000000.0,,,,,,,,,,,2015q2
90015,601288.XSHG,2015-09-30,2015-10-24,2015-09-30,133129000000.0,133129000000.0,109247000000.0,,18969000000.0,70118000000.0,,,,,0.0,0.0,,0.0,7128000000.0,,42731000000.0,,57365000000.0,2657000000.0,-2523000000.0,,2885000000.0,63011000000.0,706000000.0,1380000000.0,,62337000000.0,13531000000.0,48806000000.0,48895000000.0,-89000000.0,0.15,0.15,4299000000.0,53105000000.0,53175000000.0,-70000000.0,,,,,,,,,,,2015q3
90014,601288.XSHG,2015-12-31,2016-04-01,2015-12-31,128892000000.0,128892000000.0,107400000000.0,,15937000000.0,91836000000.0,,,,,0.0,0.0,,0.0,6888000000.0,,54649000000.0,,84172000000.0,2814000000.0,728000000.0,20000000.0,-38000000.0,37056000000.0,1811000000.0,5026000000.0,,33841000000.0,6437000000.0,27404000000.0,27372000000.0,32000000.0,0.0834,0.08,11755000000.0,39159000000.0,38987000000.0,172000000.0,,,,,,,,,,,2015q4
90013,601288.XSHG,2016-03-31,2016-04-29,2016-03-31,138046000000.0,138046000000.0,101704000000.0,,28918000000.0,69162000000.0,,,,,0.0,0.0,,0.0,7389000000.0,,38573000000.0,,18168000000.0,-2704000000.0,772000000.0,-2000000.0,2249000000.0,68884000000.0,982000000.0,790000000.0,,69076000000.0,14508000000.0,54568000000.0,54688000000.0,-120000000.0,0.16,0.16,-1158000000.0,53410000000.0,53710000000.0,-300000000.0,,,,,,,,,,,2016q1
97973,601288.XSHG,2016-06-30,2016-08-27,2016-06-30,122339000000.0,122339000000.0,97253000000.0,,22190000000.0,60984000000.0,,,,,0.0,0.0,,0.0,1682000000.0,,39621000000.0,,36735000000.0,1887000000.0,726000000.0,-1000000.0,-1594000000.0,61355000000.0,1134000000.0,108000000.0,,62381000000.0,11898000000.0,50483000000.0,50460000000.0,23000000.0,0.1536,0.16,-1561000000.0,48922000000.0,48908000000.0,14000000.0,,,,,,,,,,,2016q2
