day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2014-01-02,601009.XSHG,0.1855,238.7022,238.7022,5.3448,0.9047,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-03,601009.XSHG,0.2177,236.3271,236.3271,5.2916,0.8957,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-06,601009.XSHG,0.2699,233.0613,233.0613,5.2185,0.8834,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-07,601009.XSHG,0.1389,233.655,233.655,5.2318,0.8856,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-08,601009.XSHG,0.1964,234.8426,234.8426,5.2584,0.8901,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-09,601009.XSHG,0.1765,233.0613,233.0613,5.2185,0.8834,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-10,601009.XSHG,0.1626,233.0613,233.0613,5.2185,0.8834,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-13,601009.XSHG,0.2564,236.3271,236.3271,5.2916,0.8957,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-14,601009.XSHG,0.2476,238.7022,238.7022,5.3448,0.9047,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-15,601009.XSHG,0.2117,235.4364,235.4364,5.2717,0.8924,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-16,601009.XSHG,0.2291,235.1395,235.1395,5.265,0.8912,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-17,601009.XSHG,0.1846,232.1706,232.1706,5.1985,0.88,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-20,601009.XSHG,0.1352,232.7644,232.7644,5.2118,0.8822,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-21,601009.XSHG,0.1262,233.3581,233.3581,5.2251,0.8845,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-22,601009.XSHG,0.2813,237.2178,237.2178,5.3115,0.8991,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-23,601009.XSHG,0.2097,234.8426,234.8426,5.2584,0.8901,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-24,601009.XSHG,0.2164,235.4364,235.4364,5.2717,0.8924,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-27,601009.XSHG,0.2045,234.2488,234.2488,5.2451,0.8879,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-28,601009.XSHG,0.1731,236.624,236.624,5.2983,0.8969,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-29,601009.XSHG,0.28,236.3271,236.3271,5.2916,0.8957,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
