trade_seq,code,display_name,listed_start,listed_days,listed_trading_days,open,close,high,low,volume,money,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,daily_return_close,mom_1m,mom_3m,mom_6m,mom_12m,mom_12_1,mom_6_1,liq_money_1m,liq_turnover_1m,price_history_1m_ready,price_history_3m_ready,price_history_6m_ready,price_history_12m_ready,price_history_12_1_ready,liquidity_1m_ready,momentum_core_ready_v1,mom_3_1,price_history_3_1_ready,price_history_6_1_ready,price_history_12_1_ready_v2,momentum_monthly_ready_v2,month_key,rebalance_date,next_rebalance_date,next_rebalance_close,y_month_total_return_close,avg_money_20d_pre_rebalance,avg_market_cap_20d_pre_rebalance,y_month_avg_daily_return_close,monthly_momentum_ready_v2,liquidity_top_60_flag,market_cap_top_60_flag,rebalance_stock_pool_flag_v2
874,601328.XSHG,交通银行,2007-05-15,3731,874,3.94,3.96,3.97,3.92,133378809.0,526262159.0,0.2087,4789.9459,2531.6807,7.0997,0.8134,0.0076335877862594,0.0879120879120878,0.1379310344827586,0.1346704871060171,0.2073170731707316,0.1097560975609757,0.0429799426934096,807160572.9,0.3275499999999999,1,1,1,1,1,1,1,0.0459770114942528,1,1,1,1,2017-08,2017-08-01,2017-09-01,3.99,0.007575757575757569,807160572.9,4656.644280000001,0.0004320952263306827,1,1,1,1
874,601398.XSHG,工商银行,2006-10-27,3931,874,3.51,3.55,3.55,3.51,218186161.0,770611801.0,0.0516,19816.1879,14990.439,7.0957,1.0179,0.0113960113960114,0.1093749999999997,0.1993243243243243,0.2815884476534296,0.3446969696969695,0.2121212121212121,0.1552346570397111,946537086.9,0.06605,1,1,1,1,1,1,1,0.0810810810810811,1,1,1,1,2017-08,2017-08-01,2017-09-01,3.69,0.03943661971830981,946537086.9,18978.63319,0.0018086788408479561,1,1,1,1
874,601818.XSHG,光大银行,2010-08-18,2540,874,2.66,2.68,2.7,2.66,201640220.0,539814634.0,0.3192,1988.5294,1695.9213,6.5279,0.8722,0.0037453183520599,0.0806451612903227,0.130801687763713,0.0806451612903227,0.1404255319148937,0.0553191489361701,0.0,733394716.7,0.4367649999999999,1,1,1,1,1,1,1,0.0464135021097045,1,1,1,1,2017-08,2017-08-01,2017-09-01,2.62,-0.022388059701492602,733394716.7,1949.3190149999998,-0.0009242304008368214,1,1,1,1
874,601939.XSHG,建设银行,2007-09-25,3598,874,4.38,4.42,4.45,4.38,124304854.0,549003580.0,0.8422,17000.7465,652.3687,7.2802,1.0509,0.0091324200913243,0.1133501259445843,0.1978319783197832,0.2592592592592593,0.4121405750798723,0.2683706070287541,0.1310541310541311,710330703.6,1.149555,1,1,1,1,1,1,1,0.075880758807588,1,1,1,1,2017-08,2017-08-01,2017-09-01,4.45,0.006787330316742057,710330703.6,16088.2064,0.00037243892275123474,1,1,1,1
874,601988.XSHG,中国银行,2006-07-05,4045,874,2.49,2.51,2.52,2.49,486876286.0,1218908291.0,0.1466,11657.7565,8346.3144,7.0821,0.8624,0.0080321285140561,0.1255605381165918,0.1674418604651162,0.1674418604651162,0.2487562189054726,0.1094527363184081,0.0372093023255815,1006553521.4,0.12591,1,1,1,1,1,1,1,0.0372093023255815,1,1,1,1,2017-08,2017-08-01,2017-09-01,2.67,0.06374501992031889,1006553521.4,11149.937595,0.002785061312047891,1,1,1,1
874,601997.XSHG,贵阳银行,2016-08-16,350,233,7.38,7.5,7.6,7.36,54243356.0,407457424.0,5.2002,359.4998,78.2,9.4296,1.6343,0.0135135135135133,0.0026737967914438,0.047486033519553,0.0013351134846462,,,-0.0013351134846462,363190043.8,4.556075,1,1,1,0,0,1,0,0.0446927374301675,1,1,0,0,2017-08,2017-08-01,2017-09-01,7.49,-0.0013333333333332975,363190043.8,364.970435,-1.1027651563500197e-05,0,0,0,0
874,601998.XSHG,中信银行,2007-04-27,3749,874,4.27,4.33,4.34,4.26,115929188.0,498986563.0,0.2336,3298.2053,2150.4081,7.887,0.9345,0.0140515222482435,0.121761658031088,0.1895604395604395,0.0212264150943395,0.1798365122615803,0.0517711171662125,-0.089622641509434,541505203.65,0.252035,1,1,1,1,1,1,1,0.0604395604395604,1,1,1,1,2017-08,2017-08-01,2017-09-01,4.15,-0.04157043879907618,541505203.65,3252.6959249999995,-0.0017540131748848306,1,0,1,0
874,603323.XSHG,苏农银行,2016-11-29,245,165,6.09,6.4,6.53,6.05,26834650.0,171326938.0,10.4633,163.9231,16.4083,24.6309,2.0667,0.0509031198686371,-0.056047197640118,-0.2261185006045948,0.0829103214890016,,,0.1472081218274112,75786992.35,4.58133,1,1,1,0,0,1,0,-0.1801692865779927,1,1,0,0,2017-08,2017-08-01,2017-09-01,6.97,0.08906249999999982,75786992.35,164.531345,0.0038615556717177747,0,0,0,0
897,000001.XSHE,平安银行,1991-04-03,9648,897,8.63,8.58,8.72,8.53,125415670.0,1080996319.27,0.5674,1924.8031,1896.5066,8.4196,1.0051,-0.0057937427578216,0.0035087719298245,0.2434782608695651,0.2101551480959098,0.2084507042253522,0.2042253521126762,0.2059238363892808,1127141244.687,0.614885,1,1,1,1,1,1,1,0.2391304347826086,1,1,1,1,2017-09,2017-09-01,2017-10-09,8.65,0.00815850815850827,1127141244.687,1855.6063499999996,0.0005082214584538997,1,1,1,1
897,002142.XSHE,宁波银行,2007-07-19,3697,897,12.68,12.82,12.88,12.67,35202035.0,450017933.26,0.6256,812.6781,721.1441,9.6322,1.6772,0.0078616352201257,0.0482420278004906,0.173992673992674,0.17722681359045,0.3028455284552847,0.2428861788617886,0.1230486685032139,360198516.9785,0.510365,1,1,1,1,1,1,1,0.1199633699633699,1,1,1,1,2017-09,2017-09-01,2017-10-09,12.86,0.0031201248049921304,360198516.9785,790.700795,0.00020773709231259522,1,0,0,0
897,002807.XSHE,江阴银行,2016-09-02,364,243,6.5,6.46,6.51,6.42,43952544.0,283754046.04,11.2616,212.7895,25.2172,27.6848,2.4511,-0.0167427701674277,-0.0197268588770864,-0.0372578241430699,-0.4132606721162579,0.5023255813953489,0.5325581395348837,-0.4014532243415077,289715971.7385,11.532855,1,1,1,1,1,1,1,-0.0178837555886736,1,1,1,1,2017-09,2017-09-01,2017-10-09,5.36,-0.1702786377708978,289715971.7385,210.88072500000004,-0.008645299523249871,1,0,0,0
897,002839.XSHE,张家港行,2017-01-24,220,149,9.22,9.2,9.3,9.13,31481336.0,289320212.52,10.6304,272.3943,27.2405,38.4743,3.416,-0.0139335476956056,0.0466439135381115,-0.0426638917793964,-0.3967213114754099,,,-0.4236065573770492,287801683.3155,10.740675,1,1,1,0,0,1,0,-0.085327783558793,1,1,0,0,2017-09,2017-09-01,2017-10-09,8.4,-0.08695652173913038,287801683.31549996,262.986085,-0.0041961377239601565,0,0,0,0
897,600000.XSHG,浦发银行,1999-11-10,6505,897,9.32,9.39,9.46,9.32,53396688.0,501796405.0,0.1397,3588.8506,3588.8506,6.5858,1.0051,0.0042780748663102,-0.0073995771670191,-0.0126182965299683,0.0364238410596027,0.0239912758996729,0.0316248636859324,0.0441501103752759,723205475.2,0.2030749999999999,1,1,1,1,1,1,1,-0.0052576235541533,1,1,1,1,2017-09,2017-09-01,2017-10-09,9.59,0.021299254526091493,723205475.2,3564.5409,0.0010314361151111382,1,1,1,1
897,600015.XSHG,华夏银行,2003-09-12,5103,897,6.42,6.43,6.46,6.4,48071694.0,309367444.0,0.2536,1219.4375,1219.4375,6.1941,0.8787,-0.0015527950310559,-0.0316265060240963,0.0610561056105611,0.0190174326465928,0.1143847487001732,0.1507798960138648,0.05229793977813,461352059.75,0.3795199999999999,1,1,1,1,1,1,1,0.0957095709570956,1,1,1,1,2017-09,2017-09-01,2017-10-09,6.36,-0.010886469673405785,461352059.75,1218.8604799999998,-0.000508215089377719,1,1,0,0
897,600016.XSHG,民生银行,2000-12-19,6100,897,4.52,4.51,4.54,4.49,132014752.0,596187130.0,0.2408,3053.8237,2473.4831,6.2697,0.8619,-0.0044150110375277,-0.0216919739696312,0.0512820512820513,-0.0342612419700214,-0.0720164609053498,-0.051440329218107,-0.0128479657387579,689742192.1,0.28041,1,1,1,1,1,1,1,0.0745920745920747,1,1,1,1,2017-09,2017-09-01,2017-10-09,4.44,-0.015521064301551979,689742192.1,3033.9391800000003,-0.0007346575395059474,1,1,1,1
897,600036.XSHG,招商银行,2002-04-09,5624,897,19.09,19.1,19.4,18.94,67198987.0,1287996634.0,0.2326,6748.8307,5520.3055,10.2086,1.6093,0.0,0.0482985729967071,0.2073324905183313,0.4624808575803982,0.4945226917057905,0.4256651017214397,0.3950995405819293,1155549110.1,0.214865,1,1,1,1,1,1,1,0.1517067003792667,1,1,1,1,2017-09,2017-09-01,2017-10-09,18.62,-0.025130890052356025,1155549110.1,6556.655464999999,-0.0011470143206681047,1,1,1,1
897,600908.XSHG,无锡银行,2016-09-23,343,230,8.8,8.8,8.83,8.72,15484949.0,135677731.0,6.3147,215.675,21.5675,22.8965,2.4284,-0.0045248868778279,-0.0056497175141241,-0.0946502057613168,-0.1513982642237221,,,-0.1465766634522661,148606170.5,6.94444,1,1,1,0,0,1,0,-0.0895061728395062,1,1,0,0,2017-09,2017-09-01,2017-10-09,7.05,-0.19886363636363646,148606170.5,212.91206000000003,-0.010150972553468354,0,0,0,0
897,600919.XSHG,江苏银行,2016-08-02,395,266,5.36,5.37,5.37,5.34,53696803.0,287347254.0,0.5648,1017.066,510.5252,9.099,1.186,0.001865671641791,-0.011049723756906,-0.0611888111888111,-0.1020066889632107,-0.2350427350427349,-0.2264957264957264,-0.0919732441471573,433937779.45,0.853595,1,1,1,1,1,1,1,-0.0506993006993007,1,1,1,1,2017-09,2017-09-01,2017-10-09,5.12,-0.046554934823091254,433937779.45,1012.6791649999999,-0.002247483041582048,1,0,0,0
897,600926.XSHG,杭州银行,2016-10-27,309,211,7.92,7.92,7.96,7.87,16720315.0,132104690.0,2.426,545.6335,54.5644,12.9746,1.3584,-0.0037735849056603,0.0076335877862594,-0.0388349514563106,-0.0503597122302158,,,-0.0575539568345323,143271447.8,2.652695,1,1,1,0,0,1,0,-0.0461165048543689,1,1,0,0,2017-09,2017-09-01,2017-10-09,7.44,-0.06060606060606055,143271447.8,538.4878150000001,-0.002960534504261376,0,0,0,0
897,601009.XSHG,南京银行,2007-07-19,3697,897,5.18,5.2,5.23,5.16,85031997.0,441181359.0,0.6783,684.5142,651.2089,7.602,1.2606,0.0019267822736031,0.0256410256410255,0.0505050505050506,-0.0170132325141776,0.0810810810810811,0.0540540540540541,-0.0415879017013232,422031496.45,0.657895,1,1,1,1,1,1,1,0.0242424242424241,1,1,1,1,2017-09,2017-09-01,2017-10-09,5.16,-0.007692307692307665,422031496.45,666.3198449999999,-0.000341399775632457,1,0,0,0
897,601128.XSHG,常熟银行,2016-09-30,336,225,6.4,6.35,6.4,6.33,16845210.0,107046741.0,4.3598,245.3892,24.5389,22.6462,2.4833,-0.0109034267912773,0.0461285008237231,-0.0522388059701492,-0.1383989145183175,,,-0.1763907734056987,128639098.55,5.34343,1,1,1,0,0,1,0,-0.0940298507462686,1,1,0,0,2017-09,2017-09-01,2017-10-09,4.99,-0.21417322834645658,128639098.55,239.15441,-0.011296278815434676,0,0,0,0
897,601166.XSHG,兴业银行,2007-02-05,3861,897,11.21,11.14,11.29,11.1,130870526.0,1463136685.0,0.4369,3639.6382,3337.9694,6.4982,0.9915,-0.0080142475512021,-0.0035778175313058,0.094302554027505,0.108457711442786,0.1413934426229508,0.1454918032786885,0.1124378109452735,1315104291.9,0.393895,1,1,1,1,1,1,1,0.0982318271119842,1,1,1,1,2017-09,2017-09-01,2017-10-09,11.11,-0.0026929982046679513,1315104291.9,3620.110475,-0.00011293584969519526,1,1,1,1
897,601169.XSHG,北京银行,2007-09-19,3635,897,4.82,4.8,4.84,4.77,75478086.0,362619135.0,0.2608,1390.4984,1390.4984,7.615,1.0687,-0.004149377593361,-0.0184049079754601,0.0503282275711158,-0.0457256461232604,0.0300429184549355,0.0493562231759656,-0.0278330019880717,357728294.35,0.259255,1,1,1,1,1,1,1,0.0700218818380742,1,1,1,1,2017-09,2017-09-01,2017-10-09,4.73,-0.01458333333333317,357728294.35,1376.72116,-0.000683088433409938,1,0,0,0
897,601229.XSHG,上海银行,2016-11-16,289,197,6.5,6.49,6.51,6.47,19664557.0,127554065.0,0.8653,1475.2934,147.5306,9.9756,1.2214,-0.0015384615384614,-0.006125574272588,-0.0015384615384614,0.0587275693311581,,,0.065252854812398,174030984.7,1.18797,1,1,1,0,0,1,0,0.0046153846153846,1,1,0,0,2017-09,2017-09-01,2017-10-09,6.2,-0.044684129429892194,174030984.7,1464.404295,-0.0021551085913477093,0,0,0,0
897,601288.XSHG,农业银行,2010-07-15,2605,897,2.35,2.3,2.37,2.29,756403705.0,1762167870.0,0.1602,12017.3823,10880.0459,6.4132,0.9423,-0.0212765957446809,-0.0170940170940171,0.1057692307692306,0.1979166666666665,0.2105263157894736,0.2315789473684211,0.21875,893889825.3,0.0813899999999999,1,1,1,1,1,1,1,0.125,1,1,1,1,2017-09,2017-09-01,2017-10-09,2.36,0.026086956521739202,893889825.3,12088.837045,0.001283294249610686,1,1,1,1
897,601328.XSHG,交通银行,2007-05-15,3762,897,4.03,3.99,4.05,3.96,179351209.0,718324386.0,0.2806,4827.0772,2551.3062,7.0444,0.8274,-0.0123762376237623,0.0050377833753147,0.1114206128133705,0.1022099447513813,0.1839762611275965,0.1780415430267061,0.0966850828729282,694672170.85,0.27463,1,1,1,1,1,1,1,0.1058495821727021,1,1,1,1,2017-09,2017-09-01,2017-10-09,3.88,-0.027568922305764465,694672170.85,4744.6456,-0.0013142462422335904,1,1,1,1
897,601398.XSHG,工商银行,2006-10-27,3962,897,3.74,3.69,3.78,3.67,532950737.0,1987960684.0,0.1261,20635.9223,15610.5471,7.343,1.068,-0.0186170212765957,0.0193370165745856,0.1714285714285714,0.2857142857142856,0.3566176470588234,0.3308823529411764,0.2613240418118467,1045099209.65,0.06694,1,1,1,1,1,1,1,0.1492063492063493,1,1,1,1,2017-09,2017-09-01,2017-10-09,3.89,0.05420054200542013,1045099209.65,20486.231649999998,0.002583058772552438,1,1,1,1
897,601818.XSHG,光大银行,2010-08-18,2571,897,2.64,2.62,2.66,2.6,281259924.0,739487580.0,0.4452,1937.1824,1652.1299,6.2836,0.8407,-0.011320754716981,-0.0075757575757575,0.0693877551020407,0.0274509803921569,0.0916666666666667,0.1,0.0352941176470589,538615201.85,0.326055,1,1,1,1,1,1,1,0.0775510204081633,1,1,1,1,2017-09,2017-09-01,2017-10-09,2.58,-0.01526717557251911,538615201.85,1932.0477499999997,-0.0007151339986241525,1,1,1,1
897,601939.XSHG,建设银行,2007-09-25,3629,897,4.51,4.45,4.56,4.45,178586819.0,804701137.0,1.21,17125.752,657.1655,7.2447,1.0645,-0.0198237885462554,-0.0022421524663677,0.1528497409326425,0.215846994535519,0.3484848484848486,0.3515151515151515,0.2185792349726776,666469264.9,1.0142599999999995,1,1,1,1,1,1,1,0.1554404145077721,1,1,1,1,2017-09,2017-09-01,2017-10-09,4.56,0.024719101123595433,666469264.9,17115.751525,0.0012194936187411088,1,1,1,1
897,601988.XSHG,中国银行,2006-07-05,4076,897,2.68,2.67,2.7,2.64,326005241.0,872286173.0,0.0982,12364.2872,8852.1516,7.056,0.9147,-0.0074349442379182,0.04296875,0.2027027027027026,0.2136363636363634,0.2714285714285713,0.2190476190476189,0.1636363636363635,851723955.6,0.09899,1,1,1,1,1,1,1,0.1531531531531531,1,1,1,1,2017-09,2017-09-01,2017-10-09,2.62,-0.01872659176029956,851723955.6,12005.134125,-0.0008665742269390191,1,1,1,1
897,601997.XSHG,贵阳银行,2016-08-16,381,256,7.55,7.49,7.57,7.45,39423550.0,296156489.0,1.5649,359.0401,188.6273,8.9463,1.6126,-0.0079470198675496,0.0190476190476192,0.0067204301075267,-0.0876979293544458,-0.1177856301531212,-0.1342756183745583,-0.1047503045066993,246635548.05,1.7453150000000002,1,1,1,1,1,1,1,-0.0120967741935484,1,1,1,1,2017-09,2017-09-01,2017-10-09,7.15,-0.04539385847797062,246635548.05,352.661465,-0.0021799280954862385,1,0,0,0
897,601998.XSHG,中信银行,2007-04-27,3780,897,4.19,4.15,4.21,4.15,66618355.0,278200577.0,0.1342,3161.1879,2061.0736,7.5195,0.8969,-0.0119047619047618,-0.0071770334928228,0.0807291666666667,-0.0047961630695442,0.0613810741687979,0.0690537084398976,0.0023980815347721,304828641.7,0.14811,1,1,1,1,1,1,1,0.0885416666666667,1,1,1,1,2017-09,2017-09-01,2017-10-09,4.09,-0.014457831325301318,304828641.7,3152.3796049999996,-0.000676762413611095,1,0,1,0
897,603323.XSHG,苏农银行,2016-11-29,276,188,6.78,6.97,6.98,6.71,30873023.0,210760718.0,12.0379,178.5488,17.8723,25.6356,2.1975,0.0234948604992657,0.0976377952755904,0.0043227665706051,-0.166267942583732,,,-0.2404306220095693,94598409.05,5.664215,1,1,1,0,0,1,0,-0.085014409221902,1,1,0,0,2017-09,2017-09-01,2017-10-09,6.09,-0.1262553802008608,94598409.05,164.466175,-0.006329004839189261,0,0,0,0
918,000001.XSHE,平安银行,1991-04-03,9686,918,8.86,8.65,8.91,8.62,173133617.0,1520609511.57,0.7833,1940.2565,1911.7328,8.4872,1.0132,0.0176470588235293,-0.0356744704570791,0.1947513812154695,0.2572674418604652,0.2609329446064139,0.3075801749271136,0.303779069767442,858320615.2305,0.4467099999999999,1,1,1,1,1,1,1,0.2389502762430939,1,1,1,1,2017-10,2017-10-09,2017-11-01,8.73,0.009248554913294793,858320615.2305,1943.3471650000004,0.0006515018469246824,1,1,1,1
918,002142.XSHE,宁波银行,2007-07-19,3735,918,12.95,12.86,13.09,12.81,33405993.0,431882280.99,0.5937,815.7199,723.8434,9.6683,1.6835,0.0190174326465928,-0.0220532319391635,0.1038626609442059,0.2007469654528477,0.3508403361344538,0.3813025210084035,0.2278244631185806,290842263.0675,0.403325,1,1,1,1,1,1,1,0.1287553648068669,1,1,1,1,2017-10,2017-10-09,2017-11-01,13.47,0.04743390357698307,290842263.0675,811.6388000000001,0.0028725916149818648,1,0,0,0
918,002807.XSHE,江阴银行,2016-09-02,402,264,5.47,5.36,5.51,5.34,39668645.0,214389322.05,2.9702,176.382,71.5277,22.948,2.0317,0.0132325141776938,-0.1051752921535893,-0.1964017991004497,,-0.2209302325581394,-0.129360465116279,,230627308.521,3.042075,1,1,0,1,1,1,0,-0.1019490254872563,1,0,1,0,2017-10,2017-10-09,2017-11-01,4.89,-0.08768656716417922,230627308.521,185.65173,-0.0052500602937128596,0,0,0,0
918,002839.XSHE,张家港行,2017-01-24,258,170,8.8,8.4,8.97,8.34,35702136.0,308599554.48,12.0556,248.7157,24.8726,35.1299,3.119,0.0206561360874848,-0.0718232044198895,-0.1313340227507755,-0.3427230046948356,,,-0.2918622848200312,191578467.671,7.342635000000001,1,1,1,0,0,1,0,-0.0641158221302998,1,1,0,0,2017-10,2017-10-09,2017-11-01,7.73,-0.0797619047619047,191578467.671,259.55179499999997,-0.004672621854112075,0,0,0,0
918,600000.XSHG,浦发银行,1999-11-10,6543,918,9.76,9.59,9.77,9.56,70919389.0,684274104.0,0.1856,3827.5113,3664.7308,7.0237,1.072,0.0137420718816065,0.0202127659574467,0.0412595005428879,0.0811724915445322,0.043525571273123,0.0228509249183896,0.0597519729425028,465806351.7,0.12811,1,1,1,1,1,1,1,0.020629750271444,1,1,1,1,2017-10,2017-10-09,2017-11-01,9.22,-0.03858185610010423,465806351.7,3782.6883900000003,-0.002292067062773535,1,1,1,1
918,600015.XSHG,华夏银行,2003-09-12,5141,918,6.41,6.36,6.44,6.34,73227766.0,467332053.0,0.3862,1206.6148,1206.6148,6.129,0.8695,0.0143540669856461,-0.0154798761609906,0.0159744408945687,0.0358306188925081,0.117750439367311,0.1353251318101933,0.0521172638436482,277026545.65,0.230185,1,1,1,1,1,1,1,0.0319488817891373,1,1,1,1,2017-10,2017-10-09,2017-11-01,6.11,-0.03930817610062898,277026545.65,1201.8063100000002,-0.002327531393653118,1,0,0,0
918,600016.XSHG,民生银行,2000-12-19,6138,918,4.47,4.44,4.49,4.43,171012140.0,763581517.0,0.3165,2962.6103,2399.6037,6.0824,0.8362,0.0113895216400912,-0.0176991150442475,0.0254041570438798,0.0045248868778282,-0.0901639344262293,-0.0737704918032787,0.0226244343891401,472050397.4,0.19412,1,1,1,1,1,1,1,0.043879907621247,1,1,1,1,2017-10,2017-10-09,2017-11-01,4.51,0.015765765765765716,472050397.4,2996.7241249999997,0.0009335960111184119,1,1,1,1
918,600036.XSHG,招商银行,2002-04-09,5662,918,19.13,18.62,19.27,18.48,140487251.0,2651928457.0,0.4862,6577.3357,5380.0287,9.9492,1.5684,0.0208333333333334,-0.0327272727272727,0.1210114388922336,0.4159695817490494,0.4896,0.54,0.4638783269961977,1099093415.6,0.203865,1,1,1,1,1,1,1,0.1589403973509935,1,1,1,1,2017-10,2017-10-09,2017-11-01,19.2,0.031149301825993403,1099093415.6,6571.66127,0.001964124360710095,1,1,1,1
918,600908.XSHG,无锡银行,2016-09-23,381,251,7.08,7.05,7.11,6.99,32111682.0,226248719.0,3.0564,172.7987,74.0345,18.3447,1.9457,0.0173160173160173,-0.1792782305005821,-0.2451820128479657,-0.3561643835616438,-0.2857142857142857,-0.1296859169199594,-0.2155251141552511,184672275.0,5.494415,1,1,1,1,1,1,1,-0.0802997858672377,1,1,1,1,2017-10,2017-10-09,2017-11-01,6.52,-0.075177304964539,184672275.0,196.87043,-0.004470595750684081,1,0,0,0
918,600919.XSHG,江苏银行,2016-08-02,433,287,5.18,5.12,5.2,5.11,69970829.0,359925058.0,0.7359,969.7338,486.7671,8.6755,1.1308,0.0118577075098815,-0.0429906542056074,-0.082437275985663,-0.1202749140893471,-0.1606557377049179,-0.1229508196721311,-0.0807560137457046,266300276.75,0.534645,1,1,1,1,1,1,1,-0.0412186379928316,1,1,1,1,2017-10,2017-10-09,2017-11-01,4.94,-0.03515624999999989,266300276.75,991.6105449999999,-0.002074161028247389,1,0,0,0
918,600926.XSHG,杭州银行,2016-10-27,347,232,7.56,7.44,7.6,7.42,19002041.0,142365640.0,2.757,512.6536,51.2664,12.1904,1.2763,0.0040485829959513,-0.0534351145038167,-0.0424710424710423,-0.1003627569528414,,,-0.049576783555018,103075698.65,1.945775,1,1,1,0,0,1,0,0.0115830115830117,1,1,0,0,2017-10,2017-10-09,2017-11-01,6.89,-0.07392473118279574,103075698.65,529.6015850000001,-0.004456568223131412,0,0,0,0
918,601009.XSHG,南京银行,2007-07-19,3735,918,5.23,5.16,5.27,5.14,98417653.0,513130370.0,0.7851,679.4249,646.3672,7.5455,1.2512,0.0137524557956778,-0.0208728652751422,0.036144578313253,-0.011494252873563,0.1315789473684212,0.1557017543859649,0.0095785440613025,310246864.5,0.4748399999999999,1,1,1,1,1,1,1,0.0582329317269074,1,1,1,1,2017-10,2017-10-09,2017-11-01,5.1,-0.011627906976744318,310246864.5,683.7931900000001,-0.0006607595334041057,1,1,0,0
918,601128.XSHG,常熟银行,2016-09-30,374,246,4.72,4.99,5.0,4.72,161980760.0,785902282.0,9.4381,192.9328,85.6993,17.8052,1.9525,-0.0177165354330708,-0.2054140127388535,-0.211690363349131,-0.355297157622739,-0.1120996441281139,0.1174377224199287,-0.1886304909560723,131972810.2,4.587745,1,1,1,1,1,1,1,-0.0078988941548182,1,1,1,1,2017-10,2017-10-09,2017-11-01,4.6,-0.07815631262525058,131972810.2,226.50709999999995,-0.004699478472861617,1,0,0,0
918,601166.XSHG,兴业银行,2007-02-05,3899,918,11.3,11.11,11.36,11.09,215233933.0,2415584257.0,0.7186,3627.1737,3326.538,6.4759,0.9881,0.01,-0.0150709219858156,0.0202020202020201,0.133673469387755,0.1267748478701826,0.1440162271805274,0.1510204081632651,977555956.8,0.293625,1,1,1,1,1,1,1,0.0358126721763083,1,1,1,1,2017-10,2017-10-09,2017-11-01,10.97,-0.012601260126012481,977555956.8,3622.2917800000005,-0.0007008141839615529,1,1,1,1
918,601169.XSHG,北京银行,2007-09-19,3673,918,4.82,4.73,4.84,4.7,95895754.0,457602664.0,0.3313,1370.4256,1370.4256,7.5051,1.0532,0.0063829787234042,-0.0186721991701244,0.0106837606837608,-0.0327198364008178,0.0085287846481876,0.0277185501066097,-0.0143149284253577,217428865.8,0.1577899999999999,1,1,1,1,1,1,1,0.02991452991453,1,1,1,1,2017-10,2017-10-09,2017-11-01,4.63,-0.02114164904862592,217428865.8,1374.25768,-0.0012486466114846532,1,0,0,0
918,601229.XSHG,上海银行,2016-11-16,327,218,6.25,6.2,6.29,6.19,25736554.0,160456757.0,1.1325,1408.9442,140.8956,9.527,1.1665,0.0114192495921696,-0.0402476780185758,-0.0446841294298921,0.0180623973727422,,,0.0607553366174056,116217618.05,0.8098749999999999,1,1,1,0,0,1,0,-0.0046224961479198,1,1,0,0,2017-10,2017-10-09,2017-11-01,5.99,-0.03387096774193543,116217618.05,1430.6833149999998,-0.002007589075534594,0,0,0,0
918,601288.XSHG,农业银行,2010-07-15,2643,918,2.43,2.36,2.45,2.33,915918672.0,2185634411.0,0.194,12309.697,11144.6956,6.5692,0.9652,-0.0084033613445377,0.0085470085470085,0.1291866028708135,0.1979695431472081,0.268817204301075,0.258064516129032,0.1878172588832487,780977251.9,0.06992,1,1,1,1,1,1,1,0.1196172248803828,1,1,1,1,2017-10,2017-10-09,2017-11-01,2.32,-0.016949152542372947,780977251.9,12345.424385,-0.0009397923328460414,1,1,1,1
918,601328.XSHG,交通银行,2007-05-15,3800,918,3.98,3.88,4.0,3.87,288025912.0,1132395497.0,0.4506,4693.4043,2480.6546,6.8493,0.8045,0.0,-0.0324189526184538,0.0688705234159778,0.0747922437673129,0.1938461538461537,0.2338461538461538,0.110803324099723,533070688.4,0.212105,1,1,1,1,1,1,1,0.1046831955922864,1,1,1,1,2017-10,2017-10-09,2017-11-01,3.79,-0.02319587628865971,533070688.4,4752.443185,-0.0013572705140719177,1,1,1,1
918,601398.XSHG,工商银行,2006-10-27,4000,918,4.0,3.89,4.04,3.84,649637085.0,2549794027.0,0.1537,21740.7817,16446.345,7.7362,1.1252,0.0156657963446475,0.0373333333333334,0.219435736677116,0.3141891891891892,0.446096654275093,0.3940520446096653,0.2668918918918919,1033933214.2,0.06452,1,1,1,1,1,1,1,0.1755485893416928,1,1,1,1,2017-10,2017-10-09,2017-11-01,3.88,-0.0025706940874036244,1033933214.2,21142.019169999996,-6.261937603258219e-05,1,1,1,1
918,601818.XSHG,光大银行,2010-08-18,2609,918,2.62,2.58,2.62,2.56,309900086.0,803935299.0,0.4906,1913.8429,1632.2247,6.2079,0.8306,0.0117647058823531,-0.0264150943396226,0.032,0.0403225806451612,0.1120689655172415,0.1422413793103449,0.0685483870967742,366832749.8,0.22321,1,1,1,1,1,1,1,0.06,1,1,1,1,2017-10,2017-10-09,2017-11-01,2.54,-0.015503875968992276,366832749.8,1925.51267,-0.0009085740283976647,1,1,1,1
918,601939.XSHG,建设银行,2007-09-25,3667,918,4.69,4.56,4.73,4.54,193142845.0,893299396.0,1.3086,17550.7706,673.4748,7.4245,1.0909,0.0066225165562912,0.0201342281879193,0.1544303797468353,0.2291105121293799,0.4205607476635513,0.3925233644859813,0.2048517520215633,478245379.45,0.7165699999999999,1,1,1,1,1,1,1,0.1316455696202529,1,1,1,1,2017-10,2017-10-09,2017-11-01,4.59,0.006578947368421018,478245379.45,17374.51287,0.00045715741865711736,1,1,1,1
