trade_seq,code,display_name,listed_start,listed_days,listed_trading_days,open,close,high,low,volume,money,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,daily_return_close,mom_1m,mom_3m,mom_6m,mom_12m,mom_12_1,mom_6_1,liq_money_1m,liq_turnover_1m,price_history_1m_ready,price_history_3m_ready,price_history_6m_ready,price_history_12m_ready,price_history_12_1_ready,liquidity_1m_ready,momentum_core_ready_v1,rebalance_date,quarter_key,next_rebalance_date,next_rebalance_close,y_quarter_total_return_close,y_quarter_avg_daily_return_close,avg_money_20d_pre_rebalance,avg_market_cap_20d_pre_rebalance,liquidity_top_80_flag,market_cap_top_80_flag,rebalance_stock_pool_flag
1055,601169.XSHG,北京银行,2007-09-19,3878,1055,4.32,4.29,4.32,4.26,38345827.0,164569353.0,0.1325,1439.8372,1242.6895,7.5491,0.8797,0.0,-0.0183066361556064,-0.1062499999999999,-0.0734341252699783,-0.0227790432801821,-0.0045558086560363,-0.0561555075593952,144893980.45,0.11606,1,1,1,1,1,1,1,2018-05-02,2018q1,2018-09-03,3.82,-0.10955710955710962,-0.00127532948308861,144893980.45,1444.91152,1,1,1
1055,601229.XSHG,上海银行,2016-11-16,532,355,5.25,5.25,5.29,5.23,59288369.0,311744461.0,0.5494,1193.5045,566.7842,7.5289,0.9077,0.0076775431861804,0.0273972602739724,-0.0295748613678373,-0.1235392320534224,-0.0853658536585366,-0.1097560975609756,-0.1469115191986644,260104736.8,0.4732599999999999,1,1,1,1,1,1,1,2018-05-02,2018q1,2018-09-03,5.88,0.11999999999999988,0.0013801477361798798,260104736.8,1154.943955,1,1,1
1055,601288.XSHG,农业银行,2010-07-15,2848,1055,2.4,2.4,2.42,2.39,468116928.0,1124863895.0,0.0991,12537.0529,11350.5343,6.3968,0.9084,0.0126582278481011,-0.02834008097166,-0.1519434628975265,0.0344827586206897,0.1999999999999999,0.2350000000000001,0.0646551724137933,1250336746.1,0.1109099999999999,1,1,1,1,1,1,1,2018-05-02,2018q1,2018-09-03,2.38,-0.008333333333333304,-1.6389308719696723e-05,1250336746.1,12433.118810000004,1,1,1
1055,601328.XSHG,交通银行,2007-05-15,4005,1055,3.8,3.8,3.81,3.76,107135878.0,405834241.0,0.1676,4596.8628,2429.6285,6.4753,0.7618,0.0,-0.0104166666666666,-0.1142191142191142,0.0026385224274405,0.0795454545454545,0.0909090909090908,0.013192612137203,481890388.8,0.19937,1,1,1,1,1,1,1,2018-05-02,2018q1,2018-09-03,3.65,-0.03947368421052633,-0.0004122643297418125,481890388.8,4565.6724349999995,1,1,1
1055,601398.XSHG,工商银行,2006-10-27,4205,1055,3.87,3.81,3.88,3.8,269368770.0,1033807846.0,0.0637,21313.0942,16122.8103,7.3731,1.022,-0.0052219321148825,-0.0180412371134019,-0.187633262260128,-0.0180412371134019,0.2742474916387958,0.297658862876254,0.0,1512913959.35,0.09378,1,1,1,1,1,1,1,2018-05-02,2018q1,2018-09-03,3.62,-0.04986876640419946,-0.00047663384612333797,1512913959.35,21291.709794999995,1,1,1
1055,601818.XSHG,光大银行,2010-08-18,2814,1055,2.55,2.53,2.56,2.53,85065771.0,216168841.0,0.1347,2110.0654,1600.3802,6.5905,0.7792,-0.0078431372549019,-0.0193798449612404,-0.159468438538206,-0.0039370078740158,0.0675105485232065,0.0886075949367088,0.0157480314960629,308685571.15,0.1918,1,1,1,1,1,1,1,2018-05-02,2018q1,2018-09-03,2.45,-0.03162055335968361,-0.00030125720875216094,308685571.15,2119.25097,1,1,1
1055,601838.XSHG,成都银行,2018-01-31,91,57,7.53,7.44,7.58,7.39,24651008.0,184104596.0,4.8101,381.0925,38.1093,9.332,1.3399,0.0026954177897575,-0.0534351145038167,,,,,,308111124.1,7.828070000000001,1,0,0,0,0,1,0,2018-05-02,2018q1,2018-09-03,6.35,-0.1465053763440861,-0.0014684499296408727,308111124.1,389.79804,1,1,1
1055,601939.XSHG,建设银行,2007-09-25,3872,1055,4.93,4.86,4.95,4.8,147228358.0,717010726.0,0.9975,18675.82,716.6462,7.5897,1.0625,0.0,-0.0260521042084168,-0.2161290322580644,0.0588235294117647,0.3170731707317074,0.3523035230352305,0.0871459694989107,1134476212.15,1.569405,1,1,1,1,1,1,1,2018-05-02,2018q1,2018-09-03,4.67,-0.039094650205761416,-0.0003071137088237424,1134476212.15,18769.574119999997,1,1,1
1055,601988.XSHG,中国银行,2006-07-05,4319,1055,2.43,2.42,2.44,2.41,238961397.0,578784874.0,0.072,11216.1748,8030.1661,6.4181,0.7986,0.0,-0.0434782608695651,-0.1768707482993197,-0.0241935483870967,0.1152073732718894,0.1658986175115206,0.0201612903225805,661437812.35,0.081335,1,1,1,1,1,1,1,2018-05-02,2018q1,2018-09-03,2.37,-0.02066115702479332,-0.0001805509111540506,661437812.35,11303.019245000001,1,1,1
1055,601997.XSHG,贵阳银行,2016-08-16,624,414,6.85,6.55,6.85,6.53,91485860.0,611418886.0,3.5395,314.2175,169.3665,6.6521,1.2071,-0.0534682080924855,-0.0589080459770114,-0.1289893617021276,-0.0813464235624124,-0.0629470672389127,-0.0042918454935623,-0.0238429172510519,206186096.15,1.15313,1,1,1,1,1,1,1,2018-05-02,2018q1,2018-09-03,5.79,-0.11603053435114496,-0.0013314478888446634,206186096.15,332.20401000000004,1,1,1
1055,601998.XSHG,中信银行,2007-04-27,4023,1055,4.11,4.21,4.21,4.11,72968171.0,303759367.0,0.147,3205.2292,2089.7882,7.395,0.8621,0.0243309002433089,0.0095923261390886,-0.0985010706638115,0.0631313131313131,0.1502732240437159,0.139344262295082,0.0530303030303029,213528291.4,0.1043849999999999,1,1,1,1,1,1,1,2018-05-02,2018q1,2018-09-03,4.01,-0.04750593824228033,-0.00047216874755381147,213528291.4,3135.007735,1,1,1
1055,603323.XSHG,苏农银行,2016-11-29,519,346,4.18,4.14,4.2,4.1,12730795.0,52736565.0,1.1855,106.1446,44.4878,14.0399,1.2375,-0.0048076923076924,-0.0758928571428573,-0.2445255474452555,-0.2567324955116697,-0.5077288941736029,-0.4673008323424494,-0.1956912028725314,60030074.95,1.29567,1,1,1,1,1,1,1,2018-05-02,2018q1,2018-09-03,3.71,-0.10386473429951681,-0.0010128333469961994,60030074.95,110.01096500000001,0,0,0
1142,000001.XSHE,平安银行,1991-04-03,10015,1142,7.84,7.92,8.0,7.84,91576755.0,725303291.73,0.4145,1749.6649,1749.6481,7.2881,0.8404,0.0063532401524777,0.139568345323741,0.0219354838709677,-0.1400651465798046,-0.0989761092150169,-0.2093287827076222,-0.2453854505971769,954345877.4515,0.5775300000000001,1,1,1,1,1,1,1,2018-09-03,2018q2,2018-11-01,8.42,0.06313131313131315,0.0020154760042541834,954345877.4515002,1626.98232,1,1,1
1142,002142.XSHE,宁波银行,2007-07-19,4064,1142,13.67,13.72,13.81,13.54,12503754.0,170897771.8,0.2281,848.6745,751.8618,8.2641,1.474,-0.0021818181818181,0.0014598540145986,0.0,-0.1387319522912742,0.0668740279937791,0.0653188180404353,-0.1399874450721908,319164552.253,0.4281099999999999,1,1,1,1,1,1,1,2018-09-03,2018q2,2018-11-01,14.37,0.047376093294460464,0.001472491909864727,319164552.253,843.95892,1,1,1
1142,002807.XSHE,江阴银行,2016-09-02,731,488,3.03,3.01,3.04,2.98,8859181.0,26682140.0,0.6717,97.7364,39.7233,11.8682,1.0409,-0.0066006600660065,-0.0033112582781458,-0.0906344410876134,-0.3,-0.483704974271012,-0.4819897084048027,-0.2976744186046511,39649532.63,0.984485,1,1,1,1,1,1,1,2018-09-03,2018q2,2018-11-01,2.94,-0.023255813953488302,-0.0002848433679611572,39649532.629999995,98.751355,0,0,0
1142,002839.XSHE,张家港行,2017-01-24,587,394,3.51,3.52,3.53,3.48,17810367.0,62474576.43,1.3049,102.8483,48.0162,12.498,1.1738,0.0028490028490029,0.0,-0.1870669745958429,-0.4172185430463576,-0.6101882613510521,-0.6101882613510521,-0.4172185430463576,103956665.294,2.142255,1,1,1,1,1,1,1,2018-09-03,2018q2,2018-11-01,3.73,0.05965909090909083,0.0022378440364558398,103956665.29400001,103.79722,1,0,0
1142,600000.XSHG,浦发银行,1999-11-10,6872,1142,7.63,7.61,7.65,7.56,19256706.0,146457275.0,0.0509,3005.653,2877.8254,5.4986,0.7314,-0.0091145833333332,0.0339673913043478,-0.0065274151436031,-0.1719260065288356,-0.2056367432150313,-0.231732776617954,-0.1991294885745375,192292650.8,0.06746,1,1,1,1,1,1,1,2018-09-03,2018q2,2018-11-01,8.09,0.06307490144546635,0.0017891103867935375,192292650.8,2975.860675,1,1,1
1142,600015.XSHG,华夏银行,2003-09-12,5470,1142,5.32,5.3,5.36,5.26,55463321.0,294162606.0,0.2985,984.7823,984.7823,4.9195,0.6306,-0.0093457943925233,0.0453648915187376,-0.0381125226860253,-0.1627172195892575,-0.1666666666666667,-0.2028301886792453,-0.1990521327014217,178476794.3,0.184495,1,1,1,1,1,1,1,2018-09-03,2018q2,2018-11-01,5.47,0.03207547169811309,0.0010163398976229762,178476794.3,960.6115750000001,1,1,1
1142,600016.XSHG,民生银行,2000-12-19,6467,1142,3.96,3.98,4.0,3.96,91392749.0,363312625.0,0.1714,2618.1886,2120.635,5.0994,0.6763,0.0025188916876572,0.0257731958762887,-0.0316301703163017,-0.1440860215053764,-0.1096196868008948,-0.1319910514541387,-0.1655913978494624,290483975.4,0.138545,1,1,1,1,1,1,1,2018-09-03,2018q2,2018-11-01,4.18,0.05025125628140703,0.0014477975197413056,290483975.4,2587.540915,1,1,1
1142,600036.XSHG,招商银行,2002-04-09,5991,1142,20.88,20.74,20.97,20.61,35363720.0,734063563.0,0.1264,7096.8646,5804.985,9.3816,1.5208,-0.0057526366251199,0.0196656833824975,0.0303030303030302,-0.0581289736603088,0.1014338821030271,0.0801911842804037,-0.0762942779291553,988062101.3,0.17235,1,1,1,1,1,1,1,2018-09-03,2018q2,2018-11-01,21.42,0.0327868852459019,0.0011851037729813572,988062101.3,7005.694815,1,1,1
1142,600908.XSHG,无锡银行,2016-09-23,710,475,4.41,4.42,4.44,4.38,4419385.0,19470924.0,0.4235,106.0818,46.1686,10.0871,1.1025,-0.002257336343115,0.0160919540229884,-0.0848861283643892,-0.2682119205298013,-0.476303317535545,-0.4845971563981043,-0.2798013245033113,29942755.95,0.65204,1,1,1,1,1,1,1,2018-09-03,2018q2,2018-11-01,4.38,-0.009049773755656076,0.0001516263949108458,29942755.95,105.361025,0,0,0
1142,600919.XSHG,江苏银行,2016-08-02,762,511,3.94,3.93,3.94,3.91,29057279.0,114108137.0,0.3032,723.837,376.7158,5.7677,0.7524,-0.0025380710659898,0.0234375,-0.0665083135391924,-0.1493506493506493,-0.2584905660377358,-0.2754716981132076,-0.1688311688311689,121116323.05,0.3235,1,1,1,1,1,1,1,2018-09-03,2018q2,2018-11-01,4.06,0.03307888040712448,0.0009812889238091673,121116323.05,718.2379599999998,1,1,1
1142,600926.XSHG,杭州银行,2016-10-27,676,456,6.11,6.03,6.11,5.96,20645327.0,124250728.0,0.7589,404.2598,164.0221,8.0248,0.9115,-0.0179153094462539,0.0066777963272119,-0.0274193548387097,-0.0473933649289098,-0.2279129321382842,-0.23303457106274,-0.0537124802527645,78647289.85,0.47957,1,1,1,1,1,1,1,2018-09-03,2018q2,2018-11-01,6.08,0.008291873963515828,0.0003348312020113651,78647289.85,404.2085,0,1,0
1142,601009.XSHG,南京银行,2007-07-19,4064,1142,4.95,4.93,4.97,4.89,42685586.0,210514745.0,0.3394,620.0494,620.0494,5.882,1.0003,-0.0080482897384306,0.0164948453608246,-0.0333333333333333,-0.1396160558464224,-0.0573613766730403,-0.0726577437858509,-0.1535776614310646,263008872.2,0.424455,1,1,1,1,1,1,1,2018-09-03,2018q2,2018-11-01,4.86,-0.014198782961460377,-0.0002453289850646431,263008872.2,618.013675,1,1,1
1142,601128.XSHG,常熟银行,2016-09-30,703,470,3.49,3.55,3.56,3.48,24988795.0,88402096.0,1.4799,133.5872,59.9323,9.5116,1.2153,0.0142857142857142,0.0692771084337349,-0.0056022408963585,-0.1820276497695853,-0.4161184210526316,-0.4539473684210526,-0.2350230414746543,67382864.1,1.161175,1,1,1,1,1,1,1,2018-09-03,2018q2,2018-11-01,3.91,0.10140845070422544,0.00291826214134599,67382864.1,128.07394,0,0,0
1142,601166.XSHG,兴业银行,2007-02-05,4228,1142,10.0,10.0,10.06,9.97,46531677.0,465984826.0,0.162,3132.748,2873.0924,5.2868,0.7654,0.0,0.0050251256281408,-0.0049751243781095,-0.1235758106923751,-0.099099099099099,-0.1036036036036036,-0.1279579316389133,599992774.25,0.20761,1,1,1,1,1,1,1,2018-09-03,2018q2,2018-11-01,10.56,0.05600000000000005,0.0016040446127624463,599992774.25,3146.458925,1,1,1
1142,601169.XSHG,北京银行,2007-09-19,4002,1142,3.83,3.82,3.85,3.79,45461790.0,173649070.0,0.1644,1224.1788,1056.5598,6.2753,0.7454,-0.0077922077922079,0.0105820105820106,-0.0402010050251256,-0.1731601731601731,-0.2025052192066806,-0.2108559498956159,-0.1818181818181818,162543634.95,0.154335,1,1,1,1,1,1,1,2018-09-03,2018q2,2018-11-01,4.02,0.05235602094240832,0.0014930249637163757,162543634.95,1219.844485,1,1,1
1142,601229.XSHG,上海银行,2016-11-16,656,442,5.81,5.88,5.89,5.8,42186013.0,247028593.0,0.4038,1292.7941,614.6368,7.6477,0.974,0.0103092783505154,0.0518783542039356,0.0868761552680221,0.1157495256166982,-0.0783699059561128,-0.1238244514106583,0.0607210626185958,237188137.8,0.401715,1,1,1,1,1,1,1,2018-09-03,2018q2,2018-11-01,5.98,0.017006802721088565,0.0005867472918457674,237188137.8,1239.6835449999999,1,1,1
1142,601288.XSHG,农业银行,2010-07-15,2972,1142,2.37,2.38,2.39,2.37,226492176.0,538766209.0,0.0504,12739.3824,10703.6127,6.3647,0.8577,0.0042194092827003,0.0214592274678111,0.0127659574468084,-0.0517928286852589,0.0042194092827003,-0.0168776371308017,-0.0717131474103585,622480705.0,0.0591349999999999,1,1,1,1,1,1,1,2018-09-03,2018q2,2018-11-01,2.5,0.050420168067226934,0.001491906820163503,622480705.0,12553.89141,1,1,1
