rebalance_date,forward_pool_mean_return,cross_factor_ic_mom6,cross_factor_ic_mom12,cross_mcap_median,cross_target_dispersion,cross_mom6_top_bottom_spread,cross_money_median,cross_mom6_positive_ratio,cross_mom6_mean,cross_mom6_median,cross_money_mean,cross_mom12_median,z__cross_mcap_median,z__cross_target_dispersion,z__cross_mom6_top_bottom_spread,z__cross_money_median,state_score_v2
2015-11-02,0.03841778122853891,-0.03333333333333333,-0.06666666666666667,4553.443120000001,0.0747832276907132,0.1544035611218004,743535161.6,0.1111111111111111,-0.10646387715047732,-0.1204819277108434,903855520.382906,0.4100000000000001,0.06872772015640666,1.1960003894205478,0.8662141110562825,-0.27170008064056544,0.6006605753184506
2015-12-01,-0.009014521687695834,-0.2571428571428572,-0.3714285714285715,4734.134552500001,0.0501207098235397,0.09399796891405769,1309522534.125,0.0,-0.15235983420883076,-0.1609717577108881,1450561715.7416666,0.04859902540898015,0.17669803147532476,0.16208744610485595,-0.3205722453889665,0.08485391432911835,-0.016660170534476028
2016-01-04,-0.13118078512187506,0.6,-0.09999999999999999,3509.184315,0.11542979043429973,0.1790445296073849,1215652663.75,0.2,-0.09246714737187225,-0.1392649903288201,1195458502.56,0.0131291028446389,-0.5552584130730789,2.900003506548501,1.3503342750920329,0.025718889566681186,0.9173401197501934
2016-02-01,0.0017590026348604567,-0.6126374746329801,-0.7207499701564473,4069.9767975000004,0.013572659828291787,0.11760822662060631,644811215.175,0.25,-0.031824945536202215,-0.056682415553383256,701049870.14375,0.07283132688812195,-0.22016261974688428,-1.3700960132868572,0.14329758344944016,-0.33389301851472625,-0.27826700776739377
2016-03-01,0.08161314742161432,0.39285714285714296,0.8214285714285715,6571.301995,0.03345643797822147,0.14166730048135473,471786334.25,0.375,-0.023615332902610937,-0.02431972789115645,549224589.2972223,-0.059073446327683646,1.2744785845832076,-0.5365195024881183,0.6159852860788146,-0.44289317561670744,0.44920938594765286
2016-04-01,-0.004569935420967787,0.642857142857143,0.0,9991.52162,0.03290288113620589,0.13370756182480661,647982074.2,0.42857142857142855,-0.015545508570291142,-0.0158102766798416,757584137.7428571,-0.1530054644808743,3.318195724798606,-0.5597259563831869,0.4596006055682195,-0.3318954784498204,0.8874914631083648
2016-05-03,-0.0012958953376580853,-0.39285714285714296,-0.1785714285714286,4085.19259,0.01785957893454128,0.1566056867059423,547522277.4,0.2857142857142857,-0.07251284724555293,-0.1233766233766233,595403049.5285714,-0.136986301369863,-0.2110705790758966,-1.1903779011796498,0.9094791880619119,-0.3951819467027858,-0.024196836372712208
2016-06-01,0.012450348888972115,-0.7500000000000002,-0.5357142857142858,4430.748575,0.032929923032512125,0.20844210732453547,362856890.4,0.42857142857142855,-0.07365649932767629,-0.0537634408602151,423338800.12142855,-0.1964586846543001,-0.004587146173977594,-0.5585922940883069,1.9279073585122992,-0.5115152514083857,0.4690607924146001
2016-07-01,0.03013187661503334,-0.8214285714285715,-0.8214285714285715,4121.95264,0.03171559153571362,0.14113060266891522,339965471.25,0.42857142857142855,-0.04674301060349277,-0.0185758513931888,393274071.8,-0.1102514506769826,-0.1891049884129357,-0.6095000342784119,0.6054408047144622,-0.5259361154500078,0.0831929743682806
2016-08-01,0.03388823894363113,0.08571428571428573,-0.2571428571428572,6564.250682500001,0.0160611196440865,0.04204110272299211,384138515.29999995,1.0,0.09158269622411552,0.08449319234535145,492481635.3888889,-0.0311889435819765,1.2702651451561233,-1.265773704172763,-1.3413668053884025,-0.49810850640683335,-0.2096917144995522
2016-09-01,-0.005143835906747866,-0.3714285714285715,0.7714285714285715,4051.4825225000004,0.025518502249712,0.0281810710861527,529891824.925,1.0,0.05320397987905779,0.0462070475564887,615532587.6416665,0.05803406145871885,-0.2312136839934843,-0.869297142513184,-1.6136743160892433,-0.40628856951495235,-0.5769741432702398
2016-10-10,0.005525327443429366,0.2571428571428572,-0.2,7079.53298,0.0191085693536672,0.044424964936886205,323204583.525,1.0,0.09463384064037574,0.08429487179487165,355543921.44166666,0.0480106100795755,1.5781667944399227,-1.138017174372822,-1.2945311557789239,-0.536494940200684,-0.0794716488777848
2016-11-01,0.0337472235361533,0.3,-0.7999999999999999,9985.63387,0.019174989820610264,0.06101116059608614,275981503.25,1.0,0.08171135839063273,0.0657557643040136,278952565.03,0.0072639225181598,3.3146775602034584,-1.1352326662847443,-0.9686628049485385,-0.5662439747978854,0.44425651594201526
2016-12-01,-0.025378630312102923,0.6785714285714287,-0.7857142857142859,4614.979549999999,0.01802918010289563,0.0170807066068121,651184067.0,1.0,0.05820087571318456,0.0598111227701994,683520910.5357143,0.0331491712707183,0.1054981824446761,-1.1832678062531126,-1.8317627518477175,-0.32987832509954185,-0.644913512639153
2017-01-03,0.026896758729829474,0.5952380952380953,0.19047619047619052,7420.78234,0.014911145569205805,0.05587047009719613,613547804.525,1.0,0.0847153245935821,0.07106936603724605,650313655.71875,0.0771032482046891,1.782076847765675,-1.313983424157566,-1.0696617542810538,-0.35358797021286303,-0.06199509011502047
2017-02-03,0.0234124245965807,0.28571428571428575,0.4047619047619048,7419.835214999999,0.029834279101926715,0.026556574219406805,427695858.0,0.75,0.018592565407853253,0.0173340420505552,463536185.88750005,0.1564655172413793,1.7815109029408809,-0.6883692432614098,-1.6455907438085786,-0.4706687695790252,-0.020445078637520556
2017-03-01,-0.007090971244661156,0.03571428571428572,0.14285714285714288,4810.1811450000005,0.035853878882991796,0.0488517131475424,546739803.15,0.8571428571428571,0.030079815994046043,0.026315789473684,602839221.5357143,0.1396103896103895,0.22213889246892993,-0.43601292827592875,-1.2075590032378585,-0.3956748805266514,-0.25643953962955146
2017-04-05,-0.030130471542194663,0.19047619047619052,0.4523809523809524,7698.300132499999,0.045229089260722735,0.06785662803841876,542576847.275,0.875,0.059275373908700135,0.05343851494293965,538229897.1,0.1451514385610177,1.9479047569155117,-0.04298122696916689,-0.8341701683047218,-0.3982974099684159,0.3672626929025097
2017-05-02,0.08479064296367723,0.5357142857142858,0.5357142857142858,10597.960475000002,0.04418919027716245,0.09373303901400852,695319335.4,0.7142857142857143,0.04496532860753049,0.0657467532467532,647809375.8642856,0.1231822070145425,3.680567039610328,-0.0865763304632382,-0.3257773129878644,-0.3020745135111762,0.8925719774176004
2017-06-01,0.00899670583506519,-0.16666666666666669,-0.09999999999999999,5170.572749999999,0.05306408894904903,0.14530577451688925,676348290.85,0.6666666666666666,-0.01665792571797926,0.0145348837209302,821615135.2611109,0.1164965986394559,0.43748719786561485,0.2854810830132714,0.6874702460938109,-0.3140256665782025,0.4311160483877249
2017-07-03,0.09669297618030413,0.5666666666666667,0.5666666666666667,5681.526815,0.040194410826983495,0.11377908964627326,707079894.5,0.8888888888888888,0.07665843797200081,0.0589970501474925,877847134.1722223,0.1149068322981365,0.7428025562333497,-0.25404723515659255,0.06806667597865766,-0.2946657363303799,0.21287193334644866
2017-08-01,-0.0010520217399981005,0.6606060606060605,0.5393939393939393,5466.679725000002,0.05838517770186506,0.1376088184209571,908437234.15,0.7,0.06838741679248113,0.0420580418658037,1044541158.3349998,0.11910310185904416,0.6144228822647819,0.5085541108240593,0.5362484444865169,-0.16781703377296764,0.4567606178370815
2017-09-01,0.002686974558017772,0.33636363636363636,0.20000000000000004,4744.6456,0.0434456928838949,0.17459988962472411,851723955.6,0.9090909090909091,0.1580938339539888,0.1636363636363635,881928358.376091,0.2042253521126762,0.1829788000494676,-0.11774555585866993,1.2630106035916855,-0.20354459063456135,0.38294710960426115
2017-10-09,-0.00909956906762609,0.33636363636363636,0.3454545454545455,4752.443185,0.0324444312019544,0.1983435047951177,572527600.55,1.0,0.18669119908073747,0.1878172588832487,694401238.2754999,0.258064516129032,0.18763816695102645,-0.5789452965753635,1.729500501414385,-0.37942939055499536,0.42940569058626077
2017-11-01,0.030785261117254926,-0.20979020979020982,-0.4755244755244756,4239.5913425,0.05424873875609823,0.16558494357867684,604541379.525,1.0,0.19068241658817553,0.1814262990455991,792710719.0071667,0.18885706847175204,-0.11881118888772275,0.33514449432436394,1.085894303916246,-0.3592617307418632,0.41537233502368764
2017-12-01,0.009898546059476515,0.9120879120879121,0.945054945054945,3755.745445000001,0.06868399326494241,0.1811213325388057,826838450.0,0.8461538461538461,0.09612283213298091,0.0766208251473479,1272432391.3913846,0.0979827089337175,-0.4079283399372407,0.9403055957630585,1.3911371427397696,-0.21922166554691466,0.5356840160281255
2018-01-02,0.12790966407543186,0.32867132867132864,0.5034965034965035,4200.376572500001,0.1052050854132556,0.13773644444162952,710053501.35,0.9166666666666666,0.12409789362008022,0.1132198393711552,866584703.07575,0.16775260343371806,-0.14224357229748755,2.4713589164146863,0.5387559080263251,-0.29279245884521854,0.7901659277471856
2018-02-01,-0.08508777168903604,-0.8351648351648352,-0.8296703296703297,3841.893805,0.07387661957357183,0.12888599211320861,1880204596.0,0.5384615384615384,0.034803538283192145,0.0039525691699606,2115077614.657923,0.0722222222222221,-0.3564512714336516,1.157993164372566,0.36487141012063806,0.44436541387247563,0.1805119722967692
2018-03-01,-0.07151085338160514,-0.5874125874125874,-0.44055944055944063,4426.3118875,0.03418973245228961,0.17734137022924665,1878799697.275,0.9166666666666666,0.12938934543834255,0.12191217022677689,2033085043.821625,0.2553544494720965,-0.007238243262378343,-0.5057780083680042,1.31687236802431,0.4434803724788986,0.0900939359787572
2018-04-02,-0.005141686232471809,0.2797202797202798,0.3076923076923077,4170.5700225,0.03906212592503569,0.08487861824648281,970141617.4000001,0.8333333333333334,0.04705916853345821,0.05446871231408295,1007182740.5886251,0.1756811301715438,-0.1600541703890325,-0.3015153818377142,-0.499739778664644,-0.12894524012008682,-0.20809102269282598
2018-05-02,-0.026184910995405795,-0.22377622377622378,-0.7412587412587414,3989.5863150000005,0.03727834668891656,0.08448979485718691,797484445.1500001,0.5,-1.7035686708765107e-05,0.0065963060686015,836278939.1466249,0.15346892699542095,-0.2681991276350103,-0.37629576112316115,-0.507378976901393,-0.23771375248329704,-0.22854002829406683
2018-06-01,-0.09803356443113387,0.4265734265734266,-0.2027972027972028,3954.768095,0.04391180947764192,0.11338634373348926,537948647.3,0.3333333333333333,-0.046593456599477584,-0.03281683434770005,635628914.3473749,0.06507691535546685,-0.28900439770762787,-0.09820481058826429,0.060350412073178664,-0.4012130283562307,0.01858855803337929
2018-07-02,0.0877780637092831,-0.11538461538461539,0.7307692307692307,3178.555045,0.06014963271753438,0.06752358741753617,398483265.1,0.07692307692307693,-0.06265763280961263,-0.0666049953746531,607247949.071577,0.0193370165745856,-0.7528225405977563,0.5825243716232207,-0.840713404627051,-0.48907177149663056,-0.13048495052623899
2018-08-01,0.015369678169223818,0.042031588100300776,-0.15761845537612793,3654.0352975000005,0.029772651495747607,0.09945363070270774,571407935.4,0.0,-0.23913897677198256,-0.23566446780732497,621308276.644875,-0.14383824092905345,-0.46870419487362863,-0.6909528229282269,-0.2133850671905936,-0.3801347438926146,-0.24822683527495865
2018-09-03,0.018735576570413994,0.13480067773077872,0.4340659340659341,3146.458925,0.020530071813988245,0.10059656167568891,309583775.9,0.07692307692307693,-0.12260829809664532,-0.1169811320754716,474997373.30011535,-0.1036036036036036,-0.772001247748298,-1.0784243217453433,-0.1909299461410746,-0.5450756146276435,-0.3740699752517681
2018-10-08,0.025655321960410652,-0.47802197802197804,-0.5054945054945055,3142.82345,0.029304460495991842,0.05844761924619983,395921041.25,0.07692307692307693,-0.0539641401695452,-0.0583804143126176,547955460.9895769,-0.0858585858585858,-0.7741735885289942,-0.7105805323615654,-1.01902860366077,-0.4906858908110747,-0.5032742084350637
2018-11-01,-0.015293370314000292,-0.14285714285714285,-0.3736263736263736,3236.41118,0.04239984929549251,0.04047598080515796,549279449.6,0.3076923076923077,0.005874917361715053,-0.005249343832021,774198947.5343077,-0.0157480314960629,-0.71825120082126,-0.1615898716968439,-1.3721166957606534,-0.3940749842541986,-0.4644706960061397
2018-12-03,-0.0769235499626417,-0.5314685314685316,0.2867132867132868,3818.7459,0.07394578379954789,0.04564561563876477,464801857.125,1.0,0.04836085052815465,0.0490125523012552,549558365.925125,-0.0179787234042552,-0.3702830645333646,1.160892697536057,-1.2705490781925854,-0.44729317346574626,-0.0081615679310367
2019-01-02,0.1042465190597549,0.7552447552447553,-0.1398601398601399,3744.4663625000003,0.07503604654654672,0.10116419163523455,387944992.675,1.0,0.12238292185375589,0.10575858250276846,471885926.53691673,-0.02936065206552435,-0.41466803994441637,1.206599172917364,-0.1797777420672938,-0.49571054705172773,0.2769659844893454
2019-02-01,0.09524385382938445,0.1384615384615385,-0.054945054945054944,3134.359785,0.07697827585556835,0.08264412391561224,395703576.4,0.2857142857142857,-0.01467344746983105,-0.008156417156716101,475546600.9991428,-0.2219126944586734,-0.7792309646995496,1.2880221659912947,-0.5436408031974609,-0.49082288673147323,0.11399332120643937
2019-03-01,-0.02208304342468477,-0.3736263736263736,0.09890109890109891,3483.935655,0.021545045045045046,0.07059128190902603,814137430.9,0.6153846153846154,0.01597397328233679,0.0126582278481011,886711811.5735384,-0.0766738660907127,-0.5703454907660708,-1.0358741666330242,-0.7804425284518524,-0.2272229025358039,-0.5398598208287859
2019-04-01,-0.010510897026665708,-0.0857142857142857,0.15164835164835166,3576.3912750000004,0.04300785634456912,0.11318859371744515,830519268.975,1.0,0.10778340460749714,0.1038935948877991,1014607900.7891785,0.1190795781399808,-0.5150995837716502,-0.13610073222401634,0.05646522508219849,-0.21690286697647748,-0.09445805598424763
2019-05-06,-0.022774938710755234,-0.002197802197802198,-0.13406593406593406,3734.79497,0.08359356669047849,0.14090504337566964,1065961543.9,0.7857142857142857,0.059635363609590826,0.026413283035195148,1180941138.74525,0.0615017020162347,-0.42044708128945907,1.565351303869589,0.601009249919458,-0.06858174218751176,0.45362380367177485
2019-06-03,0.059509960114342605,0.8725274725274725,0.8021978021978022,3542.1187250000003,0.05370712631270215,0.15162158906130332,520561356.225,1.0,0.10558709824439091,0.0734618235730171,701103432.7609643,0.07318918918918921,-0.5355787943351793,0.3124387787723686,0.8115568125390336,-0.41216646724097916,0.25014581605430053
2019-07-01,-0.001856591389498764,0.054945054945054944,0.02857142857142857,3611.0538724999997,0.02964162845224678,0.1931139520677449,540495608.275,1.0,0.14155950901221961,0.07501758396342526,779252276.1785,0.14871440783849532,-0.49438730432698264,-0.6964456287024674,1.626755679282477,-0.39960852416629306,0.20888281760483002
2019-08-01,-0.03787360939823952,0.3626373626373627,0.3054945054945055,3618.9663975000003,0.030504745885414658,0.16973268140727732,394442625.121,0.8571428571428571,0.10567336879388434,0.07002551020408165,556674355.657643,0.12415843002435184,-0.4896592562078844,-0.6602616392752776,1.1673847501677428,-0.49161724582465194,0.12727027512730815
2019-09-02,0.04654353464532019,0.3538461538461538,0.48571428571428577,3536.8974124999995,0.04376027510911241,0.12249532271530614,416996239.05575,0.5,0.022630543564919246,0.0044525027444934,719408912.8709999,0.0677654207750515,-0.5386987360408738,-0.10455750117012784,0.23931417323602588,-0.47740918829579987,0.01836678108020602
2019-10-08,0.04950917502923015,0.015384615384615385,0.26153846153846155,3564.0268775,0.04454147532652779,0.07103158031591147,428695496.675,0.2857142857142857,-0.03583310310549441,-0.034304842444377245,717004542.3032143,0.068057178818664,-0.5224878026200779,-0.07180768136434654,-0.771792002516122,-0.4700390290929303,-0.224012114351904
2019-11-01,-0.0348879727076944,-0.3214285714285714,-0.6285714285714286,3716.12014,0.05488387721635464,0.09373739785942654,574602947.9880002,0.7333333333333333,0.04874480373149466,0.0349462365591397,758759729.7910999,0.0525210084033613,-0.43160603432353756,0.3617710487740521,-0.32569167491888934,-0.3781219878532922,-0.0043511681537706515
2019-12-02,0.050388820033656474,0.7071428571428571,0.7535714285714286,3589.319145,0.04181784315005492,0.14479640552811293,430564896.05,0.8666666666666667,0.11611158039383579,0.0732984293193717,583524201.9301333,0.1400437636761486,-0.5073746677129408,-0.1859889898281737,0.6774626930812181,-0.4688613671030939,0.11324010066079937
2020-01-02,-0.12072876357547108,-0.6088235294117647,-0.488235294117647,3357.7612925000003,0.05431594267801179,0.0551107038550456,410256417.90925,0.8125,0.03779626458248274,0.032123722049095055,573537725.3401874,0.16648672934297165,-0.6457396863353102,0.33796184675699986,-1.0845888525399523,-0.4816550606806287,-0.2276779078594085
2020-02-03,0.028802682105477102,0.2352941176470588,0.28823529411764703,3384.1138725,0.026848011871795,0.0512820512820513,472280275.131,0.75,0.04663220968048723,0.03561906408981515,700629389.3174686,0.14259813436859686,-0.629992972574232,-0.8135608541934909,-1.1598102429961858,-0.44258200861378705,-0.5401955152875304
2020-03-02,-0.07036743895658602,-0.3308823529411765,-0.5661764705882354,2901.1847549999998,0.05900635334063121,0.06357290236600158,430070640.1169999,0.29411764705882354,-0.014640190012078917,-0.02200488997555,706923028.2062353,-0.0833333333333333,-0.9185623111423209,0.5345953097175248,-0.9183323625150671,-0.46917273257872716,-0.20828165784028402
2020-04-01,0.028911271985623873,-0.0588235294117647,0.39999999999999997,2842.2490325,0.0590056754472216,0.0648904314686265,514093453.45799994,0.3125,-0.02091351704011478,-0.023797823797823747,768365709.1499686,-0.0540938081975048,-0.9537787473512173,0.5345668907712454,-0.8924469186999101,-0.4162410397183845,-0.2238544338903744
2020-05-06,0.01299211921104127,-0.16176470588235295,0.032352941176470584,2775.7989399999997,0.0274071339652841,0.1056798649244764,334316504.365,0.0,-0.15485369801551385,-0.1668081321817702,470524147.318875,-0.045817563666688,-0.9934853182446431,-0.7901210913734265,-0.09105848191327214,-0.5294947844381738,-0.3362925267732919
2020-06-01,0.006881753499741353,-0.22303921568627455,-0.18872549019607845,2601.07224,0.022740428952037022,0.06195288267201787,296236038.6190001,0.0,-0.08158177881394842,-0.0844250363901019,423771268.63820595,-0.0372565622353938,-1.0978914648654974,-0.985760755653388,-0.950160827392629,-0.5534842634462814,-0.6200821961163083
2020-07-01,0.030263429305769217,0.18823529411764706,0.3529411764705882,2822.9084825,0.050167915267372895,0.0553419991247472,384591622.3915,0.0625,-0.10646049889692095,-0.10755930714196049,566184722.4862187,-0.07177272727272721,-0.9653354945399867,0.16406641352565865,-1.0800446032352164,-0.49782306338908067,-0.345872655215116
2020-08-03,0.043104749757376555,0.16421568627450983,0.48774509803921573,2768.4482850000004,0.08292719880564198,0.0752931367585446,1141923964.4545,1.0,0.12372845780350973,0.1030042918454934,1367888312.676147,0.0971659919028338,-0.9978776267108893,1.5374155357191925,-0.6880653663142163,-0.020727839731273043,-0.031949904393660016
2020-09-01,-0.03961236002074604,-0.6578368226856283,-0.5029411764705883,2948.397,0.052760199619282806,0.11068728256667909,652924694.8894999,0.625,0.05433681178693962,0.029091025536523048,1024172081.023375,-0.007409649358801699,-0.8903511186126747,0.2727413006004209,0.007322060708536039,-0.32878178503896055,-0.0703764930661893
2020-10-09,0.029032042967611717,0.4592363261093911,0.12487100103199174,2619.4733875,0.10779074783253823,0.18187147028889003,377503997.62625,0.8333333333333334,0.13671626654531693,0.06356597845601439,602158156.286778,-0.08622508384169095,-1.0868960480008913,2.579756195911423,1.4058750703838352,-0.5022880409620287,0.8502558148140988
2020-11-02,0.1125426668637324,0.5170278637770898,0.04231166150670795,2564.1794724999995,0.09236419770912309,0.14405626806826677,492228974.7025,0.7222222222222222,0.08380772386761898,0.0303517060367454,839529711.3883055,-0.0997401633259094,-1.1199363595086982,1.9330375628339502,0.6629212407564302,-0.4300149640612972,0.47650935203574485
2020-12-01,-0.07726443119979143,-0.44117647058823534,-0.2823529411764706,3135.710895,0.031080062289895093,0.2464302970342589,727829939.9285002,0.6875,0.09094842250227646,0.0209121914038782,1037349642.5277812,-0.06818327870959455,-0.7784236227835121,-0.6361429714126625,2.6742598667122732,-0.28159386944344267,0.38532178548988527
