code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
600928.XSHG,indicator,2019-06-30,2019q2,,eps,indicator.csv,eps,0.1425,0.1425,0.1425,,identity_q1_or_ytd_diff,True,
600928.XSHG,indicator,2019-06-30,2019q2,,adjusted_profit,indicator.csv,adjusted_profit,630233000.0,630233000.0,630233000.0,,identity_q1_or_ytd_diff,True,
600928.XSHG,indicator,2019-06-30,2019q2,,operating_profit,indicator.csv,operating_profit,751311000.0,751311000.0,751311000.0,,identity_q1_or_ytd_diff,True,
600928.XSHG,indicator,2019-06-30,2019q2,,value_change_profit,indicator.csv,value_change_profit,111403000.0,111403000.0,111403000.0,,identity_q1_or_ytd_diff,True,
600928.XSHG,indicator,2019-06-30,2019q2,,roe,indicator.csv,roe,2.8,2.8,2.8,,identity_q1_or_ytd_diff,True,
600928.XSHG,indicator,2019-06-30,2019q2,,inc_return,indicator.csv,inc_return,2.79,2.79,2.79,,identity_q1_or_ytd_diff,True,
600928.XSHG,indicator,2019-06-30,2019q2,,roa,indicator.csv,roa,0.25,0.25,0.25,,identity_q1_or_ytd_diff,True,
600928.XSHG,indicator,2019-06-30,2019q2,,net_profit_margin,indicator.csv,net_profit_margin,37.29,37.29,37.29,,identity_q1_or_ytd_diff,True,
600928.XSHG,indicator,2019-06-30,2019q2,,gross_profit_margin,indicator.csv,gross_profit_margin,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
600928.XSHG,indicator,2019-06-30,2019q2,,expense_to_total_revenue,indicator.csv,expense_to_total_revenue,55.66,55.66,55.66,,identity_q1_or_ytd_diff,True,
600928.XSHG,indicator,2019-06-30,2019q2,,operation_profit_to_total_revenue,indicator.csv,operation_profit_to_total_revenue,44.34,44.34,44.34,,identity_q1_or_ytd_diff,True,
600928.XSHG,indicator,2019-06-30,2019q2,,net_profit_to_total_revenue,indicator.csv,net_profit_to_total_revenue,37.29,37.29,37.29,,identity_q1_or_ytd_diff,True,
600928.XSHG,indicator,2019-06-30,2019q2,,operating_expense_to_total_revenue,indicator.csv,operating_expense_to_total_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
600928.XSHG,indicator,2019-06-30,2019q2,,ga_expense_to_total_revenue,indicator.csv,ga_expense_to_total_revenue,26.36,26.36,26.36,,identity_q1_or_ytd_diff,True,
