id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
412600,002839.XSHE,2021-09-30,2021-10-26,2021-09-30,0.2094,356694825.7,411360421.07,201879357.55,2.74,2.58,0.24,32.21,,65.9,34.1,32.21,,29.36,,51.02,49.17,94.2,,-106.06,-311.0,23.04,4.71,23.04,4.71,38.85,65.83,40.67,44.81,37.89,44.36,2021q3
420198,002839.XSHE,2021-12-31,2022-03-29,2021-12-31,0.1819,301079678.58,346365837.87,98236816.99,2.31,2.12,0.21,28.42,,70.78,29.22,28.42,,35.35,,71.85,28.45,91.55,,343.61,1175.94,8.34,-1.73,8.34,-1.73,75.2,-15.8,48.52,-13.28,41.26,-13.15,2021q4
422491,002839.XSHE,2022-03-31,2022-04-22,2022-03-31,0.2397,361064259.61,387048292.21,226547360.48,2.96,2.46,0.26,36.69,,67.73,32.27,36.69,,29.84,,33.39,47.13,83.32,,78.94,244.62,11.8,1.19,11.8,1.19,4.16,11.75,28.35,30.63,29.74,31.78,2022q1
1175798,002839.XSHE,2022-06-30,2022-08-10,2022-06-30,0.1514,311679522.58,317519820.54,169316329.15,2.21,2.09,0.19,29.18,,72.46,27.54,29.18,,30.86,,46.53,53.16,94.88,,-57.76,-209.75,0.1,-3.87,0.1,-3.87,28.0,-17.96,25.41,-23.54,25.23,-24.2,2022q2
1365893,002839.XSHE,2022-09-30,2022-10-29,2022-09-30,0.2335,476406183.76,558382771.59,266907091.93,3.34,3.14,0.28,38.55,,57.69,42.31,38.55,,30.11,,52.92,48.46,94.04,,488.25,1153.94,9.41,14.45,9.41,14.45,35.74,75.86,30.94,51.19,33.78,54.21,2022q3
1818882,002839.XSHE,2022-12-31,2023-03-28,2022-12-31,0.1906,394434074.61,514856726.27,87285642.17,2.67,2.54,0.22,35.78,,55.43,44.57,35.78,,40.11,,84.67,17.28,95.37,,78.68,176.53,-2.55,-12.47,-2.55,-12.47,48.65,-7.8,22.69,-18.75,25.77,-18.35,2022q4
2040732,002839.XSHE,2023-03-31,2023-04-29,2023-03-31,0.2345,505578448.82,573525849.37,143478321.9,3.21,3.19,0.27,43.0,,51.87,48.13,43.0,,31.16,,75.28,25.11,99.36,,286.2,594.69,-0.64,3.17,-0.64,3.17,48.18,11.4,16.45,23.99,17.42,23.02,2023q1
2670249,002839.XSHE,2023-06-30,2023-08-29,2023-06-30,0.1645,322023709.73,337735394.38,176423769.52,2.21,1.99,0.18,30.17,,71.71,28.29,30.17,,33.31,,47.04,51.44,90.21,,-311.19,-1100.05,3.54,0.18,3.54,0.18,6.37,-41.11,7.04,-29.72,8.67,-29.84,2023q2
3001832,002839.XSHE,2023-09-30,2023-10-31,2023-09-30,0.2453,517556872.15,620410746.31,142800907.21,3.25,3.16,0.27,47.48,,45.84,54.16,47.48,,34.75,,76.54,22.89,97.24,,17.39,32.11,-13.21,-4.06,-13.21,-4.06,11.11,83.7,6.91,51.0,5.06,49.09,2023q3
3025977,002839.XSHE,2023-12-31,2024-04-30,2023-12-31,0.1792,383673995.71,392927911.33,100340848.61,2.31,2.28,0.19,37.78,,61.1,38.9,37.78,,50.36,,74.86,25.67,98.66,,188.2,483.76,-12.57,-11.82,-12.57,-11.82,-23.68,-36.67,-7.7,-29.85,-5.98,-26.93,2023q4
3025390,002839.XSHE,2024-03-31,2024-04-30,2024-03-31,0.2511,535951141.74,619014285.37,343993524.45,3.15,3.1,0.26,42.52,,51.72,48.28,42.52,,30.53,,44.46,55.6,98.37,,135.7,281.07,7.59,26.95,7.59,26.95,7.93,57.54,6.37,42.88,7.08,40.11,2024q1
3131046,002839.XSHE,2024-06-30,2024-08-27,2024-06-30,0.185,383956508.34,425721430.76,415534291.42,2.29,2.19,0.19,32.05,,66.71,33.29,32.05,,26.61,,2.4,97.84,95.65,,-274.95,-825.98,7.12,-0.25,7.12,-0.25,26.05,-31.23,13.79,-24.82,12.45,-26.33,2024q2
3147847,002839.XSHE,2024-09-30,2024-10-31,2024-09-30,0.2487,531840560.91,591100918.3,270441943.99,3.03,2.98,0.25,50.4,,44.84,55.16,50.4,,34.55,,54.15,45.67,98.56,,108.39,196.51,-6.44,-16.21,-6.44,-16.21,-4.72,38.85,-0.69,31.78,1.39,34.43,2024q3
3168163,002839.XSHE,2024-12-31,2025-03-29,2024-12-31,0.1607,395766972.56,419803841.34,212715633.05,2.08,2.09,0.17,35.25,,61.08,38.92,35.25,,54.15,,50.06,51.42,100.78,,18.09,46.49,6.79,0.65,6.79,0.65,6.84,-28.98,-0.36,-29.61,0.98,-27.23,2024q4
3184365,002839.XSHE,2025-03-31,2025-04-30,2025-03-31,0.23,561389721.6,648495642.26,505414070.82,2.83,2.82,0.26,42.86,,51.03,48.97,42.86,,29.52,,22.06,77.94,99.84,,-220.22,-449.74,3.29,22.78,3.29,22.78,4.76,54.48,4.13,49.32,3.2,43.19,2025q1
3196933,002839.XSHE,2025-06-30,2025-08-28,2025-06-30,0.1769,433228227.69,464947433.59,480039782.27,2.16,2.16,0.19,33.92,,63.69,36.31,33.92,,26.16,,-3.26,103.59,100.21,,-191.02,-526.15,0.14,-3.3,0.14,-3.3,9.21,-28.3,5.99,-23.48,7.7,-23.12,2025q2
3212589,002839.XSHE,2025-09-30,2025-10-31,2025-09-30,0.2362,579631885.52,666699496.35,309160786.57,2.86,2.87,0.26,54.03,,37.72,62.28,54.03,,38.13,,53.89,46.6,100.4,,-271.94,-436.65,-0.1,-16.41,-0.1,-16.41,12.79,43.39,7.09,33.14,6.99,33.54,2025q3
3238092,002839.XSHE,2025-12-31,2026-03-31,2025-12-31,0.1665,406423674.35,474548209.38,308343401.16,1.99,1.99,0.18,37.44,,55.7,44.3,37.44,,51.11,,34.95,64.84,99.85,,469.87,1060.74,-0.68,0.07,-0.68,0.07,13.04,-28.82,5.52,-30.64,3.65,-29.49,2025q4
3259766,002839.XSHE,2026-03-31,2026-04-30,2026-03-31,0.2358,579733046.21,665259395.7,430776606.29,2.77,2.78,0.25,45.61,,47.44,52.56,45.61,,25.02,,35.47,65.16,100.58,,426.42,811.27,-4.43,18.14,-4.43,18.14,2.59,40.19,1.7,43.92,2.5,41.6,2026q1
