id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities,other_comprehensive_income,deferred_earning,loan_and_advance_current_assets,derivative_financial_asset,hold_sale_asset,loan_and_advance_noncurrent_assets,derivative_financial_liability,hold_sale_liability,estimate_liability_current,deferred_earning_current,preferred_shares_noncurrent,pepertual_liability_noncurrent,longterm_salaries_payable,other_equity_tools,preferred_shares_equity,pepertual_liability_equity,receivable_fin,usufruct_assets,contract_assets,bond_invest,other_bond_invest,other_equity_tools_invest,other_non_current_financial_assets,contract_liability,lease_liability,requested_period
104114,002839.XSHE,2017-03-31,2017-04-28,2017-03-31,9867542085.39,,996452968.33,1104640136.13,,,,,,0.0,592073898.26,,,,,,,,,21531628420.07,3226632066.27,,781339585.69,,426652952.94,,,,,,100959221.7,,,,541673432.38,,,91622844338.88,0.0,160297000.0,68645452016.39,663512100.18,425887926.74,,,,10457000591.16,,256309467.16,57994068.51,1351687375.12,,,,0.0,,,,,,,456427616.42,,,,557755.55,,,83332494758.72,1807526665.0,866431340.63,,,2908642730.41,1255269136.79,1378736093.76,,8167346786.1,123002794.06,8290349580.16,91622844338.88,-49259180.49,,,,,,,,,,,,,,,,,,,,,,,,,2017q1
106858,002839.XSHE,2017-06-30,2017-08-23,2017-06-30,10844094682.81,,1002281967.89,585887540.01,,,,,,0.0,542155137.04,,,1543346000.0,,,,,,25330636901.13,3176606413.43,,810007874.01,,417515182.52,423708.0,,,,,97884117.59,,,,651242160.78,,,97989203121.43,0.0,350000000.0,73744335830.95,117911199.95,1060337607.37,,,,10881958103.17,,279930571.03,80115649.91,1433407405.1,,,,0.0,,,,,,,1057054119.99,,,,,,,89893821442.53,1807526665.0,866431340.63,,,3044365445.2,1459679969.98,1005866074.96,,7974163935.34,121217743.56,8095381678.9,97989203121.43,-209705560.43,,,,,,,,,,,,,,,,,,,,,,,,,2017q2
110237,002839.XSHE,2017-09-30,2017-10-27,2017-09-30,10373358095.3,,725442451.34,2903475452.94,,,,,,0.0,492584147.7,,,,,,,,,23438203884.8,2839542776.01,,887342046.44,,410743322.12,,,,,,96410485.35,,,,700926167.12,,,95663710452.65,0.0,450000000.0,69621907245.38,409955350.0,100387170.65,,,,14400715085.96,,315646935.11,86889395.3,1485413045.79,,,,0.0,,,,,,,199661724.03,,,,900888.03,,,87383202373.57,1807526665.0,866431340.63,,,3044365445.2,1459404406.15,1211671951.46,,8157967097.28,122540981.8,8280508079.08,95663710452.65,-231432711.16,,,,,,,,,,,,,,,,,,,,,,,,,2017q3
116133,002839.XSHE,2017-12-31,2018-03-24,2017-12-31,11132888832.36,,1088190950.37,1201633290.0,,,,,,0.0,494507807.18,,,2055996789.71,,,,,,26427728500.85,2759340439.42,,908517167.92,,625640743.49,,,,,,100690047.79,,,,734241341.87,,,103172573436.23,0.0,3250000000.0,72717980238.06,200000000.0,179138732.33,,,,13165818631.53,,342154830.8,86522242.08,1688550270.8,,,,0.0,,,,,,,2876778171.16,,,,85114.87,,,94783689756.49,1807526665.0,866431340.63,,,3122101613.66,1459679969.98,1339486725.05,,8278626049.65,110257630.09,8388883679.74,103172573436.23,-316600264.67,,,,,,,,,,,,,,,,,,,,,,,,,2017q4
119437,002839.XSHE,2018-03-31,2018-04-24,2018-03-31,10409572432.92,,825661900.75,174217940.0,,,,,,0.0,543649603.98,,,1047890159.47,,,,,,23590897559.99,2759215058.74,,928017167.92,,614236877.26,,,,,,96650025.93,,,,744895372.08,,,98339186939.84,0.0,750000000.0,72066366229.26,426981200.0,650862645.24,,,,12145528729.84,,278514717.11,30767080.45,1553820110.93,,,,0.0,,,,,,,1422808527.4,,,,85114.87,,,89569244691.62,1807526665.0,866431340.63,,,3122101613.66,1459679969.98,1567908435.28,,8659061751.12,110880497.1,8769942248.22,98339186939.84,-164586273.43,,,,,,,,,,,,,,,,,,,,,,,,,2018q1
124236,002839.XSHE,2018-06-30,2018-08-14,2018-06-30,11073132179.92,,853541400.0,1812598830.0,,,,,,0.0,490769454.63,,,0.0,,,,,,22854910630.39,2974918150.41,,948767999.51,,608265420.62,,,,,,94838349.73,,,,749443568.24,,,100979172135.66,0.0,650000000.0,75493825680.07,1498426800.0,325039149.28,,,,10704136024.45,,349630995.17,89520922.25,1523757002.17,,,,0.0,,,,,,,1174932464.57,,,,4341199.41,,,92105809862.42,1807526665.0,866431340.63,,,3277573950.59,1615152306.91,1259349019.78,,8762147830.75,111214442.49,8873362273.24,100979172135.66,-63885452.16,,,,,,,,,,,,,,,,,,,,,,,,,2018q2
129681,002839.XSHE,2018-09-30,2018-10-30,2018-09-30,11426283727.78,,261409600.0,1601092050.0,,,,,,0.0,483744840.01,,,0.0,,,,,,26375035525.15,3939208704.96,,962649258.7,,596815531.99,,,,,,91152696.96,,,,782079882.74,,,108487070644.24,0.0,1450000000.0,82651835916.09,200000000.0,0.0,,,,9725047595.28,,398760751.59,127398096.22,1632488526.85,,,,0.0,,,,,,,2950266151.81,,,,4341199.41,,,99419469237.55,1807526665.0,866431340.63,,,3277573950.59,1615152306.91,1490396599.75,,8953833348.45,113768058.24,9067601406.69,108487070644.24,-103247514.43,,,,,,,,,,,,,,,,,,,,,,,,,2018q3
136878,002839.XSHE,2018-12-31,2019-04-27,2018-12-31,11982277171.16,,425518400.0,1029545590.0,,,,,,0.0,554362220.86,,,,,,,,,23761101866.86,8039305759.4,,994417404.35,,604969420.28,23708.0,,,,,104607976.93,,,,805878301.85,,,113446248280.41,0.0,2347000000.0,81853653873.9,2247264000.0,168177216.44,,,,9312352673.06,,412160413.72,181190677.9,1775559314.34,,,,0.0,,,,,,,4695413761.81,,,,65719145.13,,,103435593740.52,1807526665.0,866431340.63,,,3277573950.59,1615152306.91,1682908103.36,,9917773883.46,92880656.43,10010654539.89,113446248280.41,217844121.78,,,,,,,,,,,,,450337395.19,,,,,,,,,,,,2018q4
136698,002839.XSHE,2019-03-31,2019-04-27,2019-03-31,13038013281.83,,849541845.42,6040074100.27,,,,,,0.0,,,,300073972.6,,,,,,,,,1013917404.35,,599937687.61,1532787.94,,,,,104672899.72,,,,876530557.13,,,124244887184.9,0.0,2347000000.0,93405015391.64,1420910833.35,343673902.83,,,,9564034259.92,,308261562.51,137677814.94,,,,,0.0,,,,,,,5879997706.88,,,142090572.18,76393087.11,,,113926872550.11,1807526665.0,866431340.63,,,3277573950.59,1615152306.91,1866487949.72,,10230285789.55,87728845.24,10318014634.79,124244887184.9,346776181.51,,,,,,,,,,,,,450337395.19,,,,,,17422859751.47,22064338333.01,260502604.4,,,,2019q1
144156,002839.XSHE,2019-06-30,2019-08-20,2019-06-30,13168560596.5,,780393089.18,4558473512.63,,,,,,0.0,,,,890189915.64,,,,,,,,,1026083376.53,,589002601.25,23708.0,,,,,101266668.97,,,,870381349.42,,,121891087168.75,0.0,2277000000.0,92020246956.76,1895882336.09,,,,,5678370001.49,,322911972.64,87771819.93,,,,,0.0,,,,,,,8903777999.35,,,139135114.84,22544413.57,,,111754602225.54,1807556998.0,866586950.93,,,3539693240.99,1789898500.51,1372005426.9,,10042605188.35,93879754.86,10136484943.21,121891087168.75,216559748.61,,,,,,,,,,,,,450304322.41,,,,,,18554733985.21,16872640923.6,260502604.4,,,,2019q2
