id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,requested_period
104404,002839.XSHE,2017-03-31,2017-04-28,2017-03-31,,2676536064.0,,,,,,,916197824.0,252701104.0,,,5856839.0,4185293312.0,,1909416960.0,,,529035456.0,,211270256.0,71587896.0,2304918272.0,5126228992.0,-940935552.0,28150351872.0,29529570.0,,,,28179881984.0,9338140.0,29925005312.0,,,,29934344192.0,-1754461952.0,733996864.0,,,43717208.0,,777714112.0,,6656434.5,,,6656434.5,771057664.0,2776699.25,-1921563136.0,4960577024.0,3039013888.0,2017q1
107147,002839.XSHE,2017-06-30,2017-08-23,2017-06-30,,5098883584.0,89703000.0,,,,,,1243305088.0,-252701104.0,,,36920624.0,6271109120.0,,1551114496.0,,,459108448.0,,80490568.0,21623202.0,1253895808.0,3559132416.0,2711976704.0,39407341568.0,40814556.0,,,,39448154112.0,174423472.0,42008723456.0,,,,42183147520.0,-2734993152.0,,,,1233924864.0,,1233924864.0,,176060656.0,,,176060656.0,1057864256.0,2531475.5,1037379200.0,3039013888.0,4076392960.0,2017q2
110581,002839.XSHE,2017-09-30,2017-10-27,2017-09-30,,-4122137360.95,100000000.0,,,,,,1273872283.82,,,,1745583623.12,-900947866.37,,470174776.32,,,431085696.63,,104210522.25,135897416.72,-3317730704.62,-2468406442.75,1567458576.38,85817795255.89,1269816.8,,,,85819065072.69,92805542.0,86121488966.73,,,,86214294508.73,-395229436.04,0.0,,,-1277642127.14,,-1277642127.14,537397622.03,7204091.38,,,544601713.41,-1822243840.55,4463408.41,-645551291.8,4076393008.41,3430841716.61,2017q3
116491,002839.XSHE,2017-12-31,2018-03-24,2017-12-31,,3095781768.06,2800000000.0,,,,,,897185993.6,,,,-1260267348.85,5041967705.59,,1506154701.77,339829281.65,,391013357.88,,105896808.74,-78434148.2,217695336.92,2874680889.13,2167286816.46,46847354523.67,15923885.25,,,2339193.86,46865617602.78,-84857465.62,49705673087.62,,,,49620815622.0,-2755198019.22,0.0,,,7778784683.42,,7778784683.42,5022602378.01,1802096.38,,,5024404474.39,2754380209.03,-1616394.33,2164852611.94,3430841716.61,5595694328.55,2017q4
120094,002839.XSHE,2018-03-31,2018-04-24,2018-03-31,,,,,,,,,1044913521.51,409551400.37,,,3643389.05,1679995830.58,,1979473884.79,,,617620715.65,,220882763.74,141553903.67,1173720340.46,7284865617.11,-5604869786.53,54372027094.65,67480572.29,,,,54439507666.94,30551768.97,49408153921.8,,,,49438705690.77,5000801976.17,,,,794814603.54,,794814603.54,1780000000.0,872220.42,,,1780872220.42,-986057616.88,631067.96,-1589494359.28,5595694328.55,4006199969.27,2018q1
127693,002839.XSHE,2018-06-30,2018-08-14,2018-06-30,,2775845442.01,,,,,,,1302033691.07,1071445600.0,,,37758600.3,5272434910.99,,2935752057.96,,,529365456.44,,105201567.49,-28253178.33,1516560379.91,4507012274.67,765422636.32,32908057863.89,-14518771.33,,,200.01,32893539292.57,16764213.89,33018586187.94,,,,33035350401.83,-141811109.26,,,,2935185396.46,,2935185396.46,3670000000.09,162656647.64,,,3832656647.73,-897471251.27,2760388.6,-271099335.61,4006199969.27,3735100633.66,2018q2
134707,002839.XSHE,2018-09-30,2018-10-30,2018-09-30,,7158010236.02,,,,,,,1219804449.24,-1298426800.0,,,-32824916.8,6739323871.2,,3692048198.05,,,411322027.3,,113326386.74,15626258.58,1071786220.98,5023831231.15,1715492640.05,42824151797.48,25533530.9,,,613835.74,42850299164.12,7860124.85,47402101389.84,,,,47409961514.69,-4559662350.57,,,,5483487981.01,,5483487981.01,3690000000.27,18154293.5,,,3708154293.77,1775333687.24,2894534.38,-1065941488.9,3735100633.66,2669159144.76,2018q3
143235,002839.XSHE,2018-12-31,2019-04-27,2018-12-31,,-798182042.19,,,,,,,1180582832.05,1910000000.0,,,156246637.69,2448647427.55,,2888450660.87,96157409.01,,427534838.13,,137876714.09,22458960.57,445249006.42,3120727589.09,-672080161.54,64796602983.13,45895164.97,,,-611915.75,64841886232.35,118836661.31,65767314416.13,,,,65886151077.44,-1044264845.09,,,,-1494514995.08,,-1494514995.08,-3690000000.27,0.0,,,-3690000000.27,2195485005.19,7540835.81,486680834.37,2669159144.76,3155839979.13,2018q4
143055,002839.XSHE,2019-03-31,2019-04-27,2019-03-31,,9837199983.06,,,,,,,1550250049.17,,,,264831642.87,11652281675.1,,3039516547.25,495876649.08,,673305586.51,,306005793.26,86410460.19,174763523.63,10490487553.84,1161794121.26,16663336044.36,43632919.78,,,525430.99,16707494395.13,19022057.55,17343333616.55,,,,17362355674.1,-654861278.97,,,,7190748328.64,,7190748328.64,6010000000.02,278248.79,,,6010278248.81,1180470079.83,2290871.92,1689693794.04,3155839979.13,4845533773.17,2019q1
146829,002839.XSHE,2019-06-30,2019-08-20,2019-06-30,,-1600027497.66,,,,,,,661023655.77,,,,-194572135.87,-1133575977.76,,3139087009.32,58880616.06,,615662573.63,,174503361.88,59247186.64,3655788788.02,7495558085.58,-8629134063.34,75565936182.98,41057835.76,,,454359.45,75607448378.19,46361782.18,69705621191.95,,,,69751982974.13,5855465404.06,,,,5544847996.43,,5544847996.43,2530000000.12,270935070.74,,,2800935070.86,2743912925.57,4482888.21,-25272845.5,4845533773.17,4820260927.67,2019q2
152689,002839.XSHE,2019-09-30,2019-10-22,2019-09-30,,988230955.86,,,,,,,1011699231.43,,,,134625011.89,2384555199.18,,3271329864.44,-438143505.12,,402226715.01,,151964147.94,14197157.48,-1264786426.04,-619380674.54,3003935873.72,-60863397437.5,1091874932.62,,,578761.34,-59770943743.54,96649948.1,-59616789007.39,,,,-59520139059.29,-250804684.25,,,,2023475340.42,,2023475340.42,6210000000.0,2140266.09,,,6212140266.09,-4188664925.67,4151475.0,-1431382261.2,4820260927.67,3388878666.47,2019q3
171738,002839.XSHE,2019-12-31,2020-04-28,2019-12-31,,1382400377.6,209000000.0,,,,,,1295739217.79,,,,-153064242.48,2734075352.91,,2859015196.39,-85426600.49,,281584004.81,,137449323.23,202806916.12,-2083214426.65,2046441710.48,687633642.43,249597776963.63,593011610.5,,,51102621.44,250241891195.57,107850252.9,251252191467.78,,,,251360041720.68,-1118150525.11,,,,7794417974.51,,7794417974.51,7387725024.99,9813346.73,,,7397538371.72,396879602.79,-6285186.39,-39922466.28,3388878666.47,3348956200.19,2019q4
171443,002839.XSHE,2020-03-31,2020-04-28,2020-03-31,,6968900196.77,,,,,,,1612438887.96,19398265.03,,,54799088.02,10182143800.08,,2686492523.49,,,147129641.99,,417094283.99,97266574.66,132648541.89,5565546293.36,4616597506.72,80214288593.32,60213896.09,5070951.68,,,80279573441.09,43466497.25,83200048033.07,,,,83243514530.32,-2963941089.23,,,,1455441524.04,,1455441524.04,2798207762.69,42391881.4,,,2840599644.09,-1385158120.05,5879716.65,273378014.09,3348956200.19,3622334214.28,2020q1
188982,002839.XSHE,2020-06-30,2020-08-25,2020-06-30,,7411693048.97,,,,,,,941448649.69,531646805.04,,,35972683.2,8996437800.63,,5013091485.09,,,1090824542.3,,46146173.91,162369874.18,2857925318.04,9031418086.63,-34980286.0,120132812290.53,869427209.71,,,,121010838887.24,141614178.37,117789845389.49,,,,117931459567.86,3079379319.38,,,,1038543990.57,,1082879990.57,3306275214.84,230585228.22,,,3536860443.06,-2453980452.49,-489210.83,589929370.06,3622334214.28,4212263584.34,2020q2
