id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,deposit_in_ib,cash_equivalents,deposit_client,cash_in_cb,settlement_provi,settlement_provi_client,metal,lend_capital,fairvalue_fianancial_asset,other_grow_asset,bought_sellback_assets,interest_receivable,insurance_receivables,recover_receivable,separate_receivable,not_time_fund,not_decide_fund,response_fund,health_fund,margin_loan,deposit_period,loan_and_advance,margin_out,agent_asset,investment_reveiable,advance_payment,hold_for_sale_assets,hold_to_maturity_investments,longterm_equity_invest,finance_out,capital_margin_out,investment_property,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,other_cash_from_invest_act,gain_from_disposal,subtotal_invest_cash_inflow,inventories,fixed_assets,constru_in_process,intangible_assets,trade_fee,long_deferred_expense,fixed_assets_liquidation,independent_account_asset,deferred_tax_assets,other_asset,total_assets,borrowing_from_centralbank,deposit_in_ib_and_other,shortterm_loan,loan_pledge,borrowing_capital,fairvalue_financial_liability,derivative_financial_liability,sold_buyback_secu_proceeds,deposit_absorb,proxy_secu_proceeds,proxy_sell_proceeds,notes_payable,advance_peceipts,insurance_receive_early,commission_payable,insurance_payable,salaries_payable,taxs_payable,interest_payable,proxy_liability,estimate_liability,compensation_payable,interest_insurance_payable,investment_money,not_time_reserve,not_decide_reserve,live_reserve,longterm_reserve,longterm_loan,bonds_payable,independent_account,deferred_tax_liability,other_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,surplus_reserve_fund,equities_parent_company_owners,retained_profit,minority_interests,currency_mis,total_owner_equities,total_liability_equity,perferred_share_liability,account_receivable,other_equity_tools,perferred_share_equity,pep_debt_equity,other_comprehensive_income,good_will,shortterm_loan_payable,accounts_payable,ordinary_risk_reserve_fund,contract_assets,hold_sale_asset,bond_invest,other_bond_invest,other_equity_tools_invest,contract_liability,usufruct_assets,liease_liability
1055,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2017-04-28,2016-01-01,2016-12-31,2017-03-31,1,321003,定期报告,2918228745.25,,,8519643853.97,,,,1118380795.64,146696258.61,,,467491081.52,,,,,,,,,,41231924461.16,,,4788292314.84,,23300290441.91,3235630784.69,881289585.69,,,,,,,,,,,,,,372659646.48,,103935693.59,,,,,447391582.93,563997174.24,88095852420.52,200000000.0,1096205827.71,,,410811000.0,227236386.62,,12653300000.0,63119591066.54,,,,,,,,339195784.27,87462105.92,1361998449.01,,,,,,,,,,,612763717.97,,6468781.04,760327963.17,80875361082.25,1626766665.0,313194445.0,,2908642730.41,7220491338.27,1087616138.22,,,7220491338.27,88095852420.52,,,,,,46927525.94,,,,1237343833.7,,,,,,,,
1056,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2017-08-23,2016-01-01,2016-12-31,2017-06-30,1,321003,定期报告,2918228745.25,,,8519643853.97,,,,1118380795.64,146696258.61,,,467491081.52,,,,,,,,,,41231924461.16,,,4788292314.84,,23300290441.91,3235630784.69,881289585.69,,,,,,,,,,,,,,372465938.48,193708.0,103935693.59,,,,,447391582.93,563997174.24,88095852420.52,200000000.0,1096205827.71,,,410811000.0,227236386.62,,12653300000.0,63119591066.54,,,,,,,,339195784.27,87462105.92,1361998449.01,,,,,,,,,,,612763717.97,,6468781.04,760327963.17,80875361082.25,1626766665.0,313194445.0,,2908642730.41,7220491338.27,1087616138.22,,,7220491338.27,88095852420.52,,,,,,46927525.94,,,,1237343833.7,,,,,,,,
1057,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2017-10-27,2016-01-01,2016-12-31,2017-09-30,1,321003,定期报告,2918228745.25,,,8519643853.97,,,,1118380795.64,146696258.61,,,467491081.52,,,,,,,,,,41231924461.16,,,4788292314.84,,23300290441.91,3235630784.69,881289585.69,,,,,,,,,,,,,,372659646.48,,103935693.59,,,,,447391582.93,563997174.24,88095852420.52,200000000.0,1096205827.71,,,410811000.0,227236386.62,,12653300000.0,63119591066.54,,,,,,,,339195784.27,87462105.92,1361998449.01,,,,,,,,,,,612763717.97,,6468781.04,760327963.17,80875361082.25,1626766665.0,313194445.0,,2908642730.41,7220491338.27,1087616138.22,,,7220491338.27,88095852420.52,,,,,,46927525.94,,,,1237343833.7,,,,,,,,
1058,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2018-03-24,2016-01-01,2016-12-31,2017-12-31,1,321003,定期报告,2918228745.25,,,8519643853.97,,,,1118380795.64,146696258.61,,,467491081.52,,,,,,,,,,41231924461.16,,,4788292314.84,,23300290441.91,3235630784.69,881289585.69,,,,,,,,,,,,,,372659646.48,,103935693.59,,,,,447391582.93,563997174.24,88095852420.52,200000000.0,1096205827.71,,,410811000.0,227236386.62,,12653300000.0,63119591066.54,,,,,,,,339195784.27,87462105.92,1361998449.01,,,,,,,,,,,612763717.97,,6468781.04,760327963.17,80875361082.25,1626766665.0,313194445.0,,2908642730.41,7220491338.27,1087616138.22,,,7220491338.27,88095852420.52,,,,,,46927525.94,,,,1237343833.7,,,,,,,,
1059,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2017-04-28,2017-01-01,2017-03-31,2017-03-31,0,321003,定期报告,1240172033.38,,,8228833974.97,,,,996452968.33,1104640136.13,,,582291105.68,,,,,,,,,,42914533269.1,,,7241049192.86,,21531628420.07,3226632066.27,880689585.69,,,,,,,,,,,,,,385662457.27,,100865305.03,,,,,497003102.53,758382924.54,89688836541.85,100000000.0,3069651539.25,,,663512100.18,425887926.74,,10457000591.16,63967419334.07,,,,,,,,256309467.16,56129289.24,1319811002.62,,,,,,,,,,,456427616.42,,557755.55,855666784.32,81628373406.71,1807526665.0,866431340.63,,2908642730.41,8060463135.14,1290383149.02,,,8060463135.14,89688836541.85,,,,,,-49864583.62,,,,1237343833.7,,,,,,,,
1060,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2017-08-23,2017-01-01,2017-06-30,2017-06-30,0,321003,定期报告,1074560266.68,,,9371134791.48,,,,1002281967.89,585887540.01,,1543346000.0,535448790.61,,,,,,,,,,44203076825.75,,,6246986170.87,,25330636901.13,3176606413.43,909357874.01,,,,,,,,,,,,,,377596042.19,193708.0,97798950.92,,,,,602349741.22,969163580.02,96026425564.21,300000000.0,6349978678.0,,,117911199.95,1060337607.37,,10881958103.17,65746323227.27,,,,,,,,279930571.03,75907099.89,1400998064.69,,,,,,,,,,,1057054119.99,,,886844782.41,88157243453.77,1807526665.0,866431340.63,,3044365445.2,7869182110.44,920241717.28,,,7869182110.44,96026425564.21,,,,,,210310963.56,,,,1440927905.89,,,,,,,,
1061,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2017-10-27,2017-01-01,2017-09-30,2017-09-30,0,321003,定期报告,1069847056.62,,,8954296281.16,,,,725442451.34,2903475452.94,,,484725319.71,,,,,,,,,,44497746984.91,,,6283561491.93,,23438203884.8,2839542776.01,986692046.44,,,,,,,,,,,,,,371352089.95,,96334068.68,,,,,650921942.5,441853410.78,93743995257.77,400000000.0,2339511797.47,,,409955350.0,100387170.65,,14400715085.96,65685748345.28,,,,,,,,315646935.11,80817558.58,1450304569.69,,,,,,,,,,,199661724.03,,900888.03,310168537.11,85693817961.91,1807526665.0,866431340.63,,3044365445.2,8050177295.86,1122964053.43,,,8050177295.86,93743995257.77,,,,,,-232038114.29,,,,1440927905.89,,,,,,,,
1062,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2018-03-24,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,922564831.39,,,9777497515.34,,,,1088190950.37,1201633290.0,,2055996789.71,487308506.29,,,,,,,,,,45962695810.09,,,7951745183.69,,26427728500.85,2759340439.42,1007867167.92,,,,,,,,,,,,,,587118978.28,,100627047.79,,,,,679102798.05,184830556.78,101194248365.97,3200000000.0,2743075765.21,,,200000000.0,179138732.33,,13165818631.53,68297274600.48,,,,,,,,338154830.8,85624433.84,1645800824.55,,,,,,,,,,,2876778171.16,,85114.87,275533202.9,93007284307.67,1807526665.0,866431340.63,,3122101613.66,8186964058.3,1267182200.92,,,8186964058.3,101194248365.97,,,,,,-317205667.8,,,,1440927905.89,,,,,,,,
3466,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2018-04-24,2017-01-01,2017-12-31,2018-03-31,1,321003,定期报告,922564831.39,,,9777497515.34,,,,1088190950.37,1201633290.0,,2055996789.71,487308506.29,,,,,,,,,,45962695810.09,,,7951745183.69,,26427728500.85,2759340439.42,1007867167.92,,,,,,,,,,,,,,587095270.28,23708.0,100627047.79,,,,,679102798.05,184830556.78,101194248365.97,3200000000.0,2743075765.21,,,200000000.0,179138732.33,,13165818631.53,68297274600.48,,,,,,,,338154830.8,85624433.84,1645800824.55,,,,,,,,,,,2876778171.16,,85114.87,275533202.9,93007284307.67,1807526665.0,866431340.63,,3122101613.66,8186964058.3,1267182200.92,,,8186964058.3,101194248365.97,,,,,,-317205667.8,,,,1440927905.89,,,,,,,,
3467,300022943,江苏张家港农村商业银行股份有限公司,002839.XSHE,002839,,,2018-04-24,2018-01-01,2018-03-31,2018-03-31,0,321003,定期报告,804268904.77,,,9330396175.85,,,,825661900.75,174217940.0,,1047890159.47,533767319.25,,,,,,,,,,47746695259.38,,,7019551483.89,,23590897559.99,2759215058.74,1027367167.92,,,,,,,,,,,,,,576653670.08,,96587025.93,,,,,688347403.23,268844326.37,96490361355.62,700000000.0,1579531502.28,,,426981200.0,650862645.24,,12145528729.84,68936191574.46,,,,,,,,278503632.68,30230287.86,1510995154.24,,,,,,,,,,,1422808527.4,,85114.87,242466929.24,87924185298.11,1807526665.0,866431340.63,,3122101613.66,8566176057.51,1494380208.89,,,8566176057.51,96490361355.62,,,,,,-165191676.56,,,,1440927905.89,,,,,,,,
