id,code,pubDate,statDate,total_loan,total_deposit,interest_earning_assets,non_interest_earning_assets,interest_earning_assets_yield,interest_bearing_liabilities,non_interest_bearing_liabilities,interest_bearing_liabilities_interest_rate,non_interest_income,non_interest_income_ratio,net_interest_margin,net_profit_margin,core_level_capital,net_core_level_capital,core_level_capital_adequacy_ratio,net_level_1_capital,level_1_capital_adequacy_ratio,net_capital,capital_adequacy_ratio,weighted_risky_asset,deposit_loan_ratio,short_term_asset_liquidity_ratio_CNY,short_term_asset_liquidity_ratio_FC,Nonperforming_loan_rate,single_largest_customer_loan_ratio,top_ten_customer_loan_ratio,bad_debts_reserve,non_performing_loan_provision_coverage,cost_to_income_ratio,former_core_capital,former_net_core_capital,former_net_core_capital_adequacy_ratio,former_net_capital,former_capital_adequacy_ratio,former_weighted_risky_asset,normal_amount,normal_amount_ratio,concerned_amount,concerned_amount_ratio,secondary_amount,secondary_amount_ratio,suspicious_amount,suspicious_amount_ratio,loss_amount,loss_amount_ratio,short_term_loan_average_balance,short_term_loan_annualized_average_interest_rate,mid_term_loan_annualized_average_balance,mid_term_loan_annualized_average_interest_rate,enterprise_deposits_average_balance,enterprise_deposits_average_interest_rate,savings_deposit_average_balance,savings_deposit_average_interest_rate,requested_year
110726,002839.XSHE,2018-03-24,2017-12-31,49067325523.3,70544023814.0,94111584500.0,9060988936.23,4.31,84597636800.0,10186052956.49,2.28,176957334.5,7.3317,2.33,2.12,,8022359400.0,11.82,8022359400.0,11.82,8775421100.0,12.93,67865185200.0,69.62,37.6,,1.78,2.3,21.88,1619071762.38,185.6,36.33,,,,,,,45086839937.0,91.8,3151869239.0,6.42,769236671.0,1.57,79906871.0,0.16,23221342.0,0.05,,,,,,,,,2017
110807,002839.XSHE,2019-04-27,2018-12-31,60159749146.38,79503686221.4,106346479600.0,7099768680.41,4.43,96565830700.0,6869763040.52,2.06,272448126.83,9.1045,2.56,2.37,9996723500.0,9603258000.0,11.94,9603258000.0,11.94,12580110200.0,15.65,80401478700.0,75.67,51.38,,1.47,2.14,17.22,1980197368.14,223.85,35.43,,,,,,,56122061805.06,93.29,3153058911.85,5.24,531705444.15,0.88,264595182.23,0.44,88327803.09,0.15,,,,,,,,,2018
110934,002839.XSHE,2020-04-28,2019-12-31,71405979878.94,92891988458.61,116304924100.0,6739757791.26,4.84,104999218200.0,7308044871.95,2.33,670182918.93,17.3945,2.74,2.51,10584506900.0,9925905300.0,11.02,9925905300.0,11.02,13599696500.0,15.1,90051784200.0,78.64,57.72,,1.38,2.83,16.92,2470173080.49,252.14,31.15,,,,,,,68587041144.35,96.05,1836745538.05,2.57,752630289.91,1.06,220209433.8,0.31,9353472.83,0.01,,,,,,,,,2019
111048,002839.XSHE,2021-04-30,2020-12-31,84855628516.34,109794021600.02,131273860900.0,12543790364.21,4.78,119083610200.0,13424502922.02,2.25,593626998.52,14.1519,2.74,2.53,,10527638400.0,10.35,10527638400.0,10.35,13979632500.0,13.75,101695677600.0,79.18,63.33,,1.17,1.92,14.83,3058300536.2,307.83,31.27,,,,,,,82422574622.22,97.13,1438305681.1,1.7,822741394.93,0.97,162787409.44,0.19,9219408.65,0.01,,,,,,,,,2020
111075,002839.XSHE,2022-03-29,2021-12-31,100031130037.55,124607787202.97,151962971500.0,12615743594.33,4.69,136961312500.0,13051549859.34,2.51,925138698.05,20.0403,2.43,2.18,,11519735100.0,9.82,13518877900.0,11.53,16771065600.0,14.3,117270988600.0,82.4,71.82,,0.95,1.88,12.67,4476450705.23,475.35,31.11,,,,,,,97264594903.79,97.44,1608573945.5,1.61,540480804.01,0.55,363728701.62,0.36,39428315.11,0.04,,,,,,,,,2021
111334,002839.XSHE,2023-03-28,2022-12-31,115028222317.66,143597567728.7,173894659500.0,13638095525.44,4.47,155723898900.0,16083078756.39,2.48,910588690.2,18.863,2.25,1.99,,12459447300.0,9.36,14458590100.0,10.86,17490918400.0,13.13,133168803100.0,82.41,72.47,,0.89,2.45,15.4,5304726084.49,521.09,32.61,,,,,,,112285572670.5,97.61,1720741616.61,1.5,547625191.24,0.48,354197732.24,0.31,120085107.07,0.1,,,,,,,,,2022
112111,002839.XSHE,2024-04-30,2023-12-31,127099527907.65,156551077297.74,194620664400.0,12506134037.95,4.19,175229466800.0,14686314519.07,2.45,676663145.96,14.9012,1.99,1.74,,13897219900.0,9.76,15896362700.0,11.17,18571856100.0,13.04,142373977400.0,81.19,81.83,,0.94,2.15,16.33,5059009733.96,424.23,36.9,,,,,,,123882902806.02,97.47,2023878074.69,1.59,707235398.83,0.56,287117625.11,0.22,198394003.0,0.16,,,,,,,,,2023
