code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,total_loan,159572792000.0,bank_indicator.csv,total_loan,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,total_deposit,267758206000.0,bank_indicator.csv,total_deposit,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,interest_earning_assets,390467520000.0,bank_indicator.csv,interest_earning_assets,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,non_interest_earning_assets,75674898000.0,bank_indicator.csv,non_interest_earning_assets,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,interest_earning_assets_yield,4.86,bank_indicator.csv,interest_earning_assets_yield,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,interest_bearing_liabilities,399954762000.0,bank_indicator.csv,interest_bearing_liabilities,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,non_interest_bearing_liabilities,28324157000.0,bank_indicator.csv,non_interest_bearing_liabilities,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,interest_bearing_liabilities_interest_rate,3.09,bank_indicator.csv,interest_bearing_liabilities_interest_rate,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,non_interest_income,4514134000.0,bank_indicator.csv,non_interest_income,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,non_interest_income_ratio,40.4608,bank_indicator.csv,non_interest_income_ratio,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,net_interest_margin,1.7,bank_indicator.csv,net_interest_margin,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,net_profit_margin,1.77,bank_indicator.csv,net_profit_margin,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,core_level_capital,29426769000.0,bank_indicator.csv,core_level_capital,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,net_core_level_capital,28712291000.0,bank_indicator.csv,net_core_level_capital,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,core_level_capital_adequacy_ratio,8.22,bank_indicator.csv,core_level_capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,net_level_1_capital,36618138000.0,bank_indicator.csv,net_level_1_capital,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,level_1_capital_adequacy_ratio,10.48,bank_indicator.csv,level_1_capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,net_capital,45958462000.0,bank_indicator.csv,net_capital,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,capital_adequacy_ratio,13.15,bank_indicator.csv,capital_adequacy_ratio,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,weighted_risky_asset,349504822000.0,bank_indicator.csv,weighted_risky_asset,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,deposit_loan_ratio,66.06,bank_indicator.csv,deposit_loan_ratio,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,short_term_asset_liquidity_ratio_CNY,56.39,bank_indicator.csv,short_term_asset_liquidity_ratio_CNY,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,short_term_asset_liquidity_ratio_FC,,bank_indicator.csv,short_term_asset_liquidity_ratio_FC,,identity_q1_or_ytd_diff,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,Nonperforming_loan_rate,2.47,bank_indicator.csv,Nonperforming_loan_rate,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,single_largest_customer_loan_ratio,4.13,bank_indicator.csv,single_largest_customer_loan_ratio,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,top_ten_customer_loan_ratio,21.46,bank_indicator.csv,top_ten_customer_loan_ratio,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,bad_debts_reserve,6097376000.0,bank_indicator.csv,bad_debts_reserve,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,non_performing_loan_provision_coverage,154.84,bank_indicator.csv,non_performing_loan_provision_coverage,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,cost_to_income_ratio,27.96,bank_indicator.csv,cost_to_income_ratio,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,former_core_capital,,bank_indicator.csv,former_core_capital,,identity_q1_or_ytd_diff,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,former_net_core_capital,,bank_indicator.csv,former_net_core_capital,,identity_q1_or_ytd_diff,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,former_net_core_capital_adequacy_ratio,,bank_indicator.csv,former_net_core_capital_adequacy_ratio,,identity_q1_or_ytd_diff,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,former_net_capital,,bank_indicator.csv,former_net_capital,,identity_q1_or_ytd_diff,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,former_capital_adequacy_ratio,,bank_indicator.csv,former_capital_adequacy_ratio,,identity_q1_or_ytd_diff,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,former_weighted_risky_asset,,bank_indicator.csv,former_weighted_risky_asset,,identity_q1_or_ytd_diff,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,normal_amount,150934330000.0,bank_indicator.csv,normal_amount,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,normal_amount_ratio,94.59,bank_indicator.csv,normal_amount_ratio,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,concerned_amount,4700526000.0,bank_indicator.csv,concerned_amount,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,concerned_amount_ratio,2.95,bank_indicator.csv,concerned_amount_ratio,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,secondary_amount,2859261000.0,bank_indicator.csv,secondary_amount,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,secondary_amount_ratio,1.79,bank_indicator.csv,secondary_amount_ratio,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,suspicious_amount,1073407000.0,bank_indicator.csv,suspicious_amount,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,suspicious_amount_ratio,0.67,bank_indicator.csv,suspicious_amount_ratio,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,loss_amount,5268000.0,bank_indicator.csv,loss_amount,annual_direct,identity_q1_or_ytd_diff,
002936.XSHE,bank_indicator,2018-12-31,,2018,2019-03-29,loss_amount_ratio,,bank_indicator.csv,loss_amount_ratio,,identity_q1_or_ytd_diff,missing_raw_value
