code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
002936.XSHE,bank_indicator,2018-12-31,,2018,total_loan,bank_indicator.csv,total_loan,159572792000.0,159572792000.0,159572792000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,total_deposit,bank_indicator.csv,total_deposit,267758206000.0,267758206000.0,267758206000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,interest_earning_assets,bank_indicator.csv,interest_earning_assets,390467520000.0,390467520000.0,390467520000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,non_interest_earning_assets,bank_indicator.csv,non_interest_earning_assets,75674898000.0,75674898000.0,75674898000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,interest_earning_assets_yield,bank_indicator.csv,interest_earning_assets_yield,4.86,4.86,4.86,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,interest_bearing_liabilities,bank_indicator.csv,interest_bearing_liabilities,399954762000.0,399954762000.0,399954762000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,non_interest_bearing_liabilities,bank_indicator.csv,non_interest_bearing_liabilities,28324157000.0,28324157000.0,28324157000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,interest_bearing_liabilities_interest_rate,bank_indicator.csv,interest_bearing_liabilities_interest_rate,3.09,3.09,3.09,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,non_interest_income,bank_indicator.csv,non_interest_income,4514134000.0,4514134000.0,4514134000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,non_interest_income_ratio,bank_indicator.csv,non_interest_income_ratio,40.4608,40.4608,40.4608,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,net_interest_margin,bank_indicator.csv,net_interest_margin,1.7,1.7,1.7,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,net_profit_margin,bank_indicator.csv,net_profit_margin,1.77,1.77,1.77,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,core_level_capital,bank_indicator.csv,core_level_capital,29426769000.0,29426769000.0,29426769000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,net_core_level_capital,bank_indicator.csv,net_core_level_capital,28712291000.0,28712291000.0,28712291000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,core_level_capital_adequacy_ratio,bank_indicator.csv,core_level_capital_adequacy_ratio,8.22,8.22,8.22,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,net_level_1_capital,bank_indicator.csv,net_level_1_capital,36618138000.0,36618138000.0,36618138000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,level_1_capital_adequacy_ratio,bank_indicator.csv,level_1_capital_adequacy_ratio,10.48,10.48,10.48,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,net_capital,bank_indicator.csv,net_capital,45958462000.0,45958462000.0,45958462000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,capital_adequacy_ratio,bank_indicator.csv,capital_adequacy_ratio,13.15,13.15,13.15,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,weighted_risky_asset,bank_indicator.csv,weighted_risky_asset,349504822000.0,349504822000.0,349504822000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,deposit_loan_ratio,bank_indicator.csv,deposit_loan_ratio,66.06,66.06,66.06,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,short_term_asset_liquidity_ratio_CNY,bank_indicator.csv,short_term_asset_liquidity_ratio_CNY,56.39,56.39,56.39,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,short_term_asset_liquidity_ratio_FC,bank_indicator.csv,short_term_asset_liquidity_ratio_FC,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,Nonperforming_loan_rate,bank_indicator.csv,Nonperforming_loan_rate,2.47,2.47,2.47,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,single_largest_customer_loan_ratio,bank_indicator.csv,single_largest_customer_loan_ratio,4.13,4.13,4.13,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,top_ten_customer_loan_ratio,bank_indicator.csv,top_ten_customer_loan_ratio,21.46,21.46,21.46,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,bad_debts_reserve,bank_indicator.csv,bad_debts_reserve,6097376000.0,6097376000.0,6097376000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,non_performing_loan_provision_coverage,bank_indicator.csv,non_performing_loan_provision_coverage,154.84,154.84,154.84,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,cost_to_income_ratio,bank_indicator.csv,cost_to_income_ratio,27.96,27.96,27.96,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,former_core_capital,bank_indicator.csv,former_core_capital,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,former_net_core_capital,bank_indicator.csv,former_net_core_capital,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,former_net_core_capital_adequacy_ratio,bank_indicator.csv,former_net_core_capital_adequacy_ratio,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,former_net_capital,bank_indicator.csv,former_net_capital,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,former_capital_adequacy_ratio,bank_indicator.csv,former_capital_adequacy_ratio,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,former_weighted_risky_asset,bank_indicator.csv,former_weighted_risky_asset,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,normal_amount,bank_indicator.csv,normal_amount,150934330000.0,150934330000.0,150934330000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,normal_amount_ratio,bank_indicator.csv,normal_amount_ratio,94.59,94.59,94.59,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,concerned_amount,bank_indicator.csv,concerned_amount,4700526000.0,4700526000.0,4700526000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,concerned_amount_ratio,bank_indicator.csv,concerned_amount_ratio,2.95,2.95,2.95,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,secondary_amount,bank_indicator.csv,secondary_amount,2859261000.0,2859261000.0,2859261000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,secondary_amount_ratio,bank_indicator.csv,secondary_amount_ratio,1.79,1.79,1.79,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,suspicious_amount,bank_indicator.csv,suspicious_amount,1073407000.0,1073407000.0,1073407000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,suspicious_amount_ratio,bank_indicator.csv,suspicious_amount_ratio,0.67,0.67,0.67,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,loss_amount,bank_indicator.csv,loss_amount,5268000.0,5268000.0,5268000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,loss_amount_ratio,bank_indicator.csv,loss_amount_ratio,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,short_term_loan_average_balance,bank_indicator.csv,short_term_loan_average_balance,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,short_term_loan_annualized_average_interest_rate,bank_indicator.csv,short_term_loan_annualized_average_interest_rate,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,mid_term_loan_annualized_average_balance,bank_indicator.csv,mid_term_loan_annualized_average_balance,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,mid_term_loan_annualized_average_interest_rate,bank_indicator.csv,mid_term_loan_annualized_average_interest_rate,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,bank_indicator,2018-12-31,,2018,enterprise_deposits_average_balance,bank_indicator.csv,enterprise_deposits_average_balance,166337163000.0,166337163000.0,166337163000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,enterprise_deposits_average_interest_rate,bank_indicator.csv,enterprise_deposits_average_interest_rate,2.42,2.42,2.42,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,savings_deposit_average_balance,bank_indicator.csv,savings_deposit_average_balance,69209930000.0,69209930000.0,69209930000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2018-12-31,,2018,savings_deposit_average_interest_rate,bank_indicator.csv,savings_deposit_average_interest_rate,2.49,2.49,2.49,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,total_loan,bank_indicator.csv,total_loan,195911665000.0,195911665000.0,195911665000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,total_deposit,bank_indicator.csv,total_deposit,292125786000.0,292125786000.0,292125786000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,interest_earning_assets,bank_indicator.csv,interest_earning_assets,416685494000.0,416685494000.0,416685494000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,non_interest_earning_assets,bank_indicator.csv,non_interest_earning_assets,83792633000.0,83792633000.0,83792633000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,interest_earning_assets_yield,bank_indicator.csv,interest_earning_assets_yield,5.18,5.18,5.18,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,interest_bearing_liabilities,bank_indicator.csv,interest_bearing_liabilities,435520434000.0,435520434000.0,435520434000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,non_interest_bearing_liabilities,bank_indicator.csv,non_interest_bearing_liabilities,25066071000.0,25066071000.0,25066071000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,interest_bearing_liabilities_interest_rate,bank_indicator.csv,interest_bearing_liabilities_interest_rate,2.89,2.89,2.89,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,non_interest_income,bank_indicator.csv,non_interest_income,4502703000.0,4502703000.0,4502703000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,non_interest_income_ratio,bank_indicator.csv,non_interest_income_ratio,33.3857,33.3857,33.3857,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,net_interest_margin,bank_indicator.csv,net_interest_margin,2.16,2.16,2.16,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,net_profit_margin,bank_indicator.csv,net_profit_margin,2.29,2.29,2.29,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,core_level_capital,bank_indicator.csv,core_level_capital,31366471000.0,31366471000.0,31366471000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,net_core_level_capital,bank_indicator.csv,net_core_level_capital,30448435000.0,30448435000.0,30448435000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,core_level_capital_adequacy_ratio,bank_indicator.csv,core_level_capital_adequacy_ratio,7.98,7.98,7.98,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,net_level_1_capital,bank_indicator.csv,net_level_1_capital,38353128000.0,38353128000.0,38353128000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,level_1_capital_adequacy_ratio,bank_indicator.csv,level_1_capital_adequacy_ratio,10.05,10.05,10.05,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,net_capital,bank_indicator.csv,net_capital,46215496000.0,46215496000.0,46215496000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,capital_adequacy_ratio,bank_indicator.csv,capital_adequacy_ratio,12.11,12.11,12.11,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,weighted_risky_asset,bank_indicator.csv,weighted_risky_asset,381759225000.0,381759225000.0,381759225000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,deposit_loan_ratio,bank_indicator.csv,deposit_loan_ratio,72.33,72.33,72.33,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,short_term_asset_liquidity_ratio_CNY,bank_indicator.csv,short_term_asset_liquidity_ratio_CNY,56.44,56.44,56.44,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,short_term_asset_liquidity_ratio_FC,bank_indicator.csv,short_term_asset_liquidity_ratio_FC,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,bank_indicator,2019-12-31,,2019,Nonperforming_loan_rate,bank_indicator.csv,Nonperforming_loan_rate,2.37,2.37,2.37,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,single_largest_customer_loan_ratio,bank_indicator.csv,single_largest_customer_loan_ratio,4.11,4.11,4.11,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,top_ten_customer_loan_ratio,bank_indicator.csv,top_ten_customer_loan_ratio,26.94,26.94,26.94,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,bad_debts_reserve,bank_indicator.csv,bad_debts_reserve,7424847000.0,7424847000.0,7424847000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,non_performing_loan_provision_coverage,bank_indicator.csv,non_performing_loan_provision_coverage,159.85,159.85,159.85,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,cost_to_income_ratio,bank_indicator.csv,cost_to_income_ratio,26.46,26.46,26.46,,identity_q1_or_ytd_diff,True,
002936.XSHE,bank_indicator,2019-12-31,,2019,former_core_capital,bank_indicator.csv,former_core_capital,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,bank_indicator,2019-12-31,,2019,former_net_core_capital,bank_indicator.csv,former_net_core_capital,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,bank_indicator,2019-12-31,,2019,former_net_core_capital_adequacy_ratio,bank_indicator.csv,former_net_core_capital_adequacy_ratio,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
