code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
002936.XSHE,indicator,2018-12-31,2018q4,,eps,indicator.csv,eps,-0.0637,-0.0637,-0.0637,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,adjusted_profit,indicator.csv,adjusted_profit,-401375000.0,-401375000.0,-401375000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,operating_profit,indicator.csv,operating_profit,-1106032000.0,-1106032000.0,-1106032000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,value_change_profit,indicator.csv,value_change_profit,487615000.0,487615000.0,487615000.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,roe,indicator.csv,roe,-1.02,-1.02,-1.02,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,inc_return,indicator.csv,inc_return,-1.08,-1.08,-1.08,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,roa,indicator.csv,roa,-0.08,-0.08,-0.08,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,net_profit_margin,indicator.csv,net_profit_margin,-12.0,-12.0,-12.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,gross_profit_margin,indicator.csv,gross_profit_margin,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,indicator,2018-12-31,2018q4,,expense_to_total_revenue,indicator.csv,expense_to_total_revenue,119.4,119.4,119.4,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,operation_profit_to_total_revenue,indicator.csv,operation_profit_to_total_revenue,-19.4,-19.4,-19.4,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,net_profit_to_total_revenue,indicator.csv,net_profit_to_total_revenue,-12.0,-12.0,-12.0,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,operating_expense_to_total_revenue,indicator.csv,operating_expense_to_total_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,indicator,2018-12-31,2018q4,,ga_expense_to_total_revenue,indicator.csv,ga_expense_to_total_revenue,31.84,31.84,31.84,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,financing_expense_to_total_revenue,indicator.csv,financing_expense_to_total_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,indicator,2018-12-31,2018q4,,operating_profit_to_profit,indicator.csv,operating_profit_to_profit,189.15,189.15,189.15,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,invesment_profit_to_profit,indicator.csv,invesment_profit_to_profit,-83.39,-83.39,-83.39,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,adjusted_profit_to_profit,indicator.csv,adjusted_profit_to_profit,106.48,106.48,106.48,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,goods_sale_and_service_to_revenue,indicator.csv,goods_sale_and_service_to_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002936.XSHE,indicator,2018-12-31,2018q4,,ocf_to_revenue,indicator.csv,ocf_to_revenue,-106.47,-106.47,-106.47,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,ocf_to_operating_profit,indicator.csv,ocf_to_operating_profit,300.17,300.17,300.17,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,inc_total_revenue_year_on_year,indicator.csv,inc_total_revenue_year_on_year,6.2,6.2,6.2,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,inc_total_revenue_annual,indicator.csv,inc_total_revenue_annual,8.3,8.3,8.3,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,inc_revenue_year_on_year,indicator.csv,inc_revenue_year_on_year,6.2,6.2,6.2,,identity_q1_or_ytd_diff,True,
002936.XSHE,indicator,2018-12-31,2018q4,,inc_revenue_annual,indicator.csv,inc_revenue_annual,8.3,8.3,8.3,,identity_q1_or_ytd_diff,True,
