code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
600036.XSHG,income,2014-03-31,2014q1,,2014-04-29,operating_revenue,40871000000.0,finance_income_statement_current_only.csv,operating_revenue,single_quarter,identity_q1_or_ytd_diff,
600036.XSHG,income,2014-03-31,2014q1,,2014-04-29,interest_income,50491000000.0,finance_income_statement_current_only.csv,interest_income,single_quarter,identity_q1_or_ytd_diff,
600036.XSHG,income,2014-03-31,2014q1,,2014-04-29,interest_expense,24308000000.0,finance_income_statement_current_only.csv,interest_expense,single_quarter,identity_q1_or_ytd_diff,
600036.XSHG,income,2014-03-31,2014q1,,2014-04-29,commission_income,12404000000.0,finance_income_statement_current_only.csv,commission_income,single_quarter,identity_q1_or_ytd_diff,
600036.XSHG,income,2014-03-31,2014q1,,2014-04-29,commission_expense,793000000.0,finance_income_statement_current_only.csv,commission_expense,single_quarter,identity_q1_or_ytd_diff,
600036.XSHG,income,2014-03-31,2014q1,,2014-04-29,asset_impairment_loss,7428000000.0,finance_income_statement_current_only.csv,asset_impairment_loss,single_quarter,identity_q1_or_ytd_diff,
600036.XSHG,income,2014-03-31,2014q1,,2014-04-29,credit_impairment_loss,,finance_income_statement_current_only.csv,credit_impairment_loss,,identity_q1_or_ytd_diff,missing_raw_value
600036.XSHG,income,2014-03-31,2014q1,,2014-04-29,investment_income,1900000000.0,finance_income_statement_current_only.csv,investment_income,single_quarter,identity_q1_or_ytd_diff,
600036.XSHG,income,2014-03-31,2014q1,,2014-04-29,operating_profit,19653000000.0,finance_income_statement_current_only.csv,operating_profit,single_quarter,identity_q1_or_ytd_diff,
600036.XSHG,income,2014-03-31,2014q1,,2014-04-29,total_profit,19761000000.0,finance_income_statement_current_only.csv,total_profit,single_quarter,identity_q1_or_ytd_diff,
600036.XSHG,income,2014-03-31,2014q1,,2014-04-29,income_tax_expense,4794000000.0,finance_income_statement_current_only.csv,income_tax_expense,single_quarter,identity_q1_or_ytd_diff,
600036.XSHG,income,2014-03-31,2014q1,,2014-04-29,net_profit,14967000000.0,finance_income_statement_current_only.csv,net_profit,single_quarter,identity_q1_or_ytd_diff,
600036.XSHG,income,2014-03-31,2014q1,,2014-04-29,np_parent_company_owners,14945000000.0,finance_income_statement_current_only.csv,np_parent_company_owners,single_quarter,identity_q1_or_ytd_diff,
600036.XSHG,income,2014-03-31,2014q1,,2014-04-29,minority_profit,22000000.0,finance_income_statement_current_only.csv,minority_profit,single_quarter,identity_q1_or_ytd_diff,
600036.XSHG,income,2014-06-30,2014q2,,2014-08-30,operating_revenue,43389000000.0,finance_income_statement_current_only.csv,operating_revenue,converted_from_ytd,identity_q1_or_ytd_diff,
600036.XSHG,income,2014-06-30,2014q2,,2014-08-30,interest_income,55786000000.0,finance_income_statement_current_only.csv,interest_income,converted_from_ytd,identity_q1_or_ytd_diff,
600036.XSHG,income,2014-06-30,2014q2,,2014-08-30,interest_expense,28111000000.0,finance_income_statement_current_only.csv,interest_expense,converted_from_ytd,identity_q1_or_ytd_diff,
